statement_transaction_id,account_id,customer_id,bank_name,statement_date,posted_date,statement_description,bank_reference,statement_amount,source_transaction_id,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,reconciliation_run_id,exception_category,gl_classification,root_cause_tag
BST-ACC0118001-000078,ACC0118001,IND25004479,Keystone Retail Bank,2026-02-25 07:36:00,2026-02-25,Interest Income,FEE-202602-47415,5.24,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118001-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118001-000079,ACC0118001,IND25004479,Keystone Retail Bank,2026-02-25 07:36:00,2026-02-25,Cash_Deposit_Fee,FEE-202602-35910,-74.66,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118001-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118001-000080,ACC0118001,IND25004479,Keystone Retail Bank,2026-03-25 11:49:00,2026-03-25,Withholding_Tax,FEE-202603-90690,-63.66,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118001-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118001-000081,ACC0118001,IND25004479,Keystone Retail Bank,2026-03-25 11:49:00,2026-03-25,Bank Charge,FEE-202603-53423,-54.45,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118001-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118001-000082,ACC0118001,IND25004479,Keystone Retail Bank,2026-03-25 11:49:00,2026-03-25,Interest Income,FEE-202603-59963,5.38,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118001-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118001-000083,ACC0118001,IND25004479,Keystone Retail Bank,2026-04-25 11:32:00,2026-04-25,Interest Income,FEE-202604-78122,0.49,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118001-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118001-000084,ACC0118001,IND25004479,Keystone Retail Bank,2026-04-25 11:32:00,2026-04-25,Withholding Tax,FEE-202604-24044,-3.02,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118001-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118001-000085,ACC0118001,IND25004479,Keystone Retail Bank,2026-05-25 08:30:00,2026-05-25,Bank Charge,FEE-202605-46757,-24.84,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118001-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118002-000045,ACC0118002,IND25013071,Keystone Retail Bank,2025-12-25 10:51:00,2025-12-25,Interest Income,FEE-202512-85929,1.9,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118002-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118002-000046,ACC0118002,IND25013071,Keystone Retail Bank,2026-01-25 11:28:00,2026-01-25,Interest Income,FEE-202601-47130,2.05,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118002-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118002-000047,ACC0118002,IND25013071,Keystone Retail Bank,2026-02-25 08:06:00,2026-02-25,Withholding_Tax,FEE-202602-79060,-50.61,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118002-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118002-000048,ACC0118002,IND25013071,Keystone Retail Bank,2026-02-25 08:06:00,2026-02-25,Service_Fee,FEE-202602-72686,-91.23,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118002-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118002-000049,ACC0118002,IND25013071,Keystone Retail Bank,2026-03-25 09:56:00,2026-03-25,Service Fee,FEE-202603-45428,-158.89,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118002-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118002-000050,ACC0118002,IND25013071,Keystone Retail Bank,2026-03-25 09:56:00,2026-03-25,Interest Income,FEE-202603-42609,4.52,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118002-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118002-000051,ACC0118002,IND25013071,Keystone Retail Bank,2026-04-25 16:52:00,2026-04-25,Interest Income,FEE-202604-71365,0.73,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118002-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118002-000052,ACC0118002,IND25013071,Keystone Retail Bank,2026-04-25 16:52:00,2026-04-25,Cash Deposit Fee,FEE-202604-15351,-108.61,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118002-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118002-000053,ACC0118002,IND25013071,Keystone Retail Bank,2026-04-25 16:52:00,2026-04-25,Withholding Tax,FEE-202604-16306,-46.2,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118002-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118002-000054,ACC0118002,IND25013071,Keystone Retail Bank,2026-05-25 09:59:00,2026-05-25,Bank_Charge,FEE-202605-10894,-42.77,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118002-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118002-000055,ACC0118002,IND25013071,Keystone Retail Bank,2026-05-25 09:59:00,2026-05-25,Withholding Tax,FEE-202605-14244,-30.61,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118002-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118003-000058,ACC0118003,IND25004900,Keystone Retail Bank,2025-12-25 07:10:00,2025-12-25,Service Fee,FEE-202512-81466,-130.54,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118003-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118003-000059,ACC0118003,IND25004900,Keystone Retail Bank,2025-12-25 07:10:00,2025-12-25,Withholding_Tax,FEE-202512-91909,-52.71,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118003-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118003-000060,ACC0118003,IND25004900,Keystone Retail Bank,2026-01-25 16:17:00,2026-01-25,Interest Income,FEE-202601-61822,2.73,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118003-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118003-000061,ACC0118003,IND25004900,Keystone Retail Bank,2026-02-25 09:01:00,2026-02-25,Interest_Income,FEE-202602-91687,5.31,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118003-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118003-000062,ACC0118003,IND25004900,Keystone Retail Bank,2026-02-25 09:01:00,2026-02-25,Withholding Tax,FEE-202602-89210,-39.55,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118003-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118003-000063,ACC0118003,IND25004900,Keystone Retail Bank,2026-03-25 08:31:00,2026-03-25,Service Fee,FEE-202603-31540,-93.91,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118003-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118003-000064,ACC0118003,IND25004900,Keystone Retail Bank,2026-03-25 08:31:00,2026-03-25,Withholding_Tax,FEE-202603-15479,-1.52,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118003-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118003-000065,ACC0118003,IND25004900,Keystone Retail Bank,2026-03-25 08:31:00,2026-03-25,Interest Income,FEE-202603-39320,4.68,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118003-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118003-000066,ACC0118003,IND25004900,Keystone Retail Bank,2026-04-25 10:56:00,2026-04-25,Withholding_Tax,FEE-202604-62536,-44.97,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118003-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118003-000067,ACC0118003,IND25004900,Keystone Retail Bank,2026-04-25 10:56:00,2026-04-25,Bank_Charge,FEE-202604-98969,-43.32,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118003-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118003-000068,ACC0118003,IND25004900,Keystone Retail Bank,2026-05-25 12:59:00,2026-05-25,Interest Income,FEE-202605-99566,1.04,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118003-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118003-000069,ACC0118003,IND25004900,Keystone Retail Bank,2026-05-25 12:59:00,2026-05-25,Cash_Deposit_Fee,FEE-202605-78569,-65.15,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118003-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118003-000070,ACC0118003,IND25004900,Keystone Retail Bank,2026-05-25 12:59:00,2026-05-25,Withholding_Tax,FEE-202605-23391,-61.72,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118003-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118004-000066,ACC0118004,IND25010243,Keystone Retail Bank,2025-12-25 13:28:00,2025-12-25,Service Fee,FEE-202512-16165,-72.15,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118004-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118004-000067,ACC0118004,IND25010243,Keystone Retail Bank,2026-01-25 08:18:00,2026-01-25,Bank Charge,FEE-202601-44149,-26.08,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118004-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118004-000068,ACC0118004,IND25010243,Keystone Retail Bank,2026-01-25 08:18:00,2026-01-25,Withholding_Tax,FEE-202601-76266,-25.7,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118004-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118004-000069,ACC0118004,IND25010243,Keystone Retail Bank,2026-02-25 15:24:00,2026-02-25,Interest Income,FEE-202602-65756,2.41,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118004-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118004-000070,ACC0118004,IND25010243,Keystone Retail Bank,2026-02-25 15:24:00,2026-02-25,Bank Charge,FEE-202602-42934,-64.59,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118004-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118004-000071,ACC0118004,IND25010243,Keystone Retail Bank,2026-02-25 15:24:00,2026-02-25,Service Fee,FEE-202602-70390,-154.5,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118004-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118004-000072,ACC0118004,IND25010243,Keystone Retail Bank,2026-03-25 14:49:00,2026-03-25,Bank_Charge,FEE-202603-60455,-123.74,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118004-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118004-000073,ACC0118004,IND25010243,Keystone Retail Bank,2026-03-25 14:49:00,2026-03-25,Service Fee,FEE-202603-44267,-133.85,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118004-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118004-000074,ACC0118004,IND25010243,Keystone Retail Bank,2026-03-25 14:49:00,2026-03-25,Interest_Income,FEE-202603-58581,4.9,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118004-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118004-000075,ACC0118004,IND25010243,Keystone Retail Bank,2026-04-25 11:44:00,2026-04-25,Interest Income,FEE-202604-38837,3.56,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118004-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118004-000076,ACC0118004,IND25010243,Keystone Retail Bank,2026-04-25 11:44:00,2026-04-25,Service Fee,FEE-202604-36610,-34.81,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118004-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118004-000077,ACC0118004,IND25010243,Keystone Retail Bank,2026-05-25 07:50:00,2026-05-25,Cash Deposit Fee,FEE-202605-60542,-152.45,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118004-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118004-000078,ACC0118004,IND25010243,Keystone Retail Bank,2026-05-25 07:50:00,2026-05-25,Bank Charge,FEE-202605-46983,-133.62,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118004-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118005-000071,ACC0118005,IND25012804,Keystone Retail Bank,2025-12-25 15:51:00,2025-12-25,Bank_Charge,FEE-202512-69874,-7.95,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118005-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118005-000072,ACC0118005,IND25012804,Keystone Retail Bank,2025-12-25 15:51:00,2025-12-25,Interest_Income,FEE-202512-20359,1.23,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118005-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118005-000073,ACC0118005,IND25012804,Keystone Retail Bank,2026-01-25 14:45:00,2026-01-25,Withholding_Tax,FEE-202601-89468,-52.8,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118005-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118005-000074,ACC0118005,IND25012804,Keystone Retail Bank,2026-01-25 14:45:00,2026-01-25,Cash_Deposit_Fee,FEE-202601-13253,-107.59,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118005-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118005-000075,ACC0118005,IND25012804,Keystone Retail Bank,2026-02-25 13:19:00,2026-02-25,Interest_Income,FEE-202602-88330,6.13,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118005-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118005-000076,ACC0118005,IND25012804,Keystone Retail Bank,2026-03-25 11:04:00,2026-03-25,Bank Charge,FEE-202603-54380,-122.48,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118005-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118005-000077,ACC0118005,IND25012804,Keystone Retail Bank,2026-03-25 11:04:00,2026-03-25,Cash_Deposit_Fee,FEE-202603-34307,-140.01,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118005-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118005-000078,ACC0118005,IND25012804,Keystone Retail Bank,2026-03-25 11:04:00,2026-03-25,Withholding Tax,FEE-202603-61449,-17.4,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118005-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118005-000079,ACC0118005,IND25012804,Keystone Retail Bank,2026-04-25 10:24:00,2026-04-25,Bank_Charge,FEE-202604-39942,-94.19,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118005-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118005-000080,ACC0118005,IND25012804,Keystone Retail Bank,2026-04-25 10:24:00,2026-04-25,Cash_Deposit_Fee,FEE-202604-71724,-87.94,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118005-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118005-000081,ACC0118005,IND25012804,Keystone Retail Bank,2026-05-25 15:17:00,2026-05-25,Cash Deposit Fee,FEE-202605-47525,-51.58,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118005-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118006-000067,ACC0118006,IND25005400,Keystone Retail Bank,2025-12-25 11:17:00,2025-12-25,Withholding Tax,FEE-202512-85570,-46.62,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118006-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118006-000068,ACC0118006,IND25005400,Keystone Retail Bank,2025-12-25 11:17:00,2025-12-25,Bank Charge,FEE-202512-41596,-14.54,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118006-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118006-000069,ACC0118006,IND25005400,Keystone Retail Bank,2025-12-25 11:17:00,2025-12-25,Service_Fee,FEE-202512-57805,-51.97,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118006-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118006-000070,ACC0118006,IND25005400,Keystone Retail Bank,2026-01-25 12:27:00,2026-01-25,Service Fee,FEE-202601-27656,-37.1,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118006-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118006-000071,ACC0118006,IND25005400,Keystone Retail Bank,2026-01-25 12:27:00,2026-01-25,Bank Charge,FEE-202601-48005,-116.96,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118006-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118006-000072,ACC0118006,IND25005400,Keystone Retail Bank,2026-02-25 12:28:00,2026-02-25,Withholding Tax,FEE-202602-78628,-39.51,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118006-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118006-000073,ACC0118006,IND25005400,Keystone Retail Bank,2026-02-25 12:28:00,2026-02-25,Cash_Deposit_Fee,FEE-202602-44102,-142.95,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202512-ACC0118006-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
