month,account_id,customer_id,transaction_count,total_debits,total_credits,net_movement,avg_transaction_amount,failed_count,fraud_count
2025-12,ACC0118068,IND25001744,51,23239.45,0.0,-23239.45,454.96,0,0
2025-12,ACC0118071,IND25004332,64,12923.19,0.0,-12923.19,201.92,0,0
2025-12,ACC0118072,IND25008639,57,35521.81,0.0,-35521.81,623.19,1,0
2025-12,ACC0118073,IND25005059,79,26383.19,2632.34,-23750.85,367.29,2,1
2025-12,ACC0118076,IND25000816,79,34955.47,1924.17,-33031.3,466.83,0,0
2025-12,ACC0118077,IND25002605,67,52197.13,0.0,-52197.13,779.06,0,2
2025-12,ACC0118078,IND25007009,41,13240.61,859.18,-12381.43,343.9,2,0
2025-12,ACC0118080,IND25003947,51,9912.15,1537.34,-8374.81,224.5,0,0
2025-12,ACC0118082,IND25012115,63,13013.19,0.0,-13013.19,206.56,0,0
2025-12,ACC0118083,IND25006287,57,35894.35,0.0,-35894.35,629.73,0,1
2025-12,ACC0118088,IND25005492,69,40804.73,0.0,-40804.73,591.37,1,0
2025-12,ACC0118089,IND25002680,77,55770.73,3348.36,-52422.37,767.78,1,0
2025-12,ACC0118091,IND25003473,68,17658.22,324.17,-17334.05,264.45,0,0
2025-12,ACC0118098,IND25000078,64,22928.67,500.76,-22427.91,366.08,1,1
2025-12,ACC0118099,IND25009219,80,25510.84,0.0,-25510.84,318.89,1,0
2025-12,ACC0118100,IND25005303,74,24043.95,872.22,-23171.73,336.71,1,2
2025-12,ACC0118101,IND25001042,63,28316.03,0.0,-28316.03,449.46,0,0
2025-12,ACC0118102,IND25005352,72,37607.37,2703.36,-34904.01,559.87,0,0
2025-12,ACC0118110,IND25008695,85,35221.34,724.73,-34496.61,422.89,0,1
2025-12,ACC0118111,IND25013440,54,16197.63,0.0,-16197.63,299.96,0,0
2025-12,ACC0118116,IND25004707,78,39753.06,4894.7,-34858.36,572.41,1,0
2025-12,ACC0118117,IND25007254,69,35036.08,1006.73,-34029.35,522.36,2,0
2025-12,ACC0118119,IND25005194,57,13320.23,0.0,-13320.23,233.69,1,0
2025-12,ACC0118121,IND25005615,77,30684.34,2457.8,-28226.54,430.42,1,0
2025-12,ACC0118123,IND25009791,68,15389.57,0.0,-15389.57,226.32,0,0
2025-12,ACC0118124,IND25001409,75,36964.15,761.59,-36202.56,503.01,1,0
2025-12,ACC0118125,IND25009550,55,7478.36,0.0,-7478.36,135.97,0,0
2025-12,ACC0118128,IND25009175,83,31578.81,1299.82,-30278.99,396.13,1,0
2025-12,ACC0118129,IND25003511,86,31528.21,0.0,-31528.21,366.61,0,0
2025-12,ACC0118130,IND25012882,43,14056.59,0.0,-14056.59,326.9,0,0
2025-12,ACC0118131,IND25004576,70,25731.57,383.34,-25348.23,373.07,2,0
2025-12,ACC0118133,IND25009240,59,9225.41,0.0,-9225.41,156.36,1,0
2025-12,ACC0118134,IND25002510,54,9011.61,0.0,-9011.61,166.88,2,0
2025-12,ACC0118136,IND25003748,71,32509.62,1113.67,-31395.95,473.57,1,0
2025-12,ACC0118137,IND25007842,60,16324.37,4083.23,-12241.14,340.13,0,2
2025-12,ACC0118138,IND25002987,53,13670.8,0.0,-13670.8,257.94,1,0
2025-12,ACC0118142,IND25013123,54,14152.88,1494.45,-12658.43,289.77,0,0
2025-12,ACC0118143,IND25002516,73,14128.56,0.0,-14128.56,193.54,0,2
2025-12,ACC0118144,IND25006534,79,26146.85,1481.32,-24665.53,349.72,1,1
2025-12,ACC0118145,IND25007171,69,12160.22,263.67,-11896.55,180.06,1,1
2025-12,ACC0118146,IND25005422,68,28202.02,2620.0,-25582.02,453.26,0,1
2025-12,ACC0118147,IND25000529,42,9037.12,913.55,-8123.57,236.92,2,0
2025-12,ACC0118150,IND25003072,82,14451.52,0.0,-14451.52,176.24,1,0
2025-12,ACC0118152,IND25005493,63,13411.78,0.0,-13411.78,212.89,2,0
2025-12,ACC0118153,IND25004922,66,12689.06,0.0,-12689.06,192.26,0,0
2025-12,ACC0118154,IND25009586,79,28404.43,3937.75,-24466.68,409.39,1,1
2025-12,ACC0118156,IND25007184,62,9898.13,0.0,-9898.13,159.65,0,0
2025-12,ACC0118159,IND25007749,82,46709.89,0.0,-46709.89,569.63,0,1
2025-12,ACC0118162,IND25012535,53,14474.04,0.0,-14474.04,273.1,0,1
2025-12,ACC0118163,IND25012529,74,46959.5,1001.48,-45958.02,648.12,1,1
2025-12,ACC0118165,IND25001404,85,15585.69,0.0,-15585.69,183.36,1,0
2025-12,ACC0118168,IND25006794,69,40440.76,0.0,-40440.76,586.1,0,0
2025-12,ACC0118170,IND25003214,62,11194.37,0.0,-11194.37,180.55,0,1
2025-12,ACC0118171,IND25012457,83,27174.43,2130.02,-25044.41,353.07,0,0
2025-12,ACC0118173,IND25010242,50,12687.15,0.0,-12687.15,253.74,0,0
2025-12,ACC0118174,IND25012975,39,12366.13,0.0,-12366.13,317.08,2,2
2025-12,ACC0118179,IND25003725,61,11475.45,0.0,-11475.45,188.12,0,0
2025-12,ACC0118181,IND25011457,58,18072.88,655.61,-17417.27,322.9,0,0
2025-12,ACC0118183,IND25003219,58,26947.32,90.45,-26856.87,466.17,1,0
2025-12,ACC0118185,IND25007373,69,24324.04,0.0,-24324.04,352.52,1,1
2025-12,ACC0118187,IND25008329,73,44209.66,0.0,-44209.66,605.61,0,0
2025-12,ACC0118189,IND25012615,70,16499.98,0.0,-16499.98,235.71,0,0
2025-12,ACC0118191,IND25008902,84,20190.27,0.0,-20190.27,240.36,1,0
2025-12,ACC0118192,IND25011827,53,17077.33,2024.2,-15053.13,360.41,0,0
2025-12,ACC0118193,IND25007247,67,12794.82,821.31,-11973.51,203.23,2,0
2025-12,ACC0118194,IND25010410,69,40243.49,1885.07,-38358.42,610.56,0,0
2025-12,ACC0118195,IND25006560,62,19087.44,0.0,-19087.44,307.86,1,0
2025-12,ACC0118197,IND25000133,74,33649.14,3770.39,-29878.75,505.67,0,0
2025-12,ACC0118200,IND25010817,58,18285.32,0.0,-18285.32,315.26,1,1
2025-12,ACC0118202,IND25004228,69,19022.78,1659.12,-17363.66,299.74,1,0
2025-12,ACC0118204,IND25001419,66,12147.84,0.0,-12147.84,184.06,1,0
2025-12,ACC0118206,IND25013367,54,16457.56,0.0,-16457.56,304.77,1,0
2025-12,ACC0118207,IND25006311,74,30281.36,825.39,-29455.97,420.36,1,0
2025-12,ACC0118209,IND25001012,62,44202.62,0.0,-44202.62,712.95,1,0
2025-12,ACC0118210,IND25005257,76,29970.97,3521.33,-26449.64,440.69,0,0
2025-12,ACC0118211,IND25001545,56,14421.95,0.0,-14421.95,257.53,0,1
2025-12,ACC0118213,IND25002530,59,14079.28,0.0,-14079.28,238.63,0,1
2025-12,ACC0118216,IND25001599,69,14079.58,998.94,-13080.64,218.53,0,2
2025-12,ACC0118217,IND25012683,55,16130.63,0.0,-16130.63,293.28,1,1
2025-12,ACC0118218,IND25001075,80,26435.84,851.68,-25584.16,341.09,1,1
2025-12,ACC0118219,IND25003827,63,79781.99,0.0,-79781.99,1266.38,3,1
2025-12,ACC0118223,IND25009573,74,16078.51,0.0,-16078.51,217.28,0,0
2025-12,ACC0118224,IND25001283,50,12020.44,0.0,-12020.44,240.41,0,0
2025-12,ACC0118225,IND25000695,99,34150.59,4059.99,-30090.6,385.97,0,1
2025-12,ACC0118226,IND25002471,62,25501.37,0.0,-25501.37,411.31,0,0
2025-12,ACC0118227,IND25006306,53,12423.39,0.0,-12423.39,234.4,1,1
2025-12,ACC0118228,IND25009702,79,22151.94,0.0,-22151.94,280.4,0,1
2025-12,ACC0118230,IND25011097,60,10010.86,0.0,-10010.86,166.85,0,2
2025-12,ACC0118232,IND25012402,57,26896.12,0.0,-26896.12,471.86,0,0
2025-12,ACC0118237,IND25006142,58,30921.53,0.0,-30921.53,533.13,0,0
2025-12,ACC0118239,IND25008662,61,20875.38,412.06,-20463.32,348.97,1,0
2025-12,ACC0118241,IND25000370,57,11199.6,0.0,-11199.6,196.48,3,0
2025-12,ACC0118242,IND25005062,70,22013.19,1464.37,-20548.82,335.39,0,0
2025-12,ACC0118243,IND25003491,79,38030.22,3961.25,-34068.97,531.54,2,0
2025-12,ACC0118244,IND25009976,70,25811.52,1040.4,-24771.12,383.6,0,0
2025-12,ACC0118250,IND25004427,61,13949.85,0.0,-13949.85,228.69,2,1
2025-12,ACC0118253,IND25011631,56,33028.54,0.0,-33028.54,589.8,0,0
2025-12,ACC0118255,IND25007539,83,32961.05,2460.54,-30500.51,426.77,0,0
2025-12,ACC0118256,IND25008077,75,37190.42,2324.87,-34865.55,526.87,2,1
2025-12,ACC0118260,IND25005991,77,58400.16,1230.66,-57169.5,774.43,0,0
2025-12,ACC0118262,IND25002320,66,38299.48,0.0,-38299.48,580.3,0,0
2025-12,ACC0118265,IND25001078,73,19217.24,0.0,-19217.24,263.25,0,0
2025-12,ACC0118266,IND25012656,84,25191.69,4713.8,-20477.89,356.02,1,0
2025-12,ACC0118270,IND25005833,67,21566.82,2260.02,-19306.8,355.62,0,0
2025-12,ACC0118271,IND25011272,79,67069.69,4334.54,-62735.15,903.85,2,1
2025-12,ACC0118272,IND25011010,83,41582.08,1525.73,-40056.35,519.37,1,0
2025-12,ACC0118275,IND25009209,82,27712.39,0.0,-27712.39,337.96,0,0
2025-12,ACC0118277,IND25002346,63,14152.6,1104.54,-13048.06,242.18,0,0
2025-12,ACC0118278,IND25003542,65,14116.34,0.0,-14116.34,217.17,0,0
2025-12,ACC0118279,IND25009360,70,34136.7,0.0,-34136.7,487.67,1,1
2025-12,ACC0118281,IND25006756,78,36098.62,213.86,-35884.76,465.54,3,0
2025-12,ACC0118284,IND25010231,57,10820.37,602.92,-10217.45,200.41,0,2
2025-12,ACC0118288,IND25006307,69,19768.5,10.0,-19758.5,286.64,0,1
2025-12,ACC0118289,IND25007613,88,44146.65,2291.58,-41855.07,527.71,1,0
2025-12,ACC0118290,IND25005965,79,32803.52,2024.56,-30778.96,440.86,1,1
2025-12,ACC0118293,IND25008932,80,32066.81,1683.01,-30383.8,421.87,1,0
2025-12,ACC0118295,IND25002187,75,21055.42,1589.41,-19466.01,301.93,0,0
2025-12,ACC0118296,IND25000753,44,8959.54,0.0,-8959.54,203.63,1,0
2025-12,ACC0118297,IND25002129,56,10692.33,17.08,-10675.25,191.24,1,1
2025-12,ACC0118300,IND25013448,40,14955.23,0.0,-14955.23,367.77,1,0
2025-12,ACC0118301,IND25002790,84,31805.65,0.0,-31805.65,378.64,2,0
2025-12,ACC0118303,IND25009520,75,27908.5,1052.87,-26855.63,386.15,1,0
2025-12,ACC0118305,IND25011305,92,27793.47,520.97,-27272.5,307.77,3,0
2025-12,ACC0118306,IND25011958,77,174637.69,3669.74,-170967.95,2315.68,0,1
2025-12,ACC0118309,IND25012556,60,18179.77,3346.32,-14833.45,358.77,0,0
2025-12,ACC0118311,IND25009689,79,17180.07,0.0,-17180.07,217.47,0,1
2025-12,ACC0118314,IND25007253,76,38969.65,0.0,-38969.65,512.76,0,0
2025-12,ACC0118315,IND25000046,57,13079.31,132.12,-12947.19,231.78,2,0
2025-12,ACC0118316,IND25004733,81,42096.54,1872.87,-40223.67,542.83,1,0
2025-12,ACC0118318,IND25005646,83,31299.47,3437.31,-27862.16,418.52,0,0
2025-12,ACC0118320,IND25009141,63,10014.54,0.0,-10014.54,158.96,0,0
2025-12,ACC0118321,IND25006759,79,19316.45,4171.58,-15144.87,297.32,0,0
2025-12,ACC0118322,IND25002204,59,14591.59,0.0,-14591.59,247.32,0,1
2025-12,ACC0118324,IND25009996,65,15106.52,1149.04,-13957.48,250.09,0,1
2025-12,ACC0118325,IND25002242,83,34060.5,1191.41,-32869.09,424.72,0,0
2025-12,ACC0118332,IND25012828,69,15771.82,0.0,-15771.82,228.58,0,0
2025-12,ACC0118334,IND25002782,65,13552.52,0.0,-13552.52,208.5,0,0
2025-12,ACC0118335,IND25010040,63,14709.51,0.0,-14709.51,233.48,0,0
2025-12,ACC0118336,IND25003862,68,12353.53,325.35,-12028.18,186.45,0,0
2025-12,ACC0118337,IND25008182,74,35542.67,642.92,-34899.75,488.99,0,0
2025-12,ACC0118339,IND25010024,50,12322.35,0.0,-12322.35,246.45,1,0
2025-12,ACC0118340,IND25010048,56,10831.18,241.04,-10590.14,197.72,1,0
2025-12,ACC0118341,IND25002565,74,29810.47,249.23,-29561.24,406.21,1,2
2025-12,ACC0118342,IND25008240,59,52622.48,0.0,-52622.48,891.91,0,0
2025-12,ACC0118343,IND25009367,74,24670.83,10.0,-24660.83,333.52,3,0
2025-12,ACC0118345,IND25003884,71,41123.76,11.71,-41112.05,579.37,3,0
2025-12,ACC0118346,IND25004548,70,22661.56,0.0,-22661.56,323.74,0,1
2025-12,ACC0118348,IND25000539,52,11542.68,0.0,-11542.68,221.97,1,0
2025-12,ACC0118349,IND25011144,80,29064.6,0.0,-29064.6,363.31,2,0
2025-12,ACC0118352,IND25011328,74,28182.3,0.0,-28182.3,360.11,2,0
2025-12,ACC0118353,IND25004778,77,76528.96,4070.09,-72458.87,1046.74,1,0
2025-12,ACC0118354,IND25012390,71,15364.7,0.0,-15364.7,216.4,1,0
2025-12,ACC0118356,IND25005450,80,61344.09,2346.18,-58997.91,796.13,0,1
2025-12,ACC0118358,IND25002248,69,35096.04,1785.97,-33310.07,534.52,0,0
2025-12,ACC0118364,IND25006103,81,43316.42,1830.48,-41485.94,557.37,0,0
2025-12,ACC0118366,IND25001010,69,37900.5,3531.72,-34368.78,600.47,0,0
2025-12,ACC0118367,IND25004701,85,41653.32,3956.89,-37696.43,536.59,0,0
2025-12,ACC0118368,IND25001066,87,19520.12,636.38,-18883.74,231.68,3,0
2025-12,ACC0118369,IND25004798,67,14756.16,2124.27,-12631.89,251.95,0,0
2025-12,ACC0118370,IND25004805,78,47224.81,0.0,-47224.81,605.45,1,1
2025-12,ACC0118371,IND25008723,87,25393.05,1599.17,-23793.88,310.26,1,1
2025-12,ACC0118373,IND25012475,65,33880.13,0.0,-33880.13,521.23,0,0
2025-12,ACC0118375,IND25010150,68,11811.07,0.0,-11811.07,173.69,0,0
2025-12,ACC0118376,IND25006353,64,14804.21,0.0,-14804.21,231.32,1,1
2025-12,ACC0118377,IND25012879,58,19804.6,0.0,-19804.6,341.46,2,0
2025-12,ACC0118380,IND25010535,65,17065.73,640.38,-16425.35,272.4,0,0
2025-12,ACC0118382,IND25002478,68,11267.4,1153.39,-10114.01,182.66,1,1
2025-12,ACC0118386,IND25002153,90,35440.07,3467.96,-31972.11,432.31,0,0
2025-12,ACC0118387,IND25006075,60,10698.73,0.0,-10698.73,178.31,0,1
2025-12,ACC0118388,IND25011741,77,30719.92,0.0,-30719.92,398.96,0,0
2025-12,ACC0118394,IND25007400,42,10242.03,1077.78,-9164.25,269.52,1,0
2025-12,ACC0118395,IND25012614,77,27219.46,2753.81,-24465.65,389.26,0,0
2025-12,ACC0118396,IND25008679,71,36606.52,0.0,-36606.52,515.58,2,0
2025-12,ACC0118398,IND25005640,78,21977.88,1056.19,-20921.69,295.31,0,0
2025-12,ACC0118399,IND25008825,78,17512.03,0.0,-17512.03,224.51,0,0
2025-12,ACC0118400,IND25006105,70,28643.39,0.0,-28643.39,409.19,0,1
2025-12,ACC0118403,IND25011996,71,52572.49,0.0,-52572.49,740.46,2,0
2025-12,ACC0118404,IND25010665,51,10216.53,0.0,-10216.53,200.32,0,1
2025-12,ACC0118405,IND25009344,63,14272.96,1389.28,-12883.68,248.61,2,0
2025-12,ACC0118407,IND25000008,58,11711.81,1023.27,-10688.54,219.57,1,0
2025-12,ACC0118409,IND25003670,81,30017.21,2996.4,-27020.81,407.58,3,1
2025-12,ACC0118411,IND25009654,62,11094.02,0.0,-11094.02,178.94,0,0
2025-12,ACC0118419,IND25002687,66,33052.32,2591.17,-30461.15,540.05,0,0
2025-12,ACC0118420,IND25010323,68,11489.3,0.0,-11489.3,168.96,1,0
2025-12,ACC0118421,IND25011289,60,13217.72,668.38,-12549.34,231.44,0,0
2025-12,ACC0118424,IND25005374,81,20616.75,2174.98,-18441.77,281.38,1,2
2025-12,ACC0118427,IND25001548,74,35362.94,481.81,-34881.13,484.39,0,1
2025-12,ACC0118428,IND25009059,75,33764.37,6691.15,-27073.22,539.41,1,1
2025-12,ACC0118430,IND25008437,74,21953.83,1001.58,-20952.25,310.21,1,1
2025-12,ACC0118431,IND25002771,78,37294.99,0.0,-37294.99,478.14,2,1
2025-12,ACC0118433,IND25010798,62,43343.46,1904.83,-41438.63,729.81,1,0
2025-12,ACC0118437,IND25012655,72,52621.84,1748.46,-50873.38,755.14,1,0
2025-12,ACC0118444,IND25010360,84,32683.69,1214.52,-31469.17,403.55,1,0
2025-12,ACC0118446,IND25005378,69,36108.27,0.0,-36108.27,523.31,1,2
2025-12,ACC0118448,IND25009475,87,48635.61,1025.92,-47609.69,556.81,2,0
2025-12,ACC0118450,IND25000894,61,12740.27,0.0,-12740.27,208.86,0,1
2025-12,ACC0118455,IND25010195,68,26146.57,1843.85,-24302.72,411.62,0,0
2025-12,ACC0118456,IND25010839,74,19014.15,0.0,-19014.15,256.95,1,0
2025-12,ACC0118459,IND25006779,63,35075.4,1152.27,-33923.13,575.04,1,2
2025-12,ACC0118461,IND25008119,85,32814.19,0.0,-32814.19,386.05,0,1
2025-12,ACC0118465,IND25011248,56,9050.06,3005.38,-6044.68,215.28,0,0
2025-12,ACC0118466,IND25012659,61,22021.67,0.0,-22021.67,361.01,0,0
2025-12,ACC0118467,IND25010395,76,25418.81,3251.93,-22166.88,377.25,0,1
2025-12,ACC0118468,IND25011190,81,39946.14,2731.75,-37214.39,522.47,0,1
2025-12,ACC0118469,IND25010655,90,39822.43,935.12,-38887.31,452.86,2,0
2025-12,ACC0118470,IND25011583,75,72533.61,745.91,-71787.7,977.06,1,1
2025-12,ACC0118472,IND25008833,64,19898.87,0.0,-19898.87,310.92,2,0
2025-12,ACC0118474,IND25006085,54,12217.84,0.0,-12217.84,226.26,0,0
2025-12,ACC0118475,IND25007848,86,111586.69,1674.74,-109911.95,1316.99,2,0
2025-12,ACC0118476,IND25012633,73,30090.19,1104.9,-28985.29,427.33,1,0
2025-12,ACC0118478,IND25000943,55,11015.58,0.0,-11015.58,200.28,0,0
2025-12,ACC0118481,IND25008321,81,46381.24,1432.72,-44948.52,590.3,1,0
2025-12,ACC0118486,IND25010154,86,34522.04,630.52,-33891.52,408.75,0,1
2025-12,ACC0118487,IND25008134,36,9031.25,3712.67,-5318.58,354.0,0,0
2025-12,ACC0118492,IND25011521,68,22360.98,1419.97,-20941.01,349.72,1,0
2025-12,ACC0118493,IND25010245,89,33076.59,0.0,-33076.59,371.65,0,0
2025-12,ACC0118495,IND25002804,55,17902.53,0.0,-17902.53,325.5,1,1
2025-12,ACC0118496,IND25005089,74,18800.93,0.0,-18800.93,254.07,2,0
2025-12,ACC0118497,IND25009989,82,25508.35,1787.05,-23721.3,332.87,0,0
2025-12,ACC0118499,IND25013466,47,19901.27,0.0,-19901.27,423.43,0,2
2025-12,ACC0118502,IND25001816,74,31185.32,2302.06,-28883.26,452.53,0,0
2025-12,ACC0118507,IND25003313,51,9547.41,0.0,-9547.41,187.2,0,0
2025-12,ACC0118510,IND25006132,87,33953.96,2876.07,-31077.89,423.33,0,0
2025-12,ACC0118512,IND25001763,63,22544.1,0.0,-22544.1,357.84,0,0
2025-12,ACC0118513,IND25006771,56,17067.15,0.0,-17067.15,304.77,2,1
2025-12,ACC0118514,IND25011853,55,6449.12,326.79,-6122.33,123.2,4,0
2025-12,ACC0118515,IND25003794,78,86534.74,962.4,-85572.34,1121.76,2,0
2025-12,ACC0118518,IND25011917,60,11541.47,0.0,-11541.47,192.36,0,1
2025-12,ACC0118519,IND25005140,72,17588.05,0.0,-17588.05,244.28,2,0
2025-12,ACC0118520,IND25006269,75,26560.76,4112.04,-22448.72,408.97,1,0
2025-12,ACC0118522,IND25013236,51,43222.9,0.0,-43222.9,847.51,0,0
2025-12,ACC0118523,IND25002886,59,12188.52,0.0,-12188.52,206.59,0,0
2025-12,ACC0118524,IND25007151,71,80849.12,2292.23,-78556.89,1171.0,2,0
2025-12,ACC0118525,IND25007585,54,15153.94,406.38,-14747.56,288.15,0,0
2025-12,ACC0118528,IND25005882,80,24054.88,314.27,-23740.61,301.43,1,1
2025-12,ACC0118529,IND25005974,58,14851.41,0.0,-14851.41,256.06,1,0
2025-12,ACC0118530,IND25010353,76,28870.47,594.17,-28276.3,387.69,1,0
2025-12,ACC0118531,IND25005135,69,29614.46,0.0,-29614.46,429.2,0,0
2025-12,ACC0118535,IND25003078,58,34471.02,0.0,-34471.02,594.33,2,0
2025-12,ACC0118536,IND25007669,52,8975.23,0.0,-8975.23,172.6,2,0
2025-12,ACC0118537,IND25004050,52,15372.02,0.0,-15372.02,295.62,0,0
2025-12,ACC0118539,IND25010136,60,17146.26,0.0,-17146.26,271.25,0,0
2025-12,ACC0118541,IND25009102,71,33740.91,1879.48,-31861.43,501.7,0,0
2025-12,ACC0118542,IND25006584,72,58796.41,0.0,-58796.41,816.62,0,0
2025-12,ACC0118545,IND25000694,62,7779.71,0.0,-7779.71,125.48,1,0
2025-12,ACC0118548,IND25001292,77,30719.98,2603.3,-28116.68,432.77,0,1
2025-12,ACC0118549,IND25002296,71,10296.11,0.0,-10296.11,145.02,1,0
2025-12,ACC0118553,IND25010137,75,22671.47,635.11,-22036.36,310.75,0,0
2025-12,ACC0118555,IND25012381,54,9043.53,0.0,-9043.53,167.47,3,0
2025-12,ACC0118559,IND25007926,68,43292.96,0.0,-43292.96,636.66,1,1
2025-12,ACC0118560,IND25013189,47,19605.89,0.0,-19605.89,417.15,0,0
2025-12,ACC0118563,IND25000729,61,40635.34,0.0,-40635.34,642.13,1,1
2025-12,ACC0118564,IND25006519,72,10185.61,0.0,-10185.61,141.47,1,0
2025-12,ACC0118565,IND25001925,62,16539.76,0.0,-16539.76,266.77,1,0
2025-12,ACC0118567,IND25003207,86,53466.21,1766.81,-51699.4,642.24,1,0
2025-12,ACC0118568,IND25010037,82,32272.85,0.0,-32272.85,393.57,0,0
2025-12,ACC0118569,IND25006476,81,28505.95,178.85,-28327.1,354.13,1,1
2025-12,ACC0118573,IND25010025,74,67909.7,0.0,-67909.7,917.7,0,0
2025-12,ACC0118574,IND25007329,47,9018.97,28.93,-8990.04,192.51,1,0
2025-12,ACC0118576,IND25007322,67,19321.23,0.0,-19321.23,288.38,0,0
2025-12,ACC0118578,IND25011318,73,41122.23,2402.46,-38719.77,596.23,1,0
2025-12,ACC0118580,IND25004780,91,54938.16,1710.73,-53227.43,622.52,2,0
2025-12,ACC0118583,IND25006011,65,12674.55,509.53,-12165.02,202.83,0,2
2025-12,ACC0118584,IND25009526,77,17548.67,0.0,-17548.67,227.9,1,1
2025-12,ACC0118585,IND25008623,66,16161.32,0.0,-16161.32,244.87,2,1
2025-12,ACC0118587,IND25001143,81,32583.23,1127.46,-31455.77,416.18,0,0
2025-12,ACC0118590,IND25010850,84,62078.2,3266.05,-58812.15,777.91,2,1
2025-12,ACC0118591,IND25001439,75,32382.7,0.0,-32382.7,427.59,2,0
2025-12,ACC0118592,IND25012449,54,16383.25,0.0,-16383.25,303.39,0,0
2025-12,ACC0118593,IND25002007,48,20744.39,0.0,-20744.39,432.17,0,0
2025-12,ACC0118594,IND25000585,61,10509.01,0.0,-10509.01,172.28,1,0
2025-12,ACC0118597,IND25008333,69,17201.99,825.44,-16376.55,261.27,1,1
2025-12,ACC0118600,IND25003419,68,19396.27,0.0,-19396.27,285.24,1,1
2025-12,ACC0118603,IND25001055,66,49412.62,0.0,-49412.62,748.68,3,0
2025-12,ACC0118606,IND25006369,65,13113.06,0.0,-13113.06,201.74,0,0
2025-12,ACC0118607,IND25007668,63,13620.42,0.0,-13620.42,216.2,0,0
2025-12,ACC0118608,IND25010047,51,10625.74,0.0,-10625.74,208.35,0,1
2025-12,ACC0118611,IND25007295,53,22881.35,0.0,-22881.35,431.72,0,0
2025-12,ACC0118613,IND25007508,66,13219.13,0.0,-13219.13,200.29,1,1
2025-12,ACC0118615,IND25012007,65,25522.8,669.72,-24853.08,402.96,1,0
2025-12,ACC0118619,IND25007787,51,16190.39,0.0,-16190.39,317.46,0,0
2025-12,ACC0118621,IND25003718,64,34459.17,0.0,-34459.17,538.42,0,0
2025-12,ACC0118622,IND25000456,67,16871.57,0.0,-16871.57,251.81,1,0
