comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,linked_news_title,linked_event_date,is_complaint,complaint_category
COMM-202103-000014,ACC0006403,IND19012682,app_message,inbound,2021-03-20T12:54:57+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,Operational resilience returns to the agenda after payment interruptions,,True,failed_transaction
COMM-202103-000015,ACC0004255,IND19018626,app_message,inbound,2021-03-15T09:27:57+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,negative,Statement delays add noise to month-end finance controls,,True,failed_transaction
COMM-202103-000016,ACC0016555,IND19000992,app_message,inbound,2021-03-20T14:14:42+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,neutral,Retail banks sharpen arrears analytics as payment stress persists,,False,
COMM-202103-000017,ACC0007566,IND19012877,app_message,inbound,2021-03-17T16:34:14+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,service_delay
COMM-202103-000018,ACC0009515,IND19012916,app_message,inbound,2021-03-19T20:52:01+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,failed_transaction
COMM-202103-000019,ACC0006182,IND19012327,branch_visit,inbound,10/03/2021 14:05,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,,,False,
COMM-202103-000020,ACC0020539,IND20001185,app_message,inbound,2021-03-22T07:45:16+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,neutral,,,False,
COMM-202103-000021,ACC0005307,IND19003285,branch_visit,inbound,08/03/2021 09:50,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,,,False,
COMM-202103-000022,ACC0015414,COM19000136,phone_call,inbound,14/03/2021 11:11,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,failed_transaction
COMM-202103-000023,ACC0007000,COM19000238,app_message,inbound,2021-03-10T17:14:03+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,neutral,,,False,
COMM-202103-000024,ACC0022601,IND21001290,phone_call,inbound,09/03/2021 09:06,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,,,False,
COMM-202103-000025,ACC0005972,IND19010087,app_message,inbound,2021-03-12T20:13:28+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,positive,,,False,
COMM-202103-000026,ACC0014796,IND19001357,sms,outbound,2021-03-12T16:52:44+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,,,True,digital_issue
COMM-202103-000027,ACC0020054,IND20001228,app_message,outbound,2021-03-15T10:00:38+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,,,False,
COMM-202103-000028,ACC0013691,IND19016883,sms,outbound,2021-03-28T04:58:36+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,,,False,
COMM-202103-000029,ACC0013228,IND19006101,phone_call,inbound,21/03/2021 11:59,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",positive,,,False,
COMM-202103-000030,ACC0008817,IND19014131,phone_call,inbound,07/03/2021 15:04,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,,,False,
COMM-202103-000031,ACC0005706,IND19001440,sms,inbound,2021-03-05T18:56:15+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,incorrect_charge
COMM-202103-000032,ACC0008101,IND19004006,branch_visit,inbound,22/03/2021 11:20,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,fraud_concern
COMM-202103-000033,ACC0005644,IND19013828,sms,inbound,2021-03-12T17:37:32+02:00,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,False,
COMM-202103-000034,ACC0023932,IND21010346,sms,outbound,2021-03-15T18:59:14+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,Banks watch debit-order strain as households adjust spending,,True,service_delay
COMM-202103-000035,ACC0023102,IND21008307,app_message,inbound,2021-03-30T09:11:26+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,False,
COMM-202103-000036,ACC0012936,IND19004100,app_message,outbound,2021-03-30T11:22:13+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,Statement delays add noise to month-end finance controls,,False,
COMM-202103-000037,ACC0023938,IND21013326,phone_call,inbound,01/03/2021 13:58,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,,,False,
COMM-202103-000038,ACC0010173,IND19001965,phone_call,inbound,07/03/2021 07:50,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,other
COMM-202103-000039,ACC0022266,IND21004059,sms,outbound,2021-03-09T04:17:52+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,neutral,,,False,
COMM-202103-000040,ACC0005874,IND19007093,phone_call,inbound,08/03/2021 14:39,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202103-000041,ACC0020368,COM20000041,phone_call,inbound,31/03/2021 10:19,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,,,False,
COMM-202103-000042,ACC0002521,IND19013128,sms,outbound,2021-03-06T09:24:13+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202103-000043,ACC0012240,IND19004835,branch_visit,inbound,26/03/2021 14:15,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,negative,Banks watch debit-order strain as households adjust spending,,True,failed_transaction
COMM-202103-000044,ACC0004028,IND19019126,branch_visit,inbound,28/03/2021 12:30,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,,,False,
COMM-202103-000045,ACC0006403,IND19012682,branch_visit,inbound,10/03/2021 09:10,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,statement_error
COMM-202103-000046,ACC0011613,IND19010239,sms,inbound,2021-03-10T09:48:21+02:00,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202103-000047,ACC0008078,IND19003714,phone_call,inbound,03/03/2021 09:38,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,,,False,
COMM-202103-000048,ACC0016879,IND19000900,sms,outbound,2021-03-08T19:14:04+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Statement delays add noise to month-end finance controls,,False,
COMM-202103-000049,ACC0024044,COM21000088,phone_call,inbound,30/03/2021 12:49,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,Banking analytics agenda: five signals to watch this month,,True,fee_dispute
COMM-202103-000050,ACC0000642,IND19009914,app_message,inbound,2021-03-20T18:53:34+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,positive,,,False,
COMM-202103-000051,ACC0004115,IND19003240,sms,outbound,2021-03-24T17:24:54+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,neutral,,,False,
COMM-202103-000052,ACC0007455,IND19009143,app_message,inbound,2021-03-04T17:48:57+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,neutral,,,False,
COMM-202103-000053,ACC0006683,IND19001562,app_message,inbound,2021-03-14T12:43:28+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue
COMM-202103-000054,ACC0000311,IND19003026,app_message,inbound,2021-03-04T09:12:42+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,failed_transaction
COMM-202103-000055,ACC0016401,IND19019771,phone_call,inbound,02/03/2021 07:34,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,statement_error
COMM-202103-000056,ACC0016482,IND19012193,app_message,inbound,2021-03-29T18:56:33+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,failed_transaction
COMM-202103-000057,ACC0007091,IND19003068,phone_call,inbound,06/03/2021 11:36,Unauthorised bank charge enquiry,"Howzit, Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.",neutral,,,False,
COMM-202103-000058,ACC0013175,IND19017688,sms,outbound,2021-03-20T22:58:07+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,,,True,failed_transaction
COMM-202103-000059,ACC0015178,IND19003921,app_message,inbound,2021-03-30T11:22:46+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,,,True,service_delay
COMM-202103-000060,ACC0005183,IND19007676,branch_visit,inbound,15/03/2021 11:30,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,,,False,
COMM-202103-000061,ACC0023509,IND21011004,phone_call,inbound,29/03/2021 10:52,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202103-000062,ACC0005017,IND19013167,branch_visit,inbound,11/03/2021 09:10,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,,,False,
COMM-202103-000063,ACC0015010,IND19010286,branch_visit,inbound,09/03/2021 09:50,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,negative,,,False,
COMM-202103-000064,ACC0018281,IND19003543,branch_visit,inbound,06/03/2021 15:45,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,positive,,,False,
COMM-202103-000065,ACC0013550,IND19012164,app_message,outbound,2021-03-11T14:00:12+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,,,False,
COMM-202103-000066,ACC0022632,IND21004671,phone_call,inbound,09/03/2021 17:16,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,positive,,,False,
COMM-202103-000067,ACC0020968,IND20003260,app_message,inbound,2021-03-15T18:23:07+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202103-000068,ACC0004223,IND19016897,sms,inbound,2021-03-04T10:12:26+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,,,False,
COMM-202103-000069,ACC0013406,IND19012984,branch_visit,inbound,10/03/2021 13:15,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,,,False,
COMM-202103-000070,ACC0012583,IND19004856,phone_call,inbound,04/03/2021 13:06,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,,,False,
COMM-202103-000071,ACC0009561,IND19009379,phone_call,inbound,23/03/2021 17:24,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,Operational resilience returns to the agenda after payment interruptions,,True,fee_dispute
COMM-202103-000072,ACC0008721,IND19007514,branch_visit,inbound,27/03/2021 12:15,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,fee_dispute
COMM-202103-000073,ACC0015317,IND19000559,app_message,inbound,2021-03-27T06:30:00+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202103-000074,ACC0009656,IND19008180,phone_call,inbound,30/03/2021 18:22,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202103-000075,ACC0017628,IND19016677,phone_call,inbound,18/03/2021 11:11,Home Loan rate increase question,"Eish, I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.",neutral,Conduct teams press for clearer evidence on fees and failed payments,,False,
COMM-202103-000076,ACC0020525,IND20000065,app_message,inbound,2021-03-11T17:12:39+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,,,False,
COMM-202103-000077,ACC0006094,IND19004821,phone_call,inbound,21/03/2021 18:33,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,statement_error
COMM-202103-000078,ACC0021073,IND20000991,phone_call,inbound,29/03/2021 11:32,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,positive,Retail banks sharpen arrears analytics as payment stress persists,,False,
COMM-202103-000079,ACC0021245,IND20002543,app_message,inbound,2021-03-25T17:24:00+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,positive,,,False,
COMM-202103-000080,ACC0013892,IND19011911,phone_call,inbound,01/03/2021 08:18,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,,,False,
COMM-202103-000081,ACC0007383,IND19014104,sms,inbound,2021-03-27T17:06:44+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",positive,,,False,
COMM-202103-000082,ACC0021163,IND20002169,phone_call,inbound,30/03/2021 10:31,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge
COMM-202103-000083,ACC0007587,IND19003305,app_message,outbound,2021-03-16T09:08:05+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,,,False,
COMM-202103-000084,ACC0010173,IND19001965,app_message,inbound,2021-03-29T22:50:04+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,digital_issue
COMM-202103-000085,ACC0013112,IND19002951,phone_call,inbound,19/03/2021 12:08,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,neutral,Banks watch debit-order strain as households adjust spending,,False,
COMM-202103-000086,ACC0015361,IND19005519,phone_call,inbound,27/03/2021 08:35,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,incorrect_charge
COMM-202103-000087,ACC0014230,IND19008095,app_message,inbound,2021-03-25T18:59:36+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,neutral,Banks watch debit-order strain as households adjust spending,,False,
COMM-202103-000088,ACC0003985,IND19007238,phone_call,inbound,26/03/2021 14:19,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,,,False,
COMM-202103-000089,ACC0020458,IND20001814,branch_visit,inbound,25/03/2021 12:00,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,neutral,,,False,
COMM-202103-000090,ACC0001661,COM19000313,sms,outbound,2021-03-18T18:35:49+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202103-000091,ACC0004028,IND19019126,phone_call,inbound,24/03/2021 13:09,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,positive,,,False,
COMM-202103-000092,ACC0008288,IND19008344,sms,outbound,2021-03-13T16:53:54+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,neutral,,,False,
COMM-202103-000093,ACC0000904,IND19010238,sms,outbound,2021-03-01T06:30:37+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,neutral,,,False,
COMM-202103-000094,ACC0002863,IND19012341,phone_call,inbound,03/03/2021 13:41,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,,,False,
COMM-202103-000095,ACC0010300,IND19004941,phone_call,inbound,16/03/2021 08:34,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,False,
COMM-202103-000096,ACC0005365,IND19011964,sms,outbound,2021-03-07T18:40:12+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,neutral,,,False,
COMM-202103-000097,ACC0002842,IND19014493,app_message,inbound,2021-03-05T21:34:31+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,digital_issue
COMM-202103-000098,ACC0020944,IND20002422,phone_call,inbound,23/03/2021 12:03,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,neutral,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202103-000099,ACC0011052,IND19004930,sms,outbound,2021-03-02T05:53:47+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,,,True,service_delay
COMM-202103-000100,ACC0002351,IND19016075,branch_visit,inbound,12/03/2021 10:00,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,,,True,failed_transaction
COMM-202103-000101,ACC0001594,IND19015422,phone_call,inbound,15/03/2021 12:16,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,,,False,
COMM-202103-000102,ACC0000159,IND19009851,branch_visit,inbound,25/03/2021 12:15,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,neutral,Retail banks sharpen arrears analytics as payment stress persists,,False,
COMM-202103-000103,ACC0006904,IND19012495,branch_visit,inbound,20/03/2021 12:30,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,positive,,,False,
COMM-202103-000104,ACC0014419,COM19000112,phone_call,inbound,23/03/2021 14:39,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,other
COMM-202103-000105,ACC0008333,COM19000255,branch_visit,inbound,14/03/2021 12:30,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,statement_error
COMM-202103-000106,ACC0006804,IND19001507,sms,outbound,2021-03-21T11:04:50+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,Conduct teams press for clearer evidence on fees and failed payments,,False,
COMM-202103-000107,ACC0007179,IND19000434,app_message,inbound,2021-03-04T14:43:31+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,neutral,,,False,
COMM-202103-000108,ACC0004410,IND19002499,phone_call,inbound,22/03/2021 12:14,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,negative,,,True,failed_transaction
COMM-202103-000109,ACC0016609,IND19014852,app_message,outbound,2021-03-04T09:28:24+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,,,False,
COMM-202103-000110,ACC0023319,IND21007093,sms,outbound,2021-03-27T12:16:59+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,positive,,,False,
COMM-202103-000111,ACC0015010,IND19010286,app_message,inbound,2021-03-17T21:44:50+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,failed_transaction
COMM-202103-000112,ACC0000463,IND19014060,branch_visit,inbound,04/03/2021 12:15,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,,,False,
COMM-202103-000113,ACC0007064,IND19006642,sms,outbound,2021-03-08T08:58:03+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,neutral,,,False,
COMM-202103-000114,ACC0021399,IND21009399,sms,outbound,2021-03-05T17:56:15+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,positive,,,False,
COMM-202103-000115,ACC0020612,IND20000749,phone_call,inbound,03/03/2021 14:12,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,fee_dispute
COMM-202103-000116,ACC0002270,IND19008555,branch_visit,inbound,16/03/2021 14:30,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,fee_dispute
COMM-202103-000117,ACC0001092,IND19002621,phone_call,inbound,31/03/2021 15:47,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202103-000118,ACC0002543,IND19007957,branch_visit,inbound,24/03/2021 15:10,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,neutral,Retail banks sharpen arrears analytics as payment stress persists,,False,
COMM-202103-000119,ACC0023627,IND21014138,sms,outbound,2021-03-24T15:16:47+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202103-000120,ACC0015233,IND19003932,app_message,inbound,2021-03-19T08:19:05+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,neutral,,,False,
COMM-202103-000121,ACC0000531,IND19010760,sms,outbound,2021-03-20T11:52:28+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,neutral,,,False,
COMM-202103-000122,ACC0014870,IND19009382,sms,outbound,2021-03-27T20:58:44+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,neutral,,,False,
COMM-202103-000123,ACC0020478,IND20001860,phone_call,inbound,20/03/2021 09:02,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,positive,,,False,
COMM-202103-000124,ACC0004099,IND19019312,phone_call,inbound,20/03/2021 16:08,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,negative,,,True,service_delay
