comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,linked_news_title,linked_event_date,is_complaint,complaint_category
COMM-202508-000029,ACC0005457,IND19006688,social_media,inbound,2025/08/09 22:11:27,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202508-000030,ACC0005806,IND19006693,chatbot,outbound,2025-08-16T13:43:44+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,,,False,
COMM-202508-000031,ACC0100053,IND25018361,app_message,inbound,2025-08-03T12:18:13+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,neutral,,,False,
COMM-202508-000032,ACC0000973,IND19012041,branch_visit,inbound,19/08/2025 15:05,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,,,False,
COMM-202508-000033,ACC0049220,COM22000290,branch_visit,inbound,23/08/2025 08:05,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,Operational resilience returns to the agenda after payment interruptions,,True,failed_transaction
COMM-202508-000034,ACC0069289,COM23000297,sms,outbound,2025-08-10T20:02:25+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,negative,,,False,
COMM-202508-000035,ACC0073125,IND23007818,phone_call,inbound,31/08/2025 08:09,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,,,False,
COMM-202508-000036,ACC0085077,IND24007640,whatsapp,inbound,28-Aug-2025 11:22,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202508-000037,ACC0002715,IND19015450,branch_visit,inbound,31/08/2025 08:05,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,neutral,Banks watch debit-order strain as households adjust spending,,False,
COMM-202508-000038,ACC0034811,IND21010985,chatbot,inbound,2025-08-03T07:43:19+02:00,Reset password,I need help resetting my password and confirming that my profile has not been locked.,neutral,,,False,
COMM-202508-000039,ACC0002378,IND19000460,social_media,inbound,2025/08/31 22:51:58,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge
COMM-202508-000040,ACC0037207,IND22002832,branch_visit,inbound,15/08/2025 13:20,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,negative,Conduct teams press for clearer evidence on fees and failed payments,,False,
COMM-202508-000041,ACC0043504,IND22003891,whatsapp,inbound,26-Aug-2025 20:55,Home Loan rate increase question,"Hi there, I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.",positive,Conduct teams press for clearer evidence on fees and failed payments,,False,
COMM-202508-000042,ACC0007493,IND19003510,whatsapp,inbound,17-Aug-2025 13:44,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,positive,,,False,
COMM-202508-000043,ACC0064085,IND23006450,chatbot,inbound,2025-08-05T10:46:48+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202508-000044,ACC0033613,IND21004932,app_message,inbound,2025-08-16T12:42:56+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,neutral,,,False,
COMM-202508-000045,ACC0096625,IND24012094,email,inbound,2025-08-19 08:07:52,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,negative,Retail banks sharpen arrears analytics as payment stress persists,,True,fee_dispute
COMM-202508-000046,ACC0062468,IND23022695,branch_visit,inbound,29/08/2025 14:20,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,incorrect_charge
COMM-202508-000047,ACC0111591,IND25005824,app_message,inbound,2025-08-30T00:38:40+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,positive,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202508-000048,ACC0035183,IND21011464,phone_call,inbound,29/08/2025 17:37,Why did my debit order fail?,"Hi there, My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",positive,,,False,
COMM-202508-000049,ACC0005616,IND19008087,chatbot,inbound,2025-08-15T12:37:46+02:00,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,negative,,,True,service_delay
COMM-202508-000050,ACC0045829,IND22005846,chatbot,inbound,2025-08-06T20:40:41+02:00,Reset password,I need help resetting my password and confirming that my profile has not been locked.,negative,,,True,digital_issue
COMM-202508-000051,ACC0099879,IND24003574,branch_visit,inbound,30/08/2025 11:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,neutral,Digital channels reshape banking workloads as customer growth continues,,False,
COMM-202508-000052,ACC0107194,IND25010085,app_message,outbound,2025-08-13T19:33:24+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202508-000053,ACC0058295,IND23019842,chatbot,outbound,2025-08-28T13:12:47+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Digital channels reshape banking workloads as customer growth continues,,False,
COMM-202508-000054,ACC0066199,IND23011473,whatsapp,inbound,28-Aug-2025 17:55,Reset password,I need help resetting my password and confirming that my profile has not been locked.,neutral,,,False,
COMM-202508-000055,ACC0029250,IND21014420,phone_call,inbound,31/08/2025 15:52,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,positive,,,False,
COMM-202508-000056,ACC0053691,IND22000111,phone_call,inbound,10/08/2025 10:35,Home Loan rate increase question,"Eish, I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.",negative,,,False,
COMM-202508-000057,ACC0088349,IND24013343,branch_visit,inbound,20/08/2025 15:15,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202508-000058,ACC0089720,IND24005805,phone_call,inbound,30/08/2025 07:14,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202508-000059,ACC0059022,IND23017412,email,inbound,2025-08-23 10:28:16,Suggestion for bank app,I have feedback on the app experience and would like the product team to review it.,negative,,,True,digital_issue
COMM-202508-000060,ACC0089748,IND24015380,social_media,inbound,2025/08/04 06:32:27,App login problem,"Howzit, The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.",neutral,,,False,
COMM-202508-000061,ACC0090688,IND24003426,chatbot,inbound,2025-08-09T11:27:11+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202508-000062,ACC0061161,IND23005334,branch_visit,inbound,28/08/2025 13:15,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,,,True,other
COMM-202508-000063,ACC0028807,IND21002866,app_message,inbound,2025-08-30T11:57:27+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,,,True,digital_issue
COMM-202508-000064,ACC0085976,IND24001418,branch_visit,inbound,24/08/2025 08:45,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,,,True,other
COMM-202508-000065,ACC0075075,IND23003729,app_message,inbound,2025-08-28T02:16:41+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,Operational resilience returns to the agenda after payment interruptions,,True,failed_transaction
COMM-202508-000066,ACC0020801,IND20000736,email,inbound,2025-08-30 08:32:41,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202508-000067,ACC0078125,IND23017542,chatbot,inbound,2025-08-02T19:01:11+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,service_delay
COMM-202508-000068,ACC0091836,IND24027161,chatbot,inbound,2025-08-22T17:55:31+02:00,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,neutral,,,False,
COMM-202508-000069,ACC0055313,IND22009073,app_message,inbound,2025-08-02T23:47:26+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,positive,,,False,
COMM-202508-000070,ACC0101749,IND25007449,chatbot,outbound,2025-08-22T09:17:35+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,Conduct teams press for clearer evidence on fees and failed payments,,False,
COMM-202508-000071,ACC0044844,IND22016477,app_message,inbound,2025-08-16T11:07:15+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,fee_dispute
COMM-202508-000072,ACC0106486,IND25008416,email,inbound,2025-08-08 12:47:18,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202508-000073,ACC0012204,IND19003136,app_message,inbound,2025-08-08T12:41:24+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,negative,,,True,digital_issue
COMM-202508-000074,ACC0058249,IND23004269,phone_call,inbound,28/08/2025 11:28,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,positive,,,False,
COMM-202508-000075,ACC0091603,IND24002438,email,outbound,2025-08-31 14:15:18,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202508-000076,ACC0071056,IND23001081,whatsapp,inbound,29-Aug-2025 15:15,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue
COMM-202508-000077,ACC0067381,IND23005419,whatsapp,inbound,28-Aug-2025 19:28,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,statement_error
COMM-202508-000078,ACC0084379,IND24000410,branch_visit,inbound,21/08/2025 13:30,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,,,False,
COMM-202508-000079,ACC0028807,IND21002866,social_media,inbound,2025/08/21 21:07:44,Complaint about service,"Hi there, The service delay is frustrating. I have followed up more than once and still do not have a proper answer.",neutral,,,False,
COMM-202508-000080,ACC0084189,IND24018701,sms,outbound,2025-08-13T12:51:47+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,neutral,,,False,
COMM-202508-000081,ACC0024001,IND21003553,whatsapp,inbound,22-Aug-2025 18:27,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,positive,Digital channels reshape banking workloads as customer growth continues,,False,
COMM-202508-000082,ACC0049727,IND22007326,chatbot,outbound,2025-08-10T21:47:02+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,,,False,
COMM-202508-000083,ACC0023655,IND21007433,email,inbound,2025-08-24 08:08:15,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,neutral,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202508-000084,ACC0111301,IND25002955,whatsapp,inbound,20-Aug-2025 12:48,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,neutral,,,False,
COMM-202508-000085,ACC0055948,IND22020940,social_media,inbound,2025/08/17 13:25:22,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue
COMM-202508-000086,ACC0086837,IND24007506,whatsapp,inbound,20-Aug-2025 09:21,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,positive,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202508-000087,ACC0058659,IND23008100,whatsapp,inbound,16-Aug-2025 06:36,Reset password,I need help resetting my password and confirming that my profile has not been locked.,neutral,,,False,
COMM-202508-000088,ACC0065402,IND23015466,app_message,outbound,2025-08-15T22:03:19+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202508-000089,ACC0094045,IND24007175,app_message,inbound,2025-08-12T15:24:12+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,False,
COMM-202508-000090,ACC0097844,IND24011911,app_message,inbound,2025-08-30T09:14:33+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202508-000091,ACC0107285,IND25004276,branch_visit,inbound,26/08/2025 09:50,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,neutral,,,False,
COMM-202508-000092,ACC0098042,IND24020918,app_message,inbound,2025-08-24T22:21:43+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,positive,,,False,
COMM-202508-000093,ACC0045733,IND22004191,social_media,inbound,2025/08/28 10:20:39,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,neutral,Retail banks sharpen arrears analytics as payment stress persists,,False,
COMM-202508-000094,ACC0090461,IND24011127,phone_call,inbound,20/08/2025 15:05,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,,,False,
COMM-202508-000095,ACC0088934,IND24000317,social_media,inbound,2025/08/27 20:04:49,Home Loan rate increase question,"Eish, I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.",neutral,Retail banks sharpen arrears analytics as payment stress persists,,False,
COMM-202508-000096,ACC0090959,IND24004196,chatbot,outbound,2025-08-29T10:04:01+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Banks watch debit-order strain as households adjust spending,,False,
COMM-202508-000097,ACC0078472,IND23000739,app_message,inbound,2025-08-08T06:47:08+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,neutral,,,False,
COMM-202508-000098,ACC0021677,IND21000895,whatsapp,inbound,22-Aug-2025 07:46,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,statement_error
COMM-202508-000099,ACC0072891,IND23007051,app_message,inbound,2025-08-14T17:22:01+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202508-000100,ACC0056503,IND22012051,chatbot,inbound,2025-08-07T14:51:16+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,failed_transaction
COMM-202508-000101,ACC0107065,IND25000384,chatbot,inbound,2025-08-03T05:09:11+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202508-000102,ACC0057515,IND23012114,chatbot,outbound,2025-08-23T19:33:14+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,,,False,
COMM-202508-000103,ACC0017533,IND19014872,whatsapp,outbound,20-Aug-2025 12:54,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Digital channels reshape banking workloads as customer growth continues,,False,
COMM-202508-000104,ACC0079838,IND24000431,whatsapp,inbound,10-Aug-2025 15:07,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue
COMM-202508-000105,ACC0051194,IND22002622,app_message,inbound,2025-08-24T19:41:44+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,service_delay
COMM-202508-000106,ACC0027857,IND21015972,sms,outbound,2025-08-15T17:33:12+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,Conduct teams press for clearer evidence on fees and failed payments,,False,
COMM-202508-000107,ACC0046996,IND22003995,app_message,outbound,2025-08-17T16:40:01+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Statement delays add noise to month-end finance controls,,False,
COMM-202508-000108,ACC0008711,IND19016560,branch_visit,inbound,15/08/2025 10:05,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,,,False,
COMM-202508-000109,ACC0074665,IND23004440,sms,inbound,2025-08-26T11:55:04+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,,,False,
COMM-202508-000110,ACC0038726,IND22009245,app_message,inbound,2025-08-25T15:03:01+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,negative,Digital channels reshape banking workloads as customer growth continues,,False,
COMM-202508-000111,ACC0000187,IND19005404,app_message,outbound,2025-08-18T10:05:45+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202508-000112,ACC0093072,IND24009364,email,outbound,2025-08-20 07:51:20,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,,,False,
COMM-202508-000113,ACC0072394,IND23000648,app_message,inbound,2025-08-17T17:57:45+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,service_delay
COMM-202508-000114,ACC0052778,COM22000025,app_message,outbound,2025-08-14T01:21:03+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202508-000115,ACC0056402,COM22000265,chatbot,outbound,2025-08-07T12:01:10+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202508-000116,ACC0101944,IND25001910,whatsapp,inbound,25-Aug-2025 19:03,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,service_delay
COMM-202508-000117,ACC0083115,IND24010324,chatbot,inbound,2025-08-05T16:26:22+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202508-000118,ACC0023062,IND21008346,email,inbound,2025-08-18 14:24:10,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,statement_error
COMM-202508-000119,ACC0060877,IND23002179,app_message,outbound,2025-08-26T15:06:13+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202508-000120,ACC0048067,IND22002042,chatbot,inbound,2025-08-24T09:24:56+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue
COMM-202508-000121,ACC0107226,COM25000165,branch_visit,inbound,26/08/2025 12:50,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,positive,,,False,
COMM-202508-000122,ACC0061699,IND23002228,app_message,inbound,2025-08-28T09:53:41+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,failed_transaction
COMM-202508-000123,ACC0054200,IND22007997,phone_call,inbound,08/08/2025 13:05,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,,,False,
COMM-202508-000124,ACC0075119,IND23004316,app_message,outbound,2025-08-04T08:02:21+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,Banks watch debit-order strain as households adjust spending,,False,
COMM-202508-000125,ACC0076419,IND23012887,chatbot,outbound,2025-08-19T14:54:21+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Banks watch debit-order strain as households adjust spending,,False,
