response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202511-0000021,CAMP-2025-012,IND25012488,,2025-11-15,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-202511-0000022,CAMP-2025-012,IND25005393,,2025-11-20,opted_out,,sms,Customer opted out of marketing messages for this channel.
RESP-202511-0000023,CAMP-2025-012,IND25002958,ACC0117683,2025-11-20,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202511-0000024,CAMP-2025-012,IND25006921,ACC0117200,2025-11-28,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202511-0000025,CAMP-2025-012,IND25009016,ACC0117959,2025-11-20,opened,,sms,Customer opened or viewed the campaign message.
RESP-202511-0000026,CAMP-2025-012,IND25001430,ACC0117501,2025-11-20,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202511-0000027,CAMP-2025-012,IND25015545,ACC0117283,2025-11-22,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202511-0000028,CAMP-2025-012,IND25008150,ACC0116988,2025-11-24,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202511-0000029,CAMP-2025-012,IND25002215,,2025-11-30,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202511-0000030,CAMP-2025-012,IND25001038,ACC0117406,2025-11-25,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202511-0000031,CAMP-2025-012,IND25001232,,2025-11-21,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202511-0000032,CAMP-2025-012,IND25014764,ACC0117222,2025-11-26,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202511-0000033,CAMP-2025-012,IND25001338,ACC0117616,2025-11-28,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202511-0000034,CAMP-2025-012,IND25000431,,2025-11-22,opened,,sms,Customer opened or viewed the campaign message.
RESP-202511-0000035,CAMP-2025-012,IND25015286,,2025-11-16,converted,145,sms,Customer accepted offer for digital_wallet through sms.
RESP-202511-0000036,CAMP-2025-012,IND25012214,ACC0117767,2025-11-30,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202511-0000037,CAMP-2025-012,IND25003013,ACC0117670,2025-11-27,opened,,sms,Customer opened or viewed the campaign message.
RESP-202511-0000038,CAMP-2025-012,IND25002103,,2025-11-18,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202511-0000039,CAMP-2025-012,IND25003126,ACC0117220,2025-11-19,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202511-0000040,CAMP-2025-012,IND25009933,ACC0117407,2025-11-30,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202511-0000041,CAMP-2025-012,IND25005154,ACC0117865,2025-11-30,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202511-0000042,CAMP-2025-012,IND25009429,ACC0116901,2025-11-30,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202511-0000043,CAMP-2025-012,IND25008351,,2025-11-16,converted,95,app_push,Customer accepted offer for digital_wallet through app_push.
RESP-202511-0000044,CAMP-2025-012,IND25005634,,2025-11-24,converted,79,app_push,Customer accepted offer for digital_wallet through app_push.
RESP-202511-0000045,CAMP-2025-012,IND25014309,ACC0117666,2025-11-16,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202511-0000046,CAMP-2025-012,IND25005481,ACC0117140,2025-11-29,opted_out,,sms,Customer opted out of marketing messages for this channel.
RESP-202511-0000047,CAMP-2025-012,IND25003357,,2025-11-29,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202511-0000048,CAMP-2025-012,IND25010306,ACC0117411,2025-11-20,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202511-0000049,CAMP-2025-012,IND25001341,,2025-11-19,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202511-0000050,CAMP-2025-012,IND25005365,,2025-11-15,converted,161,sms,Customer accepted offer for digital_wallet through sms.
RESP-202511-0000051,CAMP-2025-012,IND25001861,ACC0117387,2025-11-16,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202511-0000052,CAMP-2025-012,IND25000693,ACC0116800,2025-11-20,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202511-0000053,CAMP-2025-012,IND25015774,,2025-11-25,clicked,,app_push,Customer clicked through to campaign landing page or product information.
RESP-202511-0000054,CAMP-2025-012,IND25006071,ACC0117644,2025-11-28,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202511-0000055,CAMP-2025-012,IND25006425,,2025-11-16,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202511-0000056,CAMP-2025-012,IND25009494,ACC0117879,2025-11-23,ignored,,app_push,No direct action recorded after campaign exposure.
