reconciliation_run_id,account_id,customer_id,ledger_transaction_id,statement_transaction_id,ledger_amount,statement_amount,ledger_date,statement_date,match_status,exception_category,root_cause_tag,confidence_score,source_system_lag_days,expected_settlement_date
RECON-202412-ACC0098984-3M,ACC0098984,IND24004121,,BST-ACC0098984-000006,,-54.12,,2025-02-25 11:17:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.964,,
RECON-202412-ACC0098984-3M,ACC0098984,IND24004121,,BST-ACC0098984-000007,,-39.43,,2025-02-25 11:17:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.902,,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,MTX202412000028856,BST-ACC0098985-000027,-169.99,-169.99,2024-12-14 18:31:14,2024-12-14 18:31:14,exception,duplicate_bank_entry,bank_statement_duplicate,0.581,0.0,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,MTX202412000028863,,1308.56,,2024-12-18 21:10:02,,exception,missing_in_bank_statement,ledger_item_not_yet_settled,0.693,0.0,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,MTX202412000028876,BST-ACC0098985-000047,-341.47,-338.14,2024-12-24 07:47:27,2024-12-24 07:47:27,exception,amount_mismatch,fee_or_fx_value_difference,0.653,0.0,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,MTX202412000028894,,-119.25,,2024-12-31 09:18:15,,exception,missing_in_bank_statement,ledger_item_not_yet_settled,0.679,0.0,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,,BST-ACC0098985-000066,,0.53,,2024-12-25 13:16:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.901,,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,,BST-ACC0098985-000067,,-21.69,,2024-12-25 13:16:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.907,,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,,BST-ACC0098985-000068,,-53.16,,2025-01-25 07:52:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.976,,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,,BST-ACC0098985-000069,,-88.83,,2025-01-25 07:52:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.914,,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,,BST-ACC0098985-000070,,-59.51,,2025-02-25 08:56:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.955,,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,,BST-ACC0098985-000071,,-38.66,,2025-02-25 08:56:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.917,,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,,BST-ACC0098985-000072,,-63.46,,2025-03-25 08:27:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.932,,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,,BST-ACC0098985-000073,,-82.59,,2025-04-25 08:41:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.973,,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,,BST-ACC0098985-000074,,-22.32,,2025-05-25 16:57:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.884,,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,,BST-ACC0098985-000075,,3.55,,2025-05-25 16:57:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.939,,
RECON-202412-ACC0098985-6M,ACC0098985,IND24000150,,BST-ACC0098985-000076,,-146.04,,2025-05-25 16:57:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.94,,
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,MTX202412000005388,BST-ACC0098986-000025,-210.22,-210.22,2024-12-10 21:15:11,2024-12-11 21:15:11,exception,timing_difference,posting_date_lag,0.769,0.0,2024-12-11
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,MTX202412000005398,BST-ACC0098986-000036,-239.13,-239.13,2024-12-13 06:08:23,2024-12-14 06:08:23,exception,timing_difference,posting_date_lag,0.67,0.0,2024-12-14
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,MTX202412000005429,BST-ACC0098986-000067,-48.8,-48.8,2024-12-23 05:39:31,2024-12-24 05:39:31,exception,source_system_lag,source_system_processing_delay,0.809,1.0,2024-12-24
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,MTX202412000005430,BST-ACC0098986-000068,-546.74,-546.74,2024-12-23 07:19:56,2024-12-24 07:19:56,exception,source_system_lag,source_system_processing_delay,0.713,1.0,2024-12-24
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,MTX202412000005431,BST-ACC0098986-000069,-449.55,-449.55,2024-12-23 12:36:32,2024-12-24 12:36:32,exception,source_system_lag,source_system_processing_delay,0.696,1.0,2024-12-24
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,MTX202412000005432,BST-ACC0098986-000070,-354.01,-354.01,2024-12-23 20:07:07,2024-12-24 20:07:07,exception,source_system_lag,source_system_processing_delay,0.517,1.0,2024-12-24
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,MTX202412000005433,BST-ACC0098986-000071,-547.43,-547.43,2024-12-23 22:15:32,2024-12-24 22:15:32,exception,source_system_lag,source_system_processing_delay,0.462,1.0,2024-12-24
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,,BST-ACC0098986-000092,,5.03,,2024-12-25 13:16:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.914,,
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,,BST-ACC0098986-000093,,-51.58,,2024-12-25 13:16:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.965,,
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,,BST-ACC0098986-000094,,-16.42,,2025-01-25 15:09:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.912,,
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,,BST-ACC0098986-000095,,-21.35,,2025-01-25 15:09:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.895,,
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,,BST-ACC0098986-000096,,-39.69,,2025-02-25 10:51:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.93,,
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,,BST-ACC0098986-000097,,-84.46,,2025-02-25 10:51:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.96,,
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,,BST-ACC0098986-000098,,3.25,,2025-02-25 10:51:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.976,,
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,,BST-ACC0098986-000099,,-141.91,,2025-03-25 09:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.939,,
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,,BST-ACC0098986-000100,,-35.38,,2025-04-25 08:01:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.958,,
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,,BST-ACC0098986-000101,,-57.09,,2025-04-25 08:01:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.951,,
RECON-202412-ACC0098986-6M,ACC0098986,IND24003203,,BST-ACC0098986-000102,,-113.88,,2025-05-25 08:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.95,,
RECON-202412-ACC0098987-6M,ACC0098987,IND24012714,,BST-ACC0098987-000001,,-55.1,,2024-12-25 17:43:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.911,,
RECON-202412-ACC0098987-6M,ACC0098987,IND24012714,,BST-ACC0098987-000002,,-15.34,,2024-12-25 17:43:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.974,,
RECON-202412-ACC0098987-6M,ACC0098987,IND24012714,,BST-ACC0098987-000003,,-50.15,,2025-01-25 14:29:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.89,,
RECON-202412-ACC0098987-6M,ACC0098987,IND24012714,,BST-ACC0098987-000004,,-125.98,,2025-02-25 12:50:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.952,,
RECON-202412-ACC0098987-6M,ACC0098987,IND24012714,,BST-ACC0098987-000005,,-86.98,,2025-03-25 10:10:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.936,,
RECON-202412-ACC0098987-6M,ACC0098987,IND24012714,,BST-ACC0098987-000006,,-47.89,,2025-03-25 10:10:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.979,,
RECON-202412-ACC0098987-6M,ACC0098987,IND24012714,,BST-ACC0098987-000007,,-31.69,,2025-04-25 07:21:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.924,,
RECON-202412-ACC0098987-6M,ACC0098987,IND24012714,,BST-ACC0098987-000008,,3.08,,2025-04-25 07:21:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.959,,
RECON-202412-ACC0098987-6M,ACC0098987,IND24012714,,BST-ACC0098987-000009,,-82.91,,2025-05-25 07:33:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.948,,
RECON-202412-ACC0098988-3M,ACC0098988,IND24009171,,BST-ACC0098988-000001,,-136.46,,2024-12-25 13:30:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.979,,
RECON-202412-ACC0098988-3M,ACC0098988,IND24009171,,BST-ACC0098988-000002,,-86.0,,2024-12-25 13:30:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.965,,
RECON-202412-ACC0098988-3M,ACC0098988,IND24009171,,BST-ACC0098988-000003,,1.36,,2024-12-25 13:30:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.951,,
RECON-202412-ACC0098988-3M,ACC0098988,IND24009171,,BST-ACC0098988-000004,,-6.25,,2025-01-25 14:19:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.89,,
RECON-202412-ACC0098988-3M,ACC0098988,IND24009171,,BST-ACC0098988-000005,,1.48,,2025-01-25 14:19:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.883,,
RECON-202412-ACC0098988-3M,ACC0098988,IND24009171,,BST-ACC0098988-000006,,-159.81,,2025-02-25 07:57:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.942,,
RECON-202412-ACC0098988-3M,ACC0098988,IND24009171,,BST-ACC0098988-000007,,-42.77,,2025-02-25 07:57:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.883,,
RECON-202412-ACC0098989-3M,ACC0098989,IND24007962,,BST-ACC0098989-000001,,5.03,,2024-12-25 10:39:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.947,,
RECON-202412-ACC0098989-3M,ACC0098989,IND24007962,,BST-ACC0098989-000002,,-103.43,,2024-12-25 10:39:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.96,,
RECON-202412-ACC0098989-3M,ACC0098989,IND24007962,,BST-ACC0098989-000003,,-67.05,,2024-12-25 10:39:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.893,,
RECON-202412-ACC0098989-3M,ACC0098989,IND24007962,,BST-ACC0098989-000004,,4.98,,2025-01-25 08:42:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.903,,
RECON-202412-ACC0098989-3M,ACC0098989,IND24007962,,BST-ACC0098989-000005,,-17.27,,2025-01-25 08:42:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.949,,
RECON-202412-ACC0098989-3M,ACC0098989,IND24007962,,BST-ACC0098989-000006,,-22.08,,2025-02-25 09:10:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.957,,
RECON-202412-ACC0098990-6M,ACC0098990,IND24007204,MTX202412000013172,BST-ACC0098990-000034,-49.97,-49.97,2024-12-20 09:17:48,2024-12-23 09:17:48,exception,timing_difference,posting_date_lag,0.498,0.0,2024-12-23
RECON-202412-ACC0098990-6M,ACC0098990,IND24007204,,BST-ACC0098990-000069,,2.65,,2024-12-25 16:50:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.916,,
RECON-202412-ACC0098990-6M,ACC0098990,IND24007204,,BST-ACC0098990-000070,,-84.44,,2024-12-25 16:50:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.907,,
RECON-202412-ACC0098990-6M,ACC0098990,IND24007204,,BST-ACC0098990-000071,,-133.29,,2024-12-25 16:50:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.936,,
RECON-202412-ACC0098990-6M,ACC0098990,IND24007204,,BST-ACC0098990-000072,,-153.53,,2025-01-25 11:02:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.901,,
RECON-202412-ACC0098990-6M,ACC0098990,IND24007204,,BST-ACC0098990-000073,,3.86,,2025-01-25 11:02:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.977,,
RECON-202412-ACC0098990-6M,ACC0098990,IND24007204,,BST-ACC0098990-000074,,-4.63,,2025-01-25 11:02:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.919,,
RECON-202412-ACC0098990-6M,ACC0098990,IND24007204,,BST-ACC0098990-000075,,-53.09,,2025-02-25 09:34:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.978,,
RECON-202412-ACC0098990-6M,ACC0098990,IND24007204,,BST-ACC0098990-000076,,0.97,,2025-03-25 09:47:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.972,,
RECON-202412-ACC0098990-6M,ACC0098990,IND24007204,,BST-ACC0098990-000077,,-92.17,,2025-03-25 09:47:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.935,,
RECON-202412-ACC0098990-6M,ACC0098990,IND24007204,,BST-ACC0098990-000078,,7.41,,2025-04-25 07:17:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.915,,
RECON-202412-ACC0098990-6M,ACC0098990,IND24007204,,BST-ACC0098990-000079,,-147.0,,2025-05-25 16:35:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.93,,
RECON-202412-ACC0098991-6M,ACC0098991,IND24008747,MTX202412000005717,BST-ACC0098991-000013,-42.52,-42.52,2024-12-07 13:51:49,2024-12-08 13:51:49,exception,source_system_lag,source_system_processing_delay,0.672,1.0,2024-12-08
RECON-202412-ACC0098991-6M,ACC0098991,IND24008747,MTX202412000005739,BST-ACC0098991-000038,-841.85,-841.85,2024-12-20 06:47:35,2024-12-22 06:47:35,exception,source_system_lag,source_system_processing_delay,0.64,2.0,2024-12-22
RECON-202412-ACC0098991-6M,ACC0098991,IND24008747,MTX202412000005741,BST-ACC0098991-000039,-72.01,-72.01,2024-12-20 08:34:42,2024-12-22 08:34:42,exception,source_system_lag,source_system_processing_delay,0.773,2.0,2024-12-22
RECON-202412-ACC0098991-6M,ACC0098991,IND24008747,MTX202412000005742,BST-ACC0098991-000040,-113.23,-113.23,2024-12-20 13:29:54,2024-12-22 13:29:54,exception,source_system_lag,source_system_processing_delay,0.584,2.0,2024-12-22
RECON-202412-ACC0098991-6M,ACC0098991,IND24008747,,BST-ACC0098991-000070,,-55.19,,2024-12-25 09:35:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.963,,
RECON-202412-ACC0098991-6M,ACC0098991,IND24008747,,BST-ACC0098991-000071,,-4.59,,2025-01-25 08:25:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.931,,
RECON-202412-ACC0098991-6M,ACC0098991,IND24008747,,BST-ACC0098991-000072,,4.65,,2025-01-25 08:25:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.962,,
RECON-202412-ACC0098991-6M,ACC0098991,IND24008747,,BST-ACC0098991-000073,,-23.63,,2025-02-25 08:25:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.892,,
RECON-202412-ACC0098991-6M,ACC0098991,IND24008747,,BST-ACC0098991-000074,,-148.86,,2025-02-25 08:25:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.96,,
RECON-202412-ACC0098991-6M,ACC0098991,IND24008747,,BST-ACC0098991-000075,,-88.01,,2025-03-25 11:36:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.949,,
RECON-202412-ACC0098991-6M,ACC0098991,IND24008747,,BST-ACC0098991-000076,,-37.22,,2025-04-25 11:18:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.895,,
RECON-202412-ACC0098991-6M,ACC0098991,IND24008747,,BST-ACC0098991-000077,,-105.24,,2025-05-25 17:03:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.955,,
RECON-202412-ACC0098991-6M,ACC0098991,IND24008747,,BST-ACC0098991-000078,,-51.49,,2025-05-25 17:03:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.915,,
RECON-202412-ACC0098991-6M,ACC0098991,IND24008747,,BST-ACC0098991-000079,,-158.44,,2025-05-25 17:03:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.949,,
RECON-202412-ACC0098992-3M,ACC0098992,IND24009138,MTX202412000025926,BST-ACC0098992-000006,-474.25,-474.25,2024-12-02 18:58:06,2024-12-03 18:58:06,exception,timing_difference,posting_date_lag,0.714,0.0,2024-12-03
RECON-202412-ACC0098992-3M,ACC0098992,IND24009138,MTX202412000025953,,-540.19,,2024-12-15 16:36:24,,exception,missing_in_bank_statement,ledger_item_not_yet_settled,0.731,0.0,
RECON-202412-ACC0098992-3M,ACC0098992,IND24009138,,BST-ACC0098992-000078,,-6.26,,2024-12-25 11:29:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.956,,
RECON-202412-ACC0098992-3M,ACC0098992,IND24009138,,BST-ACC0098992-000079,,-62.13,,2024-12-25 11:29:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.92,,
RECON-202412-ACC0098992-3M,ACC0098992,IND24009138,,BST-ACC0098992-000080,,4.03,,2025-01-25 14:20:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.971,,
RECON-202412-ACC0098992-3M,ACC0098992,IND24009138,,BST-ACC0098992-000081,,-61.79,,2025-01-25 14:20:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.959,,
RECON-202412-ACC0098992-3M,ACC0098992,IND24009138,,BST-ACC0098992-000082,,-14.42,,2025-02-25 15:49:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.912,,
RECON-202412-ACC0098992-3M,ACC0098992,IND24009138,,BST-ACC0098992-000083,,-63.71,,2025-02-25 15:49:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.887,,
RECON-202412-ACC0098992-3M,ACC0098992,IND24009138,,BST-ACC0098992-000084,,0.21,,2025-02-25 15:49:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.909,,
RECON-202412-ACC0098993-6M,ACC0098993,IND24005020,,BST-ACC0098993-000001,,-23.92,,2024-12-25 08:11:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.959,,
RECON-202412-ACC0098993-6M,ACC0098993,IND24005020,,BST-ACC0098993-000002,,-57.94,,2024-12-25 08:11:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.913,,
RECON-202412-ACC0098993-6M,ACC0098993,IND24005020,,BST-ACC0098993-000003,,-12.95,,2024-12-25 08:11:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.958,,
RECON-202412-ACC0098993-6M,ACC0098993,IND24005020,,BST-ACC0098993-000004,,-132.42,,2025-01-25 17:43:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.911,,
RECON-202412-ACC0098993-6M,ACC0098993,IND24005020,,BST-ACC0098993-000005,,-55.75,,2025-01-25 17:43:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.893,,
RECON-202412-ACC0098993-6M,ACC0098993,IND24005020,,BST-ACC0098993-000006,,-28.69,,2025-02-25 13:27:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.888,,
RECON-202412-ACC0098993-6M,ACC0098993,IND24005020,,BST-ACC0098993-000007,,1.32,,2025-03-25 13:36:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.885,,
RECON-202412-ACC0098993-6M,ACC0098993,IND24005020,,BST-ACC0098993-000008,,-76.96,,2025-03-25 13:36:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.954,,
RECON-202412-ACC0098993-6M,ACC0098993,IND24005020,,BST-ACC0098993-000009,,-146.34,,2025-04-25 16:45:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.928,,
RECON-202412-ACC0098993-6M,ACC0098993,IND24005020,,BST-ACC0098993-000010,,1.69,,2025-04-25 16:45:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.917,,
RECON-202412-ACC0098993-6M,ACC0098993,IND24005020,,BST-ACC0098993-000011,,-112.09,,2025-05-25 15:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.961,,
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,MTX202412000006099,BST-ACC0098994-000030,-49.63,-49.63,2024-12-12 09:16:44,2024-12-14 09:16:44,exception,timing_difference,posting_date_lag,0.625,0.0,2024-12-14
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,,BST-ACC0098994-000072,,7.94,,2024-12-25 16:16:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.881,,
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,,BST-ACC0098994-000073,,-37.88,,2024-12-25 16:16:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.963,,
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,,BST-ACC0098994-000074,,-70.05,,2024-12-25 16:16:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.929,,
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,,BST-ACC0098994-000075,,6.82,,2025-01-25 11:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.922,,
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,,BST-ACC0098994-000076,,-47.61,,2025-01-25 11:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.921,,
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,,BST-ACC0098994-000077,,-36.26,,2025-01-25 11:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.934,,
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,,BST-ACC0098994-000078,,-99.57,,2025-02-25 16:51:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.953,,
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,,BST-ACC0098994-000079,,-61.87,,2025-02-25 16:51:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.931,,
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,,BST-ACC0098994-000080,,-132.84,,2025-03-25 13:25:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.929,,
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,,BST-ACC0098994-000081,,4.5,,2025-03-25 13:25:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.949,,
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,,BST-ACC0098994-000082,,-149.54,,2025-03-25 13:25:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.901,,
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,,BST-ACC0098994-000083,,-32.09,,2025-04-25 17:10:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.952,,
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,,BST-ACC0098994-000084,,-92.14,,2025-04-25 17:10:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.92,,
RECON-202412-ACC0098994-6M,ACC0098994,IND24002744,,BST-ACC0098994-000085,,-45.16,,2025-05-25 10:37:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.946,,
RECON-202412-ACC0098995-6M,ACC0098995,IND24009451,MTX202412000007352,BST-ACC0098995-000056,-38.82,-38.82,2024-12-23 23:09:00,2024-12-26 23:09:00,exception,timing_difference,posting_date_lag,0.65,0.0,2024-12-26
RECON-202412-ACC0098995-6M,ACC0098995,IND24009451,MTX202412000007353,BST-ACC0098995-000057,-45.71,-45.71,2024-12-24 09:08:29,2024-12-26 09:08:29,exception,source_system_lag,source_system_processing_delay,0.793,2.0,2024-12-26
RECON-202412-ACC0098995-6M,ACC0098995,IND24009451,MTX202412000007354,BST-ACC0098995-000058,-72.09,-72.09,2024-12-24 13:37:53,2024-12-26 13:37:53,exception,source_system_lag,source_system_processing_delay,0.728,2.0,2024-12-26
RECON-202412-ACC0098995-6M,ACC0098995,IND24009451,MTX202412000007361,BST-ACC0098995-000066,-58.11,-58.11,2024-12-27 14:04:00,2024-12-28 14:04:00,exception,source_system_lag,source_system_processing_delay,0.648,1.0,2024-12-28
