statement_transaction_id,account_id,customer_id,bank_name,statement_date,posted_date,statement_description,bank_reference,statement_amount,source_transaction_id,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date
BST-ACC0098983-000011,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-06 06:20:26,2024-12-06,Transfer via mobile banking app,202412774901669,1013.76,MTX202412000007515,transactional,False,,0,
BST-ACC0098983-000012,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-09 06:44:12,2024-12-09,Transport via mobile banking app,202412713564251,-45.38,MTX202412000007516,transactional,False,,0,
BST-ACC0098983-000013,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-09 12:20:15,2024-12-09,Restaurants via mobile banking app,202412481097833,-543.52,MTX202412000007517,transactional,False,,0,
BST-ACC0098983-000014,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-10 05:24:35,2024-12-10,Airtime via mobile_banking_app,202412993181502,-11.55,MTX202412000007518,transactional,False,,0,
BST-ACC0098983-000015,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-10 05:46:59,2024-12-10,Airtime via mobile_banking_app,202412666795096,-28.99,MTX202412000007519,transactional,False,,0,
BST-ACC0098983-000016,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-10 06:31:13,2024-12-10,Fuel via mobile banking app,202412317762897,-548.74,MTX202412000007520,transactional,False,,0,
BST-ACC0098983-000017,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-10 07:45:06,2024-12-10,Groceries via pos,202412590049879,-621.95,MTX202412000007521,transactional,False,,0,
BST-ACC0098983-000018,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-10 10:21:23,2024-12-10,Transfer via mobile_banking_app,202412237299301,-1108.73,MTX202412000007522,transactional,False,,0,
BST-ACC0098983-000019,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-10 19:54:32,2024-12-10,Entertainment via atm,202412419227021,-170.65,MTX202412000007523,transactional,False,,0,
BST-ACC0098983-000020,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-11 05:54:52,2024-12-11,Groceries via mobile_banking_app,202412638319338,-599.52,MTX202412000007524,transactional,False,,0,
BST-ACC0098983-000021,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-11 11:55:58,2024-12-11,Airtime via online banking,202412110675277,-89.17,MTX202412000007525,transactional,False,,0,
BST-ACC0098983-000022,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-11 12:23:43,2024-12-11,Groceries via mobile banking app,202412126768405,-235.54,MTX202412000007527,transactional,False,,0,
BST-ACC0098983-000023,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-11 12:37:01,2024-12-11,Groceries via pos,202412507288479,-368.73,MTX202412000007526,transactional,False,,0,
BST-ACC0098983-000024,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-11 18:09:26,2024-12-11,Groceries via online banking,202412939003196,-400.88,MTX202412000007530,transactional,False,,0,
BST-ACC0098983-000025,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-11 19:21:01,2024-12-11,Alcohol via contactless,202412905538889,-323.22,MTX202412000007529,transactional,False,,0,
BST-ACC0098983-000026,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-11 19:45:02,2024-12-11,Alcohol via pos,202412817490587,-289.51,MTX202412000007528,transactional,False,,0,
BST-ACC0098983-000027,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-12 07:01:36,2024-12-12,Groceries via mobile banking app,202412838287106,-349.75,MTX202412000007531,transactional,False,,0,
BST-ACC0098983-000028,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-14 16:16:49,2024-12-14,Entertainment via pos,202412445011451,-44.7,MTX202412000007532,transactional,False,,0,
BST-ACC0098983-000029,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-15 16:20:20,2024-12-15,Alcohol via pos,202412152320471,-355.06,MTX202412000007533,transactional,False,,0,
BST-ACC0098983-000030,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-16 07:00:08,2024-12-16,Transport via mobile banking app,202412335551568,-104.59,MTX202412000007535,transactional,False,,0,
BST-ACC0098983-000031,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-16 07:28:58,2024-12-16,Fuel via contactless,202412803850650,-386.24,MTX202412000007534,transactional,False,,0,
BST-ACC0098983-000032,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-16 09:42:33,2024-12-16,Utilities via online banking,202412285035490,-302.93,MTX202412000007536,transactional,False,,0,
BST-ACC0098983-000033,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-17 10:09:01,2024-12-17,Airtime via mobile banking app,202412545255627,-59.79,MTX202412000007537,transactional,False,,0,
BST-ACC0098983-000034,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-17 12:19:39,2024-12-17,Restaurants via mobile banking app,202412549885852,-28.33,MTX202412000007538,transactional,False,,0,
BST-ACC0098983-000035,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-18 06:58:29,2024-12-18,Transport via contactless,202412150782768,-365.94,MTX202412000007539,transactional,False,,0,
BST-ACC0098983-000036,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-18 13:13:09,2024-12-18,Restaurants via mobile banking app,202412129528276,-244.05,MTX202412000007541,transactional,False,,0,
BST-ACC0098983-000037,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-18 13:27:52,2024-12-18,Groceries via contactless,202412983181735,-158.92,MTX202412000007540,transactional,False,,0,
BST-ACC0098983-000038,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-18 22:51:00,2024-12-18,Utilities via mobile_banking_app,202412177348703,-1140.36,MTX202412000007542,transactional,False,,0,
BST-ACC0098983-000039,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-19 06:29:43,2024-12-19,Transport via mobile_banking_app,202412377037022,-28.21,MTX202412000007543,transactional,False,,0,
BST-ACC0098983-000040,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-20 09:27:45,2024-12-20,Utilities via mobile banking app,202412153228531,-11.55,MTX202412000007544,transactional,False,,0,
BST-ACC0098983-000041,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-20 13:29:03,2024-12-20,Groceries via pos,202412942731200,-446.04,MTX202412000007545,transactional,False,,0,
BST-ACC0098983-000042,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-21 12:13:09,2024-12-21,Groceries via ewallet,202412707859667,-368.14,MTX202412000007547,transactional,False,,0,
BST-ACC0098983-000043,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-21 12:53:09,2024-12-21,Restaurants via pos,202412992526337,-329.47,MTX202412000007546,transactional,False,,0,
BST-ACC0098983-000044,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-21 16:38:04,2024-12-21,Alcohol via pos,202412447402503,-58.78,MTX202412000007548,transactional,False,,0,
BST-ACC0098983-000045,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-23 05:54:03,2024-12-23,Clothing via mobile banking app,202412625505270,-399.6,MTX202412000007549,transactional,False,,0,
BST-ACC0098983-000046,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-23 08:56:00,2024-12-23,Transfer via mobile_banking_app,202412853394456,-1094.09,MTX202412000007550,transactional,False,,0,
BST-ACC0098983-000047,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-24 08:20:11,2024-12-24,Airtime via mobile_banking_app,202412211472537,-63.03,MTX202412000007551,transactional,False,,0,
BST-ACC0098983-000048,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-24 21:12:42,2024-12-24,Airtime via ussd,202412234137426,-59.41,MTX202412000007552,transactional,False,,0,
BST-ACC0098983-000049,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-24 21:15:33,2024-12-24,Utilities via mobile banking app,202412784404088,-1236.65,MTX202412000007553,transactional,False,,0,
BST-ACC0098983-000050,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-25 06:13:03,2024-12-25,Entertainment via mobile_banking_app,202412942247639,-251.57,MTX202412000007554,transactional,False,,0,
BST-ACC0098983-000051,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-25 08:45:18,2024-12-25,Utilities via mobile banking app,202412844916006,-156.91,MTX202412000007555,transactional,False,,0,
BST-ACC0098983-000052,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-25 12:35:52,2024-12-25,Groceries via atm,202412748738797,-676.37,MTX202412000007556,transactional,False,,0,
BST-ACC0098983-000067,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-25 13:55:00,2024-12-25,Bank_Charge,FEE-202412-83359,-4.65,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0098983-000068,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-25 13:55:00,2024-12-25,Withholding Tax,FEE-202412-16524,-26.38,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0098983-000069,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-25 13:55:00,2024-12-25,Service Fee,FEE-202412-57655,-96.62,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0098983-000053,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-26 06:35:41,2024-12-26,Groceries via contactless,202412985814263,-358.88,MTX202412000007557,transactional,False,,0,
BST-ACC0098983-000054,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-26 22:52:02,2024-12-26,Airtime via ussd,202412670607534,-51.86,MTX202412000007559,transactional,False,,0,
BST-ACC0098983-000055,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-26 22:58:01,2024-12-26,Airtime via mobile_banking_app,202412566906575,-101.52,MTX202412000007558,transactional,False,,0,
BST-ACC0098983-000056,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-27 06:49:59,2024-12-27,Fuel via pos,202412193935930,-570.96,MTX202412000007560,transactional,False,,0,
BST-ACC0098983-000057,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-27 12:29:37,2024-12-27,Restaurants via mobile banking app,202412142520302,-267.43,MTX202412000007561,transactional,False,,0,
BST-ACC0098983-000058,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-27 19:50:20,2024-12-27,Restaurants via contactless,202412989252793,-194.25,MTX202412000007562,transactional,False,,0,
BST-ACC0098983-000059,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-28 17:01:22,2024-12-28,Retail via mobile banking app,202412739754763,-80.66,MTX202412000007563,transactional,False,,0,
BST-ACC0098983-000060,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-29 12:38:39,2024-12-29,Fuel via contactless,202412819262748,-475.63,MTX202412000007564,transactional,False,,0,
BST-ACC0098983-000061,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-29 17:07:58,2024-12-29,Retail via contactless,202412652654564,-66.43,MTX202412000007565,transactional,False,,0,
BST-ACC0098983-000062,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-30 06:22:51,2024-12-30,Restaurants via mobile_banking_app,202412184973691,-252.7,MTX202412000007566,transactional,False,,0,
BST-ACC0098983-000063,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-30 09:15:41,2024-12-30,Utilities via online banking,202412315334799,-526.26,MTX202412000007567,transactional,False,,0,
BST-ACC0098983-000064,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-30 12:21:47,2024-12-30,Restaurants via pos,202412938211970,-293.14,MTX202412000007568,transactional,False,,0,
BST-ACC0098983-000065,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-31 12:24:19,2024-12-31,Internal transfer - Credit Card Payment,202412327650962,-1398.06,MTX202412000000141,transactional,False,,0,
BST-ACC0098983-000066,ACC0098983,IND24007911,Keystone Retail Bank,2024-12-31 18:40:57,2024-12-31,Restaurants via online banking,202412610696966,-233.98,MTX202412000007569,transactional,False,,0,
BST-ACC0098983-000070,ACC0098983,IND24007911,Keystone Retail Bank,2025-01-25 09:26:00,2025-01-25,Interest Income,FEE-202501-69946,1.21,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0098983-000071,ACC0098983,IND24007911,Keystone Retail Bank,2025-01-25 09:26:00,2025-01-25,Cash Deposit Fee,FEE-202501-94604,-53.32,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0098983-000072,ACC0098983,IND24007911,Keystone Retail Bank,2025-02-25 14:21:00,2025-02-25,Bank Charge,FEE-202502-10096,-15.65,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0098983-000073,ACC0098983,IND24007911,Keystone Retail Bank,2025-02-25 14:21:00,2025-02-25,Withholding_Tax,FEE-202502-22786,-45.17,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0098984-000001,ACC0098984,IND24004121,Keystone Retail Bank,2024-12-25 15:34:00,2024-12-25,Interest_Income,FEE-202412-82003,2.12,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0098984-000002,ACC0098984,IND24004121,Keystone Retail Bank,2025-01-25 07:21:00,2025-01-25,Bank_Charge,FEE-202501-40701,-47.47,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0098984-000003,ACC0098984,IND24004121,Keystone Retail Bank,2025-01-25 07:21:00,2025-01-25,Cash Deposit Fee,FEE-202501-84355,-125.22,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0098984-000004,ACC0098984,IND24004121,Keystone Retail Bank,2025-01-25 07:21:00,2025-01-25,Interest Income,FEE-202501-47219,5.71,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0098984-000005,ACC0098984,IND24004121,Keystone Retail Bank,2025-02-25 11:17:00,2025-02-25,Withholding_Tax,FEE-202502-28187,-59.59,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0098984-000006,ACC0098984,IND24004121,Keystone Retail Bank,2025-02-25 11:17:00,2025-02-25,Service Fee,FEE-202502-14219,-54.12,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0098984-000007,ACC0098984,IND24004121,Keystone Retail Bank,2025-02-25 11:17:00,2025-02-25,Bank_Charge,FEE-202502-29629,-39.43,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0098985-000001,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-02 05:38:50,2024-12-02,Restaurants via mobile banking app,202412719443364,-72.2,MTX202412000028831,transactional,False,,0,
BST-ACC0098985-000002,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-02 12:05:41,2024-12-02,Retail via mobile banking app,202412765669117,-215.36,MTX202412000028832,transactional,False,,0,
BST-ACC0098985-000003,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-02 20:47:03,2024-12-02,Retail via mobile banking app,202412774595603,-473.42,MTX202412000028833,transactional,False,,0,
BST-ACC0098985-000004,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-02 21:45:19,2024-12-02,Utilities via mobile banking app,202412815382199,-10.61,MTX202412000028834,transactional,False,,0,
BST-ACC0098985-000005,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-03 12:34:15,2024-12-03,Restaurants via atm,202412161339793,-420.2,MTX202412000028835,transactional,False,,0,
BST-ACC0098985-000006,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-04 05:35:51,2024-12-04,Airtime via mobile banking app,202412352537634,-24.75,MTX202412000028836,transactional,False,,0,
BST-ACC0098985-000007,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-04 07:33:15,2024-12-04,Groceries via pos,202412285270713,-274.53,MTX202412000028837,transactional,False,,0,
BST-ACC0098985-000008,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-05 06:15:27,2024-12-05,Transfer via mobile_banking_app,202412491606057,-899.51,MTX202412000028838,transactional,False,,0,
BST-ACC0098985-000009,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-05 09:23:30,2024-12-05,Transfer via mobile banking app,202412785662434,-177.23,MTX202412000028839,transactional,False,,0,
BST-ACC0098985-000010,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-05 18:58:34,2024-12-05,Restaurants via contactless,202412648775228,-240.48,MTX202412000028840,transactional,False,,0,
BST-ACC0098985-000011,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-05 20:49:07,2024-12-05,Groceries via pos,202412345500514,-319.71,MTX202412000028841,transactional,False,,0,
BST-ACC0098985-000012,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-06 11:46:03,2024-12-06,Transfer via mobile_banking_app,202412280040324,-928.98,MTX202412000028842,transactional,False,,0,
BST-ACC0098985-000013,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-07 10:27:49,2024-12-07,Groceries via mobile_banking_app,202412619499366,-343.72,MTX202412000028843,transactional,False,,0,
BST-ACC0098985-000014,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-09 08:10:29,2024-12-09,Airtime via mobile_banking_app,202412494051090,-28.49,MTX202412000028844,transactional,False,,0,
BST-ACC0098985-000015,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-09 19:32:28,2024-12-09,Entertainment via contactless,202412420307867,-262.54,MTX202412000028845,transactional,False,,0,
BST-ACC0098985-000016,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-10 09:55:11,2024-12-10,Airtime via online_banking,202412761512046,-61.4,MTX202412000028846,transactional,False,,0,
BST-ACC0098985-000017,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-11 13:24:13,2024-12-11,Retail via pos,202412265474778,-598.16,MTX202412000028847,transactional,False,,0,
BST-ACC0098985-000018,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-11 20:11:28,2024-12-11,Groceries via mobile banking app,202412594897635,-104.32,MTX202412000028848,transactional,False,,0,
BST-ACC0098985-000019,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-11 20:22:26,2024-12-11,Groceries via ewallet,202412244329866,-528.3,MTX202412000028849,transactional,False,,0,
BST-ACC0098985-000020,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-11 22:19:26,2024-12-11,Transfer via mobile banking app,202412422102453,-1091.99,MTX202412000028850,transactional,False,,0,
BST-ACC0098985-000021,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-12 05:22:42,2024-12-12,Fuel via mobile_banking_app,202412852469509,-1006.46,MTX202412000028851,transactional,False,,0,
BST-ACC0098985-000022,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-12 05:44:30,2024-12-12,Airtime via mobile banking app,202412711408549,-123.62,MTX202412000028852,transactional,False,,0,
BST-ACC0098985-000023,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-12 19:55:47,2024-12-12,Entertainment via contactless,202412210689000,-139.87,MTX202412000028853,transactional,False,,0,
BST-ACC0098985-000024,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-13 06:23:49,2024-12-13,Entertainment via mobile_banking_app,202412942815125,-10.61,MTX202412000028854,transactional,False,,0,
BST-ACC0098985-000025,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-14 11:39:47,2024-12-14,Restaurants via atm,202412842408305,-296.98,MTX202412000028855,transactional,False,,0,
BST-ACC0098985-000026,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-14 17:55:49,2024-12-14,Restaurants via pos,202412695357475,-218.59,MTX202412000028857,transactional,False,,0,
BST-ACC0098985-000027,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-14 18:31:14,2024-12-14,Alcohol via mobile banking app,202412677267878,-169.99,MTX202412000028856,transactional,False,,0,
BST-ACC0098985-000028,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-14 18:31:14,2024-12-14,Alcohol via mobile banking app,202412677267878-DUP,-169.99,MTX202412000028856,transactional,False,,0,
BST-ACC0098985-000029,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-15 15:56:12,2024-12-15,Entertainment via pos,202412219049473,-93.16,MTX202412000028858,transactional,False,,0,
BST-ACC0098985-000030,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-16 05:59:01,2024-12-16,Groceries via mobile banking app,202412258701014,-355.48,MTX202412000028859,transactional,False,,0,
BST-ACC0098985-000031,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-17 06:25:17,2024-12-17,Transport via mobile banking app,202412365475656,-76.52,MTX202412000028860,transactional,False,,0,
BST-ACC0098985-000032,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-17 12:40:05,2024-12-17,Groceries via mobile banking app,202412979549098,-348.2,MTX202412000028861,transactional,False,,0,
BST-ACC0098985-000033,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-18 21:09:01,2024-12-18,Utilities via mobile_banking_app,202412166863590,-907.38,MTX202412000028862,transactional,False,,0,
BST-ACC0098985-000034,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-19 21:10:59,2024-12-19,Transfer via ussd,202412844831660,-1479.22,MTX202412000028864,transactional,False,,0,
BST-ACC0098985-000035,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-21 10:37:49,2024-12-21,Restaurants via ewallet,202412734846020,-439.13,MTX202412000028866,transactional,False,,0,
BST-ACC0098985-000036,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-21 11:25:15,2024-12-21,Groceries via mobile_banking_app,202412119755204,-406.34,MTX202412000028865,transactional,False,,0,
BST-ACC0098985-000037,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-21 15:46:20,2024-12-21,Alcohol via pos,202412864194032,-179.68,MTX202412000028868,transactional,False,,0,
BST-ACC0098985-000038,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-21 16:26:53,2024-12-21,Retail via atm,202412333261196,-545.64,MTX202412000028867,transactional,False,,0,
BST-ACC0098985-000039,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-23 05:42:01,2024-12-23,Fuel via mobile banking app,202412297548250,-464.37,MTX202412000028869,transactional,False,,0,
BST-ACC0098985-000040,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-23 06:21:04,2024-12-23,Transfer via mobile_banking_app,202412936013160,-1358.12,MTX202412000028870,transactional,False,,0,
BST-ACC0098985-000041,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-23 08:57:55,2024-12-23,Internal transfer - Loan Repayment,202412772261975,-6319.12,MTX202412000000136,transactional,False,,0,
BST-ACC0098985-000042,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-23 09:51:32,2024-12-23,Airtime via mobile banking app,202412868477553,-61.96,MTX202412000028871,transactional,False,,0,
BST-ACC0098985-000043,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-23 21:19:58,2024-12-23,Transfer via mobile banking app,202412416092014,1453.1,MTX202412000028872,transactional,False,,0,
BST-ACC0098985-000044,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-24 06:26:03,2024-12-24,Transfer via mobile_banking_app,202412820587603,-980.54,MTX202412000028873,transactional,False,,0,
BST-ACC0098985-000045,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-24 06:27:36,2024-12-24,Fuel via mobile_banking_app,202412230842396,-356.89,MTX202412000028874,transactional,False,,0,
BST-ACC0098985-000046,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-24 07:11:30,2024-12-24,Groceries via mobile banking app,202412592705220,-373.42,MTX202412000028875,transactional,False,,0,
BST-ACC0098985-000047,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-24 07:47:27,2024-12-24,Groceries via mobile banking app,202412777760501,-338.14,MTX202412000028876,transactional,True,amount_mismatch,0,
BST-ACC0098985-000048,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-25 06:39:09,2024-12-25,Transport via mobile_banking_app,202412238283691,-139.42,MTX202412000028878,transactional,False,,0,
BST-ACC0098985-000049,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-25 07:59:51,2024-12-25,Transport via pos,202412230584102,-41.35,MTX202412000028877,transactional,False,,0,
BST-ACC0098985-000050,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-25 13:09:20,2024-12-25,Restaurants via atm,202412637416623,-329.94,MTX202412000028879,transactional,False,,0,
BST-ACC0098985-000066,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-25 13:16:00,2024-12-25,Interest Income,FEE-202412-38286,0.53,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0098985-000067,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-25 13:16:00,2024-12-25,Withholding Tax,FEE-202412-93797,-21.69,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0098985-000051,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-26 07:07:25,2024-12-26,Fuel via contactless,202412295453886,-442.56,MTX202412000028880,transactional,False,,0,
BST-ACC0098985-000052,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-26 12:02:34,2024-12-26,Groceries via mobile banking app,202412406875603,-542.8,MTX202412000028881,transactional,False,,0,
BST-ACC0098985-000053,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-26 18:50:31,2024-12-26,Entertainment via online banking,202412807382199,-181.86,MTX202412000028883,transactional,False,,0,
BST-ACC0098985-000054,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-26 19:50:06,2024-12-26,Alcohol via mobile banking app,202412370153420,-159.85,MTX202412000028882,transactional,False,,0,
BST-ACC0098985-000055,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-27 08:27:10,2024-12-27,Transfer via online_banking,202412714688664,-706.95,MTX202412000028884,transactional,False,,0,
BST-ACC0098985-000056,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-27 13:21:28,2024-12-27,Retail via contactless,202412187431543,-382.13,MTX202412000028885,transactional,False,,0,
BST-ACC0098985-000057,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-27 20:11:45,2024-12-27,Entertainment via pos,202412738866371,-253.81,MTX202412000028886,transactional,False,,0,
