month,account_id,customer_id,transaction_count,total_debits,total_credits,net_movement,avg_transaction_amount,failed_count,fraud_count
2024-12,ACC0099147,IND24008769,81,33595.54,7008.66,-26586.88,501.29,0,0
2024-12,ACC0099148,IND24004665,62,14953.12,1041.35,-13911.77,257.98,1,0
2024-12,ACC0099149,IND24012745,68,56183.86,2018.97,-54164.89,855.92,0,0
2024-12,ACC0099150,IND24009586,72,34743.06,3433.71,-31309.35,530.23,1,1
2024-12,ACC0099151,IND24007910,65,22908.35,371.82,-22536.53,358.16,0,0
2024-12,ACC0099156,IND24006204,67,27798.43,2409.3,-25389.13,450.86,1,0
2024-12,ACC0099160,IND24003226,75,39116.66,1779.23,-37337.43,545.28,1,0
2024-12,ACC0099161,IND24000956,71,16968.09,616.78,-16351.31,247.67,1,1
2024-12,ACC0099163,IND24008305,72,33351.77,0.0,-33351.77,463.22,1,2
2024-12,ACC0099166,IND24014302,44,20847.0,0.0,-20847.0,473.8,1,0
2024-12,ACC0099167,IND24004958,49,11402.45,0.0,-11402.45,232.7,0,0
2024-12,ACC0099168,IND24001358,53,13965.88,0.0,-13965.88,263.51,2,0
2024-12,ACC0099169,IND24004381,76,35597.34,2761.43,-32835.91,504.72,0,1
2024-12,ACC0099170,IND24010414,58,13073.31,0.0,-13073.31,225.4,0,0
2024-12,ACC0099172,IND24014453,52,15065.65,0.0,-15065.65,289.72,1,0
2024-12,ACC0099174,IND24000569,78,42248.84,570.81,-41678.03,548.97,2,2
2024-12,ACC0099175,IND24013670,83,46324.5,269.31,-46055.19,552.68,0,1
2024-12,ACC0099176,IND24005465,80,50502.84,1859.18,-48643.66,654.53,2,0
2024-12,ACC0099178,IND24001833,53,8303.31,0.0,-8303.31,156.67,2,1
2024-12,ACC0099181,IND24004642,68,21765.46,0.0,-21765.46,320.08,2,1
2024-12,ACC0099183,IND24005755,82,26575.72,778.57,-25797.15,333.59,0,0
2024-12,ACC0099184,IND24013617,62,12752.63,0.0,-12752.63,205.69,0,0
2024-12,ACC0099187,IND24002055,66,20447.76,0.0,-20447.76,309.81,0,1
2024-12,ACC0099188,IND24012476,56,8601.45,867.06,-7734.39,169.08,0,1
2024-12,ACC0099189,IND24002628,76,24173.61,1180.9,-22992.71,333.61,2,0
2024-12,ACC0099191,IND24009250,71,40183.72,2311.19,-37872.53,598.52,0,1
2024-12,ACC0099192,IND24009177,63,23424.53,0.0,-23424.53,371.49,1,0
2024-12,ACC0099193,IND24001612,72,38950.53,2583.16,-36367.37,576.86,2,2
2024-12,ACC0099194,IND24012494,66,24349.29,4509.55,-19839.74,437.26,0,1
2024-12,ACC0099195,IND24012984,57,14195.27,0.0,-14195.27,249.04,0,0
2024-12,ACC0099197,IND24000953,64,22330.88,0.0,-22330.88,348.92,1,2
2024-12,ACC0099201,IND24008342,56,11405.71,0.0,-11405.71,203.67,0,0
2024-12,ACC0099202,IND24008550,88,35704.47,1615.33,-34089.14,424.09,1,3
2024-12,ACC0099204,IND24009196,75,40972.69,900.35,-40072.34,558.31,1,0
2024-12,ACC0099206,IND24007838,64,29917.9,5240.85,-24677.05,549.36,0,0
2024-12,ACC0099207,IND24005490,84,27610.13,1353.86,-26256.27,344.81,1,0
2024-12,ACC0099209,IND24003947,55,12091.71,0.0,-12091.71,219.85,0,0
2024-12,ACC0099210,IND24005316,77,50777.47,1327.82,-49449.65,676.69,0,0
2024-12,ACC0099211,IND24010405,54,21335.63,870.99,-20464.64,411.23,0,0
2024-12,ACC0099212,IND24008000,73,24776.79,2526.36,-22250.43,374.02,0,0
2024-12,ACC0099217,IND24012245,77,29583.99,370.16,-29213.83,389.01,0,0
2024-12,ACC0099220,IND24001160,77,16578.88,0.0,-16578.88,215.31,2,0
2024-12,ACC0099222,IND24000244,60,31812.45,422.01,-31390.44,537.24,3,0
2024-12,ACC0099223,IND24001829,77,22471.4,952.73,-21518.67,304.21,1,0
2024-12,ACC0099224,IND24001261,56,13608.09,193.07,-13415.02,241.75,0,0
2024-12,ACC0099225,IND24013244,64,14264.79,0.0,-14264.79,222.89,0,0
2024-12,ACC0099226,IND24002131,62,14321.35,0.0,-14321.35,230.99,0,1
2024-12,ACC0099227,IND24001269,66,23779.5,2734.91,-21044.59,401.73,2,0
2024-12,ACC0099228,IND24008569,71,15233.91,0.0,-15233.91,214.56,0,0
2024-12,ACC0099233,IND24014183,43,16835.15,1675.13,-15160.02,430.47,2,0
2024-12,ACC0099234,IND24000057,67,34333.81,1180.84,-33152.97,530.07,1,0
2024-12,ACC0099237,IND24004408,74,21248.59,0.0,-21248.59,287.14,1,0
2024-12,ACC0099238,IND24012969,60,13937.26,0.0,-13937.26,232.29,1,0
2024-12,ACC0099239,IND24014142,50,18099.85,571.38,-17528.47,373.42,0,0
2024-12,ACC0099240,IND24011961,76,30035.27,0.0,-30035.27,395.2,1,1
2024-12,ACC0099242,IND24001585,66,14304.67,731.89,-13572.78,227.83,0,1
2024-12,ACC0099243,IND24001052,84,43609.92,2087.89,-41522.03,544.02,0,0
2024-12,ACC0099244,IND24004482,61,8374.88,0.0,-8374.88,137.29,2,1
2024-12,ACC0099245,IND24003890,55,14596.38,0.0,-14596.38,265.39,1,0
2024-12,ACC0099248,IND24005691,70,23071.87,10.0,-23061.87,329.74,0,1
2024-12,ACC0099252,IND24014446,53,21653.02,0.0,-21653.02,408.55,0,0
2024-12,ACC0099253,IND24003535,69,22421.54,2003.28,-20418.26,344.98,1,0
2024-12,ACC0099256,IND24001847,65,12101.73,0.0,-12101.73,186.18,1,0
2024-12,ACC0099259,IND24008813,69,24288.2,2905.46,-21382.74,394.11,0,1
2024-12,ACC0099261,IND24008266,72,14146.09,0.0,-14146.09,196.47,1,1
2024-12,ACC0099264,IND24009516,77,37716.73,2612.12,-35104.61,523.75,0,0
2024-12,ACC0099265,IND24006513,71,42240.65,2937.27,-39303.38,636.31,2,0
2024-12,ACC0099267,IND24009101,83,44869.71,1675.1,-43194.61,560.78,0,1
2024-12,ACC0099269,IND24005636,46,8976.44,0.0,-8976.44,195.14,0,0
2024-12,ACC0099276,IND24000397,80,32271.72,2158.15,-30113.57,430.37,1,0
2024-12,ACC0099277,IND24002060,85,29903.7,283.79,-29619.91,355.15,0,1
2024-12,ACC0099278,IND24006103,77,38318.3,1562.71,-36755.59,517.94,0,0
2024-12,ACC0099279,IND24002883,59,18623.36,0.0,-18623.36,315.65,1,0
2024-12,ACC0099280,IND24012619,71,12189.42,0.0,-12189.42,171.68,0,0
2024-12,ACC0099283,IND24002629,61,35065.6,1632.17,-33433.43,601.6,1,0
2024-12,ACC0099284,IND24000620,75,25554.77,1700.96,-23853.81,363.41,0,0
2024-12,ACC0099286,IND24008219,52,10168.27,0.0,-10168.27,195.54,1,0
2024-12,ACC0099289,IND24002366,70,12179.63,308.14,-11871.49,178.4,0,0
2024-12,ACC0099294,IND24005105,68,22533.15,2941.83,-19591.32,374.63,0,1
2024-12,ACC0099295,IND24010936,65,23512.5,1507.1,-22005.4,384.92,0,0
2024-12,ACC0099296,IND24011826,72,30411.84,801.27,-29610.57,433.52,1,0
2024-12,ACC0099297,IND24001034,57,9446.01,0.0,-9446.01,165.72,0,0
2024-12,ACC0099298,IND24008072,82,42071.36,1224.59,-40846.77,528.0,0,0
2024-12,ACC0099299,IND24010599,83,36880.74,0.0,-36880.74,444.35,2,0
2024-12,ACC0099304,IND24013866,76,22038.64,893.95,-21144.69,301.74,0,1
2024-12,ACC0099307,IND24013468,70,11233.55,0.0,-11233.55,160.48,2,0
2024-12,ACC0099308,IND24002445,66,34587.61,1330.63,-33256.98,544.22,0,0
2024-12,ACC0099311,IND24008075,70,29006.59,2902.69,-26103.9,455.85,1,0
2024-12,ACC0099312,IND24006856,58,12838.06,873.24,-11964.82,236.4,0,0
2024-12,ACC0099313,IND24002151,47,11407.73,0.0,-11407.73,242.72,0,0
2024-12,ACC0099315,IND24007640,88,30224.11,0.0,-30224.11,337.53,0,1
2024-12,ACC0099316,IND24012886,73,26451.12,1347.35,-25103.77,380.8,0,0
2024-12,ACC0099317,IND24000418,56,12271.86,0.0,-12271.86,219.14,1,0
2024-12,ACC0099318,IND24014209,46,20953.94,0.0,-20953.94,455.52,2,0
2024-12,ACC0099319,IND24008592,66,15808.22,0.0,-15808.22,239.52,1,1
2024-12,ACC0099321,IND24001057,64,49839.85,3852.25,-45987.6,838.94,2,1
2024-12,ACC0099323,IND24006613,63,25292.19,1033.06,-24259.13,417.86,0,0
2024-12,ACC0099324,IND24002369,55,12206.91,0.0,-12206.91,221.94,0,0
2024-12,ACC0099326,IND24013046,77,18065.93,0.0,-18065.93,234.62,0,1
2024-12,ACC0099328,IND24014015,39,41674.71,0.0,-41674.71,1068.58,0,0
2024-12,ACC0099329,IND24011659,67,25973.03,1935.56,-24037.47,416.55,3,0
2024-12,ACC0099330,IND24014143,46,11667.76,1198.93,-10468.83,279.71,1,0
2024-12,ACC0099331,IND24004815,69,17001.69,1192.13,-15809.56,263.68,0,0
2024-12,ACC0099333,IND24006257,67,12924.51,826.45,-12098.06,205.24,1,2
2024-12,ACC0099334,IND24008477,56,20078.37,45.83,-20032.54,359.36,0,2
2024-12,ACC0099335,IND24013400,69,28511.52,0.0,-28511.52,413.21,1,0
2024-12,ACC0099337,IND24012772,63,17166.54,0.0,-17166.54,272.48,1,0
2024-12,ACC0099338,IND24013298,63,11878.09,0.0,-11878.09,188.54,0,0
2024-12,ACC0099348,IND24009090,67,20091.37,0.0,-20091.37,299.87,2,1
2024-12,ACC0099357,IND24004833,65,14609.88,0.0,-14609.88,224.77,0,0
2024-12,ACC0099359,IND24006596,64,20186.31,0.0,-20186.31,315.41,0,1
2024-12,ACC0099363,IND24010437,82,15576.73,1113.18,-14463.55,203.54,1,0
2024-12,ACC0099364,IND24009362,72,24152.1,4798.47,-19353.63,402.09,1,0
2024-12,ACC0099368,IND24005874,85,42134.72,3044.67,-39090.05,531.52,2,0
2024-12,ACC0099370,IND24014473,50,17216.89,0.0,-17216.89,344.34,0,0
2024-12,ACC0099375,IND24012370,79,32865.97,3084.62,-29781.35,455.07,0,0
2024-12,ACC0099377,IND24004078,77,31428.84,0.0,-31428.84,408.17,0,1
2024-12,ACC0099378,IND24004459,50,10797.0,0.0,-10797.0,215.94,0,0
2024-12,ACC0099379,IND24004275,62,42855.26,2966.66,-39888.6,735.64,1,1
2024-12,ACC0099380,IND24002054,98,48521.63,919.72,-47601.91,504.5,0,0
2024-12,ACC0099381,IND24003436,72,29478.76,1839.84,-27638.92,434.98,0,1
2024-12,ACC0099382,IND24013260,58,14045.61,0.0,-14045.61,242.17,2,0
2024-12,ACC0099383,IND24007524,76,26695.74,3820.96,-22874.78,401.54,1,1
2024-12,ACC0099390,IND24003532,66,18732.99,1916.95,-16816.04,312.88,0,0
2024-12,ACC0099394,IND24008811,70,21181.96,0.0,-21181.96,302.6,1,0
2024-12,ACC0099399,IND24010039,56,8881.97,0.0,-8881.97,158.25,1,0
2024-12,ACC0099400,IND24005809,75,29843.25,1229.64,-28613.61,414.31,2,0
2024-12,ACC0099401,IND24004319,60,15202.43,0.0,-15202.43,253.37,0,1
2024-12,ACC0099402,IND24013845,75,41516.99,5577.24,-35939.75,627.92,0,0
2024-12,ACC0099403,IND24010946,56,11095.35,0.0,-11095.35,198.13,1,0
2024-12,ACC0099406,IND24014545,43,10903.87,0.0,-10903.87,253.58,0,0
2024-12,ACC0099407,IND24008447,48,7877.68,0.0,-7877.68,164.12,0,0
2024-12,ACC0099408,IND24003134,84,17913.76,0.0,-17913.76,213.26,3,1
2024-12,ACC0099411,IND24001274,84,25218.35,1654.43,-23563.92,319.91,0,0
2024-12,ACC0099412,IND24011382,55,15897.68,0.0,-15897.68,286.54,0,0
2024-12,ACC0099413,IND24011168,63,14900.1,0.0,-14900.1,236.51,2,0
2024-12,ACC0099414,IND24011031,77,32373.18,9153.45,-23219.73,539.31,0,1
2024-12,ACC0099415,IND24010522,52,14480.05,0.0,-14480.05,278.46,1,1
2024-12,ACC0099416,IND24003276,75,47467.6,0.0,-47467.6,632.9,0,0
2024-12,ACC0099417,IND24006830,74,37846.37,2960.97,-34885.4,551.45,2,0
2024-12,ACC0099418,IND24010456,70,13059.77,0.0,-13059.77,186.57,0,0
2024-12,ACC0099420,IND24013236,62,23804.72,0.0,-23804.72,383.95,0,0
2024-12,ACC0099423,IND24000471,80,44976.6,4919.96,-40056.64,623.71,1,3
2024-12,ACC0099425,IND24002229,62,9564.86,183.08,-9381.78,157.22,1,0
2024-12,ACC0099429,IND24001408,58,24113.76,1686.51,-22427.25,444.83,0,0
2024-12,ACC0099431,IND24010255,82,39586.72,2110.42,-37476.3,508.5,1,1
2024-12,ACC0099432,IND24013285,58,14703.32,0.0,-14703.32,253.51,3,0
2024-12,ACC0099434,IND24010451,85,38973.17,878.41,-38094.76,468.84,0,0
2024-12,ACC0099439,IND24011052,80,23347.39,1929.75,-21417.64,315.96,1,0
2024-12,ACC0099440,IND24004532,62,11381.31,0.0,-11381.31,183.57,0,0
2024-12,ACC0099441,IND24009010,64,18569.35,0.0,-18569.35,290.15,0,0
2024-12,ACC0099446,IND24002392,75,36539.78,2145.72,-34394.06,515.81,0,0
2024-12,ACC0099447,IND24000243,66,31602.11,0.0,-31602.11,478.82,1,0
2024-12,ACC0099450,IND24010663,67,141682.9,2657.5,-139025.4,2154.33,0,0
2024-12,ACC0099451,IND24001688,56,29256.26,1381.83,-27874.43,547.11,0,1
2024-12,ACC0099452,IND24004095,67,19573.38,1824.22,-17749.16,319.37,1,0
2024-12,ACC0099455,IND24004942,72,38491.02,1247.19,-37243.83,551.92,1,0
2024-12,ACC0099456,IND24012821,92,35985.7,5657.35,-30328.35,452.64,1,0
2024-12,ACC0099457,IND24006814,77,28425.17,430.81,-27994.36,374.75,0,0
2024-12,ACC0099458,IND24007706,92,29559.67,5985.09,-23574.58,386.36,1,0
2024-12,ACC0099461,IND24011361,53,15546.13,0.0,-15546.13,293.32,0,2
2024-12,ACC0099465,IND24013033,61,30307.03,857.79,-29449.24,510.9,0,0
2024-12,ACC0099468,IND24000999,73,14468.73,1671.73,-12797.0,221.1,1,1
2024-12,ACC0099469,IND24004415,82,29920.81,2455.81,-27465.0,394.84,0,0
2024-12,ACC0099470,IND24011100,79,39897.34,3862.12,-36035.22,547.86,0,0
2024-12,ACC0099474,IND24008971,49,18885.04,2042.82,-16842.22,427.1,1,0
2024-12,ACC0099475,IND24011531,69,24878.53,1631.98,-23246.55,384.21,2,0
2024-12,ACC0099476,IND24001953,65,14082.25,0.0,-14082.25,216.65,1,1
2024-12,ACC0099477,IND24010146,80,46836.77,0.0,-46836.77,585.46,1,1
2024-12,ACC0099478,IND24005890,64,13544.76,0.0,-13544.76,211.64,0,0
2024-12,ACC0099480,IND24010372,60,13208.04,0.0,-13208.04,220.13,0,1
2024-12,ACC0099481,IND24004466,70,24648.07,1953.02,-22695.05,380.02,0,0
2024-12,ACC0099482,IND24002058,74,28199.28,1474.9,-26724.38,401.0,2,2
2024-12,ACC0099485,IND24004767,81,26240.55,805.71,-25434.84,333.9,1,1
2024-12,ACC0099486,IND24010003,76,32788.02,0.0,-32788.02,431.42,2,0
2024-12,ACC0099488,IND24010319,79,29735.51,2069.56,-27665.95,402.6,0,1
2024-12,ACC0099490,IND24002885,80,24122.33,1115.77,-23006.56,315.48,0,0
2024-12,ACC0099491,IND24001082,77,36821.45,1746.64,-35074.81,500.88,2,0
2024-12,ACC0099493,IND24010213,76,31398.16,0.0,-31398.16,413.13,1,0
2024-12,ACC0099494,IND24012936,77,116954.32,0.0,-116954.32,1518.89,2,0
2024-12,ACC0099495,IND24014487,40,18923.6,0.0,-18923.6,473.09,0,0
2024-12,ACC0099496,IND24012937,58,13122.57,0.0,-13122.57,211.15,0,0
2024-12,ACC0099502,IND24012626,69,21580.81,1239.44,-20341.37,330.73,1,0
2024-12,ACC0099504,IND24013161,72,21460.57,0.0,-21460.57,298.06,2,0
2024-12,ACC0099505,IND24000191,72,37591.01,955.64,-36635.37,535.37,0,0
2024-12,ACC0099507,IND24007026,69,31915.2,2167.77,-29747.43,493.96,0,0
2024-12,ACC0099509,IND24008351,73,16331.42,0.0,-16331.42,223.72,1,0
2024-12,ACC0099510,IND24012214,74,53144.1,0.0,-53144.1,715.81,0,0
2024-12,ACC0099511,IND24011056,63,19714.14,682.02,-19032.12,323.75,0,1
2024-12,ACC0099513,IND24009093,73,41909.47,5314.86,-36594.61,646.91,0,0
2024-12,ACC0099514,IND24007269,44,8306.2,0.0,-8306.2,188.78,0,0
2024-12,ACC0099515,IND24012492,83,56465.86,2852.75,-53613.11,714.68,1,0
2024-12,ACC0099516,IND24006863,71,20672.8,4442.95,-16229.85,353.74,0,0
2024-12,ACC0099517,IND24009385,75,24268.15,140.07,-24128.08,308.91,0,0
2024-12,ACC0099518,IND24012309,65,14350.87,0.0,-14350.87,220.78,0,1
2024-12,ACC0099519,IND24009704,76,36859.52,0.0,-36859.52,484.99,1,0
2024-12,ACC0099521,IND24007183,84,27676.24,0.0,-27676.24,329.48,1,0
2024-12,ACC0099523,IND24014407,44,16173.49,0.0,-16173.49,367.58,0,0
2024-12,ACC0099527,IND24002973,72,20682.19,627.63,-20054.56,288.17,3,2
2024-12,ACC0099528,IND24007994,40,7176.72,0.0,-7176.72,179.42,2,1
2024-12,ACC0099529,IND24010221,62,13472.56,445.22,-13027.34,224.48,0,0
2024-12,ACC0099532,IND24011326,71,24332.74,3356.33,-20976.41,389.99,2,0
2024-12,ACC0099535,IND24006847,44,15889.91,0.0,-15889.91,360.21,2,0
2024-12,ACC0099536,IND24006712,68,15768.63,0.0,-15768.63,231.89,1,1
2024-12,ACC0099539,IND24010743,69,26312.53,2191.43,-24121.1,413.1,3,0
2024-12,ACC0099541,IND24009230,73,18966.39,0.0,-18966.39,259.81,2,0
2024-12,ACC0099545,IND24004026,72,31964.15,797.32,-31166.83,455.02,1,0
2024-12,ACC0099547,IND24010672,81,24173.58,515.72,-23657.86,304.81,1,0
2024-12,ACC0099548,IND24000119,65,16794.47,0.0,-16794.47,258.38,0,0
2024-12,ACC0099550,IND24004700,51,11159.42,0.0,-11159.42,218.81,0,0
2024-12,ACC0099552,IND24014008,54,22718.46,1089.71,-21628.75,440.89,2,1
2024-12,ACC0099555,IND24013633,73,40093.96,3601.64,-36492.32,598.57,0,1
2024-12,ACC0099556,IND24002430,57,12947.21,0.0,-12947.21,227.14,2,0
2024-12,ACC0099557,IND24002621,76,28736.84,1048.56,-27688.28,391.91,0,1
2024-12,ACC0099558,IND24006023,79,23006.37,4016.51,-18989.86,342.06,1,0
2024-12,ACC0099559,IND24007535,78,30005.68,1544.88,-28460.8,404.49,0,0
2024-12,ACC0099562,IND24005594,74,26099.29,1952.68,-24146.61,375.14,0,0
2024-12,ACC0099563,IND24001621,80,39541.54,3797.49,-35744.05,541.74,0,0
2024-12,ACC0099564,IND24010645,54,9068.61,0.0,-9068.61,167.94,1,0
2024-12,ACC0099569,IND24000950,73,17547.99,0.0,-17547.99,240.38,3,0
2024-12,ACC0099570,IND24014220,42,18858.87,0.0,-18858.87,449.02,1,0
2024-12,ACC0099571,IND24008002,74,29978.65,0.0,-29978.65,405.12,1,0
2024-12,ACC0099576,IND24005075,72,18348.93,0.0,-18348.93,254.85,1,0
2024-12,ACC0099577,IND24001273,62,25523.23,2684.92,-22838.31,454.97,1,0
2024-12,ACC0099578,IND24011921,65,14520.22,1044.14,-13476.08,239.45,1,1
2024-12,ACC0099581,IND24001567,88,54116.43,2943.58,-51172.85,648.41,4,0
2024-12,ACC0099582,IND24002749,67,12565.34,0.0,-12565.34,187.54,0,0
2024-12,ACC0099583,IND24010429,86,51741.26,567.34,-51173.92,608.24,0,2
2024-12,ACC0099584,IND24012206,49,15665.39,0.0,-15665.39,319.7,1,0
2024-12,ACC0099586,IND24000427,81,14843.64,0.0,-14843.64,183.25,1,0
2024-12,ACC0099587,IND24006972,69,38033.37,3746.89,-34286.48,591.74,0,0
2024-12,ACC0099589,IND24009752,81,51040.76,2261.89,-48778.87,658.06,0,0
2024-12,ACC0099590,IND24006784,79,28485.06,0.0,-28485.06,357.41,0,1
2024-12,ACC0099591,IND24008506,51,24450.84,0.0,-24450.84,479.43,0,0
2024-12,ACC0099592,IND24006898,69,33212.09,4980.92,-28231.17,553.52,1,1
2024-12,ACC0099593,IND24008114,63,23649.66,4673.97,-18975.69,449.58,0,0
2024-12,ACC0099595,IND24011331,79,46395.13,3383.44,-43011.69,630.11,1,1
2024-12,ACC0099597,IND24004976,72,28753.48,3093.59,-25659.89,442.32,1,0
2024-12,ACC0099598,IND24007094,79,47655.27,1546.58,-46108.69,622.81,0,1
2024-12,ACC0099600,IND24010655,67,13065.54,0.0,-13065.54,190.83,0,0
2024-12,ACC0099601,IND24014091,40,13182.62,0.0,-13182.62,329.57,0,0
2024-12,ACC0099602,IND24000786,73,22484.69,1196.39,-21288.3,324.4,1,0
