statement_transaction_id,account_id,customer_id,bank_name,statement_date,posted_date,statement_description,bank_reference,statement_amount,source_transaction_id,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,reconciliation_run_id,exception_category,gl_classification,root_cause_tag
BST-ACC0098984-000004,ACC0098984,IND24004121,Keystone Retail Bank,2025-01-25 07:21:00,2025-01-25,Interest Income,FEE-202501-47219,5.71,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098984-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098984-000005,ACC0098984,IND24004121,Keystone Retail Bank,2025-02-25 11:17:00,2025-02-25,Withholding_Tax,FEE-202502-28187,-59.59,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098984-3M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0098984-000006,ACC0098984,IND24004121,Keystone Retail Bank,2025-02-25 11:17:00,2025-02-25,Service Fee,FEE-202502-14219,-54.12,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098984-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098984-000007,ACC0098984,IND24004121,Keystone Retail Bank,2025-02-25 11:17:00,2025-02-25,Bank_Charge,FEE-202502-29629,-39.43,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098984-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098985-000066,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-25 13:16:00,2024-12-25,Interest Income,FEE-202412-38286,0.53,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098985-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098985-000067,ACC0098985,IND24000150,Keystone Retail Bank,2024-12-25 13:16:00,2024-12-25,Withholding Tax,FEE-202412-93797,-21.69,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098985-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0098985-000068,ACC0098985,IND24000150,Keystone Retail Bank,2025-01-25 07:52:00,2025-01-25,Withholding Tax,FEE-202501-48935,-53.16,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098985-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0098985-000069,ACC0098985,IND24000150,Keystone Retail Bank,2025-01-25 07:52:00,2025-01-25,Service Fee,FEE-202501-90977,-88.83,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098985-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098985-000070,ACC0098985,IND24000150,Keystone Retail Bank,2025-02-25 08:56:00,2025-02-25,Bank_Charge,FEE-202502-19028,-59.51,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098985-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098985-000071,ACC0098985,IND24000150,Keystone Retail Bank,2025-02-25 08:56:00,2025-02-25,Service Fee,FEE-202502-29781,-38.66,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098985-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098985-000072,ACC0098985,IND24000150,Keystone Retail Bank,2025-03-25 08:27:00,2025-03-25,Withholding Tax,FEE-202503-97481,-63.46,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098985-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0098985-000073,ACC0098985,IND24000150,Keystone Retail Bank,2025-04-25 08:41:00,2025-04-25,Bank Charge,FEE-202504-47766,-82.59,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098985-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098985-000074,ACC0098985,IND24000150,Keystone Retail Bank,2025-05-25 16:57:00,2025-05-25,Withholding_Tax,FEE-202505-68805,-22.32,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098985-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0098985-000075,ACC0098985,IND24000150,Keystone Retail Bank,2025-05-25 16:57:00,2025-05-25,Interest Income,FEE-202505-42379,3.55,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098985-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098985-000076,ACC0098985,IND24000150,Keystone Retail Bank,2025-05-25 16:57:00,2025-05-25,Bank Charge,FEE-202505-88119,-146.04,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098985-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098986-000092,ACC0098986,IND24003203,Keystone Retail Bank,2024-12-25 13:16:00,2024-12-25,Interest_Income,FEE-202412-33540,5.03,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098986-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098986-000093,ACC0098986,IND24003203,Keystone Retail Bank,2024-12-25 13:16:00,2024-12-25,Withholding_Tax,FEE-202412-31752,-51.58,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098986-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0098986-000094,ACC0098986,IND24003203,Keystone Retail Bank,2025-01-25 15:09:00,2025-01-25,Withholding Tax,FEE-202501-93662,-16.42,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098986-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0098986-000095,ACC0098986,IND24003203,Keystone Retail Bank,2025-01-25 15:09:00,2025-01-25,Service Fee,FEE-202501-11420,-21.35,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098986-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098986-000096,ACC0098986,IND24003203,Keystone Retail Bank,2025-02-25 10:51:00,2025-02-25,Withholding Tax,FEE-202502-19790,-39.69,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098986-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0098986-000097,ACC0098986,IND24003203,Keystone Retail Bank,2025-02-25 10:51:00,2025-02-25,Bank Charge,FEE-202502-15517,-84.46,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098986-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098986-000098,ACC0098986,IND24003203,Keystone Retail Bank,2025-02-25 10:51:00,2025-02-25,Interest Income,FEE-202502-14871,3.25,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098986-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098986-000099,ACC0098986,IND24003203,Keystone Retail Bank,2025-03-25 09:14:00,2025-03-25,Bank Charge,FEE-202503-51700,-141.91,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098986-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098986-000100,ACC0098986,IND24003203,Keystone Retail Bank,2025-04-25 08:01:00,2025-04-25,Withholding Tax,FEE-202504-62236,-35.38,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098986-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0098986-000101,ACC0098986,IND24003203,Keystone Retail Bank,2025-04-25 08:01:00,2025-04-25,Service_Fee,FEE-202504-23746,-57.09,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098986-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098986-000102,ACC0098986,IND24003203,Keystone Retail Bank,2025-05-25 08:14:00,2025-05-25,Cash Deposit Fee,FEE-202505-81011,-113.88,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098986-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0098987-000001,ACC0098987,IND24012714,Keystone Retail Bank,2024-12-25 17:43:00,2024-12-25,Cash Deposit Fee,FEE-202412-52459,-55.1,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098987-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0098987-000002,ACC0098987,IND24012714,Keystone Retail Bank,2024-12-25 17:43:00,2024-12-25,Bank_Charge,FEE-202412-30503,-15.34,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098987-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098987-000003,ACC0098987,IND24012714,Keystone Retail Bank,2025-01-25 14:29:00,2025-01-25,Withholding Tax,FEE-202501-69913,-50.15,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098987-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0098987-000004,ACC0098987,IND24012714,Keystone Retail Bank,2025-02-25 12:50:00,2025-02-25,Bank Charge,FEE-202502-98468,-125.98,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098987-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098987-000005,ACC0098987,IND24012714,Keystone Retail Bank,2025-03-25 10:10:00,2025-03-25,Service Fee,FEE-202503-70850,-86.98,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098987-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098987-000006,ACC0098987,IND24012714,Keystone Retail Bank,2025-03-25 10:10:00,2025-03-25,Withholding_Tax,FEE-202503-39190,-47.89,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098987-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0098987-000007,ACC0098987,IND24012714,Keystone Retail Bank,2025-04-25 07:21:00,2025-04-25,Service_Fee,FEE-202504-49324,-31.69,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098987-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098987-000008,ACC0098987,IND24012714,Keystone Retail Bank,2025-04-25 07:21:00,2025-04-25,Interest Income,FEE-202504-29189,3.08,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098987-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098987-000009,ACC0098987,IND24012714,Keystone Retail Bank,2025-05-25 07:33:00,2025-05-25,Bank Charge,FEE-202505-68643,-82.91,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098987-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098988-000001,ACC0098988,IND24009171,Keystone Retail Bank,2024-12-25 13:30:00,2024-12-25,Service Fee,FEE-202412-53044,-136.46,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098988-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098988-000002,ACC0098988,IND24009171,Keystone Retail Bank,2024-12-25 13:30:00,2024-12-25,Cash_Deposit_Fee,FEE-202412-12739,-86.0,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098988-3M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0098988-000003,ACC0098988,IND24009171,Keystone Retail Bank,2024-12-25 13:30:00,2024-12-25,Interest Income,FEE-202412-80409,1.36,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098988-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098988-000004,ACC0098988,IND24009171,Keystone Retail Bank,2025-01-25 14:19:00,2025-01-25,Bank Charge,FEE-202501-97890,-6.25,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098988-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098988-000005,ACC0098988,IND24009171,Keystone Retail Bank,2025-01-25 14:19:00,2025-01-25,Interest Income,FEE-202501-41900,1.48,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098988-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098988-000006,ACC0098988,IND24009171,Keystone Retail Bank,2025-02-25 07:57:00,2025-02-25,Service_Fee,FEE-202502-98954,-159.81,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098988-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098988-000007,ACC0098988,IND24009171,Keystone Retail Bank,2025-02-25 07:57:00,2025-02-25,Bank_Charge,FEE-202502-10894,-42.77,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098988-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098989-000001,ACC0098989,IND24007962,Keystone Retail Bank,2024-12-25 10:39:00,2024-12-25,Interest Income,FEE-202412-63171,5.03,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098989-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098989-000002,ACC0098989,IND24007962,Keystone Retail Bank,2024-12-25 10:39:00,2024-12-25,Bank_Charge,FEE-202412-69576,-103.43,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098989-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098989-000003,ACC0098989,IND24007962,Keystone Retail Bank,2024-12-25 10:39:00,2024-12-25,Service_Fee,FEE-202412-89684,-67.05,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098989-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098989-000004,ACC0098989,IND24007962,Keystone Retail Bank,2025-01-25 08:42:00,2025-01-25,Interest_Income,FEE-202501-94114,4.98,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098989-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098989-000005,ACC0098989,IND24007962,Keystone Retail Bank,2025-01-25 08:42:00,2025-01-25,Cash_Deposit_Fee,FEE-202501-61312,-17.27,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098989-3M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0098989-000006,ACC0098989,IND24007962,Keystone Retail Bank,2025-02-25 09:10:00,2025-02-25,Cash_Deposit_Fee,FEE-202502-37783,-22.08,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098989-3M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0098990-000069,ACC0098990,IND24007204,Keystone Retail Bank,2024-12-25 16:50:00,2024-12-25,Interest Income,FEE-202412-40925,2.65,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098990-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098990-000070,ACC0098990,IND24007204,Keystone Retail Bank,2024-12-25 16:50:00,2024-12-25,Service Fee,FEE-202412-21578,-84.44,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098990-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098990-000071,ACC0098990,IND24007204,Keystone Retail Bank,2024-12-25 16:50:00,2024-12-25,Bank Charge,FEE-202412-79088,-133.29,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098990-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098990-000072,ACC0098990,IND24007204,Keystone Retail Bank,2025-01-25 11:02:00,2025-01-25,Bank Charge,FEE-202501-16522,-153.53,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098990-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098990-000073,ACC0098990,IND24007204,Keystone Retail Bank,2025-01-25 11:02:00,2025-01-25,Interest_Income,FEE-202501-39894,3.86,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098990-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098990-000074,ACC0098990,IND24007204,Keystone Retail Bank,2025-01-25 11:02:00,2025-01-25,Cash_Deposit_Fee,FEE-202501-52923,-4.63,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098990-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0098990-000075,ACC0098990,IND24007204,Keystone Retail Bank,2025-02-25 09:34:00,2025-02-25,Cash_Deposit_Fee,FEE-202502-95977,-53.09,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098990-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0098990-000076,ACC0098990,IND24007204,Keystone Retail Bank,2025-03-25 09:47:00,2025-03-25,Interest_Income,FEE-202503-64349,0.97,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098990-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098990-000077,ACC0098990,IND24007204,Keystone Retail Bank,2025-03-25 09:47:00,2025-03-25,Service Fee,FEE-202503-25918,-92.17,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098990-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098990-000078,ACC0098990,IND24007204,Keystone Retail Bank,2025-04-25 07:17:00,2025-04-25,Interest Income,FEE-202504-78978,7.41,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098990-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098990-000079,ACC0098990,IND24007204,Keystone Retail Bank,2025-05-25 16:35:00,2025-05-25,Service Fee,FEE-202505-96307,-147.0,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098990-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098991-000070,ACC0098991,IND24008747,Keystone Retail Bank,2024-12-25 09:35:00,2024-12-25,Bank Charge,FEE-202412-69863,-55.19,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098991-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098991-000071,ACC0098991,IND24008747,Keystone Retail Bank,2025-01-25 08:25:00,2025-01-25,Withholding Tax,FEE-202501-75193,-4.59,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098991-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0098991-000072,ACC0098991,IND24008747,Keystone Retail Bank,2025-01-25 08:25:00,2025-01-25,Interest_Income,FEE-202501-78342,4.65,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098991-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098991-000073,ACC0098991,IND24008747,Keystone Retail Bank,2025-02-25 08:25:00,2025-02-25,Bank Charge,FEE-202502-32099,-23.63,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098991-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098991-000074,ACC0098991,IND24008747,Keystone Retail Bank,2025-02-25 08:25:00,2025-02-25,Service Fee,FEE-202502-55029,-148.86,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098991-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098991-000075,ACC0098991,IND24008747,Keystone Retail Bank,2025-03-25 11:36:00,2025-03-25,Bank_Charge,FEE-202503-82532,-88.01,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098991-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098991-000076,ACC0098991,IND24008747,Keystone Retail Bank,2025-04-25 11:18:00,2025-04-25,Bank Charge,FEE-202504-93672,-37.22,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098991-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0098991-000077,ACC0098991,IND24008747,Keystone Retail Bank,2025-05-25 17:03:00,2025-05-25,Service Fee,FEE-202505-53805,-105.24,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098991-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0098991-000078,ACC0098991,IND24008747,Keystone Retail Bank,2025-05-25 17:03:00,2025-05-25,Withholding_Tax,FEE-202505-18880,-51.49,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098991-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0098991-000079,ACC0098991,IND24008747,Keystone Retail Bank,2025-05-25 17:03:00,2025-05-25,Cash Deposit Fee,FEE-202505-23654,-158.44,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098991-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0098992-000078,ACC0098992,IND24009138,Keystone Retail Bank,2024-12-25 11:29:00,2024-12-25,Withholding Tax,FEE-202412-55959,-6.26,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098992-3M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0098992-000079,ACC0098992,IND24009138,Keystone Retail Bank,2024-12-25 11:29:00,2024-12-25,Cash Deposit Fee,FEE-202412-91266,-62.13,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098992-3M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0098992-000080,ACC0098992,IND24009138,Keystone Retail Bank,2025-01-25 14:20:00,2025-01-25,Interest Income,FEE-202501-95482,4.03,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098992-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0098992-000081,ACC0098992,IND24009138,Keystone Retail Bank,2025-01-25 14:20:00,2025-01-25,Bank Charge,FEE-202501-21954,-61.79,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202412-ACC0098992-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
