month,account_id,customer_id,transaction_count,total_debits,total_credits,net_movement,avg_transaction_amount,failed_count,fraud_count
2023-12,ACC0078364,IND23012148,66,25503.8,1852.85,-23650.95,414.49,1,1
2023-12,ACC0078365,IND23010533,65,12126.97,0.0,-12126.97,186.57,0,0
2023-12,ACC0078366,IND23011938,54,10786.19,0.0,-10786.19,199.74,1,0
2023-12,ACC0078368,IND23012984,50,40463.57,0.0,-40463.57,809.27,0,0
2023-12,ACC0078369,IND23009700,56,11206.86,0.0,-11206.86,200.12,0,1
2023-12,ACC0078370,IND23002071,61,8754.45,1412.19,-7342.26,166.67,1,0
2023-12,ACC0078371,IND23010999,63,21722.77,0.0,-21722.77,344.81,0,0
2023-12,ACC0078374,IND23007960,62,15301.84,1102.11,-14199.73,264.58,0,0
2023-12,ACC0078375,IND23000111,45,11462.27,0.0,-11462.27,254.72,0,0
2023-12,ACC0078376,IND23000563,72,21318.72,814.8,-20503.92,307.41,1,1
2023-12,ACC0078377,IND23002426,66,22359.44,1469.98,-20889.46,356.96,0,0
2023-12,ACC0078380,IND23002148,48,15710.0,0.0,-15710.0,327.29,1,0
2023-12,ACC0078383,IND23011900,60,13334.64,2955.82,-10378.82,271.51,0,0
2023-12,ACC0078384,IND23012439,60,12944.07,0.0,-12944.07,215.73,0,0
2023-12,ACC0078385,IND23011851,67,29448.44,0.0,-29448.44,439.53,0,0
2023-12,ACC0078389,IND23013242,45,10049.03,0.0,-10049.03,223.31,0,1
2023-12,ACC0078390,IND23013473,78,30907.78,3503.45,-27404.33,441.17,0,0
2023-12,ACC0078392,IND23014822,54,15492.13,0.0,-15492.13,286.89,1,1
2023-12,ACC0078395,IND23001060,67,26070.91,0.0,-26070.91,389.12,2,0
2023-12,ACC0078398,IND23001145,70,26431.12,1088.5,-25342.62,393.14,1,0
2023-12,ACC0078399,IND23008612,47,11443.15,0.0,-11443.15,243.47,1,1
2023-12,ACC0078402,IND23003257,58,42025.1,0.0,-42025.1,724.57,1,0
2023-12,ACC0078404,IND23001989,66,42259.77,0.0,-42259.77,640.3,1,0
2023-12,ACC0078405,IND23006401,74,31852.98,0.0,-31852.98,430.45,1,1
2023-12,ACC0078408,IND23002313,71,15547.12,762.81,-14784.31,229.72,1,0
2023-12,ACC0078409,IND23007274,80,16452.05,0.0,-16452.05,205.65,0,0
2023-12,ACC0078411,IND23013915,61,17329.05,0.0,-17329.05,284.08,1,0
2023-12,ACC0078412,IND23002330,61,15469.92,0.0,-15469.92,253.61,1,0
2023-12,ACC0078413,IND23005973,75,35178.81,0.0,-35178.81,469.05,0,0
2023-12,ACC0078414,IND23009362,73,22705.14,0.0,-22705.14,311.03,2,0
2023-12,ACC0078415,IND23007927,67,15118.86,0.0,-15118.86,225.65,0,0
2023-12,ACC0078417,IND23013193,69,14113.76,894.48,-13219.28,217.51,0,1
2023-12,ACC0078419,IND23003201,67,26954.72,1163.01,-25791.71,418.13,0,0
2023-12,ACC0078420,IND23013364,69,26540.46,0.0,-26540.46,384.64,0,0
2023-12,ACC0078423,IND23002396,81,27668.12,871.65,-26796.47,352.34,1,1
2023-12,ACC0078424,IND23009987,66,18499.17,1722.0,-16777.17,306.38,1,0
2023-12,ACC0078426,IND23000480,69,28732.15,2246.28,-26485.87,448.96,0,1
2023-12,ACC0078428,IND23005429,59,19322.03,0.0,-19322.03,327.49,0,0
2023-12,ACC0078429,IND23005348,77,13836.92,0.0,-13836.92,179.7,0,1
2023-12,ACC0078431,IND23014307,53,19511.11,0.0,-19511.11,368.13,0,0
2023-12,ACC0078432,IND23014388,44,17521.6,0.0,-17521.6,398.22,0,1
2023-12,ACC0078434,IND23011444,74,32829.69,0.0,-32829.69,443.64,1,0
2023-12,ACC0078435,IND23013389,73,17447.66,0.0,-17447.66,239.01,0,0
2023-12,ACC0078436,IND23005830,67,11043.7,0.0,-11043.7,164.83,1,0
2023-12,ACC0078437,IND23006443,36,6440.46,0.0,-6440.46,178.9,0,0
2023-12,ACC0078438,IND23014516,38,12544.97,1839.04,-10705.93,378.53,1,0
2023-12,ACC0078439,IND23012785,48,13498.32,0.0,-13498.32,281.21,0,0
2023-12,ACC0078444,IND23004685,53,23184.73,1359.06,-21825.67,463.09,1,0
2023-12,ACC0078447,IND23008843,70,28917.17,883.6,-28033.57,425.73,0,1
2023-12,ACC0078448,IND23011773,83,25895.31,2269.82,-23625.49,339.34,3,1
2023-12,ACC0078449,IND23003580,75,17673.92,0.0,-17673.92,235.65,0,0
2023-12,ACC0078450,IND23001097,61,40366.34,1865.54,-38500.8,692.33,1,0
2023-12,ACC0078454,IND23004731,70,25134.7,0.0,-25134.7,359.07,0,0
2023-12,ACC0078455,IND23012248,64,19984.03,0.0,-19984.03,312.25,2,0
2023-12,ACC0078457,IND23009192,67,34236.64,92.57,-34144.07,512.38,0,0
2023-12,ACC0078458,IND23014206,53,19551.71,0.0,-19551.71,368.9,0,0
2023-12,ACC0078461,IND23005424,62,13459.61,0.0,-13459.61,217.09,1,0
2023-12,ACC0078462,IND23012854,71,46198.39,3913.17,-42285.22,705.8,0,0
2023-12,ACC0078464,IND23014713,46,24487.16,0.0,-24487.16,532.33,2,0
2023-12,ACC0078470,IND23011893,79,21548.38,2345.56,-19202.82,302.45,1,0
2023-12,ACC0078472,IND23000739,69,42337.96,3585.44,-38752.52,665.56,1,0
2023-12,ACC0078477,IND23000367,40,7871.5,1519.65,-6351.85,234.78,0,0
2023-12,ACC0078479,IND23005269,60,12349.81,1968.27,-10381.54,238.63,0,0
2023-12,ACC0078480,IND23007378,79,21839.66,1421.55,-20418.11,294.45,1,1
2023-12,ACC0078481,IND23004387,72,22416.18,783.3,-21632.88,322.21,0,0
2023-12,ACC0078482,IND23014004,60,13763.69,0.0,-13763.69,229.39,0,0
2023-12,ACC0078483,IND23000726,70,11386.18,0.0,-11386.18,162.66,1,0
2023-12,ACC0078486,IND23007906,70,30532.72,1470.37,-29062.35,457.19,0,0
2023-12,ACC0078487,IND23000083,49,11211.79,0.0,-11211.79,228.81,0,0
2023-12,ACC0078490,IND23005281,58,13576.83,0.0,-13576.83,234.08,1,0
2023-12,ACC0078492,IND23007869,48,11083.04,0.0,-11083.04,230.9,1,0
2023-12,ACC0078494,IND23006959,78,25873.7,4328.94,-21544.76,387.21,1,1
2023-12,ACC0078495,IND23001965,68,23464.23,740.97,-22723.26,355.96,1,0
2023-12,ACC0078497,IND23005756,68,23596.21,618.28,-22977.93,356.1,2,0
2023-12,ACC0078503,IND23007605,78,33959.64,0.0,-33959.64,435.38,0,0
2023-12,ACC0078504,IND23002647,69,15596.52,1119.03,-14477.49,242.25,1,0
2023-12,ACC0078505,IND23010323,83,24804.02,5297.24,-19506.78,362.67,0,0
2023-12,ACC0078510,IND23001744,75,17110.2,0.0,-17110.2,228.14,1,0
2023-12,ACC0078514,IND23006653,83,36614.18,488.15,-36126.03,447.02,1,0
2023-12,ACC0078515,IND23006393,69,37804.35,0.0,-37804.35,547.89,0,0
2023-12,ACC0078516,IND23007064,72,23461.44,1341.14,-22120.3,344.48,1,0
2023-12,ACC0078520,IND23012075,60,32057.06,740.13,-31316.93,546.62,1,0
2023-12,ACC0078525,IND23011088,42,9735.53,0.0,-9735.53,231.8,0,0
2023-12,ACC0078528,IND23008999,89,26936.67,748.75,-26187.92,311.07,2,0
2023-12,ACC0078531,IND23005309,63,41854.05,2238.43,-39615.62,699.88,1,1
2023-12,ACC0078535,IND23004973,63,41240.68,0.0,-41240.68,654.61,0,0
2023-12,ACC0078536,IND23002116,64,16997.37,0.0,-16997.37,265.58,0,1
2023-12,ACC0078538,IND23009329,72,31772.97,416.46,-31356.51,447.08,0,0
2023-12,ACC0078539,IND23013620,69,24383.69,0.0,-24383.69,353.39,0,0
2023-12,ACC0078541,IND23012919,66,14992.53,0.0,-14992.53,227.16,1,0
2023-12,ACC0078542,IND23000072,67,30114.91,4159.13,-25955.78,511.55,0,0
2023-12,ACC0078544,IND23011916,67,13006.88,0.0,-13006.88,194.13,0,1
2023-12,ACC0078545,IND23000297,75,51184.66,3109.88,-48074.78,723.93,1,0
2023-12,ACC0078547,IND23014256,52,22454.33,0.0,-22454.33,431.81,0,2
2023-12,ACC0078548,IND23011808,66,10475.81,0.0,-10475.81,158.72,2,0
2023-12,ACC0078550,IND23012322,56,34233.97,0.0,-34233.97,611.32,0,0
2023-12,ACC0078551,IND23002960,70,24917.24,0.0,-24917.24,355.96,0,0
2023-12,ACC0078553,IND23003085,70,17130.23,0.0,-17130.23,244.72,1,0
2023-12,ACC0078557,IND23001806,68,36528.26,1162.95,-35365.31,554.28,0,0
2023-12,ACC0078558,IND23003691,66,22342.65,2002.44,-20340.21,368.86,2,0
2023-12,ACC0078559,IND23013704,67,16183.96,0.0,-16183.96,241.55,0,0
2023-12,ACC0078565,IND23012598,76,21801.0,0.0,-21801.0,286.86,1,2
2023-12,ACC0078573,IND23004213,84,27138.32,895.37,-26242.95,319.81,2,1
2023-12,ACC0078574,IND23010850,61,11226.5,0.0,-11226.5,184.04,2,1
2023-12,ACC0078575,IND23006514,70,18874.97,0.0,-18874.97,269.64,2,1
2023-12,ACC0078577,IND23000071,51,69021.26,0.0,-69021.26,1353.36,1,0
2023-12,ACC0078578,IND23007860,58,35352.4,1818.93,-33533.47,640.88,1,1
2023-12,ACC0078579,IND23001319,69,15421.67,0.0,-15421.67,223.5,1,0
2023-12,ACC0078580,IND23008693,69,33632.77,1889.48,-31743.29,514.82,0,0
2023-12,ACC0078584,IND23012044,84,43630.56,2878.67,-40751.89,553.68,0,2
2023-12,ACC0078585,IND23014435,38,67638.99,0.0,-67638.99,1779.97,1,1
2023-12,ACC0078586,IND23007612,74,45360.96,1012.31,-44348.65,626.67,0,0
2023-12,ACC0078587,IND23002606,59,17728.31,567.36,-17160.95,310.1,1,0
2023-12,ACC0078589,IND23011427,67,35419.14,1530.65,-33888.49,551.49,1,2
2023-12,ACC0078591,IND23012628,63,20593.46,3330.98,-17262.48,379.75,2,0
2023-12,ACC0078592,IND23000095,70,26120.05,0.0,-26120.05,373.14,2,1
2023-12,ACC0078595,IND23009152,65,16689.44,0.0,-16689.44,256.76,1,1
2023-12,ACC0078597,IND23005778,73,25726.76,0.0,-25726.76,352.42,2,1
2023-12,ACC0078598,IND23013613,70,55600.36,2263.99,-53336.37,826.63,1,0
2023-12,ACC0078600,IND23004278,83,20725.53,0.0,-20725.53,249.71,0,1
2023-12,ACC0078601,IND23004060,44,9916.74,0.0,-9916.74,225.38,0,1
2023-12,ACC0078603,IND23011749,78,29327.47,211.79,-29115.68,377.56,0,0
2023-12,ACC0078604,IND23014637,46,18390.98,0.0,-18390.98,399.8,0,0
2023-12,ACC0078605,IND23012825,67,12968.2,671.45,-12296.75,203.58,1,0
2023-12,ACC0078606,IND23007073,70,33368.99,0.0,-33368.99,454.78,1,0
2023-12,ACC0078609,IND23010738,43,9161.44,1663.96,-7497.48,251.75,0,0
2023-12,ACC0078612,IND23002097,87,30266.96,1133.83,-29133.13,360.93,0,0
2023-12,ACC0078613,IND23001521,69,14544.33,0.0,-14544.33,210.79,1,1
2023-12,ACC0078614,IND23004111,73,89604.15,4454.51,-85149.64,1288.47,0,0
2023-12,ACC0078616,IND23005283,68,36222.15,3251.4,-32970.75,580.49,0,0
2023-12,ACC0078618,IND23012525,74,28893.31,3895.61,-24997.7,443.09,0,0
2023-12,ACC0078619,IND23001872,66,32220.76,2819.23,-29401.53,530.91,1,2
2023-12,ACC0078621,IND23006156,82,28844.14,1004.67,-27839.47,364.01,0,0
2023-12,ACC0078623,IND23002088,58,19463.16,1620.16,-17843.0,363.51,2,0
2023-12,ACC0078624,IND23003168,76,29244.79,0.0,-29244.79,384.8,2,0
2023-12,ACC0078625,IND23006613,71,30345.76,1149.52,-29196.24,443.6,1,0
2023-12,ACC0078626,IND23014563,43,15206.56,0.0,-15206.56,353.64,0,1
2023-12,ACC0078629,IND23009753,74,45806.7,3617.91,-42188.79,667.9,0,0
2023-12,ACC0078636,IND23008021,85,76970.98,4690.73,-72280.25,960.73,1,1
2023-12,ACC0078638,IND23001813,72,37714.3,0.0,-37714.3,523.81,0,0
2023-12,ACC0078640,IND23007924,69,22642.56,707.07,-21935.49,338.4,2,1
2023-12,ACC0078644,IND23007773,77,38945.66,1804.19,-37141.47,529.22,1,0
2023-12,ACC0078646,IND23010148,64,30362.28,0.0,-30362.28,474.41,0,0
2023-12,ACC0078648,IND23013572,51,12301.71,0.0,-12301.71,241.21,1,1
2023-12,ACC0078650,IND23002807,56,29032.92,0.0,-29032.92,518.45,2,0
2023-12,ACC0078652,IND23013214,64,16342.54,0.0,-16342.54,255.35,1,0
2023-12,ACC0078654,IND23007204,67,31068.38,1518.33,-29550.05,486.37,1,0
2023-12,ACC0078655,IND23000002,69,16513.18,3199.0,-13314.18,285.68,0,0
2023-12,ACC0078656,IND23007193,87,17728.21,565.45,-17162.76,210.27,2,0
2023-12,ACC0078658,IND23013385,75,31823.87,2773.27,-29050.6,461.3,0,1
2023-12,ACC0078659,IND23006327,72,27972.14,2489.39,-25482.75,423.08,2,0
2023-12,ACC0078661,IND23002883,72,31336.85,0.0,-31336.85,435.23,1,0
2023-12,ACC0078665,IND23010370,68,26776.92,412.1,-26364.82,399.84,0,0
2023-12,ACC0078668,IND23010160,63,37275.38,0.0,-37275.38,591.67,0,0
2023-12,ACC0078669,IND23013890,71,34378.08,0.0,-34378.08,484.2,0,0
2023-12,ACC0078671,IND23006895,66,27086.63,0.0,-27086.63,410.4,0,0
2023-12,ACC0078673,IND23007045,70,39652.69,1494.94,-38157.75,587.82,1,0
2023-12,ACC0078675,IND23006654,57,22443.23,0.0,-22443.23,393.74,0,0
2023-12,ACC0078676,IND23007500,87,42786.0,1683.76,-41102.24,511.15,0,0
2023-12,ACC0078677,IND23012774,57,6325.09,924.67,-5400.42,127.19,0,1
2023-12,ACC0078678,IND23011364,76,103422.94,884.01,-102538.93,1372.46,1,0
2023-12,ACC0078679,IND23005556,66,21100.25,4119.53,-16980.72,382.12,0,0
2023-12,ACC0078680,IND23009274,67,13514.04,854.84,-12659.2,214.46,0,0
2023-12,ACC0078682,IND23007352,84,31796.5,122614.76,90818.26,1838.23,0,0
2023-12,ACC0078684,IND23003414,61,24577.05,3059.62,-21517.43,453.06,0,0
2023-12,ACC0078685,IND23006756,65,12945.43,0.0,-12945.43,199.16,1,1
2023-12,ACC0078686,IND23010254,68,16301.29,0.0,-16301.29,230.18,1,0
2023-12,ACC0078688,IND23000444,59,10383.31,0.0,-10383.31,175.99,2,0
2023-12,ACC0078690,IND23003184,63,51348.55,0.0,-51348.55,815.06,0,1
2023-12,ACC0078692,IND23014237,41,28296.77,0.0,-28296.77,690.17,0,0
2023-12,ACC0078698,IND23012024,64,10844.39,0.0,-10844.39,169.44,0,0
2023-12,ACC0078700,IND23005742,72,23241.27,301.77,-22939.5,326.99,0,1
2023-12,ACC0078701,IND23003020,77,18014.78,0.0,-18014.78,233.96,0,0
2023-12,ACC0078703,IND23002681,53,81680.49,0.0,-81680.49,1541.14,0,0
2023-12,ACC0078705,IND23006283,43,10148.91,0.0,-10148.91,236.02,2,0
2023-12,ACC0078710,IND23012111,72,16065.55,0.0,-16065.55,223.13,0,2
2023-12,ACC0078711,IND23001270,57,11400.47,0.0,-11400.47,200.01,0,0
2023-12,ACC0078717,IND23014803,53,18989.78,0.0,-18989.78,358.3,3,0
2023-12,ACC0078718,IND23012317,59,22836.49,569.38,-22267.11,396.71,0,0
2023-12,ACC0078719,IND23004801,59,28603.07,1794.61,-26808.46,515.21,0,1
2023-12,ACC0078720,IND23009441,65,37107.48,0.0,-37107.48,570.88,1,0
2023-12,ACC0078721,IND23000933,78,32997.81,394.87,-32602.94,428.11,0,0
2023-12,ACC0078722,IND23006299,61,19224.42,1053.74,-18170.68,332.43,1,0
2023-12,ACC0078723,IND23004075,74,18538.97,3074.54,-15464.43,292.07,0,1
2023-12,ACC0078726,IND23004737,68,25320.05,0.0,-25320.05,372.35,1,0
2023-12,ACC0078728,IND23004384,60,16038.54,0.0,-16038.54,267.31,1,2
2023-12,ACC0078729,IND23005105,74,39087.83,2126.18,-36961.65,556.95,1,0
2023-12,ACC0078731,IND23001156,72,38895.64,2070.25,-36825.39,568.97,1,0
2023-12,ACC0078732,IND23011071,73,56014.46,1228.8,-54785.66,771.06,1,0
2023-12,ACC0078734,IND23014854,48,18612.49,1217.89,-17394.6,413.13,0,0
2023-12,ACC0078737,IND23000854,72,37816.95,1071.61,-36745.34,540.12,0,1
2023-12,ACC0078739,IND23000475,75,29618.99,4407.02,-25211.97,453.68,0,0
2023-12,ACC0078742,IND23014055,78,29115.01,811.43,-28303.58,383.67,2,0
2023-12,ACC0078743,IND23001120,63,14841.16,734.07,-14107.09,247.23,1,0
2023-12,ACC0078746,IND23002967,70,28371.21,1088.43,-27282.78,420.85,0,0
2023-12,ACC0078748,IND23011308,51,13417.0,273.2,-13143.8,268.44,0,1
2023-12,ACC0078749,IND23005665,82,26654.16,5681.14,-20973.02,394.33,0,0
2023-12,ACC0078750,IND23007142,63,14245.06,0.0,-14245.06,226.11,0,1
2023-12,ACC0078751,IND23004362,80,28005.69,698.25,-27307.44,358.8,0,0
2023-12,ACC0078752,IND23011074,64,17486.87,0.0,-17486.87,273.23,1,0
2023-12,ACC0078753,IND23000922,60,41041.3,0.0,-41041.3,684.02,1,0
2023-12,ACC0078754,IND23011371,61,11706.27,444.79,-11261.48,199.2,0,0
2023-12,ACC0078755,IND23005441,69,26339.11,0.0,-26339.11,381.73,0,0
2023-12,ACC0078760,IND23005143,61,16000.87,1162.74,-14838.13,281.37,0,0
2023-12,ACC0078761,IND23004757,73,23863.59,1438.36,-22425.23,346.6,0,0
2023-12,ACC0078763,IND23004041,60,11987.11,0.0,-11987.11,199.79,0,0
2023-12,ACC0078764,IND23011707,51,13867.99,722.61,-13145.38,286.09,1,0
2023-12,ACC0078767,IND23007338,89,59348.1,4002.17,-55345.93,711.8,0,0
2023-12,ACC0078768,IND23007008,66,16404.89,0.0,-16404.89,248.56,1,0
2023-12,ACC0078772,IND23014585,42,16817.05,0.0,-16817.05,400.41,0,0
2023-12,ACC0078775,IND23010791,73,20450.57,0.0,-20450.57,280.14,0,0
2023-12,ACC0078781,IND23003356,38,8487.99,0.0,-8487.99,223.37,1,1
2023-12,ACC0078784,IND23011991,65,13484.57,0.0,-13484.57,207.45,0,0
2023-12,ACC0078786,IND23006057,71,20532.41,0.0,-20532.41,289.19,1,0
2023-12,ACC0078789,IND23005875,56,12408.42,650.44,-11757.98,231.79,1,1
2023-12,ACC0078790,IND23013842,56,13866.09,0.0,-13866.09,247.61,0,0
2023-12,ACC0078795,IND23008081,78,31166.6,1893.9,-29272.7,423.85,2,0
2023-12,ACC0078796,IND23005146,63,20503.33,4340.84,-16162.49,394.35,2,1
2023-12,ACC0078798,IND23014776,41,14926.27,3364.84,-11561.43,446.12,2,0
2023-12,ACC0078801,IND23011843,65,16949.65,1015.17,-15934.48,272.09,1,0
2023-12,ACC0078802,IND23004837,47,9784.79,0.0,-9784.79,208.19,2,0
2023-12,ACC0078803,IND23007154,64,14400.29,0.0,-14400.29,225.0,1,0
2023-12,ACC0078804,IND23002596,66,75710.16,275.03,-75435.13,1151.29,1,1
2023-12,ACC0078806,IND23010564,80,41356.09,0.0,-41356.09,516.95,1,1
2023-12,ACC0078808,IND23002997,73,30992.14,1679.69,-29312.45,447.56,3,0
2023-12,ACC0078809,IND23014092,66,19146.81,428.09,-18718.72,296.59,0,0
2023-12,ACC0078810,IND23003026,80,30330.85,1549.29,-28781.56,398.5,1,2
2023-12,ACC0078811,IND23013320,65,25422.01,3940.54,-21481.47,451.73,1,1
2023-12,ACC0078812,IND23013725,75,28485.89,188.87,-28297.02,382.33,1,0
2023-12,ACC0078813,IND23014608,56,25588.15,0.0,-25588.15,456.93,1,0
2023-12,ACC0078814,IND23014721,41,72606.19,0.0,-72606.19,1770.88,2,0
2023-12,ACC0078816,IND23006273,56,11627.82,1930.38,-9697.44,242.11,0,0
2023-12,ACC0078818,IND23003377,86,37927.62,735.31,-37192.31,435.37,1,0
2023-12,ACC0078820,IND23008816,84,37564.8,3663.17,-33901.63,490.81,0,0
2023-12,ACC0078823,IND23002640,75,18166.9,0.0,-18166.9,242.23,0,0
2023-12,ACC0078825,IND23011123,70,14268.04,0.0,-14268.04,203.83,0,1
2023-12,ACC0078827,IND23008820,60,24905.35,766.93,-24138.42,427.87,0,0
2023-12,ACC0078830,IND23012079,82,39537.73,988.09,-38549.64,494.22,1,0
2023-12,ACC0078832,IND23011852,65,31780.89,3851.67,-27929.22,548.19,0,0
2023-12,ACC0078833,IND23010452,67,14401.62,0.0,-14401.62,214.95,2,0
2023-12,ACC0078834,IND23007231,77,28814.02,2582.69,-26231.33,407.75,0,1
2023-12,ACC0078837,IND23007339,58,11780.58,0.0,-11780.58,203.11,0,0
2023-12,ACC0078838,IND23013058,79,25459.43,2463.79,-22995.64,353.46,1,0
2023-12,ACC0078841,IND23013964,75,23593.77,448.03,-23145.74,320.56,1,0
2023-12,ACC0078846,IND23002140,50,11323.64,0.0,-11323.64,226.47,0,0
2023-12,ACC0078849,IND23006187,62,11394.25,941.13,-10453.12,198.96,1,0
2023-12,ACC0078853,IND23008549,59,14687.87,0.0,-14687.87,248.95,1,0
2023-12,ACC0078858,IND23003623,69,23165.32,885.72,-22279.6,337.34,0,0
2023-12,ACC0078859,IND23011613,72,39959.36,672.56,-39286.8,564.33,0,0
2023-12,ACC0078860,IND23001417,69,12496.99,1103.71,-11393.28,197.11,0,2
2023-12,ACC0078861,IND23008770,64,25219.27,0.0,-25219.27,394.05,1,0
2023-12,ACC0078862,IND23014023,76,33330.71,4504.82,-28825.89,497.84,0,1
2023-12,ACC0078864,IND23006417,73,29498.74,2189.65,-27309.09,434.09,0,1
2023-12,ACC0078866,IND23004921,74,35072.25,671.86,-34400.39,483.03,1,0
2023-12,ACC0078868,IND23014643,51,40705.61,0.0,-40705.61,798.15,1,0
2023-12,ACC0078869,IND23005602,85,31216.85,851.3,-30365.55,377.27,1,0
2023-12,ACC0078871,IND23006850,63,13404.2,0.0,-13404.2,212.77,0,2
2023-12,ACC0078873,IND23002494,76,25959.49,2691.13,-23268.36,376.98,1,0
2023-12,ACC0078874,IND23011110,49,9337.88,0.0,-9337.88,190.57,1,1
2023-12,ACC0078875,IND23010836,75,44040.92,1332.18,-42708.74,604.97,0,1
2023-12,ACC0078876,IND23001350,63,68589.84,0.0,-68589.84,1088.73,1,0
2023-12,ACC0078881,IND23001441,70,30941.54,0.0,-30941.54,442.02,1,0
2023-12,ACC0078883,IND23008729,54,14629.24,0.0,-14629.24,270.91,0,0
2023-12,ACC0078885,IND23013644,62,18602.42,2296.18,-16306.24,337.07,1,0
2023-12,ACC0078886,IND23014310,36,12399.71,0.0,-12399.71,344.44,0,1
2023-12,ACC0078891,IND23014249,42,15252.73,0.0,-15252.73,363.16,0,0
2023-12,ACC0078892,IND23012905,72,28179.58,1264.85,-26914.73,408.95,1,0
2023-12,ACC0078894,IND23012174,68,20167.18,0.0,-20167.18,296.58,1,0
2023-12,ACC0078897,IND23012428,80,32958.96,0.0,-32958.96,411.99,1,1
2023-12,ACC0078898,IND23001970,57,28059.58,2622.27,-25437.31,538.28,0,0
2023-12,ACC0078903,IND23014210,41,14403.41,0.0,-14403.41,351.3,0,0
2023-12,ACC0078904,IND23009960,73,49483.38,3344.12,-46139.26,723.66,0,0
2023-12,ACC0078905,IND23014338,57,25259.56,0.0,-25259.56,443.15,1,0
2023-12,ACC0078906,IND23008363,59,29424.81,2600.11,-26824.7,542.8,2,1
2023-12,ACC0078909,IND23000186,48,10376.62,0.0,-10376.62,216.18,2,0
2023-12,ACC0078911,IND23010386,66,42165.99,705.12,-41460.87,649.56,0,0
2023-12,ACC0078912,IND23001607,79,31346.9,4211.54,-27135.36,450.11,0,0
2023-12,ACC0078913,IND23003730,78,39863.06,0.0,-39863.06,511.06,1,0
2023-12,ACC0078914,IND23002520,80,27519.16,860.72,-26658.44,354.75,2,0
2023-12,ACC0078918,IND23004852,57,14143.91,1155.7,-12988.21,268.41,1,0
2023-12,ACC0078921,IND23000743,70,37285.91,1219.48,-36066.43,550.08,0,0
2023-12,ACC0078922,IND23007640,72,17190.94,0.0,-17190.94,238.76,0,0
2023-12,ACC0078924,IND23014541,38,11822.62,1428.96,-10393.66,348.73,0,0
2023-12,ACC0078925,IND23005385,68,22479.52,0.0,-22479.52,330.58,1,1
2023-12,ACC0078930,IND23008699,66,27790.7,0.0,-27790.7,421.07,0,0
2023-12,ACC0078932,IND23003629,54,12906.97,0.0,-12906.97,239.02,0,0
2023-12,ACC0078934,IND23007286,66,23156.98,2669.68,-20487.3,391.31,1,0
2023-12,ACC0078936,IND23002451,57,19134.01,2246.98,-16887.03,375.11,1,0
2023-12,ACC0078937,IND23009667,38,20341.56,0.0,-20341.56,535.3,0,0
2023-12,ACC0078938,IND23007953,70,23974.5,1233.7,-22740.8,360.12,2,1
2023-12,ACC0078940,IND23014049,65,14414.19,0.0,-14414.19,221.76,0,1
2023-12,ACC0078941,IND23009587,57,15626.15,0.0,-15626.15,274.14,0,0
2023-12,ACC0078942,IND23012397,68,24472.23,1555.14,-22917.09,382.76,1,1
2023-12,ACC0078943,IND23008640,74,27646.07,1426.84,-26219.23,392.88,1,2
2023-12,ACC0078947,IND23007336,76,29369.87,896.95,-28472.92,398.25,0,0
