statement_transaction_id,account_id,customer_id,bank_name,statement_date,posted_date,statement_description,bank_reference,statement_amount,source_transaction_id,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,reconciliation_run_id,exception_category,gl_classification,root_cause_tag
BST-ACC0078310-000075,ACC0078310,IND23004167,Keystone Retail Bank,2024-04-25 11:13:00,2024-04-25,Cash_Deposit_Fee,FEE-202404-53917,-59.46,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078310-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0078310-000076,ACC0078310,IND23004167,Keystone Retail Bank,2024-04-25 11:13:00,2024-04-25,Withholding Tax,FEE-202404-31652,-8.73,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078310-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078310-000077,ACC0078310,IND23004167,Keystone Retail Bank,2024-05-25 14:49:00,2024-05-25,Cash Deposit Fee,FEE-202405-33231,-71.97,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078310-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0078311-000044,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-25 08:22:00,2023-12-25,Interest Income,FEE-202312-35125,3.58,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078311-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0078311-000045,ACC0078311,IND23004660,Keystone Retail Bank,2024-01-25 17:14:00,2024-01-25,Cash_Deposit_Fee,FEE-202401-82330,-123.71,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078311-3M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0078311-000046,ACC0078311,IND23004660,Keystone Retail Bank,2024-01-25 17:14:00,2024-01-25,Bank_Charge,FEE-202401-48496,-104.11,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078311-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078311-000047,ACC0078311,IND23004660,Keystone Retail Bank,2024-02-25 07:59:00,2024-02-25,Service Fee,FEE-202402-41824,-79.91,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078311-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0078311-000048,ACC0078311,IND23004660,Keystone Retail Bank,2024-02-25 07:59:00,2024-02-25,Withholding Tax,FEE-202402-24985,-2.91,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078311-3M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078311-000049,ACC0078311,IND23004660,Keystone Retail Bank,2024-02-25 07:59:00,2024-02-25,Bank Charge,FEE-202402-62206,-142.14,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078311-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078312-000082,ACC0078312,IND23013824,Keystone Retail Bank,2023-12-25 10:03:00,2023-12-25,Bank Charge,FEE-202312-61592,-33.52,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078312-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078312-000083,ACC0078312,IND23013824,Keystone Retail Bank,2024-01-25 10:10:00,2024-01-25,Bank Charge,FEE-202401-44189,-93.83,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078312-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078312-000084,ACC0078312,IND23013824,Keystone Retail Bank,2024-02-25 08:59:00,2024-02-25,Withholding Tax,FEE-202402-44259,-54.54,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078312-3M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078312-000085,ACC0078312,IND23013824,Keystone Retail Bank,2024-02-25 08:59:00,2024-02-25,Cash Deposit Fee,FEE-202402-25467,-75.2,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078312-3M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0078313-000040,ACC0078313,IND23006674,Keystone Retail Bank,2023-12-25 10:34:00,2023-12-25,Service Fee,FEE-202312-83809,-124.9,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078313-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0078313-000041,ACC0078313,IND23006674,Keystone Retail Bank,2023-12-25 10:34:00,2023-12-25,Withholding_Tax,FEE-202312-39911,-19.47,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078313-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078313-000042,ACC0078313,IND23006674,Keystone Retail Bank,2024-01-25 10:37:00,2024-01-25,Cash Deposit Fee,FEE-202401-67793,-62.95,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078313-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0078313-000043,ACC0078313,IND23006674,Keystone Retail Bank,2024-01-25 10:37:00,2024-01-25,Bank Charge,FEE-202401-92624,-82.87,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078313-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078313-000044,ACC0078313,IND23006674,Keystone Retail Bank,2024-02-25 15:00:00,2024-02-25,Withholding_Tax,FEE-202402-50122,-23.0,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078313-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078313-000045,ACC0078313,IND23006674,Keystone Retail Bank,2024-02-25 15:00:00,2024-02-25,Cash Deposit Fee,FEE-202402-30503,-143.69,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078313-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0078313-000046,ACC0078313,IND23006674,Keystone Retail Bank,2024-03-25 14:29:00,2024-03-25,Withholding Tax,FEE-202403-69913,-50.15,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078313-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078313-000047,ACC0078313,IND23006674,Keystone Retail Bank,2024-04-25 12:50:00,2024-04-25,Bank Charge,FEE-202404-98468,-125.98,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078313-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078313-000048,ACC0078313,IND23006674,Keystone Retail Bank,2024-05-25 10:10:00,2024-05-25,Service Fee,FEE-202405-70850,-86.98,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078313-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0078313-000049,ACC0078313,IND23006674,Keystone Retail Bank,2024-05-25 10:10:00,2024-05-25,Withholding_Tax,FEE-202405-39190,-47.89,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078313-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078314-000082,ACC0078314,IND23014068,Keystone Retail Bank,2023-12-25 10:14:00,2023-12-25,Service_Fee,FEE-202312-21993,-132.92,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078314-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0078314-000083,ACC0078314,IND23014068,Keystone Retail Bank,2023-12-25 10:14:00,2023-12-25,Interest Income,FEE-202312-73237,2.98,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078314-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0078314-000084,ACC0078314,IND23014068,Keystone Retail Bank,2024-01-25 17:27:00,2024-01-25,Interest_Income,FEE-202401-90006,3.93,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078314-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0078314-000085,ACC0078314,IND23014068,Keystone Retail Bank,2024-01-25 17:27:00,2024-01-25,Cash Deposit Fee,FEE-202401-23335,-78.51,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078314-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0078314-000086,ACC0078314,IND23014068,Keystone Retail Bank,2024-02-25 17:26:00,2024-02-25,Withholding Tax,FEE-202402-54837,-15.85,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078314-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078314-000087,ACC0078314,IND23014068,Keystone Retail Bank,2024-02-25 17:26:00,2024-02-25,Bank Charge,FEE-202402-15125,-108.16,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078314-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078314-000088,ACC0078314,IND23014068,Keystone Retail Bank,2024-03-25 08:00:00,2024-03-25,Cash Deposit Fee,FEE-202403-38688,-36.34,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078314-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0078314-000089,ACC0078314,IND23014068,Keystone Retail Bank,2024-03-25 08:00:00,2024-03-25,Withholding Tax,FEE-202403-68078,-23.88,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078314-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078314-000090,ACC0078314,IND23014068,Keystone Retail Bank,2024-03-25 08:00:00,2024-03-25,Service Fee,FEE-202403-80458,-142.96,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078314-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0078314-000091,ACC0078314,IND23014068,Keystone Retail Bank,2024-04-25 15:35:00,2024-04-25,Interest Income,FEE-202404-36120,1.82,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078314-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0078314-000092,ACC0078314,IND23014068,Keystone Retail Bank,2024-04-25 15:35:00,2024-04-25,Bank Charge,FEE-202404-10004,-11.76,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078314-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078314-000093,ACC0078314,IND23014068,Keystone Retail Bank,2024-05-25 07:45:00,2024-05-25,Withholding_Tax,FEE-202405-81558,-59.86,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078314-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078314-000094,ACC0078314,IND23014068,Keystone Retail Bank,2024-05-25 07:45:00,2024-05-25,Bank Charge,FEE-202405-66412,-20.65,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078314-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078315-000065,ACC0078315,IND23007254,Keystone Retail Bank,2023-12-25 14:49:00,2023-12-25,Bank_Charge,FEE-202312-60455,-123.74,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078315-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078315-000066,ACC0078315,IND23007254,Keystone Retail Bank,2023-12-25 14:49:00,2023-12-25,Service Fee,FEE-202312-44267,-133.85,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078315-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0078315-000067,ACC0078315,IND23007254,Keystone Retail Bank,2023-12-25 14:49:00,2023-12-25,Interest_Income,FEE-202312-58581,9.81,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078315-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0078315-000068,ACC0078315,IND23007254,Keystone Retail Bank,2024-01-25 11:44:00,2024-01-25,Interest Income,FEE-202401-38837,7.11,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078315-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0078315-000069,ACC0078315,IND23007254,Keystone Retail Bank,2024-01-25 11:44:00,2024-01-25,Service Fee,FEE-202401-36610,-34.81,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078315-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0078315-000070,ACC0078315,IND23007254,Keystone Retail Bank,2024-02-25 07:50:00,2024-02-25,Cash Deposit Fee,FEE-202402-60542,-152.45,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078315-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0078315-000071,ACC0078315,IND23007254,Keystone Retail Bank,2024-02-25 07:50:00,2024-02-25,Bank Charge,FEE-202402-46983,-133.62,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078315-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078315-000072,ACC0078315,IND23007254,Keystone Retail Bank,2024-03-25 11:03:00,2024-03-25,Cash Deposit Fee,FEE-202403-73286,-10.55,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078315-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0078315-000073,ACC0078315,IND23007254,Keystone Retail Bank,2024-04-25 15:52:00,2024-04-25,Withholding_Tax,FEE-202404-86408,-38.42,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078315-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078315-000074,ACC0078315,IND23007254,Keystone Retail Bank,2024-05-25 14:37:00,2024-05-25,Bank Charge,FEE-202405-55029,-148.86,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078315-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078315-000075,ACC0078315,IND23007254,Keystone Retail Bank,2024-05-25 14:37:00,2024-05-25,Cash Deposit Fee,FEE-202405-15999,-50.43,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078315-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0078316-000001,ACC0078316,IND23007254,Keystone Retail Bank,2023-12-25 17:54:00,2023-12-25,Bank_Charge,FEE-202312-18880,-155.72,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078316-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078316-000002,ACC0078316,IND23007254,Keystone Retail Bank,2024-01-25 10:18:00,2024-01-25,Service Fee,FEE-202401-32582,-68.21,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078316-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0078316-000003,ACC0078316,IND23007254,Keystone Retail Bank,2024-02-25 14:22:00,2024-02-25,Cash Deposit Fee,FEE-202402-61707,-95.77,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078316-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0078316-000004,ACC0078316,IND23007254,Keystone Retail Bank,2024-02-25 14:22:00,2024-02-25,Service Fee,FEE-202402-62866,-9.5,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078316-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0078316-000005,ACC0078316,IND23007254,Keystone Retail Bank,2024-03-25 10:14:00,2024-03-25,Withholding Tax,FEE-202403-47536,-34.54,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078316-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078316-000006,ACC0078316,IND23007254,Keystone Retail Bank,2024-04-25 09:00:00,2024-04-25,Bank Charge,FEE-202404-18320,-71.94,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078316-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078316-000007,ACC0078316,IND23007254,Keystone Retail Bank,2024-04-25 09:00:00,2024-04-25,Cash_Deposit_Fee,FEE-202404-14150,-40.17,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078316-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0078316-000008,ACC0078316,IND23007254,Keystone Retail Bank,2024-05-25 09:32:00,2024-05-25,Interest_Income,FEE-202405-73141,3.82,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078316-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0078317-000066,ACC0078317,IND23005247,Keystone Retail Bank,2023-12-25 16:18:00,2023-12-25,Withholding Tax,FEE-202312-86518,-40.6,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078317-3M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078317-000067,ACC0078317,IND23005247,Keystone Retail Bank,2023-12-25 16:18:00,2023-12-25,Bank Charge,FEE-202312-69322,-37.99,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078317-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078317-000068,ACC0078317,IND23005247,Keystone Retail Bank,2024-01-25 07:13:00,2024-01-25,Interest Income,FEE-202401-91266,1.74,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078317-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0078317-000069,ACC0078317,IND23005247,Keystone Retail Bank,2024-01-25 07:13:00,2024-01-25,Cash_Deposit_Fee,FEE-202401-55934,-80.23,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078317-3M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0078317-000070,ACC0078317,IND23005247,Keystone Retail Bank,2024-02-25 14:17:00,2024-02-25,Interest Income,FEE-202402-77602,2.05,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078317-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0078317-000071,ACC0078317,IND23005247,Keystone Retail Bank,2024-02-25 14:17:00,2024-02-25,Withholding Tax,FEE-202402-28907,-60.15,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078317-3M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078318-000075,ACC0078318,IND23001682,Keystone Retail Bank,2023-12-25 17:46:00,2023-12-25,Interest Income,FEE-202312-39455,0.24,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078318-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0078318-000076,ACC0078318,IND23001682,Keystone Retail Bank,2023-12-25 17:46:00,2023-12-25,Withholding Tax,FEE-202312-39624,-24.96,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078318-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0078318-000077,ACC0078318,IND23001682,Keystone Retail Bank,2024-01-25 09:35:00,2024-01-25,Bank_Charge,FEE-202401-34003,-37.67,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078318-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078318-000078,ACC0078318,IND23001682,Keystone Retail Bank,2024-01-25 09:35:00,2024-01-25,Interest Income,FEE-202401-58915,3.79,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078318-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0078318-000079,ACC0078318,IND23001682,Keystone Retail Bank,2024-02-25 16:19:00,2024-02-25,Bank Charge,FEE-202402-44654,-70.33,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078318-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0078318-000080,ACC0078318,IND23001682,Keystone Retail Bank,2024-02-25 16:19:00,2024-02-25,Withholding_Tax,FEE-202402-65207,-29.96,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202312-ACC0078318-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
