statement_transaction_id,account_id,customer_id,bank_name,statement_date,posted_date,statement_description,bank_reference,statement_amount,source_transaction_id,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date
BST-ACC0078310-000034,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-15 05:12:18,2023-12-15,Clothing via mobile_banking_app,202312419282880,-308.37,MTX202312000001412,transactional,False,,0,
BST-ACC0078310-000035,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-15 11:56:41,2023-12-15,Utilities via mobile banking app,202312578756068,-821.38,MTX202312000001413,transactional,False,,0,
BST-ACC0078310-000036,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-15 18:04:26,2023-12-15,Retail via contactless,202312202251423,-488.63,MTX202312000001414,transactional,False,,0,
BST-ACC0078310-000037,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-16 11:09:29,2023-12-16,Restaurants via atm,202312358992031,-514.56,MTX202312000001415,transactional,False,,0,
BST-ACC0078310-000038,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-17 15:05:14,2023-12-17,Entertainment via contactless,202312356133464,-181.39,MTX202312000001416,transactional,False,,0,
BST-ACC0078310-000039,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-18 21:43:36,2023-12-18,Airtime via ussd,202312734956102,-44.76,MTX202312000001417,transactional,False,,0,
BST-ACC0078310-000040,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-21 05:52:20,2023-12-21,Transfer via mobile_banking_app,202312490806376,-842.46,MTX202312000001418,transactional,False,,0,
BST-ACC0078310-000041,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-21 11:16:10,2023-12-21,Transfer via mobile_banking_app,202312639006080,-915.79,MTX202312000001419,transactional,False,,0,
BST-ACC0078310-000042,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-21 18:52:16,2023-12-21,Entertainment via mobile banking app,202312116287665,-269.58,MTX202312000001420,transactional,False,,0,
BST-ACC0078310-000043,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-22 09:53:06,2023-12-22,Transfer via mobile banking app,202312667253199,-535.45,MTX202312000001421,transactional,False,,0,
BST-ACC0078310-000044,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-22 13:12:10,2023-12-22,Groceries via contactless,202312862625525,-357.52,MTX202312000001422,transactional,False,,0,
BST-ACC0078310-000045,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-22 22:21:06,2023-12-22,Airtime via ussd,202312425561791,-104.51,MTX202312000001423,transactional,False,,0,
BST-ACC0078310-000046,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-24 11:51:51,2023-12-24,Fuel via pos,202312102059200,-440.45,MTX202312000001424,transactional,True,source_system_lag,1,2023-12-24
BST-ACC0078310-000049,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-24 12:17:12,2023-12-24,Retail via pos,202312605741444,-642.65,MTX202312000001426,transactional,False,,0,
BST-ACC0078310-000050,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-24 18:58:27,2023-12-24,Alcohol via pos,202312236528958,-114.02,MTX202312000001427,transactional,False,,0,
BST-ACC0078310-000047,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-24 23:19:40,2023-12-24,Transfer via mobile banking app,202312149532141,-1868.09,MTX202312000001425,transactional,True,source_system_lag,1,2023-12-24
BST-ACC0078310-000048,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-24 23:20:57,2023-12-24,Transfer via mobile banking app,202312149532141,-1868.09,MTX202312000001425-DUP,transactional,True,source_system_lag,1,2023-12-24
BST-ACC0078310-000051,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-25 06:41:45,2023-12-25,Fuel via mobile banking app,202312667194834,-509.63,MTX202312000001428,transactional,False,,0,
BST-ACC0078310-000065,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-25 07:34:00,2023-12-25,Interest_Income,FEE-202312-82003,2.12,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0078310-000052,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-25 12:23:51,2023-12-25,Groceries via pos,202312684683056,-317.51,MTX202312000001429,transactional,False,,0,
BST-ACC0078310-000053,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-25 13:18:27,2023-12-25,Retail via atm,202312293660017,-10.51,MTX202312000001430,transactional,False,,0,
BST-ACC0078310-000054,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-26 06:58:30,2023-12-26,Airtime via pos,202312557441282,-66.4,MTX202312000001431,transactional,False,,0,
BST-ACC0078310-000055,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-26 09:13:37,2023-12-26,Airtime via mobile banking app,202312980737481,-56.0,MTX202312000001432,transactional,False,,0,
BST-ACC0078310-000056,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-26 11:42:44,2023-12-26,Airtime via online banking,202312259949231,-74.69,MTX202312000001433,transactional,False,,0,
BST-ACC0078310-000057,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-26 13:22:58,2023-12-26,Groceries via contactless,202312761619750,-377.55,MTX202312000001434,transactional,False,,0,
BST-ACC0078310-000058,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-26 19:08:16,2023-12-26,Groceries via contactless,202312435862334,-346.73,MTX202312000001435,transactional,False,,0,
BST-ACC0078310-000059,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-26 22:13:08,2023-12-26,Airtime via mobile_banking_app,202312359394604,-52.56,MTX202312000001436,transactional,False,,0,
BST-ACC0078310-000060,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-27 05:25:06,2023-12-27,Clothing via mobile banking app,202312583740539,-704.61,MTX202312000001437,transactional,False,,0,
BST-ACC0078310-000061,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-27 05:45:51,2023-12-27,Airtime via mobile banking app,202312350435862,-65.98,MTX202312000001438,transactional,False,,0,
BST-ACC0078310-000062,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-27 18:37:12,2023-12-27,Entertainment via contactless,202312924975887,-429.02,MTX202312000001439,transactional,False,,0,
BST-ACC0078310-000063,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-30 15:30:52,2023-12-30,Alcohol via mobile banking app,202312368857925,-252.64,MTX202312000001440,transactional,False,,0,
BST-ACC0078310-000064,ACC0078310,IND23004167,Keystone Retail Bank,2023-12-31 12:03:41,2023-12-31,Clothing via mobile_banking_app,202312590998203,-403.45,MTX202312000001441,transactional,False,,0,
BST-ACC0078310-000066,ACC0078310,IND23004167,Keystone Retail Bank,2024-01-25 07:21:00,2024-01-25,Bank_Charge,FEE-202401-40701,-47.47,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0078310-000067,ACC0078310,IND23004167,Keystone Retail Bank,2024-01-25 07:21:00,2024-01-25,Cash Deposit Fee,FEE-202401-84355,-125.22,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0078310-000068,ACC0078310,IND23004167,Keystone Retail Bank,2024-01-25 07:21:00,2024-01-25,Interest Income,FEE-202401-47219,5.71,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0078310-000069,ACC0078310,IND23004167,Keystone Retail Bank,2024-02-25 11:17:00,2024-02-25,Withholding_Tax,FEE-202402-28187,-59.59,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0078310-000070,ACC0078310,IND23004167,Keystone Retail Bank,2024-02-25 11:17:00,2024-02-25,Service Fee,FEE-202402-14219,-54.12,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0078310-000071,ACC0078310,IND23004167,Keystone Retail Bank,2024-02-25 11:17:00,2024-02-25,Bank_Charge,FEE-202402-29629,-39.43,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0078310-000072,ACC0078310,IND23004167,Keystone Retail Bank,2024-03-25 07:40:00,2024-03-25,Interest_Income,FEE-202403-98166,4.93,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0078310-000073,ACC0078310,IND23004167,Keystone Retail Bank,2024-03-25 07:40:00,2024-03-25,Cash_Deposit_Fee,FEE-202403-63408,-97.54,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0078310-000074,ACC0078310,IND23004167,Keystone Retail Bank,2024-03-25 07:40:00,2024-03-25,Withholding Tax,FEE-202403-58175,-14.75,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0078310-000075,ACC0078310,IND23004167,Keystone Retail Bank,2024-04-25 11:13:00,2024-04-25,Cash_Deposit_Fee,FEE-202404-53917,-59.46,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0078310-000076,ACC0078310,IND23004167,Keystone Retail Bank,2024-04-25 11:13:00,2024-04-25,Withholding Tax,FEE-202404-31652,-8.73,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0078310-000077,ACC0078310,IND23004167,Keystone Retail Bank,2024-05-25 14:49:00,2024-05-25,Cash Deposit Fee,FEE-202405-33231,-71.97,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0078311-000001,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-01 12:02:03,2023-12-01,Groceries via pos,202312110845885,-182.8,MTX202312000018481,transactional,False,,0,
BST-ACC0078311-000002,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-01 22:07:48,2023-12-01,Restaurants via mobile banking app,202312339776749,-473.74,MTX202312000018482,transactional,False,,0,
BST-ACC0078311-000003,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-03 18:44:45,2023-12-03,Entertainment via pos,202312883406052,-151.16,MTX202312000018483,transactional,False,,0,
BST-ACC0078311-000004,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-03 21:13:53,2023-12-03,Transport via pos,202312613551390,-94.72,MTX202312000018484,transactional,False,,0,
BST-ACC0078311-000005,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-04 18:27:27,2023-12-04,Retail via mobile banking app,202312645016696,-795.19,MTX202312000018485,transactional,False,,0,
BST-ACC0078311-000006,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-05 07:40:41,2023-12-05,Groceries via contactless,202312821246776,-375.55,MTX202312000018486,transactional,False,,0,
BST-ACC0078311-000007,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-06 07:15:52,2023-12-06,Airtime via contactless,202312483317161,-63.98,MTX202312000018487,transactional,False,,0,
BST-ACC0078311-000008,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-06 19:17:34,2023-12-06,Retail via mobile banking app,202312629855480,-562.16,MTX202312000018489,transactional,False,,0,
BST-ACC0078311-000009,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-06 19:59:26,2023-12-06,Retail via mobile banking app,202312503591599,-470.2,MTX202312000018490,transactional,False,,0,
BST-ACC0078311-000010,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-06 22:07:17,2023-12-06,Alcohol via pos,202312892415875,-235.84,MTX202312000018488,transactional,False,,0,
BST-ACC0078311-000011,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-07 18:47:35,2023-12-07,Retail via mobile_banking_app,202312792607093,-403.26,MTX202312000018491,transactional,False,,0,
BST-ACC0078311-000012,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-08 03:41:56,2023-12-08,Entertainment via mobile banking app,202312849701070,-421.31,MTX202312000018492,transactional,False,,0,
BST-ACC0078311-000013,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-08 09:29:09,2023-12-08,Groceries via mobile banking app,202312364926647,-236.26,MTX202312000018493,transactional,False,,0,
BST-ACC0078311-000014,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-08 19:55:08,2023-12-08,Entertainment via mobile banking app,202312128196936,-231.56,MTX202312000018494,transactional,False,,0,
BST-ACC0078311-000015,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-08 21:32:37,2023-12-08,Restaurants via pos,202312736913572,-341.25,MTX202312000018495,transactional,False,,0,
BST-ACC0078311-000016,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-12 03:15:30,2023-12-12,Clothing via mobile_banking_app,202312977198529,-598.58,MTX202312000018496,transactional,False,,0,
BST-ACC0078311-000017,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-12 22:54:54,2023-12-12,Restaurants via pos,202312909001021,-243.51,MTX202312000018497,transactional,False,,0,
BST-ACC0078311-000018,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-14 11:13:36,2023-12-14,Entertainment via ewallet,202312678021412,-223.38,MTX202312000018498,transactional,False,,0,
BST-ACC0078311-000019,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-14 22:13:38,2023-12-14,Retail via mobile_banking_app,202312132310739,-598.62,MTX202312000018499,transactional,False,,0,
BST-ACC0078311-000020,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-14 22:44:12,2023-12-14,Alcohol via mobile_banking_app,202312318354707,-221.56,MTX202312000018500,transactional,False,,0,
BST-ACC0078311-000021,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-15 04:32:37,2023-12-15,Groceries via mobile_banking_app,202312501550429,-520.91,MTX202312000018501,transactional,False,,0,
BST-ACC0078311-000022,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-15 08:03:40,2023-12-15,Groceries via pos,202312903525202,-195.57,MTX202312000018503,transactional,False,,0,
BST-ACC0078311-000023,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-15 14:23:46,2023-12-15,Restaurants via mobile banking app,202312624668622,-136.19,MTX202312000018502,transactional,False,,0,
BST-ACC0078311-000024,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-15 22:40:07,2023-12-15,Entertainment via pos,202312702962881,-92.86,MTX202312000018504,transactional,False,,0,
BST-ACC0078311-000025,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-17 17:22:50,2023-12-17,Restaurants via ewallet,202312166408707,-341.81,MTX202312000018505,transactional,False,,0,
BST-ACC0078311-000026,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-19 10:20:23,2023-12-19,Groceries via mobile banking app,202312194125847,-634.02,MTX202312000018507,transactional,False,,0,
BST-ACC0078311-000027,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-19 22:27:01,2023-12-19,Restaurants via ewallet,202312534794490,-704.32,MTX202312000018508,transactional,False,,0,
BST-ACC0078311-000028,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-19 23:08:12,2023-12-19,Entertainment via mobile banking app,202312223979129,-216.36,MTX202312000018509,transactional,False,,0,
BST-ACC0078311-000029,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-20 06:59:39,2023-12-20,Groceries via contactless,202312803246375,-482.02,MTX202312000018510,transactional,False,,0,
BST-ACC0078311-000030,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-21 06:56:37,2023-12-21,Transport via mobile banking app,202312866279381,-48.16,MTX202312000018511,transactional,False,,0,
BST-ACC0078311-000031,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-21 22:42:16,2023-12-21,Restaurants via online_banking,202312355464979,-146.36,MTX202312000018512,transactional,False,,0,
BST-ACC0078311-000032,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-22 06:06:41,2023-12-22,Airtime via pos,202312676098852,-26.96,MTX202312000018513,transactional,False,,0,
BST-ACC0078311-000033,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-22 06:16:18,2023-12-22,Groceries via contactless,202312332666813,-385.58,MTX202312000018514,transactional,False,,0,
BST-ACC0078311-000034,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-23 15:45:21,2023-12-23,Transport via ewallet,202312540166044,-140.4,MTX202312000018516,transactional,False,,0,
BST-ACC0078311-000035,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-23 21:00:23,2023-12-23,Retail via mobile banking app,202312695403345,-393.5,MTX202312000018515,transactional,False,,0,
BST-ACC0078311-000044,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-25 08:22:00,2023-12-25,Interest Income,FEE-202312-35125,3.58,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0078311-000036,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-25 10:28:02,2023-12-25,Airtime via mobile banking app,202312181417886,-75.78,MTX202312000018517,transactional,False,,0,
BST-ACC0078311-000037,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-26 06:32:15,2023-12-26,Groceries via mobile banking app,202312785700033,-398.17,MTX202312000018519,transactional,False,,0,
BST-ACC0078311-000038,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-26 07:18:22,2023-12-26,Airtime via pos,202312693159853,-42.41,MTX202312000018518,transactional,False,,0,
BST-ACC0078311-000040,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-26 14:30:28,2023-12-26,Groceries via mobile banking app,202312573427391,-537.79,MTX202312000018521,transactional,False,,0,
BST-ACC0078311-000041,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-26 22:44:30,2023-12-26,Retail via pos,202312594930864,-825.15,MTX202312000018522,transactional,False,,0,
BST-ACC0078311-000039,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-28 10:22:31,2023-12-28,Airtime via mobile banking app,202312125312312,-51.96,MTX202312000018520,transactional,True,timing_difference,0,2023-12-28
BST-ACC0078311-000042,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-28 12:04:34,2023-12-28,Airtime via mobile banking app,202312682815341,-104.35,MTX202312000018523,transactional,False,,0,
BST-ACC0078311-000043,ACC0078311,IND23004660,Keystone Retail Bank,2023-12-29 05:30:43,2023-12-29,Transport via mobile banking app,202312498530139,-77.75,MTX202312000018524,transactional,False,,0,
BST-ACC0078311-000045,ACC0078311,IND23004660,Keystone Retail Bank,2024-01-25 17:14:00,2024-01-25,Cash_Deposit_Fee,FEE-202401-82330,-123.71,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0078311-000046,ACC0078311,IND23004660,Keystone Retail Bank,2024-01-25 17:14:00,2024-01-25,Bank_Charge,FEE-202401-48496,-104.11,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0078311-000047,ACC0078311,IND23004660,Keystone Retail Bank,2024-02-25 07:59:00,2024-02-25,Service Fee,FEE-202402-41824,-79.91,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0078311-000048,ACC0078311,IND23004660,Keystone Retail Bank,2024-02-25 07:59:00,2024-02-25,Withholding Tax,FEE-202402-24985,-2.91,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0078311-000049,ACC0078311,IND23004660,Keystone Retail Bank,2024-02-25 07:59:00,2024-02-25,Bank Charge,FEE-202402-62206,-142.14,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0078312-000001,ACC0078312,IND23013824,Keystone Retail Bank,2023-12-01 13:21:28,2023-12-01,Retail via pos,202312115845558,-209.12,MTX202312000007114,transactional,False,,0,
BST-ACC0078312-000002,ACC0078312,IND23013824,Keystone Retail Bank,2023-12-02 18:38:58,2023-12-02,Alcohol via mobile banking app,202312661065969,-304.44,MTX202312000007115,transactional,False,,0,
BST-ACC0078312-000003,ACC0078312,IND23013824,Keystone Retail Bank,2023-12-03 16:52:40,2023-12-03,Retail via mobile banking app,202312893761868,-440.8,MTX202312000007116,transactional,False,,0,
BST-ACC0078312-000004,ACC0078312,IND23013824,Keystone Retail Bank,2023-12-04 05:29:45,2023-12-04,Retail via mobile banking app,202312162708725,-551.22,MTX202312000007117,transactional,False,,0,
BST-ACC0078312-000005,ACC0078312,IND23013824,Keystone Retail Bank,2023-12-04 06:40:26,2023-12-04,Transport via pos,202312922283349,-224.37,MTX202312000007118,transactional,False,,0,
BST-ACC0078312-000007,ACC0078312,IND23013824,Keystone Retail Bank,2023-12-04 13:17:03,2023-12-04,Retail via ewallet,202312438155723,-645.72,MTX202312000007120,transactional,False,,0,
