reconciliation_run_id,account_id,customer_id,ledger_transaction_id,statement_transaction_id,ledger_amount,statement_amount,ledger_date,statement_date,match_status,exception_category,root_cause_tag,confidence_score,source_system_lag_days,expected_settlement_date
RECON-202312-ACC0078313-6M,ACC0078313,IND23006674,,BST-ACC0078313-000042,,-62.95,,2024-01-25 10:37:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.881,,
RECON-202312-ACC0078313-6M,ACC0078313,IND23006674,,BST-ACC0078313-000043,,-82.87,,2024-01-25 10:37:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.947,,
RECON-202312-ACC0078313-6M,ACC0078313,IND23006674,,BST-ACC0078313-000044,,-23.0,,2024-02-25 15:00:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.891,,
RECON-202312-ACC0078313-6M,ACC0078313,IND23006674,,BST-ACC0078313-000045,,-143.69,,2024-02-25 15:00:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.974,,
RECON-202312-ACC0078313-6M,ACC0078313,IND23006674,,BST-ACC0078313-000046,,-50.15,,2024-03-25 14:29:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.89,,
RECON-202312-ACC0078313-6M,ACC0078313,IND23006674,,BST-ACC0078313-000047,,-125.98,,2024-04-25 12:50:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.952,,
RECON-202312-ACC0078313-6M,ACC0078313,IND23006674,,BST-ACC0078313-000048,,-86.98,,2024-05-25 10:10:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.936,,
RECON-202312-ACC0078313-6M,ACC0078313,IND23006674,,BST-ACC0078313-000049,,-47.89,,2024-05-25 10:10:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.979,,
RECON-202312-ACC0078313-6M,ACC0078313,IND23006674,,BST-ACC0078313-000050,,1233.07,,2024-02-28 00:00:00,exception,missing_in_ledger,ledger_feed_delay_or_unallocated_bank_item,0.662,,
RECON-202312-ACC0078314-6M,ACC0078314,IND23014068,MTX202312000013651,,-607.7,,2023-12-05 21:44:32,,exception,missing_in_bank_statement,ledger_item_not_yet_settled,0.761,0.0,
RECON-202312-ACC0078314-6M,ACC0078314,IND23014068,,BST-ACC0078314-000082,,-132.92,,2023-12-25 10:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.949,,
RECON-202312-ACC0078314-6M,ACC0078314,IND23014068,,BST-ACC0078314-000083,,2.98,,2023-12-25 10:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.905,,
RECON-202312-ACC0078314-6M,ACC0078314,IND23014068,,BST-ACC0078314-000084,,3.93,,2024-01-25 17:27:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.977,,
RECON-202312-ACC0078314-6M,ACC0078314,IND23014068,,BST-ACC0078314-000085,,-78.51,,2024-01-25 17:27:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.957,,
RECON-202312-ACC0078314-6M,ACC0078314,IND23014068,,BST-ACC0078314-000086,,-15.85,,2024-02-25 17:26:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.89,,
RECON-202312-ACC0078314-6M,ACC0078314,IND23014068,,BST-ACC0078314-000087,,-108.16,,2024-02-25 17:26:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.961,,
RECON-202312-ACC0078314-6M,ACC0078314,IND23014068,,BST-ACC0078314-000088,,-36.34,,2024-03-25 08:00:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.881,,
RECON-202312-ACC0078314-6M,ACC0078314,IND23014068,,BST-ACC0078314-000089,,-23.88,,2024-03-25 08:00:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.909,,
RECON-202312-ACC0078314-6M,ACC0078314,IND23014068,,BST-ACC0078314-000090,,-142.96,,2024-03-25 08:00:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.972,,
RECON-202312-ACC0078314-6M,ACC0078314,IND23014068,,BST-ACC0078314-000091,,1.82,,2024-04-25 15:35:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.902,,
RECON-202312-ACC0078314-6M,ACC0078314,IND23014068,,BST-ACC0078314-000092,,-11.76,,2024-04-25 15:35:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.903,,
RECON-202312-ACC0078314-6M,ACC0078314,IND23014068,,BST-ACC0078314-000093,,-59.86,,2024-05-25 07:45:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.963,,
RECON-202312-ACC0078314-6M,ACC0078314,IND23014068,,BST-ACC0078314-000094,,-20.65,,2024-05-25 07:45:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.946,,
RECON-202312-ACC0078315-6M,ACC0078315,IND23007254,,BST-ACC0078315-000065,,-123.74,,2023-12-25 14:49:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.971,,
RECON-202312-ACC0078315-6M,ACC0078315,IND23007254,,BST-ACC0078315-000066,,-133.85,,2023-12-25 14:49:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.924,,
RECON-202312-ACC0078315-6M,ACC0078315,IND23007254,,BST-ACC0078315-000067,,9.81,,2023-12-25 14:49:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.919,,
RECON-202312-ACC0078315-6M,ACC0078315,IND23007254,,BST-ACC0078315-000068,,7.11,,2024-01-25 11:44:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.896,,
RECON-202312-ACC0078315-6M,ACC0078315,IND23007254,,BST-ACC0078315-000069,,-34.81,,2024-01-25 11:44:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.907,,
RECON-202312-ACC0078315-6M,ACC0078315,IND23007254,,BST-ACC0078315-000070,,-152.45,,2024-02-25 07:50:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.939,,
RECON-202312-ACC0078315-6M,ACC0078315,IND23007254,,BST-ACC0078315-000071,,-133.62,,2024-02-25 07:50:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.924,,
RECON-202312-ACC0078315-6M,ACC0078315,IND23007254,,BST-ACC0078315-000072,,-10.55,,2024-03-25 11:03:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.964,,
RECON-202312-ACC0078315-6M,ACC0078315,IND23007254,,BST-ACC0078315-000073,,-38.42,,2024-04-25 15:52:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.893,,
RECON-202312-ACC0078315-6M,ACC0078315,IND23007254,,BST-ACC0078315-000074,,-148.86,,2024-05-25 14:37:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.96,,
RECON-202312-ACC0078315-6M,ACC0078315,IND23007254,,BST-ACC0078315-000075,,-50.43,,2024-05-25 14:37:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.934,,
RECON-202312-ACC0078316-6M,ACC0078316,IND23007254,,BST-ACC0078316-000001,,-155.72,,2023-12-25 17:54:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.915,,
RECON-202312-ACC0078316-6M,ACC0078316,IND23007254,,BST-ACC0078316-000002,,-68.21,,2024-01-25 10:18:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.941,,
RECON-202312-ACC0078316-6M,ACC0078316,IND23007254,,BST-ACC0078316-000003,,-95.77,,2024-02-25 14:22:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.911,,
RECON-202312-ACC0078316-6M,ACC0078316,IND23007254,,BST-ACC0078316-000004,,-9.5,,2024-02-25 14:22:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.969,,
RECON-202312-ACC0078316-6M,ACC0078316,IND23007254,,BST-ACC0078316-000005,,-34.54,,2024-03-25 10:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.976,,
RECON-202312-ACC0078316-6M,ACC0078316,IND23007254,,BST-ACC0078316-000006,,-71.94,,2024-04-25 09:00:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.897,,
RECON-202312-ACC0078316-6M,ACC0078316,IND23007254,,BST-ACC0078316-000007,,-40.17,,2024-04-25 09:00:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.962,,
RECON-202312-ACC0078316-6M,ACC0078316,IND23007254,,BST-ACC0078316-000008,,3.82,,2024-05-25 09:32:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.954,,
RECON-202312-ACC0078317-3M,ACC0078317,IND23005247,MTX202312000014404,BST-ACC0078317-000009,-1007.82,-1007.82,2023-12-05 13:20:35,2023-12-08 13:20:35,exception,timing_difference,posting_date_lag,0.662,0.0,2023-12-08
RECON-202312-ACC0078317-3M,ACC0078317,IND23005247,MTX202312000014412,BST-ACC0078317-000017,-217.66,-217.66,2023-12-14 05:49:43,2023-12-15 05:49:43,exception,source_system_lag,source_system_processing_delay,0.623,1.0,2023-12-15
RECON-202312-ACC0078317-3M,ACC0078317,IND23005247,MTX202312000014413,BST-ACC0078317-000018,-903.86,-903.86,2023-12-14 09:13:54,2023-12-15 09:13:54,exception,source_system_lag,source_system_processing_delay,0.515,1.0,2023-12-15
RECON-202312-ACC0078317-3M,ACC0078317,IND23005247,MTX202312000014420,BST-ACC0078317-000025,-1236.04,-1236.04,2023-12-17 15:17:12,2023-12-17 15:17:12,exception,duplicate_bank_entry,bank_statement_duplicate,0.651,0.0,
RECON-202312-ACC0078317-3M,ACC0078317,IND23005247,,BST-ACC0078317-000066,,-40.6,,2023-12-25 16:18:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.905,,
RECON-202312-ACC0078317-3M,ACC0078317,IND23005247,,BST-ACC0078317-000067,,-37.99,,2023-12-25 16:18:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.888,,
RECON-202312-ACC0078317-3M,ACC0078317,IND23005247,,BST-ACC0078317-000068,,1.74,,2024-01-25 07:13:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.92,,
RECON-202312-ACC0078317-3M,ACC0078317,IND23005247,,BST-ACC0078317-000069,,-80.23,,2024-01-25 07:13:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.936,,
RECON-202312-ACC0078317-3M,ACC0078317,IND23005247,,BST-ACC0078317-000070,,2.05,,2024-02-25 14:17:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.934,,
RECON-202312-ACC0078317-3M,ACC0078317,IND23005247,,BST-ACC0078317-000071,,-60.15,,2024-02-25 14:17:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.942,,
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,MTX202312000021339,,-1030.0,,2023-12-01 12:32:40,,exception,missing_in_bank_statement,ledger_item_not_yet_settled,0.716,0.0,
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,MTX202312000021389,BST-ACC0078318-000050,-71.3,-71.3,2023-12-22 05:36:03,2023-12-23 05:36:03,exception,source_system_lag,source_system_processing_delay,0.751,1.0,2023-12-23
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,MTX202312000021390,BST-ACC0078318-000051,-34548.0,-34548.0,2023-12-22 12:22:11,2023-12-23 12:22:11,exception,source_system_lag,source_system_processing_delay,0.601,1.0,2023-12-23
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,MTX202312000021392,BST-ACC0078318-000052,-318.06,-318.06,2023-12-22 18:23:44,2023-12-23 18:23:44,exception,source_system_lag,source_system_processing_delay,0.475,1.0,2023-12-23
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,MTX202312000021391,BST-ACC0078318-000053,-313.09,-313.09,2023-12-22 19:45:07,2023-12-23 19:45:07,exception,source_system_lag,source_system_processing_delay,0.58,1.0,2023-12-23
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,MTX202312000021393,BST-ACC0078318-000054,-71.89,-71.89,2023-12-22 22:14:43,2023-12-23 22:14:43,exception,source_system_lag,source_system_processing_delay,0.467,1.0,2023-12-23
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,MTX202312000021397,BST-ACC0078318-000058,-458.05,-458.05,2023-12-25 20:27:01,2023-12-25 20:27:01,exception,duplicate_bank_entry,bank_statement_duplicate,0.615,0.0,
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,,BST-ACC0078318-000075,,0.24,,2023-12-25 17:46:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.968,,
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,,BST-ACC0078318-000076,,-24.96,,2023-12-25 17:46:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.975,,
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,,BST-ACC0078318-000077,,-37.67,,2024-01-25 09:35:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.96,,
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,,BST-ACC0078318-000078,,3.79,,2024-01-25 09:35:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.957,,
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,,BST-ACC0078318-000079,,-70.33,,2024-02-25 16:19:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.958,,
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,,BST-ACC0078318-000080,,-29.96,,2024-02-25 16:19:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.947,,
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,,BST-ACC0078318-000081,,4.23,,2024-03-25 14:40:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.963,,
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,,BST-ACC0078318-000082,,-49.9,,2024-03-25 14:40:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.927,,
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,,BST-ACC0078318-000083,,2.61,,2024-04-25 12:58:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.977,,
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,,BST-ACC0078318-000084,,-147.08,,2024-04-25 12:58:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.888,,
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,,BST-ACC0078318-000085,,-129.74,,2024-05-25 13:09:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.965,,
RECON-202312-ACC0078318-6M,ACC0078318,IND23001682,,BST-ACC0078318-000086,,-30.14,,2024-05-25 13:09:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.888,,
RECON-202312-ACC0078319-6M,ACC0078319,IND23004854,,BST-ACC0078319-000001,,-38.2,,2023-12-25 14:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.907,,
RECON-202312-ACC0078319-6M,ACC0078319,IND23004854,,BST-ACC0078319-000002,,-43.99,,2023-12-25 14:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.934,,
RECON-202312-ACC0078319-6M,ACC0078319,IND23004854,,BST-ACC0078319-000003,,-133.17,,2024-01-25 13:00:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.899,,
RECON-202312-ACC0078319-6M,ACC0078319,IND23004854,,BST-ACC0078319-000004,,4.28,,2024-01-25 13:00:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.91,,
RECON-202312-ACC0078319-6M,ACC0078319,IND23004854,,BST-ACC0078319-000005,,-27.84,,2024-02-25 09:51:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.935,,
RECON-202312-ACC0078319-6M,ACC0078319,IND23004854,,BST-ACC0078319-000006,,-68.23,,2024-02-25 09:51:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.945,,
RECON-202312-ACC0078319-6M,ACC0078319,IND23004854,,BST-ACC0078319-000007,,-99.57,,2024-03-25 15:21:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.953,,
RECON-202312-ACC0078319-6M,ACC0078319,IND23004854,,BST-ACC0078319-000008,,-61.87,,2024-03-25 15:21:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.931,,
RECON-202312-ACC0078319-6M,ACC0078319,IND23004854,,BST-ACC0078319-000009,,-132.84,,2024-04-25 13:25:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.929,,
RECON-202312-ACC0078319-6M,ACC0078319,IND23004854,,BST-ACC0078319-000010,,4.5,,2024-04-25 13:25:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.949,,
RECON-202312-ACC0078319-6M,ACC0078319,IND23004854,,BST-ACC0078319-000011,,-149.54,,2024-04-25 13:25:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.901,,
RECON-202312-ACC0078319-6M,ACC0078319,IND23004854,,BST-ACC0078319-000012,,-32.09,,2024-05-25 17:10:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.952,,
RECON-202312-ACC0078319-6M,ACC0078319,IND23004854,,BST-ACC0078319-000013,,-92.14,,2024-05-25 17:10:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.92,,
RECON-202312-ACC0078320-3M,ACC0078320,IND23014058,MTX202312000018993,,-235.9,,2023-12-06 01:43:30,,exception,missing_in_bank_statement,ledger_item_not_yet_settled,0.509,0.0,
RECON-202312-ACC0078320-3M,ACC0078320,IND23014058,,BST-ACC0078320-000070,,-35.57,,2023-12-25 13:24:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.885,,
RECON-202312-ACC0078320-3M,ACC0078320,IND23014058,,BST-ACC0078320-000071,,3.09,,2023-12-25 13:24:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.895,,
RECON-202312-ACC0078320-3M,ACC0078320,IND23014058,,BST-ACC0078320-000072,,-60.05,,2023-12-25 13:24:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.955,,
RECON-202312-ACC0078320-3M,ACC0078320,IND23014058,,BST-ACC0078320-000073,,-37.28,,2024-01-25 13:03:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.973,,
RECON-202312-ACC0078320-3M,ACC0078320,IND23014058,,BST-ACC0078320-000074,,-59.92,,2024-02-25 09:26:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.967,,
RECON-202312-ACC0078320-3M,ACC0078320,IND23014058,,BST-ACC0078320-000075,,-154.16,,2024-02-25 09:26:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.932,,
RECON-202312-ACC0078321-6M,ACC0078321,IND23010166,,BST-ACC0078321-000001,,-159.17,,2023-12-25 11:51:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.95,,
RECON-202312-ACC0078321-6M,ACC0078321,IND23010166,,BST-ACC0078321-000002,,-120.01,,2023-12-25 11:51:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.895,,
RECON-202312-ACC0078321-6M,ACC0078321,IND23010166,,BST-ACC0078321-000003,,-45.65,,2024-01-25 14:31:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.952,,
