statement_transaction_id,account_id,customer_id,bank_name,statement_date,posted_date,statement_description,bank_reference,statement_amount,source_transaction_id,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date
BST-ACC0035871-000030,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-13 06:42:27,2021-12-13,Fuel via contactless,202112803743360,-416.85,MTX202112000002753,transactional,False,,0,
BST-ACC0035871-000031,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-13 20:25:32,2021-12-13,Restaurants via mobile banking app,202112100718803,-172.4,MTX202112000002754,transactional,False,,0,
BST-ACC0035871-000032,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-14 05:50:39,2021-12-14,Retail via mobile_banking_app,202112928393496,-121.94,MTX202112000002755,transactional,False,,0,
BST-ACC0035871-000033,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-14 18:04:58,2021-12-14,Entertainment via mobile banking app,202112253501660,-121.18,MTX202112000002756,transactional,True,amount_mismatch,0,
BST-ACC0035871-000034,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-15 06:16:47,2021-12-15,Utilities via mobile banking app,202112299975391,-395.44,MTX202112000002757,transactional,False,,0,
BST-ACC0035871-000035,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-15 07:35:17,2021-12-15,Airtime via mobile banking app,202112938368982,-81.75,MTX202112000002758,transactional,False,,0,
BST-ACC0035871-000036,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-15 09:55:23,2021-12-15,Utilities via mobile_banking_app,202112443793155,-429.1,MTX202112000002759,transactional,False,,0,
BST-ACC0035871-000037,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-15 12:57:10,2021-12-15,Restaurants via contactless,202112585348507,-104.12,MTX202112000002760,transactional,False,,0,
BST-ACC0035871-000038,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-16 09:28:00,2021-12-16,Transfer via mobile banking app,202112482416428,-652.19,MTX202112000002761,transactional,False,,0,
BST-ACC0035871-000039,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-16 12:38:21,2021-12-16,Retail via pos,202112850911608,-680.9,MTX202112000002762,transactional,False,,0,
BST-ACC0035871-000040,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-16 19:26:25,2021-12-16,Retail via contactless,202112107986921,-150.66,MTX202112000002763,transactional,False,,0,
BST-ACC0035871-000041,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-16 22:28:47,2021-12-16,Airtime via mobile banking app,202112129830478,-78.24,MTX202112000002764,transactional,False,,0,
BST-ACC0035871-000042,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-17 07:00:08,2021-12-17,Fuel via pos,202112554316059,-546.32,MTX202112000002765,transactional,False,,0,
BST-ACC0035871-000043,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-17 13:06:05,2021-12-17,Restaurants via mobile_banking_app,202112971291663,-151.82,MTX202112000002766,transactional,False,,0,
BST-ACC0035871-000044,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-20 05:02:12,2021-12-20,Entertainment via mobile banking app,202112489610516,-317.25,MTX202112000002767,transactional,False,,0,
BST-ACC0035871-000045,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-20 05:56:56,2021-12-20,Retail via mobile banking app,202112509618633,-281.29,MTX202112000002768,transactional,False,,0,
BST-ACC0035871-000046,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-20 19:07:16,2021-12-20,Alcohol via ewallet,202112639078576,-359.56,MTX202112000002769,transactional,False,,0,
BST-ACC0035871-000047,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-20 21:13:38,2021-12-20,Transfer via mobile_banking_app,202112670803402,-1307.15,MTX202112000002770,transactional,False,,0,
BST-ACC0035871-000048,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-21 06:49:42,2021-12-21,Fuel via pos,202112908570162,-572.19,MTX202112000002771,transactional,False,,0,
BST-ACC0035871-000049,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-21 07:42:40,2021-12-21,Fuel via mobile banking app,202112792269554,-650.31,MTX202112000002772,transactional,False,,0,
BST-ACC0035871-000050,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-21 11:27:54,2021-12-21,Transfer via online banking,202112307169205,-596.79,MTX202112000002773,transactional,False,,0,
BST-ACC0035871-000051,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-21 20:05:59,2021-12-21,Groceries via pos,202112509600324,-30.89,MTX202112000002774,transactional,False,,0,
BST-ACC0035871-000052,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-21 20:54:05,2021-12-21,Retail via mobile banking app,202112976857319,-548.83,MTX202112000002775,transactional,False,,0,
BST-ACC0035871-000053,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-23 05:43:22,2021-12-23,Entertainment via mobile_banking_app,202112509427180,-148.21,MTX202112000002776,transactional,False,,0,
BST-ACC0035871-000054,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-23 11:01:02,2021-12-23,Airtime via mobile banking app,202112761342602,-29.96,MTX202112000002777,transactional,False,,0,
BST-ACC0035871-000055,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-23 20:31:37,2021-12-23,Retail via contactless,202112289151532,-494.28,MTX202112000002778,transactional,False,,0,
BST-ACC0035871-000056,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-24 08:00:19,2021-12-24,Airtime via mobile banking app,202112481761493,-27.52,MTX202112000002779,transactional,False,,0,
BST-ACC0035871-000057,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-24 12:51:31,2021-12-24,Retail via mobile_banking_app,202112183282617,-93.51,MTX202112000002780,transactional,False,,0,
BST-ACC0035871-000058,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-24 21:01:16,2021-12-24,Transfer via ussd,202112295771128,-971.88,MTX202112000002782,transactional,False,,0,
BST-ACC0035871-000059,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-24 22:59:09,2021-12-24,Transfer via online banking,202112424985344,-363.52,MTX202112000002781,transactional,False,,0,
BST-ACC0035871-000078,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-25 17:43:00,2021-12-25,Interest Income,FEE-202112-80964,2.36,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0035871-000079,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-25 17:43:00,2021-12-25,Withholding Tax,FEE-202112-38800,-43.22,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0035871-000060,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-25 18:22:14,2021-12-25,Restaurants via pos,202112695448244,-211.67,MTX202112000002783,transactional,False,,0,
BST-ACC0035871-000061,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-26 15:58:53,2021-12-26,Entertainment via ewallet,202112181521765,-122.63,MTX202112000002784,transactional,False,,0,
BST-ACC0035871-000062,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-27 06:54:04,2021-12-27,Airtime via mobile banking app,202112342787928,-23.29,MTX202112000002785,transactional,False,,0,
BST-ACC0035871-000063,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-27 08:48:31,2021-12-27,Airtime via mobile banking app,202112380855380,-67.67,MTX202112000002786,transactional,False,,0,
BST-ACC0035871-000064,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-27 13:09:04,2021-12-27,Restaurants via ewallet,202112187948515,-238.11,MTX202112000002787,transactional,False,,0,
BST-ACC0035871-000065,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-28 10:01:39,2021-12-28,Utilities via mobile banking app,202112641299591,-662.52,MTX202112000002788,transactional,False,,0,
BST-ACC0035871-000066,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-28 10:37:38,2021-12-28,Transfer via mobile_banking_app,202112432920394,-540.01,MTX202112000002789,transactional,False,,0,
BST-ACC0035871-000067,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-28 12:02:53,2021-12-28,Retail via atm,202112635452438,-515.1,MTX202112000002790,transactional,False,,0,
BST-ACC0035871-000068,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-29 13:24:43,2021-12-29,Groceries via ewallet,202112923550050,-407.58,MTX202112000002791,transactional,False,,0,
BST-ACC0035871-000069,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-29 13:27:58,2021-12-29,Restaurants via pos,202112266030424,-61.25,MTX202112000002792,transactional,False,,0,
BST-ACC0035871-000070,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-29 20:24:57,2021-12-29,Entertainment via mobile banking app,202112603783822,-87.8,MTX202112000002793,transactional,False,,0,
BST-ACC0035871-000071,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-30 11:27:06,2021-12-30,Utilities via mobile_banking_app,202112490464067,-813.29,MTX202112000002794,transactional,False,,0,
BST-ACC0035871-000072,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-30 13:00:35,2021-12-30,Restaurants via pos,202112260437469,-242.64,MTX202112000002795,transactional,False,,0,
BST-ACC0035871-000073,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-30 19:56:22,2021-12-30,Entertainment via contactless,202112655792224,-166.53,MTX202112000002796,transactional,False,,0,
BST-ACC0035871-000074,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-30 21:56:29,2021-12-30,Airtime via ussd,202112759618008,-47.76,MTX202112000002797,transactional,False,,0,
BST-ACC0035871-000075,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-31 05:47:37,2021-12-31,Retail via mobile banking app,202112846920758,-498.2,MTX202112000002798,transactional,False,,0,
BST-ACC0035871-000076,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-31 07:07:43,2021-12-31,Transport via pos,202112271711333,-74.48,MTX202112000002799,transactional,False,,0,
BST-ACC0035871-000077,ACC0035871,IND21014800,Keystone Retail Bank,2021-12-31 08:09:01,2021-12-31,Airtime via mobile_banking_app,202112313425924,-79.17,MTX202112000002800,transactional,False,,0,
BST-ACC0035871-000080,ACC0035871,IND21014800,Keystone Retail Bank,2022-01-25 13:22:00,2022-01-25,Interest Income,FEE-202201-34727,2.41,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0035871-000081,ACC0035871,IND21014800,Keystone Retail Bank,2022-01-25 13:22:00,2022-01-25,Bank Charge,FEE-202201-88585,-125.87,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0035871-000082,ACC0035871,IND21014800,Keystone Retail Bank,2022-01-25 13:22:00,2022-01-25,Withholding_Tax,FEE-202201-82694,-11.81,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0035871-000083,ACC0035871,IND21014800,Keystone Retail Bank,2022-02-25 15:55:00,2022-02-25,Interest Income,FEE-202202-41365,1.22,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0035872-000001,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-01 18:10:28,2021-12-01,Airtime via pos,202112722434552,-47.68,MTX202112000022325,transactional,False,,0,
BST-ACC0035872-000002,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-03 08:43:51,2021-12-03,Airtime via mobile banking app,202112846024552,-66.74,MTX202112000022326,transactional,True,source_system_lag,1,2021-12-03
BST-ACC0035872-000003,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-04 09:33:43,2021-12-04,Airtime via mobile_banking_app,202112242794201,-62.3,MTX202112000022327,transactional,False,,0,
BST-ACC0035872-000004,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-04 10:43:07,2021-12-04,Transport via mobile banking app,202112210935132,-71.86,MTX202112000022328,transactional,False,,0,
BST-ACC0035872-000005,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-05 00:21:34,2021-12-05,Groceries via mobile_banking_app,202112894125985,-168.34,MTX202112000022329,transactional,False,,0,
BST-ACC0035872-000006,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-05 01:23:29,2021-12-05,Entertainment via ussd,202112144665365,-121.13,MTX202112000022330,transactional,False,,0,
BST-ACC0035872-000007,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-05 09:21:12,2021-12-05,Airtime via ussd,202112836495174,-51.26,MTX202112000022331,transactional,False,,0,
BST-ACC0035872-000008,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-06 04:02:52,2021-12-06,Groceries via mobile banking app,202112298879363,-138.41,MTX202112000022332,transactional,False,,0,
BST-ACC0035872-000009,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-06 08:06:47,2021-12-06,Airtime via mobile banking app,202112182106978,-56.25,MTX202112000022333,transactional,False,,0,
BST-ACC0035872-000010,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-07 10:05:42,2021-12-07,Groceries via ussd,202112731647865,-299.16,MTX202112000022334,transactional,False,,0,
BST-ACC0035872-000011,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-07 14:10:34,2021-12-07,Groceries via ussd,202112621529985,-408.78,MTX202112000022336,transactional,False,,0,
BST-ACC0035872-000012,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-07 17:11:40,2021-12-07,Airtime via atm,202112605679919,-110.93,MTX202112000022335,transactional,False,,0,
BST-ACC0035872-000013,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-08 02:07:54,2021-12-08,Airtime via ussd,202112637192704,-21.21,MTX202112000022337,transactional,False,,0,
BST-ACC0035872-000014,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-08 18:04:17,2021-12-08,Groceries via atm,202112400902568,-387.19,MTX202112000022338,transactional,False,,0,
BST-ACC0035872-000015,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-09 08:44:16,2021-12-09,Airtime via ussd,202112225475771,-53.49,MTX202112000022339,transactional,True,amount_mismatch,0,
BST-ACC0035872-000016,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-10 08:17:38,2021-12-10,Airtime via ussd,202112634758695,-55.13,MTX202112000022340,transactional,False,,0,
BST-ACC0035872-000017,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-11 08:08:32,2021-12-11,Airtime via mobile banking app,202112197381644,-51.94,MTX202112000022341,transactional,False,,0,
BST-ACC0035872-000018,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-11 08:57:48,2021-12-11,Airtime via mobile banking app,202112169260019,-44.84,MTX202112000022342,transactional,False,,0,
BST-ACC0035872-000019,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-11 10:39:13,2021-12-11,Airtime via mobile banking app,202112871901916,-19.05,MTX202112000022344,transactional,False,,0,
BST-ACC0035872-000020,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-11 13:58:02,2021-12-11,Groceries via ussd,202112847643864,-269.76,MTX202112000022343,transactional,False,,0,
BST-ACC0035872-000021,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-12 08:04:48,2021-12-12,Airtime via mobile banking app,202112291700562,-103.84,MTX202112000022345,transactional,False,,0,
BST-ACC0035872-000022,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-13 07:14:27,2021-12-13,Airtime via ussd,202112184921536,-43.02,MTX202112000022346,transactional,False,,0,
BST-ACC0035872-000023,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-13 14:52:14,2021-12-13,Alcohol via ussd,202112345609567,-338.88,MTX202112000022347,transactional,False,,0,
BST-ACC0035872-000024,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-14 11:58:46,2021-12-14,Transport via ussd,202112786765654,-81.68,MTX202112000022348,transactional,False,,0,
BST-ACC0035872-000026,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-15 12:22:51,2021-12-15,Transport via mobile banking app,202112748075104,-97.2,MTX202112000022350,transactional,False,,0,
BST-ACC0035872-000027,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-15 12:54:31,2021-12-15,Groceries via ussd,202112640003413,-285.6,MTX202112000022351,transactional,False,,0,
BST-ACC0035872-000025,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-15 18:13:03,2021-12-15,Groceries via atm,202112960758638,-464.19,MTX202112000022349,transactional,True,timing_difference,0,2021-12-15
BST-ACC0035872-000028,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-15 20:55:00,2021-12-15,Transport via mobile banking app,202112358852574,-70.5,MTX202112000022352,transactional,False,,0,
BST-ACC0035872-000029,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-16 01:41:01,2021-12-16,Airtime via mobile_banking_app,202112596206806,-73.44,MTX202112000022353,transactional,False,,0,
BST-ACC0035872-000030,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-16 10:04:03,2021-12-16,Airtime via pos,202112456429026,-226.05,MTX202112000022354,transactional,False,,0,
BST-ACC0035872-000031,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-16 19:58:12,2021-12-16,Groceries via pos,202112871577186,-168.09,MTX202112000022355,transactional,False,,0,
BST-ACC0035872-000032,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-17 08:24:04,2021-12-17,Airtime via ussd,202112333240050,-49.99,MTX202112000022357,transactional,False,,0,
BST-ACC0035872-000033,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-17 09:51:09,2021-12-17,Airtime via mobile_banking_app,202112472694466,-94.27,MTX202112000022356,transactional,False,,0,
BST-ACC0035872-000034,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-17 11:58:37,2021-12-17,Utilities via ussd,202112409501982,-768.14,MTX202112000022358,transactional,False,,0,
BST-ACC0035872-000035,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-18 12:24:23,2021-12-18,Airtime via ussd,202112362503755,-28.74,MTX202112000022359,transactional,False,,0,
BST-ACC0035872-000036,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-18 19:30:11,2021-12-18,Entertainment via atm,202112225364883,-94.55,MTX202112000022360,transactional,False,,0,
BST-ACC0035872-000037,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-19 08:20:59,2021-12-19,Airtime via ussd,202112924145162,-16.87,MTX202112000022361,transactional,False,,0,
BST-ACC0035872-000038,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-20 08:19:05,2021-12-20,Airtime via mobile_banking_app,202112505687052,-70.7,MTX202112000022362,transactional,False,,0,
BST-ACC0035872-000039,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-20 12:09:56,2021-12-20,Utilities via ussd,202112517624441,-404.94,MTX202112000022363,transactional,False,,0,
BST-ACC0035872-000040,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-20 15:38:03,2021-12-20,Groceries via pos,202112833822210,-487.14,MTX202112000022364,transactional,False,,0,
BST-ACC0035872-000041,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-21 08:53:48,2021-12-21,Airtime via mobile banking app,202112471907233,-60.6,MTX202112000022365,transactional,False,,0,
BST-ACC0035872-000042,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-21 15:46:36,2021-12-21,Entertainment via atm,202112807908866,-52.04,MTX202112000022366,transactional,False,,0,
BST-ACC0035872-000043,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-22 00:16:53,2021-12-22,Groceries via ussd,202112518262077,-114.55,MTX202112000022367,transactional,False,,0,
BST-ACC0035872-000044,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-23 10:16:43,2021-12-23,Transport via atm,202112218703010,-80.25,MTX202112000022368,transactional,False,,0,
BST-ACC0035872-000045,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-23 19:24:57,2021-12-23,Entertainment via mobile_banking_app,202112768001008,-104.63,MTX202112000022369,transactional,False,,0,
BST-ACC0035872-000046,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-23 20:30:36,2021-12-23,Airtime via mobile banking app,202112720224838,-51.8,MTX202112000022370,transactional,False,,0,
BST-ACC0035872-000047,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-24 11:01:26,2021-12-24,Transport via atm,202112497464670,-134.38,MTX202112000022372,transactional,False,,0,
BST-ACC0035872-000048,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-24 11:23:17,2021-12-24,Airtime via ussd,202112985344142,-33.1,MTX202112000022371,transactional,False,,0,
BST-ACC0035872-000049,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-25 01:41:27,2021-12-25,Restaurants via mobile banking app,202112331749209,-276.56,MTX202112000022373,transactional,False,,0,
BST-ACC0035872-000050,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-25 08:07:52,2021-12-25,Airtime via mobile_banking_app,202112537956650,-60.25,MTX202112000022375,transactional,False,,0,
BST-ACC0035872-000051,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-25 08:24:53,2021-12-25,Airtime via ussd,202112418189485,-32.44,MTX202112000022374,transactional,False,,0,
BST-ACC0035872-000052,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-25 08:57:27,2021-12-25,Airtime via mobile banking app,202112900749553,-74.86,MTX202112000022376,transactional,False,,0,
BST-ACC0035872-000053,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-25 10:33:11,2021-12-25,Airtime via ussd,202112402283726,-56.63,MTX202112000022377,transactional,False,,0,
BST-ACC0035872-000054,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-25 13:41:30,2021-12-25,Groceries via pos,202112463846273,-199.88,MTX202112000022378,transactional,False,,0,
BST-ACC0035872-000070,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-25 17:34:00,2021-12-25,Bank Charge,FEE-202112-47766,-82.59,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0035872-000071,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-25 17:34:00,2021-12-25,Cash Deposit Fee,FEE-202112-87151,-100.89,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0035872-000072,ACC0035872,IND21001474,Keystone Retail Bank,2021-12-25 17:34:00,2021-12-25,Withholding_Tax,FEE-202112-57771,-4.15,,withholding_tax,True,bank_generated_non_transactional_entry,0,
