statement_transaction_id,account_id,customer_id,bank_name,statement_date,posted_date,statement_description,bank_reference,statement_amount,source_transaction_id,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,reconciliation_run_id,exception_category,gl_classification,root_cause_tag
BST-ACC0035872-000074,ACC0035872,IND21001474,Keystone Retail Bank,2022-01-25 13:53:00,2022-01-25,Service_Fee,FEE-202201-79396,-98.25,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035872-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035872-000075,ACC0035872,IND21001474,Keystone Retail Bank,2022-02-25 07:26:00,2022-02-25,Interest Income,FEE-202202-53945,1.75,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035872-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035872-000076,ACC0035872,IND21001474,Keystone Retail Bank,2022-02-25 07:26:00,2022-02-25,Withholding Tax,FEE-202202-28498,-18.16,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035872-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0035872-000077,ACC0035872,IND21001474,Keystone Retail Bank,2022-02-25 07:26:00,2022-02-25,Service Fee,FEE-202202-87829,-79.63,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035872-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035872-000078,ACC0035872,IND21001474,Keystone Retail Bank,2022-03-25 07:48:00,2022-03-25,Bank_Charge,FEE-202203-63035,-120.19,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035872-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035872-000079,ACC0035872,IND21001474,Keystone Retail Bank,2022-04-25 10:45:00,2022-04-25,Withholding Tax,FEE-202204-60844,-42.9,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035872-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0035872-000080,ACC0035872,IND21001474,Keystone Retail Bank,2022-04-25 10:45:00,2022-04-25,Interest Income,FEE-202204-60475,4.77,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035872-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035872-000081,ACC0035872,IND21001474,Keystone Retail Bank,2022-04-25 10:45:00,2022-04-25,Service Fee,FEE-202204-84108,-139.9,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035872-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035872-000082,ACC0035872,IND21001474,Keystone Retail Bank,2022-05-25 09:40:00,2022-05-25,Cash Deposit Fee,FEE-202205-77628,-12.92,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035872-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0035872-000083,ACC0035872,IND21001474,Keystone Retail Bank,2022-05-25 09:40:00,2022-05-25,Service Fee,FEE-202205-55465,-53.05,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035872-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035873-000001,ACC0035873,IND21008713,Keystone Retail Bank,2021-12-25 17:29:00,2021-12-25,Service_Fee,FEE-202112-81910,-102.6,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035873-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035873-000002,ACC0035873,IND21008713,Keystone Retail Bank,2021-12-25 17:29:00,2021-12-25,Withholding_Tax,FEE-202112-17056,-43.28,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035873-3M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0035873-000003,ACC0035873,IND21008713,Keystone Retail Bank,2021-12-25 17:29:00,2021-12-25,Bank Charge,FEE-202112-84002,-129.56,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035873-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035873-000004,ACC0035873,IND21008713,Keystone Retail Bank,2022-01-25 10:53:00,2022-01-25,Cash Deposit Fee,FEE-202201-61381,-139.07,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035873-3M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0035873-000005,ACC0035873,IND21008713,Keystone Retail Bank,2022-01-25 10:53:00,2022-01-25,Interest Income,FEE-202201-21616,4.28,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035873-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035873-000006,ACC0035873,IND21008713,Keystone Retail Bank,2022-01-25 10:53:00,2022-01-25,Service Fee,FEE-202201-52032,-142.72,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035873-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035873-000007,ACC0035873,IND21008713,Keystone Retail Bank,2022-02-25 14:19:00,2022-02-25,Service_Fee,FEE-202202-63840,-66.77,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035873-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035873-000008,ACC0035873,IND21008713,Keystone Retail Bank,2022-02-25 14:19:00,2022-02-25,Interest Income,FEE-202202-98868,0.82,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035873-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035874-000001,ACC0035874,IND21014414,Keystone Retail Bank,2021-12-25 12:10:00,2021-12-25,Bank_Charge,FEE-202112-24185,-41.88,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035874-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035874-000002,ACC0035874,IND21014414,Keystone Retail Bank,2022-01-25 16:23:00,2022-01-25,Cash_Deposit_Fee,FEE-202201-75643,-91.96,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035874-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0035874-000003,ACC0035874,IND21014414,Keystone Retail Bank,2022-01-25 16:23:00,2022-01-25,Withholding Tax,FEE-202201-60762,-17.18,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035874-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0035874-000004,ACC0035874,IND21014414,Keystone Retail Bank,2022-01-25 16:23:00,2022-01-25,Bank Charge,FEE-202201-79122,-86.92,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035874-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035874-000005,ACC0035874,IND21014414,Keystone Retail Bank,2022-02-25 09:56:00,2022-02-25,Service Fee,FEE-202202-16832,-44.21,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035874-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035874-000006,ACC0035874,IND21014414,Keystone Retail Bank,2022-03-25 10:00:00,2022-03-25,Bank Charge,FEE-202203-62274,-61.68,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035874-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035874-000007,ACC0035874,IND21014414,Keystone Retail Bank,2022-03-25 10:00:00,2022-03-25,Service Fee,FEE-202203-53950,-33.72,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035874-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035874-000008,ACC0035874,IND21014414,Keystone Retail Bank,2022-04-25 16:12:00,2022-04-25,Interest Income,FEE-202204-64507,1.1,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035874-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035874-000009,ACC0035874,IND21014414,Keystone Retail Bank,2022-04-25 16:12:00,2022-04-25,Bank Charge,FEE-202204-32692,-6.47,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035874-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035874-000010,ACC0035874,IND21014414,Keystone Retail Bank,2022-05-25 08:09:00,2022-05-25,Interest_Income,FEE-202205-41545,1.85,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035874-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035874-000011,ACC0035874,IND21014414,Keystone Retail Bank,2022-05-25 08:09:00,2022-05-25,Service Fee,FEE-202205-13179,-56.07,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035874-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035875-000001,ACC0035875,IND21011541,Keystone Retail Bank,2021-12-25 10:40:00,2021-12-25,Withholding Tax,FEE-202112-86113,-28.39,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0035875-000002,ACC0035875,IND21011541,Keystone Retail Bank,2021-12-25 10:40:00,2021-12-25,Service_Fee,FEE-202112-60994,-101.52,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035875-000003,ACC0035875,IND21011541,Keystone Retail Bank,2021-12-25 10:40:00,2021-12-25,Cash Deposit Fee,FEE-202112-99200,-7.46,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0035875-000004,ACC0035875,IND21011541,Keystone Retail Bank,2022-01-25 17:31:00,2022-01-25,Withholding_Tax,FEE-202201-55074,-47.24,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0035875-000005,ACC0035875,IND21011541,Keystone Retail Bank,2022-01-25 17:31:00,2022-01-25,Interest Income,FEE-202201-42294,1.69,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035875-000006,ACC0035875,IND21011541,Keystone Retail Bank,2022-01-25 17:31:00,2022-01-25,Bank Charge,FEE-202201-53115,-143.8,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035875-000007,ACC0035875,IND21011541,Keystone Retail Bank,2022-02-25 15:54:00,2022-02-25,Bank_Charge,FEE-202202-14030,-12.83,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035875-000008,ACC0035875,IND21011541,Keystone Retail Bank,2022-02-25 15:54:00,2022-02-25,Cash Deposit Fee,FEE-202202-18597,-75.36,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0035875-000009,ACC0035875,IND21011541,Keystone Retail Bank,2022-03-25 07:36:00,2022-03-25,Interest Income,FEE-202203-47415,5.24,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035875-000010,ACC0035875,IND21011541,Keystone Retail Bank,2022-03-25 07:36:00,2022-03-25,Cash_Deposit_Fee,FEE-202203-35910,-74.66,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0035875-000011,ACC0035875,IND21011541,Keystone Retail Bank,2022-04-25 11:49:00,2022-04-25,Withholding_Tax,FEE-202204-90690,-63.66,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0035875-000012,ACC0035875,IND21011541,Keystone Retail Bank,2022-04-25 11:49:00,2022-04-25,Bank Charge,FEE-202204-53423,-54.45,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035875-000013,ACC0035875,IND21011541,Keystone Retail Bank,2022-04-25 11:49:00,2022-04-25,Interest Income,FEE-202204-59963,5.38,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035875-000014,ACC0035875,IND21011541,Keystone Retail Bank,2022-05-25 11:32:00,2022-05-25,Interest Income,FEE-202205-78122,0.49,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035875-000015,ACC0035875,IND21011541,Keystone Retail Bank,2022-05-25 11:32:00,2022-05-25,Withholding Tax,FEE-202205-24044,-3.02,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035875-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0035876-000065,ACC0035876,IND21005579,Keystone Retail Bank,2021-12-25 07:00:00,2021-12-25,Bank_Charge,FEE-202112-13802,-6.7,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035876-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035876-000066,ACC0035876,IND21005579,Keystone Retail Bank,2021-12-25 07:00:00,2021-12-25,Interest_Income,FEE-202112-41771,0.36,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035876-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035876-000067,ACC0035876,IND21005579,Keystone Retail Bank,2021-12-25 07:00:00,2021-12-25,Cash_Deposit_Fee,FEE-202112-91604,-157.1,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035876-3M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0035876-000068,ACC0035876,IND21005579,Keystone Retail Bank,2022-01-25 07:02:00,2022-01-25,Withholding Tax,FEE-202201-31620,-40.85,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035876-3M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0035876-000069,ACC0035876,IND21005579,Keystone Retail Bank,2022-01-25 07:02:00,2022-01-25,Interest Income,FEE-202201-59524,0.7,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035876-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035876-000070,ACC0035876,IND21005579,Keystone Retail Bank,2022-02-25 12:55:00,2022-02-25,Interest Income,FEE-202202-58803,2.14,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035876-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035877-000001,ACC0035877,IND21009167,Keystone Retail Bank,2021-12-25 13:44:00,2021-12-25,Service Fee,FEE-202112-37783,-94.2,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035877-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035877-000002,ACC0035877,IND21009167,Keystone Retail Bank,2021-12-25 13:44:00,2021-12-25,Cash Deposit Fee,FEE-202112-76013,-99.07,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035877-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0035877-000003,ACC0035877,IND21009167,Keystone Retail Bank,2021-12-25 13:44:00,2021-12-25,Bank Charge,FEE-202112-22694,-135.68,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035877-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035877-000004,ACC0035877,IND21009167,Keystone Retail Bank,2022-01-25 12:34:00,2022-01-25,Bank Charge,FEE-202201-57799,-108.92,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035877-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035877-000005,ACC0035877,IND21009167,Keystone Retail Bank,2022-02-25 07:49:00,2022-02-25,Cash_Deposit_Fee,FEE-202202-88787,-139.41,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035877-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0035877-000006,ACC0035877,IND21009167,Keystone Retail Bank,2022-03-25 11:19:00,2022-03-25,Withholding_Tax,FEE-202203-98315,-28.5,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035877-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0035877-000007,ACC0035877,IND21009167,Keystone Retail Bank,2022-04-25 11:48:00,2022-04-25,Service_Fee,FEE-202204-90623,-56.8,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035877-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035877-000008,ACC0035877,IND21009167,Keystone Retail Bank,2022-05-25 14:55:00,2022-05-25,Cash Deposit Fee,FEE-202205-83948,-147.34,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035877-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0035878-000001,ACC0035878,IND21005174,Keystone Retail Bank,2021-12-25 14:01:00,2021-12-25,Withholding Tax,FEE-202112-83695,-6.06,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035878-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0035878-000002,ACC0035878,IND21005174,Keystone Retail Bank,2021-12-25 14:01:00,2021-12-25,Bank_Charge,FEE-202112-78520,-59.13,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035878-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035878-000003,ACC0035878,IND21005174,Keystone Retail Bank,2021-12-25 14:01:00,2021-12-25,Interest Income,FEE-202112-50474,0.48,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035878-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035878-000004,ACC0035878,IND21005174,Keystone Retail Bank,2022-01-25 15:11:00,2022-01-25,Withholding_Tax,FEE-202201-68654,-32.28,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035878-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0035878-000005,ACC0035878,IND21005174,Keystone Retail Bank,2022-01-25 15:11:00,2022-01-25,Bank Charge,FEE-202201-26018,-155.4,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035878-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035878-000006,ACC0035878,IND21005174,Keystone Retail Bank,2022-02-25 12:51:00,2022-02-25,Withholding Tax,FEE-202202-29418,-25.06,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035878-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0035878-000007,ACC0035878,IND21005174,Keystone Retail Bank,2022-02-25 12:51:00,2022-02-25,Service_Fee,FEE-202202-18375,-58.47,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035878-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035878-000008,ACC0035878,IND21005174,Keystone Retail Bank,2022-03-25 08:11:00,2022-03-25,Interest_Income,FEE-202203-50396,4.15,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035878-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0035878-000009,ACC0035878,IND21005174,Keystone Retail Bank,2022-03-25 08:11:00,2022-03-25,Bank_Charge,FEE-202203-36951,-29.25,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035878-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035878-000010,ACC0035878,IND21005174,Keystone Retail Bank,2022-04-25 17:20:00,2022-04-25,Cash Deposit Fee,FEE-202204-73333,-95.85,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035878-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0035878-000011,ACC0035878,IND21005174,Keystone Retail Bank,2022-04-25 17:20:00,2022-04-25,Bank Charge,FEE-202204-52213,-16.4,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035878-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035878-000012,ACC0035878,IND21005174,Keystone Retail Bank,2022-04-25 17:20:00,2022-04-25,Service Fee,FEE-202204-60987,-67.77,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035878-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0035878-000013,ACC0035878,IND21005174,Keystone Retail Bank,2022-05-25 15:24:00,2022-05-25,Cash Deposit Fee,FEE-202205-12235,-125.52,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035878-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0035879-000001,ACC0035879,IND21006194,Keystone Retail Bank,2021-12-25 11:56:00,2021-12-25,Bank Charge,FEE-202112-44019,-116.2,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035879-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0035879-000002,ACC0035879,IND21006194,Keystone Retail Bank,2021-12-25 11:56:00,2021-12-25,Withholding Tax,FEE-202112-81084,-44.79,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202112-ACC0035879-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
