month,account_id,customer_id,transaction_count,total_debits,total_credits,net_movement,avg_transaction_amount,failed_count,fraud_count
2021-12,ACC0035946,IND21000841,66,23982.3,1470.92,-22511.38,385.65,0,0
2021-12,ACC0035948,IND21001956,77,34435.23,1274.18,-33161.05,463.76,3,0
2021-12,ACC0035949,IND21007723,76,23418.84,642.9,-22775.94,316.6,0,0
2021-12,ACC0035950,IND21015575,47,17424.17,0.0,-17424.17,370.73,0,0
2021-12,ACC0035952,IND21002893,72,19546.02,0.0,-19546.02,271.47,2,0
2021-12,ACC0035953,IND21011020,73,20820.08,643.94,-20176.14,294.03,3,0
2021-12,ACC0035954,IND21011667,70,25838.23,554.73,-25283.5,377.04,2,0
2021-12,ACC0035959,IND21000938,71,21706.35,717.0,-20989.35,315.82,0,1
2021-12,ACC0035960,IND21005773,82,33039.93,2902.7,-30137.23,438.32,0,0
2021-12,ACC0035961,IND21000210,69,25694.77,0.0,-25694.77,372.39,0,0
2021-12,ACC0035962,IND21004773,58,13296.62,0.0,-13296.62,229.25,2,1
2021-12,ACC0035963,IND21015374,44,9614.18,0.0,-9614.18,218.5,4,0
2021-12,ACC0035968,IND21009345,71,32700.4,7653.04,-25047.36,568.36,0,0
2021-12,ACC0035970,IND21008303,83,27561.19,1235.73,-26325.46,346.95,2,1
2021-12,ACC0035971,IND21003102,63,38388.65,526.15,-37862.5,613.39,0,1
2021-12,ACC0035972,IND21006452,78,29150.92,1349.67,-27801.25,391.03,2,0
2021-12,ACC0035976,IND21013294,76,25273.03,1769.48,-23503.55,355.82,1,0
2021-12,ACC0035982,IND21013814,78,31355.03,0.0,-31355.03,401.99,0,0
2021-12,ACC0035986,IND21001217,79,66756.59,5206.76,-61549.83,910.93,0,1
2021-12,ACC0035987,IND21001104,56,12425.05,0.0,-12425.05,221.88,1,0
2021-12,ACC0035991,IND21003347,60,14015.6,0.0,-14015.6,233.59,1,2
2021-12,ACC0035993,IND21011394,67,35388.36,3618.8,-31769.56,582.2,1,0
2021-12,ACC0035995,IND21002278,52,11651.89,0.0,-11651.89,224.07,1,1
2021-12,ACC0035996,IND21003076,70,21018.33,2015.54,-19002.79,329.06,3,0
2021-12,ACC0035997,IND21009309,45,10409.56,0.0,-10409.56,231.32,1,0
2021-12,ACC0035998,IND21010532,73,41505.21,1202.87,-40302.34,585.04,0,1
2021-12,ACC0036000,IND21008718,73,44733.28,3644.82,-41088.46,662.71,1,1
2021-12,ACC0036002,IND21006596,53,10954.24,0.0,-10954.24,206.68,0,0
2021-12,ACC0036004,IND21015169,47,15110.05,0.0,-15110.05,321.49,1,0
2021-12,ACC0036007,IND21005850,69,36847.44,0.0,-36847.44,534.02,0,0
2021-12,ACC0036010,IND21006165,50,8461.04,0.0,-8461.04,169.22,1,1
2021-12,ACC0036011,IND21002781,57,10241.92,0.0,-10241.92,179.68,0,0
2021-12,ACC0036012,IND21010663,81,43043.59,6239.2,-36804.39,608.43,1,1
2021-12,ACC0036014,IND21003830,70,37457.43,793.62,-36663.81,546.44,1,1
2021-12,ACC0036015,IND21008391,48,14172.37,762.4,-13409.97,311.14,0,0
2021-12,ACC0036016,IND21009094,87,33924.94,1877.16,-32047.78,411.52,1,0
2021-12,ACC0036019,IND21001490,65,27125.19,1315.6,-25809.59,437.55,1,0
2021-12,ACC0036021,IND21012467,60,12382.91,0.0,-12382.91,206.38,0,0
2021-12,ACC0036025,IND21002052,56,14283.26,0.0,-14283.26,255.06,1,0
2021-12,ACC0036027,IND21005442,79,35084.53,1081.42,-34003.11,457.8,0,0
2021-12,ACC0036030,IND21011823,71,28385.97,402.19,-27983.78,405.47,1,1
2021-12,ACC0036031,IND21011628,62,13176.69,0.0,-13176.69,212.53,0,2
2021-12,ACC0036032,IND21010392,64,23600.94,1611.42,-21989.52,393.94,0,1
2021-12,ACC0036039,IND21005216,64,30581.92,0.0,-30581.92,477.84,1,1
2021-12,ACC0036040,IND21000948,70,38902.44,4265.57,-34636.87,616.69,0,0
2021-12,ACC0036041,IND21015564,54,21742.66,0.0,-21742.66,402.64,0,0
2021-12,ACC0036043,IND21014381,74,24932.5,1439.46,-23493.04,356.38,2,2
2021-12,ACC0036047,IND21011516,74,28287.11,0.0,-28287.11,382.26,1,1
2021-12,ACC0036049,IND21011662,64,12850.98,0.0,-12850.98,200.8,1,0
2021-12,ACC0036050,IND21004253,55,35076.5,0.0,-35076.5,637.75,0,0
2021-12,ACC0036052,IND21000684,53,14959.28,0.0,-14959.28,282.25,0,1
2021-12,ACC0036053,IND21001971,84,18646.06,0.0,-18646.06,221.24,0,0
2021-12,ACC0036055,IND21010931,57,9560.64,0.0,-9560.64,167.73,1,0
2021-12,ACC0036057,IND21006497,71,39541.52,1188.03,-38353.49,573.66,1,1
2021-12,ACC0036059,IND21015618,51,24043.11,0.0,-24043.11,471.43,0,0
2021-12,ACC0036060,IND21009228,51,11843.87,998.24,-10845.63,251.81,0,0
2021-12,ACC0036061,IND21004609,90,38814.82,2515.15,-36299.67,459.22,1,0
2021-12,ACC0036062,IND21011027,68,16702.42,0.0,-16702.42,245.62,0,0
2021-12,ACC0036067,IND21005632,79,33429.62,3968.97,-29460.65,473.4,0,0
2021-12,ACC0036069,IND21008315,56,20577.67,0.0,-20577.67,367.46,1,0
2021-12,ACC0036070,IND21014927,46,14426.45,0.0,-14426.45,313.62,1,0
2021-12,ACC0036071,IND21004047,62,48763.09,2427.26,-46335.83,825.65,0,0
2021-12,ACC0036072,IND21007743,79,39139.75,0.0,-39139.75,495.44,0,0
2021-12,ACC0036073,IND21009788,83,26498.29,1285.37,-25212.92,334.74,1,0
2021-12,ACC0036079,IND21012863,92,39289.61,320.31,-38969.3,430.54,3,1
2021-12,ACC0036080,IND21014264,69,28774.8,1988.52,-26786.28,445.85,0,0
2021-12,ACC0036083,IND21005288,75,28752.39,5220.39,-23532.0,452.97,0,0
2021-12,ACC0036084,IND21002757,49,11185.14,0.0,-11185.14,228.27,0,0
2021-12,ACC0036087,IND21008951,70,39933.43,0.0,-39933.43,570.48,1,0
2021-12,ACC0036088,IND21005192,66,17284.35,1646.83,-15637.52,286.84,1,0
2021-12,ACC0036090,IND21014577,79,32897.94,355.07,-32542.87,420.92,0,0
2021-12,ACC0036091,IND21009689,87,33125.38,2680.4,-30444.98,411.56,3,1
2021-12,ACC0036092,IND21003417,74,14236.85,0.0,-14236.85,192.39,0,1
2021-12,ACC0036094,IND21010838,60,12571.48,0.0,-12571.48,196.14,1,0
2021-12,ACC0036097,IND21000935,86,31358.73,1969.17,-29389.56,387.53,1,1
2021-12,ACC0036101,IND21014681,62,27586.37,1775.55,-25810.82,473.58,0,0
2021-12,ACC0036104,IND21005318,43,9728.0,0.0,-9728.0,226.23,0,1
2021-12,ACC0036106,IND21010428,56,38708.14,0.0,-38708.14,691.22,0,1
2021-12,ACC0036107,IND21012201,63,13542.59,666.05,-12876.54,225.53,2,0
2021-12,ACC0036109,IND21002672,81,46750.16,3927.96,-42822.2,614.6,1,1
2021-12,ACC0036115,IND21013491,70,38485.17,0.0,-38485.17,549.79,1,0
2021-12,ACC0036122,IND21005686,88,34582.8,764.61,-33818.19,401.68,1,0
2021-12,ACC0036125,IND21013973,57,8447.55,1449.1,-6998.45,173.63,0,0
2021-12,ACC0036126,IND21003768,66,13701.68,0.0,-13701.68,207.6,2,0
2021-12,ACC0036129,IND21012352,96,34339.47,0.0,-34339.47,357.7,2,0
2021-12,ACC0036130,IND21006585,75,17255.95,0.0,-17255.95,230.08,0,0
2021-12,ACC0036131,IND21013722,44,11959.68,0.0,-11959.68,271.81,0,0
2021-12,ACC0036133,IND21006726,67,17607.49,0.0,-17607.49,262.8,0,0
2021-12,ACC0036134,IND21000689,70,39349.18,0.0,-39349.18,562.13,1,0
2021-12,ACC0036135,IND21000940,57,10163.91,862.08,-9301.83,193.44,0,0
2021-12,ACC0036136,IND21004832,78,38011.68,920.2,-37091.48,499.13,1,0
2021-12,ACC0036137,IND21007313,69,29273.68,0.0,-29273.68,424.26,0,1
2021-12,ACC0036138,IND21006067,75,27971.32,3446.66,-24524.66,418.91,0,3
2021-12,ACC0036145,IND21011099,70,42079.06,1554.9,-40524.16,623.34,0,0
2021-12,ACC0036148,IND21001988,76,25167.06,2200.81,-22966.25,360.1,1,1
2021-12,ACC0036149,IND21006444,70,27602.34,1146.92,-26455.42,410.7,0,0
2021-12,ACC0036150,IND21009004,79,24160.35,2677.53,-21482.82,339.72,1,0
2021-12,ACC0036151,IND21002728,59,15482.95,0.0,-15482.95,262.42,1,0
2021-12,ACC0036155,IND21015271,37,10806.09,0.0,-10806.09,292.06,0,0
2021-12,ACC0036157,IND21007452,70,24596.81,2682.75,-21914.06,389.71,0,0
2021-12,ACC0036159,IND21005377,69,40276.69,1350.67,-38926.02,603.3,2,0
2021-12,ACC0036160,IND21011364,70,24768.69,0.0,-24768.69,353.84,0,0
2021-12,ACC0036165,IND21008863,75,16674.0,0.0,-16674.0,222.32,0,1
2021-12,ACC0036167,IND21010337,84,35070.76,1963.88,-33106.88,440.89,0,1
2021-12,ACC0036168,IND21004666,46,14147.19,0.0,-14147.19,307.55,0,0
2021-12,ACC0036169,IND21000484,64,10497.39,0.0,-10497.39,164.02,1,0
2021-12,ACC0036170,IND21015439,40,19218.47,0.0,-19218.47,480.46,0,0
2021-12,ACC0036171,IND21004186,80,51133.83,1366.47,-49767.36,656.25,0,0
2021-12,ACC0036174,IND21005434,70,14839.97,0.0,-14839.97,212.0,0,0
2021-12,ACC0036177,IND21014361,90,41881.69,2588.26,-39293.43,494.11,1,1
2021-12,ACC0036179,IND21014844,77,23498.65,0.0,-23498.65,305.18,0,0
2021-12,ACC0036182,IND21000917,61,11348.24,0.0,-11348.24,186.04,0,1
2021-12,ACC0036185,IND21011836,72,16715.51,0.0,-16715.51,232.16,0,0
2021-12,ACC0036187,IND21002101,53,48895.95,0.0,-48895.95,922.57,0,0
2021-12,ACC0036190,IND21002753,81,31571.17,707.74,-30863.43,398.51,1,0
2021-12,ACC0036191,IND21011629,58,23818.29,0.0,-23818.29,410.66,1,1
2021-12,ACC0036193,IND21001946,69,25401.56,1125.63,-24275.93,384.45,2,1
2021-12,ACC0036195,IND21012203,72,16821.02,60.85,-16760.17,234.47,1,1
2021-12,ACC0036197,IND21006294,82,35550.7,1782.83,-33767.87,455.29,0,0
2021-12,ACC0036198,IND21004960,81,34834.6,1089.15,-33745.45,443.5,0,0
2021-12,ACC0036201,IND21005364,60,19820.12,3792.96,-16027.16,393.55,0,0
2021-12,ACC0036204,IND21005223,51,7821.53,0.0,-7821.53,153.36,2,1
2021-12,ACC0036207,IND21007361,65,15496.01,0.0,-15496.01,238.4,3,1
2021-12,ACC0036208,IND21015309,52,23128.17,2328.45,-20799.72,489.55,0,0
2021-12,ACC0036210,IND21003786,68,25807.77,0.0,-25807.77,379.53,2,0
2021-12,ACC0036212,IND21015181,53,18496.5,0.0,-18496.5,340.26,1,0
2021-12,ACC0036213,IND21011462,72,16836.79,0.0,-16836.79,233.84,0,0
2021-12,ACC0036214,IND21005179,67,48210.57,6026.99,-42183.58,809.52,1,0
2021-12,ACC0036219,IND21013923,76,29686.54,2204.76,-27481.78,419.62,0,0
2021-12,ACC0036220,IND21013071,82,29019.89,0.0,-29019.89,353.9,2,0
2021-12,ACC0036221,IND21010513,63,23816.95,534.44,-23282.51,386.53,0,1
2021-12,ACC0036223,IND21003986,48,16132.09,803.48,-15328.61,352.82,0,0
2021-12,ACC0036226,IND21007101,78,31124.5,3149.84,-27974.66,439.41,0,1
2021-12,ACC0036227,IND21007918,74,34721.91,3777.63,-30944.28,520.26,1,1
2021-12,ACC0036228,IND21010889,84,28819.48,2480.65,-26338.83,372.62,1,1
2021-12,ACC0036230,IND21014387,54,17733.47,0.0,-17733.47,328.4,1,0
2021-12,ACC0036232,IND21004009,70,32818.73,1465.25,-31353.48,489.77,1,0
2021-12,ACC0036236,IND21012105,80,31185.41,1361.2,-29824.21,406.83,0,0
2021-12,ACC0036238,IND21000878,81,39158.92,3419.21,-35739.71,525.66,0,1
2021-12,ACC0036239,IND21012189,50,23687.56,0.0,-23687.56,448.18,0,0
2021-12,ACC0036240,IND21003633,97,52377.24,3827.72,-48549.52,579.43,0,0
2021-12,ACC0036242,IND21013321,59,11912.73,433.02,-11479.71,189.13,0,0
2021-12,ACC0036243,IND21008725,66,14846.76,0.0,-14846.76,224.95,1,0
2021-12,ACC0036245,IND21003866,77,33787.44,913.12,-32874.32,450.18,0,0
2021-12,ACC0036250,IND21015603,44,14324.55,0.0,-14324.55,325.56,1,0
2021-12,ACC0036252,IND21006721,81,33640.15,1894.24,-31745.91,438.7,2,1
2021-12,ACC0036253,IND21014846,50,14219.05,0.0,-14219.05,284.38,0,0
2021-12,ACC0036254,IND21011330,78,45710.59,0.0,-45710.59,586.03,0,1
2021-12,ACC0036256,IND21002947,56,11352.86,820.08,-10532.78,217.37,0,1
2021-12,ACC0036257,IND21002953,82,33936.04,1915.2,-32020.84,437.21,0,2
2021-12,ACC0036258,IND21007093,74,16120.51,0.0,-16120.51,217.14,0,0
2021-12,ACC0036259,IND21012516,64,11524.94,1156.43,-10368.51,198.15,3,0
2021-12,ACC0036261,IND21012276,69,31696.23,2294.1,-29402.13,492.61,1,0
2021-12,ACC0036265,IND21010107,74,29278.12,328.23,-28949.89,400.09,1,1
2021-12,ACC0036266,IND21005930,57,25524.56,0.0,-25524.56,447.8,0,1
2021-12,ACC0036269,IND21002701,66,33258.95,1879.62,-31379.33,532.4,1,0
2021-12,ACC0036272,IND21009768,80,29920.18,1204.07,-28716.11,389.05,0,1
2021-12,ACC0036274,IND21010719,77,27934.86,325.4,-27609.46,329.82,1,0
2021-12,ACC0036278,IND21003801,74,32914.59,1099.39,-31815.2,459.65,1,0
2021-12,ACC0036280,IND21006211,63,19938.85,0.0,-19938.85,316.49,1,0
2021-12,ACC0036283,IND21012943,70,27346.87,856.65,-26490.22,402.91,1,0
2021-12,ACC0036290,IND21014424,64,19545.36,642.53,-18902.83,315.44,0,0
2021-12,ACC0036292,IND21007498,75,38576.06,1736.32,-36839.74,537.5,1,0
2021-12,ACC0036297,IND21004744,80,41773.56,2048.11,-39725.45,547.77,2,0
2021-12,ACC0036299,IND21008332,91,51974.46,1012.88,-50961.58,582.28,1,0
2021-12,ACC0036301,IND21008168,61,12175.51,0.0,-12175.51,199.6,0,2
2021-12,ACC0036304,IND21003845,60,28033.05,0.0,-28033.05,467.22,1,0
2021-12,ACC0036305,IND21002094,79,44200.02,2885.99,-41314.03,596.03,1,1
2021-12,ACC0036307,IND21013489,76,26825.49,521.9,-26303.59,359.83,2,0
2021-12,ACC0036311,IND21006189,72,26121.85,462.25,-25659.6,369.22,1,1
2021-12,ACC0036313,IND21005235,40,7164.55,0.0,-7164.55,179.11,1,0
2021-12,ACC0036314,IND21001771,66,11250.48,0.0,-11250.48,170.46,0,0
2021-12,ACC0036315,IND21012007,72,45158.4,1160.68,-43997.72,643.32,1,0
2021-12,ACC0036316,IND21000231,61,15325.05,0.0,-15325.05,251.23,0,1
2021-12,ACC0036317,IND21004230,79,24131.05,2938.14,-21192.91,342.65,0,0
2021-12,ACC0036319,IND21009465,76,24957.0,6341.69,-18615.31,411.82,1,0
2021-12,ACC0036320,IND21012218,63,21894.69,0.0,-21894.69,347.53,0,0
2021-12,ACC0036323,IND21001240,50,13740.02,0.0,-13740.02,274.8,0,0
2021-12,ACC0036324,IND21010138,79,21578.19,1361.64,-20216.55,290.38,0,0
2021-12,ACC0036327,IND21012795,71,33764.98,3999.67,-29765.31,531.9,0,0
2021-12,ACC0036329,IND21010981,70,55806.3,2431.04,-53375.26,831.96,0,0
2021-12,ACC0036331,IND21002834,75,16461.42,0.0,-16461.42,219.49,2,0
2021-12,ACC0036332,IND21015099,48,43019.34,0.0,-43019.34,896.24,0,0
2021-12,ACC0036333,IND21005538,64,10814.08,0.0,-10814.08,168.97,0,0
2021-12,ACC0036334,IND21008284,73,26640.91,1103.95,-25536.96,380.07,1,0
2021-12,ACC0036335,IND21013306,60,16815.17,0.0,-16815.17,280.25,1,1
2021-12,ACC0036337,IND21002478,85,46339.83,935.77,-45404.06,556.18,1,0
2021-12,ACC0036338,IND21002050,60,18580.58,0.0,-18580.58,309.68,0,0
2021-12,ACC0036339,IND21004715,73,63932.84,0.0,-63932.84,875.79,4,0
2021-12,ACC0036340,IND21011285,69,13761.94,0.0,-13761.94,199.45,2,2
2021-12,ACC0036343,IND21010111,75,25746.73,1704.87,-24041.86,366.02,1,1
2021-12,ACC0036347,IND21004248,68,11694.99,1938.37,-9756.62,200.49,0,0
2021-12,ACC0036349,IND21015508,48,13059.59,0.0,-13059.59,272.07,0,0
2021-12,ACC0036350,IND21012263,76,21621.49,0.0,-21621.49,284.49,3,0
2021-12,ACC0036351,IND21004110,62,13728.45,0.0,-13728.45,221.43,0,0
2021-12,ACC0036352,IND21004341,77,15036.59,715.41,-14321.18,204.57,0,0
2021-12,ACC0036353,IND21004460,70,15872.3,0.0,-15872.3,226.75,0,0
2021-12,ACC0036354,IND21014986,59,20040.58,1855.27,-18185.31,371.12,0,0
2021-12,ACC0036356,IND21001913,85,39180.44,258.29,-38922.15,463.99,0,1
2021-12,ACC0036361,IND21005355,61,14258.11,0.0,-14258.11,233.74,2,0
2021-12,ACC0036362,IND21007160,85,44148.47,1662.05,-42486.42,538.95,1,1
2021-12,ACC0036365,IND21011580,72,29453.97,1601.25,-27852.72,431.32,0,2
2021-12,ACC0036366,IND21013176,57,9107.04,0.0,-9107.04,159.77,0,0
2021-12,ACC0036369,IND21000276,72,49602.05,3058.69,-46543.36,731.4,0,0
2021-12,ACC0036373,IND21001149,49,15933.64,404.33,-15529.31,333.43,0,0
2021-12,ACC0036377,IND21013548,80,30436.34,1796.95,-28639.39,402.92,2,0
2021-12,ACC0036378,IND21005313,78,25554.71,1119.27,-24435.44,341.97,0,2
2021-12,ACC0036379,IND21009419,89,44052.58,0.0,-44052.58,494.97,0,1
2021-12,ACC0036380,IND21002423,69,51925.38,0.0,-51925.38,752.54,1,0
2021-12,ACC0036381,IND21008287,76,25308.37,794.49,-24513.88,343.46,1,0
2021-12,ACC0036382,IND21007323,71,29151.49,1031.29,-28120.2,425.11,1,0
2021-12,ACC0036386,IND21008553,76,36202.68,0.0,-36202.68,476.35,1,0
2021-12,ACC0036388,IND21005046,46,11859.26,0.0,-11859.26,257.81,0,1
2021-12,ACC0036390,IND21012132,63,13396.94,0.0,-13396.94,212.65,2,0
2021-12,ACC0036396,IND21000708,77,23957.0,3894.62,-20062.38,361.71,0,1
2021-12,ACC0036400,IND21005048,74,45871.25,1408.97,-44462.28,638.92,1,0
2021-12,ACC0036402,IND21015076,48,14265.64,0.0,-14265.64,297.2,1,0
2021-12,ACC0036403,IND21005615,62,12379.41,795.64,-11583.77,212.5,0,0
2021-12,ACC0036404,IND21009583,72,33505.36,0.0,-33505.36,465.35,0,0
2021-12,ACC0036410,IND21003524,61,13656.49,0.0,-13656.49,223.88,1,0
2021-12,ACC0036411,IND21008041,59,33793.96,3205.98,-30587.98,627.12,0,1
2021-12,ACC0036412,IND21002434,81,23082.63,0.0,-23082.63,284.97,0,0
2021-12,ACC0036416,IND21007440,46,10627.5,610.03,-10017.47,244.29,0,1
2021-12,ACC0036418,IND21004136,60,15329.7,0.0,-15329.7,255.5,1,0
2021-12,ACC0036419,IND21005124,71,23359.02,1840.66,-21518.36,354.93,0,1
2021-12,ACC0036420,IND21005210,93,38154.71,368.79,-37785.92,414.23,1,0
2021-12,ACC0036422,IND21011887,89,38026.67,0.0,-38026.67,427.27,0,0
2021-12,ACC0036424,IND21007758,56,14108.1,0.0,-14108.1,251.93,1,0
2021-12,ACC0036426,IND21008334,56,11785.36,0.0,-11785.36,210.45,1,0
2021-12,ACC0036427,IND21000275,78,40350.3,1748.36,-38601.94,539.73,0,1
2021-12,ACC0036430,IND21004491,65,29469.37,540.81,-28928.56,461.7,0,0
2021-12,ACC0036431,IND21014926,32,10001.52,0.0,-10001.52,312.55,0,0
2021-12,ACC0036432,IND21013953,76,29438.56,400.25,-29038.31,392.62,0,1
2021-12,ACC0036433,IND21008820,88,34543.44,1308.35,-33235.09,407.41,2,0
2021-12,ACC0036435,IND21001624,81,29249.4,0.0,-29249.4,361.1,1,0
2021-12,ACC0036437,IND21015594,52,44018.31,0.0,-44018.31,846.51,2,0
2021-12,ACC0036438,IND21009666,47,8802.13,0.0,-8802.13,187.28,0,1
2021-12,ACC0036439,IND21005085,55,13287.96,0.0,-13287.96,241.6,0,0
2021-12,ACC0036441,IND21000239,66,27496.55,0.0,-27496.55,416.61,0,0
2021-12,ACC0036442,IND21000398,60,28789.29,4363.22,-24426.07,552.54,0,1
2021-12,ACC0036444,IND21005173,74,16041.52,1460.63,-14580.89,236.52,0,0
2021-12,ACC0036446,IND21008305,70,19093.99,0.0,-19093.99,272.77,0,2
2021-12,ACC0036447,IND21001672,77,15057.28,0.0,-15057.28,195.55,1,0
2021-12,ACC0036448,IND21013070,71,15581.69,1028.59,-14553.1,233.95,2,0
2021-12,ACC0036449,IND21000291,48,10678.38,0.0,-10678.38,222.47,1,1
2021-12,ACC0036450,IND21007533,76,26080.38,219.65,-25860.73,346.05,2,0
2021-12,ACC0036451,IND21012766,58,12963.44,0.0,-12963.44,223.51,1,0
2021-12,ACC0036452,IND21002986,69,29588.48,2036.75,-27551.73,458.34,0,1
2021-12,ACC0036453,IND21001002,73,33297.51,635.51,-32662.0,464.84,0,1
2021-12,ACC0036454,IND21005534,67,24638.63,0.0,-24638.63,366.32,1,0
2021-12,ACC0036458,IND21002229,44,10518.12,0.0,-10518.12,239.05,1,0
2021-12,ACC0036460,IND21003586,65,9605.49,1248.33,-8357.16,166.98,0,0
2021-12,ACC0036465,IND21011901,81,28259.15,885.68,-27373.47,359.81,0,0
2021-12,ACC0036466,IND21005560,63,11737.47,0.0,-11737.47,186.31,1,0
2021-12,ACC0036469,IND21009322,73,32664.32,639.61,-32024.71,456.22,1,1
2021-12,ACC0036474,IND21007684,51,8009.35,0.0,-8009.35,157.05,1,0
2021-12,ACC0036476,IND21012028,95,49062.43,2983.38,-46079.05,547.85,1,0
2021-12,ACC0036478,IND21002349,72,49313.08,0.0,-49313.08,671.9,2,1
2021-12,ACC0036480,IND21015587,47,19601.01,1198.94,-18402.07,442.55,0,0
2021-12,ACC0036483,IND21006548,57,15071.36,0.0,-15071.36,264.41,0,0
2021-12,ACC0036484,IND21003594,79,22923.01,447.06,-22475.95,292.38,2,1
2021-12,ACC0036485,IND21006228,83,64574.88,2576.86,-61998.02,809.06,3,0
2021-12,ACC0036488,IND21006568,96,34331.96,5750.98,-28580.98,409.04,2,0
2021-12,ACC0036490,IND21015015,43,28878.7,0.0,-28878.7,671.6,1,0
2021-12,ACC0036491,IND21005927,74,36824.87,1749.13,-35075.74,521.27,0,1
2021-12,ACC0036495,IND21015622,42,10239.07,1749.34,-8489.73,285.44,0,1
2021-12,ACC0036497,IND21003438,51,9859.47,0.0,-9859.47,193.32,0,1
2021-12,ACC0036498,IND21007385,54,15163.48,0.0,-15163.48,280.34,0,0
2021-12,ACC0036499,IND21014240,64,21548.62,0.0,-21548.62,296.71,1,0
2021-12,ACC0036501,IND21002365,65,77666.17,0.0,-77666.17,1194.86,0,0
2021-12,ACC0036503,IND21001236,68,29761.39,0.0,-29761.39,437.67,0,1
2021-12,ACC0036504,IND21004795,73,46987.82,1709.45,-45278.37,667.09,0,0
2021-12,ACC0036507,IND21012752,62,14059.1,327.86,-13731.24,232.05,1,0
2021-12,ACC0036508,IND21015033,40,15611.98,0.0,-15611.98,390.3,2,0
2021-12,ACC0036519,IND21006813,94,42085.39,2609.9,-39475.49,475.48,1,0
2021-12,ACC0036520,IND21011371,89,42771.49,4392.03,-38379.46,529.93,0,0
2021-12,ACC0036522,IND21001548,77,57232.05,1372.83,-55859.22,761.1,1,0
2021-12,ACC0036526,IND21007788,66,40420.26,4802.25,-35618.01,685.19,1,0
2021-12,ACC0036527,IND21005771,68,27459.35,93.15,-27366.2,405.18,1,0
2021-12,ACC0036529,IND21005338,60,20393.12,1206.12,-19187.0,359.99,1,0
2021-12,ACC0036530,IND21008208,77,42931.3,1766.59,-41164.71,580.49,0,0
2021-12,ACC0036531,IND21000376,85,40720.95,1143.23,-39577.72,492.52,0,1
