account_id,customer_id,bank_name,account_type,account_tier,statement_timeframe_months,analysis_segment
ACC0035908,IND21012990,Absa,easy,basic,6,basic_easy
ACC0035909,IND21012990,Nedbank,joint,basic,3,basic_joint
ACC0035910,IND21010420,Absa,easy,basic,3,basic_easy
ACC0035911,IND21010299,First National Bank,savings,basic,3,basic_savings
ACC0035913,IND21007443,Nedbank,easy,basic,6,basic_easy
ACC0035914,IND21013252,Absa,easy,basic,3,basic_easy
ACC0035915,IND21000204,Capitec,savings,basic,6,basic_savings
ACC0035916,IND21015091,African Bank,easy,basic,6,basic_easy
ACC0035917,IND21013135,First National Bank,current,standard,6,standard_current
ACC0035918,IND21011328,Capitec,savings,standard,6,standard_savings
ACC0035919,IND21014515,Standard Bank,savings,standard,3,standard_savings
ACC0035920,IND21014012,Standard Bank,aspire,standard,6,standard_aspire
ACC0035921,IND21011673,African Bank,easy,basic,3,basic_easy
ACC0035922,IND21003143,Absa,easy,basic,3,basic_easy
ACC0035923,IND21011878,Standard Bank,savings,standard,6,standard_savings
ACC0035924,IND21013915,Capitec,savings,basic,6,basic_savings
ACC0035925,IND21011864,Nedbank,savings,standard,3,standard_savings
ACC0035926,IND21002363,Standard Bank,easy,basic,3,basic_easy
ACC0035927,IND21000566,Absa,current,standard,6,standard_current
ACC0035928,IND21007826,First National Bank,savings,standard,3,standard_savings
ACC0035929,IND21004106,First National Bank,savings,standard,6,standard_savings
ACC0035930,IND21004106,First National Bank,current,standard,3,standard_current
ACC0035931,IND21013731,Absa,easy,basic,6,basic_easy
ACC0035932,IND21012644,Capitec,easy,basic,6,basic_easy
ACC0035933,IND21003788,Standard Bank,current,standard,3,standard_current
ACC0035935,IND21011912,First National Bank,savings,standard,3,standard_savings
ACC0035936,IND21008860,Capitec,easy,basic,3,basic_easy
ACC0035937,IND21010137,Standard Bank,easy,basic,3,basic_easy
ACC0035938,IND21001331,Nedbank,aspire,standard,6,standard_aspire
ACC0035939,IND21013096,Standard Bank,easy,basic,6,basic_easy
ACC0035940,IND21014221,Nedbank,savings,basic,6,basic_savings
ACC0035942,IND21000933,First National Bank,easy,basic,3,basic_easy
ACC0035943,IND21001901,Absa,easy,basic,6,basic_easy
ACC0035944,IND21014255,Nedbank,easy,basic,3,basic_easy
ACC0035945,IND21009688,Absa,platinum,premium,3,premium_platinum
ACC0035946,IND21000841,African Bank,easy,basic,3,basic_easy
ACC0035948,IND21001956,Absa,cheque,standard,3,standard_cheque
ACC0035949,IND21007723,Discovery Bank,savings,basic,3,basic_savings
ACC0035950,IND21015575,Standard Bank,easy,basic,3,basic_easy
ACC0035951,IND21011825,Discovery Bank,easy,basic,6,basic_easy
ACC0035952,IND21002893,First National Bank,savings,basic,6,basic_savings
ACC0035953,IND21011020,First National Bank,easy,basic,6,basic_easy
ACC0035954,IND21011667,Standard Bank,savings,standard,3,standard_savings
ACC0035955,IND21001280,Capitec,savings,basic,6,basic_savings
ACC0035956,IND21001280,Nedbank,joint,basic,6,basic_joint
ACC0035957,IND21007497,Absa,savings,basic,6,basic_savings
ACC0035958,IND21013929,Capitec,savings,standard,3,standard_savings
ACC0035959,IND21000938,Standard Bank,savings,basic,3,basic_savings
ACC0035960,IND21005773,First National Bank,easy,basic,3,basic_easy
ACC0035961,IND21000210,Absa,savings,basic,6,basic_savings
ACC0035962,IND21004773,Capitec,savings,basic,6,basic_savings
ACC0035963,IND21015374,Nedbank,easy,basic,6,basic_easy
ACC0035965,IND21006878,African Bank,savings,basic,3,basic_savings
ACC0035967,IND21010027,Standard Bank,aspire,standard,3,standard_aspire
ACC0035968,IND21009345,Absa,savings,standard,3,standard_savings
ACC0035969,IND21009345,Capitec,joint,standard,3,standard_joint
ACC0035970,IND21008303,Standard Bank,savings,standard,3,standard_savings
ACC0035971,IND21003102,Capitec,current,standard,3,standard_current
ACC0035972,IND21006452,First National Bank,savings,basic,6,basic_savings
ACC0035973,IND21002622,Capitec,cheque,standard,3,standard_cheque
ACC0035974,IND21002622,First National Bank,joint,standard,3,standard_joint
ACC0035975,IND21005486,Absa,easy,basic,3,basic_easy
ACC0035976,IND21013294,Capitec,easy,basic,3,basic_easy
ACC0035977,IND21007008,First National Bank,easy,basic,6,basic_easy
ACC0035978,IND21001968,Absa,easy,basic,6,basic_easy
ACC0035980,IND21007879,Standard Bank,easy,basic,3,basic_easy
ACC0035982,IND21013814,Absa,current,standard,3,standard_current
ACC0035983,IND21006960,Absa,savings,basic,6,basic_savings
ACC0035984,IND21010956,Absa,savings,standard,6,standard_savings
ACC0035985,IND21010956,Nedbank,savings,standard,3,standard_savings
ACC0035986,IND21001217,Nedbank,easy,basic,3,basic_easy
ACC0035987,IND21001104,Nedbank,savings,basic,6,basic_savings
ACC0035988,IND21010259,First National Bank,easy,basic,6,basic_easy
ACC0035989,IND21011722,Capitec,cheque,standard,6,standard_cheque
ACC0035991,IND21003347,Absa,easy,basic,6,basic_easy
ACC0035992,IND21009993,Standard Bank,current,standard,6,standard_current
ACC0035993,IND21011394,African Bank,cheque,standard,3,standard_cheque
ACC0035994,IND21011951,Capitec,current,standard,6,standard_current
ACC0035995,IND21002278,Discovery Bank,easy,basic,3,basic_easy
ACC0035996,IND21003076,Absa,savings,standard,6,standard_savings
ACC0035997,IND21009309,African Bank,easy,basic,3,basic_easy
ACC0035998,IND21010532,TymeBank,cheque,standard,3,standard_cheque
ACC0035999,IND21000778,Nedbank,current,standard,3,standard_current
ACC0036000,IND21008718,Absa,savings,standard,6,standard_savings
ACC0036001,IND21004719,Capitec,easy,basic,3,basic_easy
ACC0036002,IND21006596,Discovery Bank,easy,basic,6,basic_easy
ACC0036003,IND21010393,First National Bank,cheque,standard,3,standard_cheque
ACC0036004,IND21015169,Nedbank,easy,basic,6,basic_easy
ACC0036007,IND21005850,Nedbank,current,standard,6,standard_current
ACC0036009,IND21014014,Capitec,cheque,standard,3,standard_cheque
ACC0036010,IND21006165,TymeBank,easy,basic,6,basic_easy
ACC0036011,IND21002781,First National Bank,easy,basic,3,basic_easy
ACC0036012,IND21010663,Standard Bank,cheque,standard,3,standard_cheque
ACC0036014,IND21003830,Absa,cheque,standard,6,standard_cheque
ACC0036015,IND21008391,First National Bank,easy,basic,3,basic_easy
ACC0036016,IND21009094,Capitec,savings,standard,3,standard_savings
ACC0036017,IND21009094,TymeBank,joint,standard,3,standard_joint
ACC0036019,IND21001490,Standard Bank,current,standard,6,standard_current
ACC0036020,IND21012055,Nedbank,easy,basic,6,basic_easy
ACC0036021,IND21012467,Nedbank,easy,basic,3,basic_easy
ACC0036022,IND21015016,Capitec,savings,basic,6,basic_savings
ACC0036023,IND21003458,Absa,easy,basic,3,basic_easy
ACC0036025,IND21002052,Nedbank,easy,basic,6,basic_easy
ACC0036026,IND21013710,Nedbank,easy,basic,3,basic_easy
ACC0036027,IND21005442,Standard Bank,current,standard,3,standard_current
ACC0036028,IND21006349,First National Bank,current,standard,3,standard_current
ACC0036029,IND21014786,First National Bank,easy,basic,6,basic_easy
ACC0036030,IND21011823,Discovery Bank,easy,basic,6,basic_easy
ACC0036031,IND21011628,Standard Bank,easy,basic,6,basic_easy
ACC0036032,IND21010392,Standard Bank,current,standard,3,standard_current
ACC0036033,IND21008023,Standard Bank,easy,basic,6,basic_easy
ACC0036034,IND21011972,First National Bank,easy,basic,3,basic_easy
ACC0036035,IND21005229,Nedbank,easy,basic,3,basic_easy
ACC0036036,IND21012223,Standard Bank,easy,basic,6,basic_easy
ACC0036038,IND21000805,Capitec,savings,standard,6,standard_savings
ACC0036039,IND21005216,Capitec,easy,basic,3,basic_easy
ACC0036040,IND21000948,First National Bank,savings,standard,3,standard_savings
ACC0036041,IND21015564,Standard Bank,easy,basic,3,basic_easy
ACC0036042,IND21015564,Standard Bank,joint,basic,3,basic_joint
ACC0036043,IND21014381,Standard Bank,cheque,standard,3,standard_cheque
ACC0036044,IND21013754,Absa,current,standard,6,standard_current
ACC0036045,IND21001885,Capitec,easy,basic,3,basic_easy
ACC0036047,IND21011516,TymeBank,savings,standard,6,standard_savings
ACC0036048,IND21014581,Capitec,current,standard,6,standard_current
ACC0036049,IND21011662,Nedbank,easy,basic,6,basic_easy
ACC0036050,IND21004253,Standard Bank,easy,basic,6,basic_easy
ACC0036051,IND21013313,First National Bank,easy,basic,3,basic_easy
ACC0036052,IND21000684,Nedbank,easy,basic,6,basic_easy
ACC0036053,IND21001971,Absa,easy,basic,6,basic_easy
ACC0036054,IND21002472,Nedbank,savings,basic,6,basic_savings
ACC0036055,IND21010931,First National Bank,easy,basic,6,basic_easy
ACC0036056,IND21003876,Nedbank,savings,standard,6,standard_savings
ACC0036057,IND21006497,African Bank,savings,standard,6,standard_savings
ACC0036058,IND21009721,Standard Bank,current,standard,6,standard_current
ACC0036059,IND21015618,First National Bank,easy,basic,3,basic_easy
ACC0036060,IND21009228,Standard Bank,easy,basic,3,basic_easy
ACC0036061,IND21004609,TymeBank,savings,standard,3,standard_savings
ACC0036062,IND21011027,Nedbank,easy,basic,6,basic_easy
ACC0036065,IND21010559,First National Bank,joint,basic,3,basic_joint
ACC0036066,IND21004294,Nedbank,cheque,standard,6,standard_cheque
ACC0036067,IND21005632,Nedbank,savings,standard,3,standard_savings
ACC0036069,IND21008315,Absa,savings,standard,3,standard_savings
ACC0036070,IND21014927,Nedbank,savings,basic,6,basic_savings
ACC0036071,IND21004047,First National Bank,savings,standard,6,standard_savings
ACC0036072,IND21007743,Absa,easy,basic,3,basic_easy
ACC0036073,IND21009788,First National Bank,savings,standard,6,standard_savings
ACC0036074,IND21000488,Capitec,cheque,standard,6,standard_cheque
ACC0036075,IND21001468,Absa,easy,basic,3,basic_easy
ACC0036076,IND21001333,Capitec,savings,basic,6,basic_savings
ACC0036077,IND21003743,Absa,savings,standard,6,standard_savings
ACC0036078,IND21011155,Capitec,easy,basic,6,basic_easy
ACC0036079,IND21012863,Investec,savings,standard,6,standard_savings
ACC0036080,IND21014264,Absa,savings,standard,3,standard_savings
ACC0036082,IND21003306,Nedbank,savings,basic,3,basic_savings
ACC0036083,IND21005288,Standard Bank,savings,basic,3,basic_savings
ACC0036084,IND21002757,Capitec,easy,basic,6,basic_easy
ACC0036085,IND21004780,First National Bank,savings,standard,6,standard_savings
ACC0036086,IND21004780,Standard Bank,current,standard,6,standard_current
ACC0036087,IND21008951,Discovery Bank,savings,standard,6,standard_savings
ACC0036088,IND21005192,Nedbank,easy,basic,6,basic_easy
ACC0036089,IND21002806,African Bank,savings,standard,3,standard_savings
ACC0036090,IND21014577,Nedbank,easy,basic,3,basic_easy
ACC0036091,IND21009689,Standard Bank,savings,standard,3,standard_savings
ACC0036092,IND21003417,Standard Bank,savings,basic,6,basic_savings
ACC0036093,IND21005677,Standard Bank,easy,basic,6,basic_easy
ACC0036094,IND21010838,First National Bank,easy,basic,3,basic_easy
ACC0036095,IND21006285,First National Bank,easy,basic,6,basic_easy
ACC0036096,IND21000955,Discovery Bank,aspire,standard,3,standard_aspire
ACC0036097,IND21000935,Nedbank,aspire,standard,3,standard_aspire
ACC0036098,IND21000935,Capitec,aspire,standard,6,standard_aspire
ACC0036099,IND21014924,Standard Bank,easy,basic,6,basic_easy
ACC0036100,IND21000535,Nedbank,current,standard,6,standard_current
ACC0036101,IND21014681,First National Bank,savings,standard,3,standard_savings
ACC0036102,IND21009040,Nedbank,savings,basic,6,basic_savings
ACC0036103,IND21014667,Absa,savings,basic,6,basic_savings
ACC0036104,IND21005318,Absa,savings,basic,3,basic_savings
ACC0036105,IND21007187,Standard Bank,easy,basic,3,basic_easy
ACC0036106,IND21010428,Absa,current,standard,3,standard_current
ACC0036107,IND21012201,TymeBank,easy,basic,3,basic_easy
ACC0036108,IND21012201,TymeBank,joint,basic,6,basic_joint
ACC0036109,IND21002672,First National Bank,savings,basic,6,basic_savings
ACC0036110,IND21004467,Absa,easy,basic,6,basic_easy
ACC0036111,IND21004170,First National Bank,savings,standard,6,standard_savings
ACC0036112,IND21000727,Absa,current,standard,3,standard_current
ACC0036113,IND21005259,Standard Bank,current,standard,3,standard_current
ACC0036114,IND21005523,Nedbank,savings,basic,3,basic_savings
ACC0036115,IND21013491,Absa,savings,standard,6,standard_savings
ACC0036116,IND21014522,Capitec,cheque,standard,3,standard_cheque
ACC0036117,IND21014522,Absa,cheque,standard,3,standard_cheque
ACC0036118,IND21001711,Capitec,easy,basic,3,basic_easy
ACC0036119,IND21015084,Standard Bank,easy,basic,3,basic_easy
ACC0036120,IND21001034,Standard Bank,savings,basic,3,basic_savings
ACC0036121,IND21004669,African Bank,easy,basic,3,basic_easy
ACC0036122,IND21005686,Absa,cheque,standard,6,standard_cheque
ACC0036123,IND21013261,Nedbank,aspire,standard,3,standard_aspire
ACC0036124,IND21004277,First National Bank,easy,basic,3,basic_easy
ACC0036125,IND21013973,First National Bank,easy,basic,6,basic_easy
ACC0036126,IND21003768,Absa,savings,basic,3,basic_savings
ACC0036127,IND21008369,Standard Bank,savings,basic,6,basic_savings
ACC0036129,IND21012352,Standard Bank,current,standard,6,standard_current
ACC0036130,IND21006585,First National Bank,savings,basic,6,basic_savings
ACC0036131,IND21013722,First National Bank,easy,basic,6,basic_easy
ACC0036132,IND21013722,Capitec,joint,basic,3,basic_joint
ACC0036133,IND21006726,Standard Bank,savings,basic,6,basic_savings
ACC0036134,IND21000689,Nedbank,aspire,standard,6,standard_aspire
ACC0036135,IND21000940,Standard Bank,savings,basic,6,basic_savings
ACC0036136,IND21004832,First National Bank,savings,standard,3,standard_savings
ACC0036137,IND21007313,Nedbank,current,standard,3,standard_current
ACC0036138,IND21006067,First National Bank,savings,standard,3,standard_savings
ACC0036139,IND21011136,Nedbank,easy,basic,3,basic_easy
ACC0036140,IND21010112,Absa,savings,basic,6,basic_savings
ACC0036141,IND21004377,Absa,savings,basic,6,basic_savings
ACC0036142,IND21012463,Absa,easy,basic,3,basic_easy
ACC0036143,IND21012200,Capitec,savings,standard,3,standard_savings
ACC0036145,IND21011099,African Bank,savings,standard,3,standard_savings
ACC0036146,IND21000927,Capitec,savings,standard,6,standard_savings
ACC0036147,IND21006126,Standard Bank,current,standard,3,standard_current
ACC0036148,IND21001988,Absa,cheque,standard,6,standard_cheque
ACC0036149,IND21006444,Nedbank,easy,basic,3,basic_easy
ACC0036150,IND21009004,First National Bank,easy,basic,3,basic_easy
ACC0036151,IND21002728,Absa,easy,basic,3,basic_easy
ACC0036152,IND21001938,Nedbank,easy,basic,6,basic_easy
ACC0036153,IND21012366,Standard Bank,easy,basic,6,basic_easy
ACC0036154,IND21010862,Standard Bank,cheque,standard,6,standard_cheque
ACC0036155,IND21015271,Capitec,easy,basic,6,basic_easy
ACC0036156,IND21011770,Discovery Bank,gold,premium,6,premium_gold
ACC0036157,IND21007452,Nedbank,easy,basic,6,basic_easy
ACC0036158,IND21010864,Standard Bank,savings,standard,6,standard_savings
ACC0036159,IND21005377,Capitec,gold,premium,6,premium_gold
ACC0036160,IND21011364,First National Bank,savings,basic,3,basic_savings
ACC0036162,IND21002557,Standard Bank,cheque,standard,6,standard_cheque
ACC0036163,IND21014117,Nedbank,savings,basic,6,basic_savings
ACC0036164,IND21015456,Nedbank,easy,basic,6,basic_easy
ACC0036165,IND21008863,First National Bank,easy,basic,3,basic_easy
ACC0036166,IND21001800,Capitec,savings,basic,6,basic_savings
ACC0036167,IND21010337,Standard Bank,easy,basic,3,basic_easy
ACC0036168,IND21004666,First National Bank,easy,basic,3,basic_easy
ACC0036169,IND21000484,African Bank,easy,basic,3,basic_easy
ACC0036170,IND21015439,Capitec,easy,basic,6,basic_easy
ACC0036171,IND21004186,Standard Bank,current,standard,3,standard_current
ACC0036172,IND21004186,Standard Bank,aspire,standard,3,standard_aspire
ACC0036173,IND21010579,Absa,savings,basic,3,basic_savings
ACC0036174,IND21005434,TymeBank,easy,basic,6,basic_easy
ACC0036177,IND21014361,African Bank,cheque,standard,3,standard_cheque
ACC0036178,IND21014361,Nedbank,savings,standard,3,standard_savings
ACC0036179,IND21014844,Capitec,savings,standard,3,standard_savings
ACC0036180,IND21015418,Absa,easy,basic,3,basic_easy
ACC0036181,IND21005644,Standard Bank,easy,basic,6,basic_easy
ACC0036182,IND21000917,First National Bank,easy,basic,6,basic_easy
ACC0036184,IND21012662,First National Bank,easy,basic,6,basic_easy
ACC0036185,IND21011836,Nedbank,easy,basic,3,basic_easy
ACC0036186,IND21001185,Standard Bank,savings,standard,3,standard_savings
ACC0036187,IND21002101,Standard Bank,easy,basic,3,basic_easy
ACC0036188,IND21015384,Absa,easy,basic,3,basic_easy
ACC0036189,IND21006049,Absa,savings,standard,3,standard_savings
ACC0036190,IND21002753,First National Bank,current,standard,3,standard_current
ACC0036191,IND21011629,Capitec,savings,basic,3,basic_savings
ACC0036192,IND21011629,Standard Bank,joint,basic,6,basic_joint
ACC0036193,IND21001946,TymeBank,easy,basic,6,basic_easy
ACC0036194,IND21015340,Standard Bank,savings,basic,6,basic_savings
ACC0036195,IND21012203,First National Bank,easy,basic,3,basic_easy
ACC0036196,IND21004637,Capitec,current,standard,3,standard_current
ACC0036197,IND21006294,TymeBank,current,standard,3,standard_current
ACC0036198,IND21004960,Standard Bank,current,standard,6,standard_current
ACC0036199,IND21014514,Nedbank,aspire,standard,3,standard_aspire
ACC0036200,IND21008814,First National Bank,easy,basic,3,basic_easy
ACC0036201,IND21005364,Absa,savings,basic,6,basic_savings
ACC0036202,IND21010242,Capitec,current,standard,6,standard_current
ACC0036203,IND21010242,Absa,savings,standard,3,standard_savings
ACC0036204,IND21005223,Capitec,savings,basic,3,basic_savings
ACC0036205,IND21014443,Standard Bank,savings,standard,3,standard_savings
ACC0036207,IND21007361,Absa,easy,basic,6,basic_easy
ACC0036208,IND21015309,Discovery Bank,easy,basic,6,basic_easy
ACC0036209,IND21005277,TymeBank,easy,basic,6,basic_easy
ACC0036210,IND21003786,First National Bank,easy,basic,3,basic_easy
ACC0036211,IND21007955,Standard Bank,current,standard,6,standard_current
ACC0036212,IND21015181,Investec,easy,basic,6,basic_easy
ACC0036213,IND21011462,African Bank,easy,basic,3,basic_easy
ACC0036214,IND21005179,First National Bank,cheque,standard,3,standard_cheque
ACC0036215,IND21006888,Standard Bank,savings,basic,6,basic_savings
ACC0036216,IND21010430,First National Bank,cheque,standard,6,standard_cheque
ACC0036217,IND21006201,First National Bank,easy,basic,6,basic_easy
ACC0036218,IND21011302,First National Bank,savings,basic,6,basic_savings
ACC0036219,IND21013923,Standard Bank,current,standard,6,standard_current
ACC0036220,IND21013071,Standard Bank,current,standard,6,standard_current
ACC0036221,IND21010513,Capitec,easy,basic,6,basic_easy
ACC0036222,IND21008385,Absa,easy,basic,3,basic_easy
ACC0036223,IND21003986,Absa,savings,basic,6,basic_savings
ACC0036224,IND21015247,Standard Bank,easy,basic,3,basic_easy
ACC0036225,IND21008885,First National Bank,savings,basic,3,basic_savings
ACC0036226,IND21007101,First National Bank,easy,basic,6,basic_easy
ACC0036227,IND21007918,First National Bank,easy,basic,3,basic_easy
ACC0036228,IND21010889,Standard Bank,current,standard,6,standard_current
ACC0036229,IND21010889,Absa,current,standard,6,standard_current
ACC0036230,IND21014387,Standard Bank,savings,basic,6,basic_savings
ACC0036231,IND21001606,African Bank,cheque,standard,3,standard_cheque
ACC0036232,IND21004009,First National Bank,cheque,standard,3,standard_cheque
ACC0036233,IND21014315,First National Bank,savings,basic,6,basic_savings
ACC0036234,IND21001199,Absa,easy,basic,6,basic_easy
ACC0036236,IND21012105,First National Bank,cheque,standard,3,standard_cheque
ACC0036237,IND21013347,First National Bank,easy,basic,6,basic_easy
ACC0036238,IND21000878,Standard Bank,cheque,standard,3,standard_cheque
ACC0036239,IND21012189,Standard Bank,easy,basic,6,basic_easy
ACC0036240,IND21003633,Absa,current,standard,3,standard_current
ACC0036241,IND21003633,Absa,joint,standard,3,standard_joint
ACC0036242,IND21013321,Standard Bank,savings,basic,3,basic_savings
ACC0036243,IND21008725,Absa,savings,basic,6,basic_savings
ACC0036244,IND21008725,Capitec,joint,basic,6,basic_joint
ACC0036245,IND21003866,Capitec,savings,standard,6,standard_savings
ACC0036247,IND21009961,Nedbank,cheque,standard,3,standard_cheque
ACC0036248,IND21003517,Absa,savings,standard,6,standard_savings
ACC0036249,IND21001572,Standard Bank,easy,basic,6,basic_easy
ACC0036250,IND21015603,Capitec,savings,basic,3,basic_savings
ACC0036251,IND21012196,African Bank,savings,basic,6,basic_savings
ACC0036252,IND21006721,First National Bank,cheque,standard,3,standard_cheque
ACC0036253,IND21014846,Standard Bank,savings,basic,6,basic_savings
ACC0036254,IND21011330,Standard Bank,current,standard,6,standard_current
ACC0036255,IND21014675,Absa,savings,basic,3,basic_savings
ACC0036256,IND21002947,Nedbank,savings,basic,3,basic_savings
ACC0036257,IND21002953,First National Bank,easy,basic,6,basic_easy
ACC0036258,IND21007093,Standard Bank,easy,basic,3,basic_easy
ACC0036259,IND21012516,Absa,savings,basic,6,basic_savings
ACC0036260,IND21014179,Nedbank,easy,basic,3,basic_easy
ACC0036261,IND21012276,Absa,easy,basic,3,basic_easy
ACC0036263,IND21010608,Absa,savings,standard,6,standard_savings
ACC0036264,IND21003247,Standard Bank,savings,basic,3,basic_savings
ACC0036265,IND21010107,Absa,savings,basic,6,basic_savings
ACC0036266,IND21005930,African Bank,savings,standard,3,standard_savings
ACC0036267,IND21008838,TymeBank,cheque,standard,6,standard_cheque
ACC0036268,IND21004221,First National Bank,savings,basic,3,basic_savings
ACC0036269,IND21002701,Absa,easy,basic,3,basic_easy
ACC0036270,IND21004151,Absa,cheque,standard,3,standard_cheque
ACC0036272,IND21009768,First National Bank,cheque,standard,6,standard_cheque
ACC0036273,IND21004585,First National Bank,easy,basic,3,basic_easy
ACC0036274,IND21010719,Absa,cheque,standard,6,standard_cheque
ACC0036275,IND21004995,Absa,cheque,standard,6,standard_cheque
ACC0036276,IND21013093,Capitec,current,standard,6,standard_current
ACC0036277,IND21013032,First National Bank,easy,basic,3,basic_easy
ACC0036278,IND21003801,First National Bank,easy,basic,6,basic_easy
ACC0036279,IND21014224,Absa,savings,standard,6,standard_savings
ACC0036280,IND21006211,Standard Bank,easy,basic,6,basic_easy
ACC0036281,IND21009377,Standard Bank,savings,standard,6,standard_savings
ACC0036282,IND21000516,First National Bank,current,standard,3,standard_current
ACC0036283,IND21012943,First National Bank,current,standard,3,standard_current
ACC0036284,IND21014030,TymeBank,savings,standard,6,standard_savings
ACC0036285,IND21014030,Absa,current,standard,3,standard_current
ACC0036286,IND21012171,Absa,easy,basic,3,basic_easy
ACC0036288,IND21013727,Standard Bank,easy,basic,6,basic_easy
ACC0036289,IND21015467,Standard Bank,easy,basic,3,basic_easy
ACC0036290,IND21014424,Standard Bank,easy,basic,6,basic_easy
ACC0036291,IND21014161,Nedbank,savings,basic,6,basic_savings
ACC0036292,IND21007498,First National Bank,savings,standard,3,standard_savings
ACC0036293,IND21008576,Standard Bank,easy,basic,6,basic_easy
ACC0036294,IND21013850,Capitec,savings,standard,3,standard_savings
ACC0036295,IND21015097,Nedbank,easy,basic,6,basic_easy
ACC0036296,IND21013390,Nedbank,easy,basic,3,basic_easy
ACC0036297,IND21004744,Standard Bank,savings,standard,6,standard_savings
ACC0036298,IND21014884,First National Bank,easy,basic,3,basic_easy
ACC0036299,IND21008332,Nedbank,savings,standard,6,standard_savings
ACC0036300,IND21008332,Nedbank,cheque,standard,3,standard_cheque
ACC0036301,IND21008168,Investec,easy,basic,6,basic_easy
ACC0036302,IND21011706,Standard Bank,easy,basic,6,basic_easy
ACC0036304,IND21003845,Nedbank,easy,basic,6,basic_easy
ACC0036305,IND21002094,Absa,cheque,standard,6,standard_cheque
ACC0036306,IND21015311,Capitec,easy,basic,3,basic_easy
ACC0036307,IND21013489,Capitec,easy,basic,6,basic_easy
ACC0036308,IND21005265,Absa,savings,basic,6,basic_savings
ACC0036309,IND21006055,Standard Bank,easy,basic,3,basic_easy
ACC0036310,IND21006648,Standard Bank,easy,basic,6,basic_easy
ACC0036311,IND21006189,Standard Bank,savings,standard,6,standard_savings
ACC0036312,IND21006189,Absa,savings,standard,6,standard_savings
ACC0036313,IND21005235,Absa,easy,basic,6,basic_easy
ACC0036314,IND21001771,Standard Bank,easy,basic,3,basic_easy
ACC0036315,IND21012007,Absa,current,standard,3,standard_current
ACC0036316,IND21000231,African Bank,easy,basic,3,basic_easy
ACC0036317,IND21004230,TymeBank,savings,standard,6,standard_savings
ACC0036319,IND21009465,Nedbank,savings,basic,6,basic_savings
ACC0036320,IND21012218,Absa,easy,basic,6,basic_easy
ACC0036321,IND21014964,Standard Bank,easy,basic,6,basic_easy
ACC0036322,IND21003747,Standard Bank,cheque,standard,6,standard_cheque
ACC0036323,IND21001240,Nedbank,easy,basic,3,basic_easy
ACC0036324,IND21010138,First National Bank,current,standard,6,standard_current
ACC0036325,IND21013399,Absa,easy,basic,3,basic_easy
ACC0036326,IND21010628,Discovery Bank,aspire,standard,6,standard_aspire
ACC0036327,IND21012795,Nedbank,cheque,standard,3,standard_cheque
ACC0036328,IND21003274,First National Bank,savings,basic,3,basic_savings
ACC0036329,IND21010981,First National Bank,savings,standard,6,standard_savings
ACC0036331,IND21002834,Nedbank,joint,basic,3,basic_joint
ACC0036332,IND21015099,Absa,easy,basic,3,basic_easy
ACC0036333,IND21005538,Standard Bank,savings,basic,3,basic_savings
