reconciliation_run_id,account_id,customer_id,ledger_transaction_id,statement_transaction_id,ledger_amount,statement_amount,ledger_date,statement_date,match_status,exception_category,root_cause_tag,source_system_lag_days,expected_settlement_date,confidence_score
RECON-202012-ACC0021150-6M,ACC0021150,IND20002067,MTX202012000000361,BST-ACC0021150-000028,-56.55,-56.55,2020-12-14 07:52:28,2020-12-15 07:52:28,exception,source_system_lag,source_system_processing_delay,1.0,2020-12-15,0.704
RECON-202012-ACC0021150-6M,ACC0021150,IND20002067,MTX202012000000362,BST-ACC0021150-000029,-23.56,-23.56,2020-12-14 19:46:18,2020-12-15 19:46:18,exception,source_system_lag,source_system_processing_delay,1.0,2020-12-15,0.599
RECON-202012-ACC0021150-6M,ACC0021150,IND20002067,MTX202012000000369,BST-ACC0021150-000037,-488.8,-490.95,2020-12-19 04:20:37,2020-12-19 04:20:37,exception,amount_mismatch,fee_or_fx_value_difference,0.0,,0.73
RECON-202012-ACC0021150-6M,ACC0021150,IND20002067,,BST-ACC0021150-000066,,-6.08,,2020-12-25 10:34:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.918
RECON-202012-ACC0021150-6M,ACC0021150,IND20002067,,BST-ACC0021150-000067,,-10.44,,2021-01-25 11:41:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.974
RECON-202012-ACC0021150-6M,ACC0021150,IND20002067,,BST-ACC0021150-000068,,-136.71,,2021-02-25 14:52:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.919
RECON-202012-ACC0021150-6M,ACC0021150,IND20002067,,BST-ACC0021150-000069,,-136.64,,2021-03-25 08:56:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.976
RECON-202012-ACC0021150-6M,ACC0021150,IND20002067,,BST-ACC0021150-000070,,-37.56,,2021-03-25 08:56:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.887
RECON-202012-ACC0021150-6M,ACC0021150,IND20002067,,BST-ACC0021150-000071,,-121.59,,2021-04-25 10:08:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.886
RECON-202012-ACC0021150-6M,ACC0021150,IND20002067,,BST-ACC0021150-000072,,3.9,,2021-05-25 16:16:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.959
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,MTX202012000000410,BST-ACC0021152-000014,-10.62,-10.62,2020-12-04 07:26:28,2020-12-05 07:26:28,exception,source_system_lag,source_system_processing_delay,1.0,2020-12-05,0.671
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,MTX202012000000411,BST-ACC0021152-000015,-716.63,-716.63,2020-12-04 09:55:45,2020-12-05 09:55:45,exception,source_system_lag,source_system_processing_delay,1.0,2020-12-05,0.454
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,MTX202012000000412,BST-ACC0021152-000016,-288.59,-288.59,2020-12-04 13:19:31,2020-12-05 13:19:31,exception,source_system_lag,source_system_processing_delay,1.0,2020-12-05,0.749
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,MTX202012000000413,BST-ACC0021152-000017,-687.29,-687.29,2020-12-04 21:39:36,2020-12-05 21:39:36,exception,source_system_lag,source_system_processing_delay,1.0,2020-12-05,0.477
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,MTX202012000000457,BST-ACC0021152-000059,-324.03,-324.03,2020-12-24 18:24:42,2020-12-25 18:24:42,exception,timing_difference,posting_date_lag,0.0,2020-12-25,0.514
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,,BST-ACC0021152-000072,,-2.41,,2020-12-25 15:44:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.979
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,,BST-ACC0021152-000073,,-143.8,,2020-12-25 15:44:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.978
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,,BST-ACC0021152-000074,,-12.83,,2021-01-25 15:54:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.95
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,,BST-ACC0021152-000075,,-75.36,,2021-01-25 15:54:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.947
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,,BST-ACC0021152-000076,,5.24,,2021-02-25 07:36:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.969
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,,BST-ACC0021152-000077,,-74.66,,2021-02-25 07:36:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.979
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,,BST-ACC0021152-000078,,-63.66,,2021-03-25 11:49:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.9
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,,BST-ACC0021152-000079,,-54.45,,2021-03-25 11:49:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.936
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,,BST-ACC0021152-000080,,5.38,,2021-03-25 11:49:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.97
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,,BST-ACC0021152-000081,,0.49,,2021-04-25 11:32:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.895
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,,BST-ACC0021152-000082,,-3.02,,2021-04-25 11:32:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.909
RECON-202012-ACC0021152-6M,ACC0021152,IND20003670,,BST-ACC0021152-000083,,-24.84,,2021-05-25 08:30:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.957
RECON-202012-ACC0021153-6M,ACC0021153,IND20001667,MTX202012000000505,BST-ACC0021153-000038,-142.18,-142.31,2020-12-20 11:34:33,2020-12-20 11:34:33,exception,amount_mismatch,fee_or_fx_value_difference,0.0,,0.768
RECON-202012-ACC0021153-6M,ACC0021153,IND20001667,MTX202012000000530,BST-ACC0021153-000063,-201.31,-201.31,2020-12-31 04:38:48,2021-01-03 04:38:48,exception,timing_difference,posting_date_lag,0.0,2021-01-03,0.468
RECON-202012-ACC0021153-6M,ACC0021153,IND20001667,,BST-ACC0021153-000066,,-42.7,,2020-12-25 10:53:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.883
RECON-202012-ACC0021153-6M,ACC0021153,IND20001667,,BST-ACC0021153-000067,,-99.48,,2021-01-25 09:13:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.911
RECON-202012-ACC0021153-6M,ACC0021153,IND20001667,,BST-ACC0021153-000068,,-57.21,,2021-01-25 09:13:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.921
RECON-202012-ACC0021153-6M,ACC0021153,IND20001667,,BST-ACC0021153-000069,,-129.0,,2021-02-25 08:40:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.893
RECON-202012-ACC0021153-6M,ACC0021153,IND20001667,,BST-ACC0021153-000070,,-8.89,,2021-02-25 08:40:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.916
RECON-202012-ACC0021153-6M,ACC0021153,IND20001667,,BST-ACC0021153-000071,,-30.35,,2021-03-25 15:20:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.975
RECON-202012-ACC0021153-6M,ACC0021153,IND20001667,,BST-ACC0021153-000072,,-158.62,,2021-03-25 15:20:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.925
RECON-202012-ACC0021153-6M,ACC0021153,IND20001667,,BST-ACC0021153-000073,,-25.77,,2021-04-25 10:49:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.964
RECON-202012-ACC0021153-6M,ACC0021153,IND20001667,,BST-ACC0021153-000074,,-41.86,,2021-04-25 10:49:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.979
RECON-202012-ACC0021153-6M,ACC0021153,IND20001667,,BST-ACC0021153-000075,,-108.92,,2021-05-25 15:32:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.965
RECON-202012-ACC0021153-6M,ACC0021153,IND20001667,,BST-ACC0021153-000076,,2898.92,,2020-12-19 00:00:00,exception,missing_in_ledger,ledger_feed_delay_or_unallocated_bank_item,,,0.668
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,MTX202012000000537,BST-ACC0021155-000006,-115.22,-115.22,2020-12-06 04:26:20,2020-12-09 04:26:20,exception,timing_difference,posting_date_lag,0.0,2020-12-09,0.451
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,MTX202012000000562,BST-ACC0021155-000030,-410.15,-410.15,2020-12-20 07:09:26,2020-12-21 07:09:26,exception,source_system_lag,source_system_processing_delay,1.0,2020-12-21,0.799
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,MTX202012000000561,BST-ACC0021155-000031,-3932.21,-3932.21,2020-12-20 07:50:58,2020-12-21 07:50:58,exception,source_system_lag,source_system_processing_delay,1.0,2020-12-21,0.498
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,MTX202012000000563,BST-ACC0021155-000032,-40.34,-40.34,2020-12-20 10:02:44,2020-12-21 10:02:44,exception,source_system_lag,source_system_processing_delay,1.0,2020-12-21,0.632
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,MTX202012000000564,BST-ACC0021155-000033,-456.06,-456.06,2020-12-20 19:45:47,2020-12-21 19:45:47,exception,source_system_lag,source_system_processing_delay,1.0,2020-12-21,0.559
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,,BST-ACC0021155-000058,,-4.3,,2020-12-25 14:02:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.971
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,,BST-ACC0021155-000059,,-32.02,,2021-01-25 14:20:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.944
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,,BST-ACC0021155-000060,,7.31,,2021-01-25 14:20:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.907
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,,BST-ACC0021155-000061,,3.63,,2021-02-25 15:58:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.902
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,,BST-ACC0021155-000062,,-11.76,,2021-02-25 15:58:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.903
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,,BST-ACC0021155-000063,,-59.86,,2021-03-25 07:45:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.963
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,,BST-ACC0021155-000064,,-20.65,,2021-03-25 07:45:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.946
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,,BST-ACC0021155-000065,,0.97,,2021-04-25 12:11:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.972
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,,BST-ACC0021155-000066,,-92.17,,2021-04-25 12:11:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.935
RECON-202012-ACC0021155-6M,ACC0021155,IND20001074,,BST-ACC0021155-000067,,7.41,,2021-05-25 07:17:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.915
RECON-202012-ACC0021156-3M,ACC0021156,IND20001097,MTX202012000000634,BST-ACC0021156-000047,-86.57,-86.57,2020-12-21 09:47:22,2020-12-22 09:47:22,exception,source_system_lag,source_system_processing_delay,1.0,2020-12-22,0.652
RECON-202012-ACC0021156-3M,ACC0021156,IND20001097,MTX202012000000636,BST-ACC0021156-000048,-311.7,-311.7,2020-12-21 15:52:12,2020-12-22 15:52:12,exception,source_system_lag,source_system_processing_delay,1.0,2020-12-22,0.45
RECON-202012-ACC0021156-3M,ACC0021156,IND20001097,MTX202012000000635,BST-ACC0021156-000049,-251.16,-251.16,2020-12-21 17:56:59,2020-12-22 17:56:59,exception,source_system_lag,source_system_processing_delay,1.0,2020-12-22,0.48
RECON-202012-ACC0021156-3M,ACC0021156,IND20001097,,BST-ACC0021156-000074,,-95.21,,2020-12-25 14:32:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.893
RECON-202012-ACC0021156-3M,ACC0021156,IND20001097,,BST-ACC0021156-000075,,-73.98,,2020-12-25 14:32:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.889
RECON-202012-ACC0021156-3M,ACC0021156,IND20001097,,BST-ACC0021156-000076,,-90.63,,2020-12-25 14:32:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.91
RECON-202012-ACC0021156-3M,ACC0021156,IND20001097,,BST-ACC0021156-000077,,3.58,,2021-01-25 08:02:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.886
RECON-202012-ACC0021156-3M,ACC0021156,IND20001097,,BST-ACC0021156-000078,,-27.32,,2021-01-25 08:02:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.9
RECON-202012-ACC0021156-3M,ACC0021156,IND20001097,,BST-ACC0021156-000079,,-155.72,,2021-02-25 14:41:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.915
RECON-202012-ACC0021157-6M,ACC0021157,IND20003154,MTX202012000000666,BST-ACC0021157-000006,-373.28,-373.28,2020-12-02 12:37:18,2020-12-03 12:37:18,exception,timing_difference,posting_date_lag,0.0,2020-12-03,0.806
RECON-202012-ACC0021157-6M,ACC0021157,IND20003154,MTX202012000000684,BST-ACC0021157-000024,-204.08,-204.08,2020-12-11 06:15:20,2020-12-13 06:15:20,exception,source_system_lag,source_system_processing_delay,2.0,2020-12-13,0.668
RECON-202012-ACC0021157-6M,ACC0021157,IND20003154,,BST-ACC0021157-000068,,-122.48,,2020-12-25 11:04:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.929
RECON-202012-ACC0021157-6M,ACC0021157,IND20003154,,BST-ACC0021157-000069,,-140.01,,2020-12-25 11:04:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.956
RECON-202012-ACC0021157-6M,ACC0021157,IND20003154,,BST-ACC0021157-000070,,-17.4,,2020-12-25 11:04:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.93
RECON-202012-ACC0021157-6M,ACC0021157,IND20003154,,BST-ACC0021157-000071,,-94.19,,2021-01-25 10:24:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.915
RECON-202012-ACC0021157-6M,ACC0021157,IND20003154,,BST-ACC0021157-000072,,-87.94,,2021-01-25 10:24:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.945
RECON-202012-ACC0021157-6M,ACC0021157,IND20003154,,BST-ACC0021157-000073,,-51.58,,2021-02-25 15:17:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.892
RECON-202012-ACC0021157-6M,ACC0021157,IND20003154,,BST-ACC0021157-000074,,-54.34,,2021-03-25 17:03:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.979
RECON-202012-ACC0021157-6M,ACC0021157,IND20003154,,BST-ACC0021157-000075,,-114.74,,2021-03-25 17:03:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.92
RECON-202012-ACC0021157-6M,ACC0021157,IND20003154,,BST-ACC0021157-000076,,-6.26,,2021-04-25 11:29:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.956
RECON-202012-ACC0021157-6M,ACC0021157,IND20003154,,BST-ACC0021157-000077,,-62.13,,2021-04-25 11:29:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.92
RECON-202012-ACC0021157-6M,ACC0021157,IND20003154,,BST-ACC0021157-000078,,2.42,,2021-05-25 14:20:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.971
RECON-202012-ACC0021157-6M,ACC0021157,IND20003154,,BST-ACC0021157-000079,,-61.79,,2021-05-25 14:20:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.959
RECON-202012-ACC0021158-3M,ACC0021158,IND20000897,MTX202012000000729,,-156.93,,2020-12-01 18:24:47,,exception,missing_in_bank_statement,ledger_item_not_yet_settled,0.0,,0.716
RECON-202012-ACC0021158-3M,ACC0021158,IND20000897,MTX202012000000762,BST-ACC0021158-000035,-619.95,-619.95,2020-12-19 00:46:40,2020-12-21 00:46:40,exception,source_system_lag,source_system_processing_delay,2.0,2020-12-21,0.508
RECON-202012-ACC0021158-3M,ACC0021158,IND20000897,MTX202012000000763,BST-ACC0021158-000036,-83.53,-83.53,2020-12-19 10:16:28,2020-12-21 10:16:28,exception,source_system_lag,source_system_processing_delay,2.0,2020-12-21,0.644
RECON-202012-ACC0021158-3M,ACC0021158,IND20000897,MTX202012000000779,BST-ACC0021158-000050,-376.15,-376.15,2020-12-29 17:18:11,2020-12-30 17:18:11,exception,timing_difference,posting_date_lag,0.0,2020-12-30,0.571
RECON-202012-ACC0021158-3M,ACC0021158,IND20000897,,BST-ACC0021158-000056,,-14.44,,2020-12-25 10:32:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.922
RECON-202012-ACC0021158-3M,ACC0021158,IND20000897,,BST-ACC0021158-000057,,1.86,,2020-12-25 10:32:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.95
RECON-202012-ACC0021158-3M,ACC0021158,IND20000897,,BST-ACC0021158-000058,,-130.42,,2020-12-25 10:32:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.884
RECON-202012-ACC0021158-3M,ACC0021158,IND20000897,,BST-ACC0021158-000059,,-31.36,,2021-01-25 12:57:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.89
RECON-202012-ACC0021158-3M,ACC0021158,IND20000897,,BST-ACC0021158-000060,,-30.7,,2021-01-25 12:57:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.976
RECON-202012-ACC0021158-3M,ACC0021158,IND20000897,,BST-ACC0021158-000061,,3.45,,2021-01-25 12:57:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.975
RECON-202012-ACC0021158-3M,ACC0021158,IND20000897,,BST-ACC0021158-000062,,3.67,,2021-02-25 15:50:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.973
RECON-202012-ACC0021158-3M,ACC0021158,IND20000897,,BST-ACC0021158-000063,,1007.1,,2020-12-24 00:00:00,exception,missing_in_ledger,ledger_feed_delay_or_unallocated_bank_item,,,0.612
RECON-202012-ACC0021159-3M,ACC0021159,IND20001402,,BST-ACC0021159-000085,,-125.17,,2020-12-25 13:29:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.905
RECON-202012-ACC0021159-3M,ACC0021159,IND20001402,,BST-ACC0021159-000086,,-9.72,,2020-12-25 13:29:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.957
RECON-202012-ACC0021159-3M,ACC0021159,IND20001402,,BST-ACC0021159-000087,,-144.94,,2020-12-25 13:29:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.928
RECON-202012-ACC0021159-3M,ACC0021159,IND20001402,,BST-ACC0021159-000088,,-56.38,,2021-01-25 16:51:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.914
RECON-202012-ACC0021159-3M,ACC0021159,IND20001402,,BST-ACC0021159-000089,,-159.68,,2021-02-25 16:25:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.902
RECON-202012-ACC0021159-3M,ACC0021159,IND20001402,,BST-ACC0021159-000090,,-6.87,,2021-02-25 16:25:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.928
RECON-202012-ACC0021160-3M,ACC0021160,IND20001565,MTX202012000000916,BST-ACC0021160-000048,-209.42,-209.42,2020-12-23 19:23:36,2020-12-26 19:23:36,exception,timing_difference,posting_date_lag,0.0,2020-12-26,0.512
RECON-202012-ACC0021160-3M,ACC0021160,IND20001565,MTX202012000000935,BST-ACC0021160-000070,-701.62,-669.5,2020-12-31 07:57:59,2020-12-31 07:57:59,exception,amount_mismatch,fee_or_fx_value_difference,0.0,,0.804
RECON-202012-ACC0021160-3M,ACC0021160,IND20001565,,BST-ACC0021160-000073,,-31.03,,2020-12-25 12:36:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.919
RECON-202012-ACC0021160-3M,ACC0021160,IND20001565,,BST-ACC0021160-000074,,-151.86,,2021-01-25 15:44:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.968
RECON-202012-ACC0021160-3M,ACC0021160,IND20001565,,BST-ACC0021160-000075,,-26.11,,2021-01-25 15:44:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.948
RECON-202012-ACC0021160-3M,ACC0021160,IND20001565,,BST-ACC0021160-000076,,-79.43,,2021-01-25 15:44:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.949
RECON-202012-ACC0021160-3M,ACC0021160,IND20001565,,BST-ACC0021160-000077,,6.64,,2021-02-25 13:54:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.903
RECON-202012-ACC0021161-3M,ACC0021161,IND20000876,,BST-ACC0021161-000073,,3.61,,2020-12-25 09:24:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.895
RECON-202012-ACC0021161-3M,ACC0021161,IND20000876,,BST-ACC0021161-000074,,-10.67,,2020-12-25 09:24:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.967
RECON-202012-ACC0021161-3M,ACC0021161,IND20000876,,BST-ACC0021161-000075,,5.64,,2021-01-25 13:03:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.924
RECON-202012-ACC0021161-3M,ACC0021161,IND20000876,,BST-ACC0021161-000076,,-9.88,,2021-01-25 13:03:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.927
RECON-202012-ACC0021161-3M,ACC0021161,IND20000876,,BST-ACC0021161-000077,,-80.48,,2021-01-25 13:03:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.966
RECON-202012-ACC0021161-3M,ACC0021161,IND20000876,,BST-ACC0021161-000078,,-112.17,,2021-02-25 15:36:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.898
RECON-202012-ACC0021161-3M,ACC0021161,IND20000876,,BST-ACC0021161-000079,,-109.81,,2021-02-25 15:36:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.902
RECON-202012-ACC0021161-3M,ACC0021161,IND20000876,,BST-ACC0021161-000080,,-2.14,,2021-02-25 15:36:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.958
RECON-202012-ACC0021161-3M,ACC0021161,IND20000876,,BST-ACC0021161-000081,,1892.3,,2021-02-20 00:00:00,exception,missing_in_ledger,ledger_feed_delay_or_unallocated_bank_item,,,0.526
RECON-202012-ACC0021162-6M,ACC0021162,IND20002622,MTX202012000001027,BST-ACC0021162-000019,-79.28,-79.28,2020-12-06 13:53:58,2020-12-08 13:53:58,exception,timing_difference,posting_date_lag,0.0,2020-12-08,0.482
RECON-202012-ACC0021162-6M,ACC0021162,IND20002622,MTX202012000001049,,-129.44,,2020-12-14 13:46:07,,exception,missing_in_bank_statement,ledger_item_not_yet_settled,0.0,,0.492
RECON-202012-ACC0021162-6M,ACC0021162,IND20002622,,BST-ACC0021162-000076,,-82.99,,2020-12-25 16:32:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,,,0.886
