statement_transaction_id,account_id,customer_id,bank_name,statement_date,posted_date,statement_description,bank_reference,statement_amount,source_transaction_id,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,reconciliation_run_id,exception_category,gl_classification,root_cause_tag
BST-ACC0021152-000072,ACC0021152,IND20003670,Keystone Retail Bank,2020-12-25 15:44:00,2020-12-25,Withholding Tax,FEE-202012-42294,-2.41,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021152-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0021152-000073,ACC0021152,IND20003670,Keystone Retail Bank,2020-12-25 15:44:00,2020-12-25,Service Fee,FEE-202012-53115,-143.8,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021152-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0021152-000074,ACC0021152,IND20003670,Keystone Retail Bank,2021-01-25 15:54:00,2021-01-25,Bank_Charge,FEE-202101-14030,-12.83,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021152-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021152-000075,ACC0021152,IND20003670,Keystone Retail Bank,2021-01-25 15:54:00,2021-01-25,Cash Deposit Fee,FEE-202101-18597,-75.36,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021152-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0021152-000076,ACC0021152,IND20003670,Keystone Retail Bank,2021-02-25 07:36:00,2021-02-25,Interest Income,FEE-202102-47415,5.24,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021152-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0021152-000077,ACC0021152,IND20003670,Keystone Retail Bank,2021-02-25 07:36:00,2021-02-25,Cash_Deposit_Fee,FEE-202102-35910,-74.66,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021152-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0021152-000078,ACC0021152,IND20003670,Keystone Retail Bank,2021-03-25 11:49:00,2021-03-25,Withholding_Tax,FEE-202103-90690,-63.66,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021152-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0021152-000079,ACC0021152,IND20003670,Keystone Retail Bank,2021-03-25 11:49:00,2021-03-25,Bank Charge,FEE-202103-53423,-54.45,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021152-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021152-000080,ACC0021152,IND20003670,Keystone Retail Bank,2021-03-25 11:49:00,2021-03-25,Interest Income,FEE-202103-59963,5.38,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021152-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0021152-000081,ACC0021152,IND20003670,Keystone Retail Bank,2021-04-25 11:32:00,2021-04-25,Interest Income,FEE-202104-78122,0.49,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021152-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0021152-000082,ACC0021152,IND20003670,Keystone Retail Bank,2021-04-25 11:32:00,2021-04-25,Withholding Tax,FEE-202104-24044,-3.02,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021152-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0021152-000083,ACC0021152,IND20003670,Keystone Retail Bank,2021-05-25 08:30:00,2021-05-25,Bank Charge,FEE-202105-46757,-24.84,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021152-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021153-000066,ACC0021153,IND20001667,Keystone Retail Bank,2020-12-25 10:53:00,2020-12-25,Bank Charge,FEE-202012-43506,-42.7,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021153-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021153-000067,ACC0021153,IND20001667,Keystone Retail Bank,2021-01-25 09:13:00,2021-01-25,Bank_Charge,FEE-202101-59524,-99.48,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021153-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021153-000068,ACC0021153,IND20001667,Keystone Retail Bank,2021-01-25 09:13:00,2021-01-25,Service_Fee,FEE-202101-47610,-57.21,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021153-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0021153-000069,ACC0021153,IND20001667,Keystone Retail Bank,2021-02-25 08:40:00,2021-02-25,Service Fee,FEE-202102-89684,-129.0,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021153-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0021153-000070,ACC0021153,IND20001667,Keystone Retail Bank,2021-02-25 08:40:00,2021-02-25,Withholding_Tax,FEE-202102-30716,-8.89,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021153-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0021153-000071,ACC0021153,IND20001667,Keystone Retail Bank,2021-03-25 15:20:00,2021-03-25,Cash_Deposit_Fee,FEE-202103-72142,-30.35,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021153-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0021153-000072,ACC0021153,IND20001667,Keystone Retail Bank,2021-03-25 15:20:00,2021-03-25,Bank Charge,FEE-202103-25194,-158.62,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021153-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021153-000073,ACC0021153,IND20001667,Keystone Retail Bank,2021-04-25 10:49:00,2021-04-25,Cash Deposit Fee,FEE-202104-53113,-25.77,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021153-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0021153-000074,ACC0021153,IND20001667,Keystone Retail Bank,2021-04-25 10:49:00,2021-04-25,Withholding Tax,FEE-202104-16593,-41.86,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021153-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0021153-000075,ACC0021153,IND20001667,Keystone Retail Bank,2021-05-25 15:32:00,2021-05-25,Bank Charge,FEE-202105-57799,-108.92,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021153-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021155-000058,ACC0021155,IND20001074,Keystone Retail Bank,2020-12-25 14:02:00,2020-12-25,Bank_Charge,FEE-202012-60630,-4.3,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021155-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021155-000059,ACC0021155,IND20001074,Keystone Retail Bank,2021-01-25 14:20:00,2021-01-25,Service Fee,FEE-202101-56866,-32.02,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021155-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0021155-000060,ACC0021155,IND20001074,Keystone Retail Bank,2021-01-25 14:20:00,2021-01-25,Interest Income,FEE-202101-21578,7.31,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021155-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0021155-000061,ACC0021155,IND20001074,Keystone Retail Bank,2021-02-25 15:58:00,2021-02-25,Interest Income,FEE-202102-36120,3.63,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021155-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0021155-000062,ACC0021155,IND20001074,Keystone Retail Bank,2021-02-25 15:58:00,2021-02-25,Bank Charge,FEE-202102-10004,-11.76,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021155-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021155-000063,ACC0021155,IND20001074,Keystone Retail Bank,2021-03-25 07:45:00,2021-03-25,Withholding_Tax,FEE-202103-81558,-59.86,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021155-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0021155-000064,ACC0021155,IND20001074,Keystone Retail Bank,2021-03-25 07:45:00,2021-03-25,Bank Charge,FEE-202103-66412,-20.65,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021155-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021155-000065,ACC0021155,IND20001074,Keystone Retail Bank,2021-04-25 12:11:00,2021-04-25,Interest_Income,FEE-202104-64349,0.97,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021155-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0021155-000066,ACC0021155,IND20001074,Keystone Retail Bank,2021-04-25 12:11:00,2021-04-25,Service Fee,FEE-202104-25918,-92.17,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021155-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0021155-000067,ACC0021155,IND20001074,Keystone Retail Bank,2021-05-25 07:17:00,2021-05-25,Interest Income,FEE-202105-78978,7.41,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021155-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0021156-000074,ACC0021156,IND20001097,Keystone Retail Bank,2020-12-25 14:32:00,2020-12-25,Cash_Deposit_Fee,FEE-202012-86408,-95.21,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021156-3M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0021156-000075,ACC0021156,IND20001097,Keystone Retail Bank,2020-12-25 14:32:00,2020-12-25,Bank_Charge,FEE-202012-25441,-73.98,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021156-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021156-000076,ACC0021156,IND20001097,Keystone Retail Bank,2020-12-25 14:32:00,2020-12-25,Service Fee,FEE-202012-91967,-90.63,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021156-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0021156-000077,ACC0021156,IND20001097,Keystone Retail Bank,2021-01-25 08:02:00,2021-01-25,Interest Income,FEE-202101-86580,3.58,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021156-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0021156-000078,ACC0021156,IND20001097,Keystone Retail Bank,2021-01-25 08:02:00,2021-01-25,Bank_Charge,FEE-202101-74018,-27.32,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021156-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021156-000079,ACC0021156,IND20001097,Keystone Retail Bank,2021-02-25 14:41:00,2021-02-25,Bank_Charge,FEE-202102-18880,-155.72,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021156-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021157-000068,ACC0021157,IND20003154,Keystone Retail Bank,2020-12-25 11:04:00,2020-12-25,Bank Charge,FEE-202012-54380,-122.48,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021157-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021157-000069,ACC0021157,IND20003154,Keystone Retail Bank,2020-12-25 11:04:00,2020-12-25,Cash_Deposit_Fee,FEE-202012-34307,-140.01,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021157-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0021157-000070,ACC0021157,IND20003154,Keystone Retail Bank,2020-12-25 11:04:00,2020-12-25,Withholding Tax,FEE-202012-61449,-17.4,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021157-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0021157-000071,ACC0021157,IND20003154,Keystone Retail Bank,2021-01-25 10:24:00,2021-01-25,Bank_Charge,FEE-202101-39942,-94.19,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021157-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021157-000072,ACC0021157,IND20003154,Keystone Retail Bank,2021-01-25 10:24:00,2021-01-25,Cash_Deposit_Fee,FEE-202101-71724,-87.94,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021157-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0021157-000073,ACC0021157,IND20003154,Keystone Retail Bank,2021-02-25 15:17:00,2021-02-25,Cash Deposit Fee,FEE-202102-47525,-51.58,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021157-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0021157-000074,ACC0021157,IND20003154,Keystone Retail Bank,2021-03-25 17:03:00,2021-03-25,Withholding Tax,FEE-202103-38063,-54.34,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021157-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0021157-000075,ACC0021157,IND20003154,Keystone Retail Bank,2021-03-25 17:03:00,2021-03-25,Bank Charge,FEE-202103-30352,-114.74,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021157-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021157-000076,ACC0021157,IND20003154,Keystone Retail Bank,2021-04-25 11:29:00,2021-04-25,Withholding Tax,FEE-202104-55959,-6.26,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021157-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0021157-000077,ACC0021157,IND20003154,Keystone Retail Bank,2021-04-25 11:29:00,2021-04-25,Cash Deposit Fee,FEE-202104-91266,-62.13,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021157-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0021157-000078,ACC0021157,IND20003154,Keystone Retail Bank,2021-05-25 14:20:00,2021-05-25,Interest Income,FEE-202105-95482,2.42,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021157-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0021157-000079,ACC0021157,IND20003154,Keystone Retail Bank,2021-05-25 14:20:00,2021-05-25,Bank Charge,FEE-202105-21954,-61.79,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021157-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021158-000056,ACC0021158,IND20000897,Keystone Retail Bank,2020-12-25 10:32:00,2020-12-25,Service_Fee,FEE-202012-75070,-14.44,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021158-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0021158-000057,ACC0021158,IND20000897,Keystone Retail Bank,2020-12-25 10:32:00,2020-12-25,Interest Income,FEE-202012-49965,1.86,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021158-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0021158-000058,ACC0021158,IND20000897,Keystone Retail Bank,2020-12-25 10:32:00,2020-12-25,Cash Deposit Fee,FEE-202012-79238,-130.42,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021158-3M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0021158-000059,ACC0021158,IND20000897,Keystone Retail Bank,2021-01-25 12:57:00,2021-01-25,Bank Charge,FEE-202101-34920,-31.36,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021158-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0021158-000060,ACC0021158,IND20000897,Keystone Retail Bank,2021-01-25 12:57:00,2021-01-25,Withholding Tax,FEE-202101-10151,-30.7,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021158-3M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0021158-000061,ACC0021158,IND20000897,Keystone Retail Bank,2021-01-25 12:57:00,2021-01-25,Interest Income,FEE-202101-72160,3.45,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021158-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0021158-000062,ACC0021158,IND20000897,Keystone Retail Bank,2021-02-25 15:50:00,2021-02-25,Interest Income,FEE-202102-85570,3.67,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021158-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0021159-000085,ACC0021159,IND20001402,Keystone Retail Bank,2020-12-25 13:29:00,2020-12-25,Cash Deposit Fee,FEE-202012-19265,-125.17,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021159-3M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0021159-000086,ACC0021159,IND20001402,Keystone Retail Bank,2020-12-25 13:29:00,2020-12-25,Withholding Tax,FEE-202012-88919,-9.72,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021159-3M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0021159-000087,ACC0021159,IND20001402,Keystone Retail Bank,2020-12-25 13:29:00,2020-12-25,Service_Fee,FEE-202012-45753,-144.94,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021159-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0021159-000088,ACC0021159,IND20001402,Keystone Retail Bank,2021-01-25 16:51:00,2021-01-25,Bank Charge,FEE-202101-96976,-56.38,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-202012-ACC0021159-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
