comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,linked_news_title,linked_event_date,is_complaint,complaint_category
COMM-202209-000057,ACC0046643,IND22015860,phone_call,inbound,28/09/2022 12:36,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202209-000058,ACC0031928,IND21001330,email,inbound,2022-09-24 09:29:54,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge
COMM-202209-000059,ACC0034364,IND21014672,phone_call,inbound,03/09/2022 14:24,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,negative,,,True,service_delay
COMM-202209-000060,ACC0023686,IND21000788,phone_call,inbound,25/09/2022 07:03,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202209-000061,ACC0027473,IND21013802,app_message,inbound,2022-09-06T06:21:30+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,neutral,,,False,
COMM-202209-000062,ACC0029930,IND21000985,email,inbound,2022-09-04 20:36:30,Suggestion for bank app,I have feedback on the app experience and would like the product team to review it.,neutral,,,False,
COMM-202209-000063,ACC0028360,IND21002950,app_message,inbound,2022-09-23T15:49:51+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,failed_transaction
COMM-202209-000064,ACC0035829,COM21000521,app_message,inbound,2022-09-21T13:09:34+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,neutral,,,False,
COMM-202209-000065,ACC0026148,IND21019403,phone_call,inbound,15/09/2022 16:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,negative,Conduct teams press for clearer evidence on fees and failed payments,,True,failed_transaction
COMM-202209-000066,ACC0007842,IND19009173,email,inbound,2022-09-30 08:23:10,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,,,True,other
COMM-202209-000067,ACC0028448,IND21010718,sms,outbound,2022-09-13T06:54:11+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Banks watch debit-order strain as households adjust spending,,False,
COMM-202209-000068,ACC0043157,IND22014118,phone_call,inbound,11/09/2022 16:57,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,neutral,Banks watch debit-order strain as households adjust spending,,False,
COMM-202209-000069,ACC0006069,IND19000365,branch_visit,inbound,17/09/2022 12:15,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,incorrect_charge
COMM-202209-000070,ACC0023266,IND21011153,email,inbound,2022-09-19 18:30:58,Suggestion for bank app,I have feedback on the app experience and would like the product team to review it.,neutral,,,False,
COMM-202209-000071,ACC0037788,IND22014658,sms,outbound,2022-09-23T19:12:33+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,neutral,,,False,
COMM-202209-000072,ACC0042785,COM22000436,sms,outbound,2022-09-21T15:00:42+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Conduct teams press for clearer evidence on fees and failed payments,,False,
COMM-202209-000073,ACC0016059,IND19021104,sms,outbound,2022-09-05T11:44:33+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,,,True,fraud_concern
COMM-202209-000074,ACC0034661,IND21002293,sms,inbound,2022-09-18T17:08:44+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,neutral,Digital channels reshape banking workloads as customer growth continues,,False,
COMM-202209-000075,ACC0025643,IND21013607,sms,inbound,2022-09-29T10:00:53+02:00,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,,,True,incorrect_charge
COMM-202209-000076,ACC0041115,IND22023950,app_message,inbound,2022-09-15T14:38:05+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,negative,Banks watch debit-order strain as households adjust spending,,True,service_delay
COMM-202209-000077,ACC0035324,IND21007659,email,outbound,2022-09-27 18:56:57,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202209-000078,ACC0046391,IND22015672,sms,outbound,2022-09-12T14:26:36+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,neutral,,,False,
COMM-202209-000079,ACC0002603,IND19013546,phone_call,inbound,02/09/2022 13:04,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,digital_issue
COMM-202209-000080,ACC0041085,IND22014694,branch_visit,inbound,14/09/2022 13:50,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,,,False,
COMM-202209-000081,ACC0005792,IND19002285,branch_visit,inbound,16/09/2022 13:20,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202209-000082,ACC0048891,IND22003644,email,outbound,2022-09-03 09:46:31,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202209-000083,ACC0001683,IND19010211,sms,outbound,2022-09-28T11:32:41+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,,,True,fee_dispute
COMM-202209-000084,ACC0005785,IND19004403,app_message,outbound,2022-09-16T16:39:45+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202209-000085,ACC0044902,IND22012699,app_message,inbound,2022-09-11T12:14:21+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202209-000086,ACC0004891,IND19011397,sms,outbound,2022-09-25T08:07:57+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,positive,,,False,
COMM-202209-000087,ACC0045743,IND22016652,app_message,inbound,2022-09-11T09:39:30+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue
COMM-202209-000088,ACC0027218,IND21002675,app_message,inbound,2022-09-21T10:19:21+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,,,True,service_delay
COMM-202209-000089,ACC0046531,IND22006866,app_message,inbound,2022-09-18T09:13:37+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge
COMM-202209-000090,ACC0041612,IND22012390,app_message,inbound,2022-09-28T12:25:23+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202209-000091,ACC0003782,IND19008982,phone_call,inbound,09/09/2022 08:05,Why did my debit order fail?,"Howzit, My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,other
COMM-202209-000092,ACC0040736,IND22001168,phone_call,inbound,27/09/2022 14:39,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,positive,,,False,
COMM-202209-000093,ACC0012070,IND19014786,branch_visit,inbound,11/09/2022 11:20,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,failed_transaction
COMM-202209-000094,ACC0036230,IND21014387,sms,outbound,2022-09-20T20:32:39+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,neutral,,,False,
COMM-202209-000095,ACC0043385,IND22007811,phone_call,inbound,24/09/2022 16:02,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,,,False,
COMM-202209-000096,ACC0008530,IND19001113,phone_call,inbound,30/09/2022 09:46,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,,,False,
COMM-202209-000097,ACC0038787,IND22012408,phone_call,inbound,07/09/2022 12:45,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202209-000098,ACC0050695,IND22014729,phone_call,inbound,20/09/2022 12:36,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202209-000099,ACC0013302,IND19007223,email,inbound,2022-09-14 19:04:19,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,positive,,,False,
COMM-202209-000100,ACC0033144,IND21006184,app_message,inbound,2022-09-21T06:41:21+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202209-000101,ACC0025431,IND21017002,email,inbound,2022-09-18 16:28:45,Account enquiry,Please assist with my banking enquiry.,neutral,,,False,
COMM-202209-000102,ACC0016019,IND19000655,branch_visit,inbound,12/09/2022 08:00,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202209-000103,ACC0021034,IND20000876,phone_call,inbound,24/09/2022 13:55,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,,,False,
COMM-202209-000104,ACC0043286,IND22010318,phone_call,inbound,13/09/2022 17:36,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202209-000105,ACC0023721,IND21009391,email,outbound,2022-09-24 17:51:14,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202209-000106,ACC0039959,IND22023367,app_message,inbound,2022-09-26T20:39:17+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,neutral,,,False,
COMM-202209-000107,ACC0014302,IND19016970,branch_visit,inbound,30/09/2022 11:50,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,,,False,
COMM-202209-000108,ACC0027664,IND21006072,branch_visit,inbound,20/09/2022 12:30,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202209-000109,ACC0000901,IND19009242,sms,outbound,2022-09-09T08:16:00+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,,,True,incorrect_charge
COMM-202209-000110,ACC0034083,IND21000101,sms,inbound,2022-09-30T01:34:21+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,Banking analytics agenda: five signals to watch this month,,True,fee_dispute
COMM-202209-000111,ACC0006480,IND19014719,email,outbound,2022-09-21 12:02:15,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202209-000112,ACC0024424,IND21010404,email,inbound,2022-09-26 17:38:19,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,negative,Digital channels reshape banking workloads as customer growth continues,,True,fee_dispute
COMM-202209-000113,ACC0016627,IND19008440,email,inbound,2022-09-10 17:47:33,Account enquiry,Please assist with my banking enquiry.,negative,,,False,
COMM-202209-000114,ACC0048271,IND22006668,phone_call,inbound,12/09/2022 15:41,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,positive,,,False,
COMM-202209-000115,ACC0016113,IND19012711,sms,outbound,2022-09-25T22:10:50+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202209-000116,ACC0043665,IND22013229,sms,outbound,2022-09-10T13:13:16+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,,,True,digital_issue
COMM-202209-000117,ACC0034230,IND21012881,email,inbound,2022-09-20 21:56:36,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,statement_error
COMM-202209-000118,ACC0050951,COM22000028,phone_call,inbound,18/09/2022 14:38,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,negative,,,False,
COMM-202209-000119,ACC0029912,IND21011559,sms,outbound,2022-09-21T15:50:23+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,Retail banks sharpen arrears analytics as payment stress persists,,False,
COMM-202209-000120,ACC0008068,IND19006737,branch_visit,inbound,22/09/2022 10:10,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,digital_issue
COMM-202209-000121,ACC0032228,IND21006877,phone_call,inbound,18/09/2022 10:44,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,negative,,,True,service_delay
COMM-202209-000122,ACC0043961,IND22011008,email,inbound,2022-09-06 07:29:31,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge
COMM-202209-000123,ACC0025591,IND21015219,app_message,inbound,2022-09-18T16:03:12+02:00,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,service_delay
COMM-202209-000124,ACC0025491,IND21009857,sms,outbound,2022-09-15T17:57:35+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,negative,,,True,failed_transaction
COMM-202209-000125,ACC0031931,IND21007340,branch_visit,inbound,18/09/2022 12:15,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,incorrect_charge
COMM-202209-000126,ACC0026968,IND21002473,sms,outbound,2022-09-27T18:01:31+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Banks watch debit-order strain as households adjust spending,,False,
COMM-202209-000127,ACC0035296,IND21020414,email,outbound,2022-09-17 18:19:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202209-000128,ACC0032693,IND21010168,email,inbound,2022-09-05 09:47:38,Account enquiry,Please assist with my banking enquiry.,negative,,,True,digital_issue
COMM-202209-000129,ACC0027416,IND21012302,phone_call,inbound,03/09/2022 10:10,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,positive,,,False,
