comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,linked_news_title,linked_event_date,is_complaint,complaint_category
COMM-202407-000018,ACC0085936,IND24011602,branch_visit,inbound,27/07/2024 12:45,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,neutral,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202407-000019,ACC0036158,IND21010864,sms,inbound,2024-07-21T15:10:43+02:00,Suspicious transaction alert,There is activity on my account that I do not recognise. Please block the card if needed and tell me what evidence you require for the dispute.,negative,,,True,fraud_concern
COMM-202407-000020,ACC0027034,COM21000318,chatbot,inbound,2024-07-06T09:05:14+02:00,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,negative,,,True,service_delay
COMM-202407-000021,ACC0045874,COM22000222,chatbot,inbound,2024-07-22T20:09:09+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,Operational resilience returns to the agenda after payment interruptions,,True,service_delay
COMM-202407-000022,ACC0072906,IND23005621,app_message,outbound,2024-07-11T08:23:09+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202407-000023,ACC0033128,IND21006144,sms,outbound,2024-07-28T10:34:50+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,,,True,service_delay
COMM-202407-000024,ACC0056389,IND22003537,branch_visit,inbound,22/07/2024 09:50,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,neutral,,,False,
COMM-202407-000025,ACC0005195,IND19008590,whatsapp,outbound,14-Jul-2024 00:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Banks watch debit-order strain as households adjust spending,,False,
COMM-202407-000026,ACC0052389,IND22020761,branch_visit,inbound,27/07/2024 15:30,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,,,False,
COMM-202407-000027,ACC0030739,IND21001793,social_media,inbound,2024/07/31 17:57:30,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,,,False,
COMM-202407-000028,ACC0036419,IND21005124,email,outbound,2024-07-03 14:05:22,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202407-000029,ACC0022509,IND21005789,branch_visit,inbound,21/07/2024 11:10,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,neutral,Digital channels reshape banking workloads as customer growth continues,,False,
COMM-202407-000030,ACC0071946,IND23024956,whatsapp,outbound,14-Jul-2024 13:38,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202407-000031,ACC0031193,IND21015143,email,outbound,2024-07-29 10:27:29,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202407-000032,ACC0061651,IND23001996,app_message,inbound,2024-07-06T13:45:04+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,positive,,,False,
COMM-202407-000033,ACC0014837,IND19000859,app_message,inbound,2024-07-17T20:08:41+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202407-000034,ACC0061280,IND23000474,app_message,inbound,2024-07-22T06:11:07+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202407-000035,ACC0080723,IND24008704,app_message,outbound,2024-07-27T05:31:13+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202407-000036,ACC0072329,IND23023111,sms,inbound,2024-07-31T17:55:15+02:00,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,failed_transaction
COMM-202407-000037,ACC0000187,IND19005404,branch_visit,inbound,20/07/2024 09:20,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,,,True,fee_dispute
COMM-202407-000038,ACC0000732,IND19013668,app_message,inbound,2024-07-12T21:53:39+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202407-000039,ACC0059577,IND23001544,whatsapp,inbound,23-Jul-2024 05:01,Home Loan rate increase question,"Eish, I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.",neutral,Statement delays add noise to month-end finance controls,,False,
COMM-202407-000040,ACC0080649,IND24017233,sms,outbound,2024-07-04T16:17:08+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,negative,,,False,
COMM-202407-000041,ACC0064911,IND23014787,chatbot,inbound,2024-07-10T07:37:51+02:00,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,negative,,,True,digital_issue
COMM-202407-000042,ACC0025017,IND21001047,whatsapp,inbound,07-Jul-2024 07:26,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202407-000043,ACC0072209,IND23024858,phone_call,inbound,20/07/2024 18:28,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,,,False,
COMM-202407-000044,ACC0071875,IND23002259,chatbot,inbound,2024-07-03T07:29:47+02:00,Reset password,I need help resetting my password and confirming that my profile has not been locked.,negative,,,True,service_delay
COMM-202407-000045,ACC0086918,IND24003254,chatbot,inbound,2024-07-19T03:55:41+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202407-000046,ACC0086271,IND24010919,branch_visit,inbound,19/07/2024 10:05,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,positive,,,False,
COMM-202407-000047,ACC0087939,IND24017084,app_message,inbound,2024-07-01T17:25:30+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,neutral,,,False,
COMM-202407-000048,ACC0045168,IND22000733,branch_visit,inbound,13/07/2024 10:00,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,positive,,,False,
COMM-202407-000049,ACC0061056,COM23000226,chatbot,inbound,2024-07-29T10:44:54+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue
COMM-202407-000050,ACC0064252,IND23016772,whatsapp,outbound,31-Jul-2024 06:28,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,Digital channels reshape banking workloads as customer growth continues,,False,
COMM-202407-000051,ACC0036400,IND21005048,phone_call,inbound,31/07/2024 10:17,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,other
COMM-202407-000052,ACC0061045,COM23000346,app_message,inbound,2024-07-15T20:19:16+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,positive,,,False,
COMM-202407-000053,ACC0070914,IND23025008,phone_call,inbound,30/07/2024 14:03,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202407-000054,ACC0055763,IND22013071,app_message,outbound,2024-07-30T10:31:18+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202407-000055,ACC0051020,IND22014642,app_message,inbound,2024-07-31T19:01:52+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue
COMM-202407-000056,ACC0052615,IND22007686,whatsapp,inbound,10-Jul-2024 22:20,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,neutral,,,False,
COMM-202407-000057,ACC0026837,IND21015293,email,inbound,2024-07-09 16:48:46,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge
COMM-202407-000058,ACC0076331,IND23013510,email,inbound,2024-07-09 11:39:25,Account enquiry,Please assist with my banking enquiry.,neutral,,,False,
COMM-202407-000059,ACC0014719,IND19003231,social_media,inbound,2024/07/02 11:21:05,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,positive,,,False,
COMM-202407-000060,ACC0077790,IND23004871,phone_call,inbound,23/07/2024 17:43,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,fee_dispute
COMM-202407-000061,ACC0087983,IND24010553,sms,outbound,2024-07-13T06:21:45+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,negative,,,True,fraud_concern
COMM-202407-000062,ACC0029636,IND21014102,app_message,outbound,2024-07-25T17:48:16+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,,,False,
COMM-202407-000063,ACC0064189,IND23024043,sms,outbound,2024-07-10T17:08:17+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,,,False,
COMM-202407-000064,ACC0088918,IND24001857,chatbot,inbound,2024-07-15T20:28:39+02:00,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,positive,,,False,
COMM-202407-000065,ACC0014808,IND19003893,social_media,inbound,2024/07/24 13:18:50,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,neutral,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202407-000066,ACC0058503,IND23006491,chatbot,inbound,2024-07-20T16:10:02+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,failed_transaction
COMM-202407-000067,ACC0063689,IND23009020,whatsapp,inbound,31-Jul-2024 16:12,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,neutral,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202407-000068,ACC0052693,IND22010217,social_media,inbound,2024/07/22 12:31:51,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202407-000069,ACC0028894,IND21009043,sms,outbound,2024-07-19T16:14:42+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,neutral,,,False,
COMM-202407-000070,ACC0005491,COM19000191,app_message,inbound,2024-07-01T15:26:35+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,statement_error
COMM-202407-000071,ACC0050920,IND22011528,sms,outbound,2024-07-19T06:29:16+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202407-000072,ACC0016120,IND19006598,phone_call,inbound,08/07/2024 14:54,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,positive,,,False,
COMM-202407-000073,ACC0077808,IND23017480,sms,outbound,2024-07-19T07:43:04+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202407-000074,ACC0035832,COM21000131,whatsapp,inbound,22-Jul-2024 11:28,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,positive,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202407-000075,ACC0069179,IND23018719,social_media,inbound,2024/07/24 08:29:42,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,,,True,incorrect_charge
COMM-202407-000076,ACC0063438,IND23003059,email,outbound,2024-07-22 15:46:29,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Banking analytics agenda: five signals to watch this month,,False,
COMM-202407-000077,ACC0028427,IND21015375,app_message,inbound,2024-07-25T17:14:45+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,negative,Conduct teams press for clearer evidence on fees and failed payments,,True,fee_dispute
COMM-202407-000078,ACC0083284,IND24017639,chatbot,inbound,2024-07-12T02:40:44+02:00,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,neutral,,,False,
COMM-202407-000079,ACC0018268,IND19012057,social_media,inbound,2024/07/27 08:16:08,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge
COMM-202407-000080,ACC0060909,IND23006118,social_media,inbound,2024/07/02 07:08:50,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,fee_dispute
COMM-202407-000081,ACC0088233,IND24013282,sms,outbound,2024-07-23T11:23:51+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202407-000082,ACC0014408,IND19015121,social_media,inbound,2024/07/10 21:53:29,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,neutral,,,False,
COMM-202407-000083,ACC0046643,IND22015860,chatbot,inbound,2024-07-05T13:09:22+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202407-000084,ACC0072416,IND23006412,chatbot,inbound,2024-07-17T17:38:29+02:00,Reset password,I need help resetting my password and confirming that my profile has not been locked.,neutral,,,False,
COMM-202407-000085,ACC0047903,IND22013647,sms,outbound,2024-07-12T17:14:01+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,Retail banks sharpen arrears analytics as payment stress persists,,False,
COMM-202407-000086,ACC0007850,IND19002647,sms,outbound,2024-07-27T14:21:02+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,neutral,,,False,
COMM-202407-000087,ACC0010507,IND19002027,chatbot,inbound,2024-07-02T10:37:30+02:00,Reset password,I need help resetting my password and confirming that my profile has not been locked.,positive,,,False,
COMM-202407-000088,ACC0085208,IND24016317,email,inbound,2024-07-16 07:26:39,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202407-000089,ACC0034136,IND21000335,app_message,inbound,2024-07-23T20:19:06+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,positive,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202407-000090,ACC0083494,COM24000138,whatsapp,inbound,25-Jul-2024 11:07,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,Banking analytics agenda: five signals to watch this month,,True,fee_dispute
COMM-202407-000091,ACC0020686,IND20002572,chatbot,inbound,2024-07-29T15:56:22+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,negative,Retail banks sharpen arrears analytics as payment stress persists,,True,failed_transaction
COMM-202407-000092,ACC0052172,IND22021660,phone_call,inbound,17/07/2024 15:40,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202407-000093,ACC0067302,IND23016794,whatsapp,inbound,28-Jul-2024 11:57,Reset password,I need help resetting my password and confirming that my profile has not been locked.,negative,,,True,digital_issue
COMM-202407-000094,ACC0006899,IND19000899,app_message,inbound,2024-07-21T16:53:03+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,neutral,,,False,
COMM-202407-000095,ACC0028845,IND21007748,email,inbound,2024-07-10 19:58:13,Account enquiry,Please assist with my banking enquiry.,positive,,,False,
COMM-202407-000096,ACC0006604,IND19008567,phone_call,inbound,11/07/2024 15:01,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,,,False,
COMM-202407-000097,ACC0052059,IND22019192,chatbot,inbound,2024-07-16T15:36:43+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,negative,Banks watch debit-order strain as households adjust spending,,True,fee_dispute
COMM-202407-000098,ACC0060439,IND23005175,chatbot,outbound,2024-07-25T18:38:26+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202407-000099,ACC0055896,IND22003025,phone_call,inbound,08/07/2024 17:35,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202407-000100,ACC0052231,IND22020694,email,inbound,2024-07-25 15:40:36,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,neutral,Conduct teams press for clearer evidence on fees and failed payments,,False,
COMM-202407-000101,ACC0020798,IND20000320,sms,outbound,2024-07-02T19:13:02+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,positive,,,False,
COMM-202407-000102,ACC0072110,IND23003519,phone_call,inbound,12/07/2024 09:53,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,negative,,,True,fee_dispute
COMM-202407-000103,ACC0082674,IND24013534,chatbot,outbound,2024-07-29T10:27:57+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Retail banks sharpen arrears analytics as payment stress persists,,False,
COMM-202407-000104,ACC0039764,IND22018745,email,inbound,2024-07-01 22:55:07,Account enquiry,Please assist with my banking enquiry.,positive,,,False,
COMM-202407-000105,ACC0024243,IND21006164,email,inbound,2024-07-22 22:31:09,Account enquiry,Please assist with my banking enquiry.,negative,,,True,incorrect_charge
COMM-202407-000106,ACC0038611,IND22015532,email,inbound,2024-07-19 08:36:56,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,negative,Retail banks sharpen arrears analytics as payment stress persists,,True,failed_transaction
COMM-202407-000107,ACC0017513,IND19008301,app_message,inbound,2024-07-07T00:12:06+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue
COMM-202407-000108,ACC0085768,IND24002622,chatbot,inbound,2024-07-20T15:53:40+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,positive,,,False,
COMM-202407-000109,ACC0059506,COM23000095,branch_visit,inbound,03/07/2024 10:10,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,neutral,Banks watch debit-order strain as households adjust spending,,False,
COMM-202407-000110,ACC0007349,IND19012296,branch_visit,inbound,12/07/2024 12:45,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202407-000111,ACC0020795,IND20001394,phone_call,inbound,28/07/2024 14:47,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,digital_issue
COMM-202407-000112,ACC0027871,IND21015724,app_message,inbound,2024-07-01T05:29:27+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,,,True,service_delay
COMM-202407-000113,ACC0008242,IND19010040,phone_call,inbound,19/07/2024 17:50,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,,,False,
COMM-202407-000114,ACC0001092,IND19002621,whatsapp,inbound,31-Jul-2024 01:19,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,neutral,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202407-000115,ACC0052523,IND22018620,sms,outbound,2024-07-27T11:11:27+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,neutral,,,False,
COMM-202407-000116,ACC0079073,IND23001751,app_message,outbound,2024-07-05T18:51:28+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202407-000117,ACC0051946,IND22006920,chatbot,outbound,2024-07-24T13:57:11+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",positive,,,False,
COMM-202407-000118,ACC0030397,IND21006140,chatbot,inbound,2024-07-18T08:50:44+02:00,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,positive,,,False,
COMM-202407-000119,ACC0082629,IND24005482,branch_visit,inbound,14/07/2024 08:45,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,positive,,,False,
COMM-202407-000120,ACC0085443,IND24009080,app_message,inbound,2024-07-08T06:35:17+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,neutral,,,False,
COMM-202407-000121,ACC0021258,IND20001449,email,outbound,2024-07-02 11:46:26,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,,,False,
COMM-202407-000122,ACC0000889,IND19001057,whatsapp,inbound,08-Jul-2024 18:54,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,negative,,,True,service_delay
COMM-202407-000123,ACC0075584,IND23017913,branch_visit,inbound,23/07/2024 14:20,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,neutral,Banking analytics agenda: five signals to watch this month,,False,
COMM-202407-000124,ACC0064448,IND23010704,app_message,outbound,2024-07-14T16:11:51+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,,,False,
COMM-202407-000125,ACC0004905,IND19004211,social_media,inbound,2024/07/03 06:21:20,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,False,
COMM-202407-000126,ACC0053191,IND22018928,whatsapp,inbound,24-Jul-2024 09:30,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,Banking analytics agenda: five signals to watch this month,,True,service_delay
COMM-202407-000127,ACC0033144,IND21006184,branch_visit,inbound,24/07/2024 15:10,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,,,False,
COMM-202407-000128,ACC0035429,IND21009829,chatbot,inbound,2024-07-17T12:14:12+02:00,Reset password,I need help resetting my password and confirming that my profile has not been locked.,negative,,,True,failed_transaction
COMM-202407-000129,ACC0084796,IND24019163,sms,outbound,2024-07-13T09:50:26+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,,,True,other
