comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,linked_news_title,linked_event_date,is_complaint,complaint_category,resolution_status,resolution_notes
COMM-202409-000030,ACC0004026,IND19017212,phone_call,inbound,13/09/2024 10:05,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,negative,,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000031,ACC0048392,IND22003808,email,inbound,2024-09-22 08:13:16,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,negative,Conduct teams press for clearer evidence on fees and failed payments,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000032,ACC0058759,IND23010193,sms,outbound,2024-09-18T14:43:36+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,,,True,incorrect_charge,open,Charge sent to finance controls for validation against tariff table.
COMM-202409-000037,ACC0022545,COM21000132,app_message,inbound,2024-09-26T04:05:44+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,Operational resilience returns to the agenda after payment interruptions,,True,service_delay,escalted,Service timeline reviewed and customer updated on next action.
COMM-202409-000038,ACC0073730,IND23017610,chatbot,inbound,2024-09-27T18:09:43+02:00,Reset password,I need help resetting my password and confirming that my profile has not been locked.,negative,,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000052,ACC0051577,IND22007582,phone_call,inbound,17/09/2024 09:26,Why did my debit order fail?,"Eish, My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,digital_issue,escalted,Digital support case created with device and login details.
COMM-202409-000055,ACC0038678,IND22011519,email,inbound,2024-09-17 13:07:34,Account enquiry,Please assist with my banking enquiry.,negative,,,True,staff_behavior,resolved,Branch manager to contact customer and review service notes.
COMM-202409-000058,ACC0091691,IND24014884,chatbot,inbound,2024-09-21T19:36:21+02:00,Agent transfer request,The automated response is not solving my issue. Please transfer me to a consultant who can check the account.,negative,,,True,service_delay,open,Service timeline reviewed and customer updated on next action.
COMM-202409-000063,ACC0077305,IND23010283,sms,outbound,2024-09-11T09:51:36+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,,,True,other,resolved,Customer care team reviewing the account history.
COMM-202409-000064,ACC0016109,IND19014220,branch_visit,inbound,26/09/2024 09:05,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,negative,,,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202409-000065,ACC0072508,IND23000269,branch_visit,inbound,10/09/2024 14:45,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,fee_dispute,open,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202409-000067,ACC0055695,IND22006972,whatsapp,inbound,06-Sep-2024 15:36,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000070,ACC0031584,IND21001668,app_message,inbound,2024-09-02T13:13:25+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,fee_dispute,resolved,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202409-000071,ACC0003616,IND19003624,branch_visit,inbound,01/09/2024 12:05,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202409-000072,ACC0047253,IND22010016,email,inbound,2024-09-08 22:03:15,Suggestion for bank app,I have feedback on the app experience and would like the product team to review it.,negative,,,True,staff_behavior,open,Branch manager to contact customer and review service notes.
COMM-202409-000080,ACC0083402,IND24019383,phone_call,inbound,21/09/2024 14:04,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202409-000083,ACC0006553,IND19009487,email,inbound,2024-09-24 12:36:54,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,fee_dispute,escalted,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202409-000086,ACC0086966,IND24013273,chatbot,inbound,2024-09-08T17:40:13+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,service_delay,open,Service timeline reviewed and customer updated on next action.
COMM-202409-000087,ACC0065165,IND23003178,email,inbound,2024-09-26 15:10:28,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,,,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202409-000088,ACC0043980,IND22013379,phone_call,inbound,30/09/2024 12:49,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,statement_error,escalted,Statement extract queued for reconciliation review.
COMM-202409-000090,ACC0073391,IND23007840,email,inbound,2024-09-05 12:52:26,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,,,True,fee_dispute,escalted,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202409-000092,ACC0078359,IND23001968,phone_call,inbound,09/09/2024 15:23,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,staff_behavior,resolved,Branch manager to contact customer and review service notes.
COMM-202409-000096,ACC0066683,IND23008257,email,inbound,2024-09-02 12:06:54,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000100,ACC0064768,IND23015189,phone_call,inbound,26/09/2024 18:55,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,negative,Conduct teams press for clearer evidence on fees and failed payments,,True,fee_dispute,escalted,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202409-000108,ACC0035719,IND21005228,email,inbound,2024-09-30 13:44:33,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,Banking analytics agenda: five signals to watch this month,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000111,ACC0063425,IND23020541,app_message,inbound,2024-09-16T00:06:10+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202409-000117,ACC0050438,IND22011402,whatsapp,inbound,28-Sep-2024 13:26,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,Banking analytics agenda: five signals to watch this month,,True,fee_dispute,open,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202409-000120,ACC0057458,IND23002059,app_message,inbound,2024-09-16T08:32:35+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,service_delay,open,Service timeline reviewed and customer updated on next action.
COMM-202409-000128,ACC0027260,IND21012251,email,inbound,2024-09-06 07:05:08,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202409-000138,ACC0091626,IND24013312,chatbot,inbound,2024-09-12T19:15:17+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,negative,Statement delays add noise to month-end finance controls,,True,failed_transaction,escalted,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000146,ACC0089100,IND24011882,branch_visit,inbound,20/09/2024 11:15,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,,,True,other,escalted,Customer care team reviewing the account history.
COMM-202409-000154,ACC0035870,COM21000338,branch_visit,inbound,23/09/2024 09:10,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,negative,,,True,other,resolved,Customer care team reviewing the account history.
COMM-202409-000155,ACC0031317,COM21000224,sms,outbound,2024-09-05T09:51:58+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,,,True,statement_error,open,Statement extract queued for reconciliation review.
COMM-202409-000156,ACC0040126,IND22013521,social_media,inbound,2024/09/05 10:07:28,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,fee_dispute,resolved,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202409-000158,ACC0073851,IND23001294,social_media,inbound,2024/09/19 17:52:01,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202409-000167,ACC0091782,IND24024834,app_message,inbound,2024-09-27T10:39:13+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,negative,Banks watch debit-order strain as households adjust spending,,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202409-000168,ACC0022580,IND21010291,chatbot,inbound,2024-09-02T08:55:42+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,fee_dispute,resolved,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202409-000170,ACC0085435,IND24014526,email,inbound,2024-09-08 16:28:52,Suggestion for bank app,I have feedback on the app experience and would like the product team to review it.,negative,,,True,staff_behavior,resolved,Branch manager to contact customer and review service notes.
COMM-202409-000173,ACC0044375,IND22009899,app_message,inbound,2024-09-14T16:53:47+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202409-000175,ACC0038318,IND22000559,whatsapp,inbound,06-Sep-2024 13:18,Reset password,I need help resetting my password and confirming that my profile has not been locked.,negative,,,True,digital_issue,open,Digital support case created with device and login details.
COMM-202409-000177,ACC0056802,IND22002358,social_media,inbound,2024/09/06 21:37:34,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,negative,,,True,fee_dispute,open,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202409-000180,ACC0034950,IND21009676,chatbot,inbound,2024-09-19T19:45:15+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202409-000183,ACC0014046,IND19010235,app_message,inbound,2024-09-27T20:59:56+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202409-000185,ACC0021225,IND20001243,social_media,inbound,2024/09/07 21:57:24,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202409-000189,ACC0066111,IND23006732,social_media,inbound,2024/09/14 15:05:48,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,negative,,,True,digital_issue,escalted,Digital support case created with device and login details.
COMM-202409-000192,ACC0073961,IND23007534,whatsapp,inbound,02-Sep-2024 13:45,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202409-000193,ACC0044375,IND22009899,branch_visit,inbound,05/09/2024 13:45,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,statement_error,escalted,Statement extract queued for reconciliation review.
COMM-202409-000195,ACC0028508,COM21000079,social_media,inbound,2024/09/13 11:37:24,Kudos to branch staff,The branch team helped me quickly and explained the account options clearly. Please pass on my thanks.,negative,,,True,service_delay,escalted,Service timeline reviewed and customer updated on next action.
COMM-202409-000196,ACC0057042,IND22007850,social_media,inbound,2024/09/02 18:55:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
COMM-202409-000198,ACC0015178,IND19003921,sms,outbound,2024-09-08T20:01:18+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,negative,,,True,fraud_concern,resolved,Card monitoring case opened and customer advised on dispute documents.
COMM-202409-000201,ACC0034176,IND21003102,whatsapp,inbound,26-Sep-2024 14:57,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,negative,Statement delays add noise to month-end finance controls,,True,service_delay,escalted,Service timeline reviewed and customer updated on next action.
COMM-202409-000203,ACC0026552,IND21003997,phone_call,inbound,10/09/2024 08:27,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202409-000206,ACC0013892,IND19011911,app_message,inbound,2024-09-15T04:08:58+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge,open,Charge sent to finance controls for validation against tariff table.
COMM-202409-000208,ACC0035296,IND21020414,email,inbound,2024-09-08 21:16:49,Account enquiry,Please assist with my banking enquiry.,negative,,,True,failed_transaction,open,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000209,ACC0022511,IND21003969,app_message,inbound,2024-09-22T13:42:15+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000212,ACC0007612,IND19009922,whatsapp,inbound,08-Sep-2024 08:36,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202409-000218,ACC0093412,IND24021027,app_message,inbound,2024-09-28T18:11:58+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,negative,Operational resilience returns to the agenda after payment interruptions,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000219,ACC0030074,IND21002252,email,inbound,2024-09-30 12:33:29,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,Banking analytics agenda: five signals to watch this month,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000221,ACC0087590,IND24016338,social_media,inbound,2024/09/08 18:14:08,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,,,True,statement_error,resolved,Statement extract queued for reconciliation review.
COMM-202409-000227,ACC0002510,IND19002274,sms,outbound,2024-09-12T18:20:12+02:00,Suspicious transaction alert,We detected activity that may require confirmation. Please reply or contact the bank if this transaction was not yours.,negative,,,True,fraud_concern,open,Card monitoring case opened and customer advised on dispute documents.
COMM-202409-000232,ACC0027665,IND21006072,app_message,inbound,2024-09-10T13:03:30+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000235,ACC0071614,IND23024557,chatbot,inbound,2024-09-16T11:47:18+02:00,Reset password,I need help resetting my password and confirming that my profile has not been locked.,negative,,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000236,ACC0068999,IND23018954,chatbot,inbound,2024-09-22T19:19:20+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202409-000242,ACC0021610,IND21003582,app_message,inbound,2024-09-30T20:55:11+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202409-000250,ACC0088847,IND24018873,chatbot,inbound,2024-09-18T15:48:36+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202409-000251,ACC0083559,IND24002428,email,inbound,2024-09-07 06:09:38,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,failed_transaction,escalted,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000252,ACC0043988,IND22000536,chatbot,inbound,2024-09-23T19:37:53+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202409-000253,ACC0079736,IND24001905,sms,outbound,2024-09-18T04:06:07+02:00,Your loan repayment failed due to insufficient funds,Your scheduled loan repayment was not successful. Please fund your account or contact us to discuss payment options.,negative,,,True,digital_issue,escalted,Digital support case created with device and login details.
COMM-202409-000257,ACC0061469,IND23000020,app_message,inbound,2024-09-19T08:43:08+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Conduct teams press for clearer evidence on fees and failed payments' and wanted to check how it affects my account.,negative,Conduct teams press for clearer evidence on fees and failed payments,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000263,ACC0085027,IND24013424,branch_visit,inbound,17/09/2024 15:50,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,other,resolved,Customer care team reviewing the account history.
COMM-202409-000266,ACC0042997,IND22005366,app_message,inbound,2024-09-18T17:20:53+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000267,ACC0052770,COM22000305,phone_call,inbound,11/09/2024 11:32,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",negative,,,True,failed_transaction,open,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000271,ACC0081736,IND24018211,branch_visit,inbound,29/09/2024 11:15,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,negative,Statement delays add noise to month-end finance controls,,True,fee_dispute,open,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202409-000273,ACC0051082,IND22003033,whatsapp,inbound,30-Sep-2024 10:44,Reset password,I need help resetting my password and confirming that my profile has not been locked.,negative,,,True,digital_issue,open,Digital support case created with device and login details.
COMM-202409-000276,ACC0045624,IND22004002,email,inbound,2024-09-29 12:26:36,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,negative,,,True,digital_issue,open,Digital support case created with device and login details.
COMM-202409-000278,ACC0049350,IND22010075,chatbot,inbound,2024-09-28T16:17:18+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,fee_dispute,escalted,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202409-000279,ACC0030273,IND21004174,chatbot,inbound,2024-09-04T01:49:55+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,digital_issue,resolved,Digital support case created with device and login details.
COMM-202409-000281,ACC0033450,IND21000201,sms,outbound,2024-09-02T13:40:46+02:00,Branch holiday hours,Please note adjusted branch hours this month. Digital channels remain available for balance checks and transfers.,negative,,,True,other,open,Customer care team reviewing the account history.
COMM-202409-000285,ACC0017876,IND19006146,branch_visit,inbound,06/09/2024 13:45,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000303,ACC0073052,IND23011503,whatsapp,inbound,07-Sep-2024 14:51,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,negative,,,True,service_delay,resolved,Service timeline reviewed and customer updated on next action.
COMM-202409-000305,ACC0013892,IND19011911,whatsapp,inbound,12-Sep-2024 22:32,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,negative,Retail banks sharpen arrears analytics as payment stress persists,,True,failed_transaction,resolved,"Payment operations checking debit-order status, retry timing and available balance."
COMM-202409-000308,ACC0039346,IND22000649,chatbot,inbound,2024-09-25T08:04:06+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,Banking analytics agenda: five signals to watch this month,,True,fee_dispute,open,Fee query logged; customer will receive a reversal decision after statement review.
COMM-202409-000309,ACC0037928,IND22016728,phone_call,inbound,30/09/2024 08:38,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge,resolved,Charge sent to finance controls for validation against tariff table.
