statement_transaction_id,account_id,customer_id,bank_name,statement_date,posted_date,statement_description,bank_reference,statement_amount,source_transaction_id,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date
BST-ACC0056439-000013,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-06 05:22:50,2022-12-06,Airtime via mobile_banking_app,202212869679659,-58.28,MTX202212000013806,transactional,False,,0,
BST-ACC0056439-000014,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-06 21:20:54,2022-12-06,Transfer via ussd,202212561839374,-1357.44,MTX202212000013807,transactional,False,,0,
BST-ACC0056439-000015,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-07 05:00:22,2022-12-07,Utilities via mobile banking app,202212185875496,-474.54,MTX202212000013808,transactional,False,,0,
BST-ACC0056439-000016,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-07 05:03:23,2022-12-07,Groceries via mobile banking app,202212145426458,-428.83,MTX202212000013809,transactional,False,,0,
BST-ACC0056439-000017,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-07 22:47:08,2022-12-07,Utilities via mobile_banking_app,202212135972995,-308.62,MTX202212000013810,transactional,False,,0,
BST-ACC0056439-000018,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-08 07:08:19,2022-12-08,Groceries via mobile banking app,202212701338637,-220.46,MTX202212000013811,transactional,False,,0,
BST-ACC0056439-000019,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-08 10:03:46,2022-12-08,Airtime via mobile_banking_app,202212172695182,-243.61,MTX202212000013812,transactional,False,,0,
BST-ACC0056439-000020,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-08 11:30:22,2022-12-08,Utilities via mobile banking app,202212344720728,-3155.22,MTX202212000013813,transactional,False,,0,
BST-ACC0056439-000021,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-08 22:47:23,2022-12-08,Utilities via mobile banking app,202212350534948,-783.38,MTX202212000013814,transactional,False,,0,
BST-ACC0056439-000022,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-09 06:25:51,2022-12-09,Transport via mobile banking app,202212216522913,-171.98,MTX202212000013815,transactional,False,,0,
BST-ACC0056439-000023,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-09 07:20:44,2022-12-09,Fuel via pos,202212552346911,-402.05,MTX202212000013816,transactional,False,,0,
BST-ACC0056439-000024,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-09 12:56:11,2022-12-09,Retail via mobile banking app,202212467868155,-1013.12,MTX202212000013817,transactional,False,,0,
BST-ACC0056439-000025,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-09 20:50:11,2022-12-09,Groceries via pos,202212834560889,-387.74,MTX202212000013818,transactional,False,,0,
BST-ACC0056439-000026,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-10 10:34:29,2022-12-10,Restaurants via contactless,202212831477902,-220.29,MTX202212000013819,transactional,False,,0,
BST-ACC0056439-000027,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-10 15:44:33,2022-12-10,Entertainment via pos,202212458058240,-211.9,MTX202212000013820,transactional,False,,0,
BST-ACC0056439-000028,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-11 23:31:39,2022-12-11,Clothing via mobile_banking_app,202212155232035,-816.52,MTX202212000013821,transactional,False,,0,
BST-ACC0056439-000029,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-12 00:30:23,2022-12-12,Retail via mobile banking app,202212779451837,-507.34,MTX202212000013822,transactional,False,,0,
BST-ACC0056439-000030,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-12 06:33:33,2022-12-12,Transport via pos,202212494483118,-45.53,MTX202212000013823,transactional,False,,0,
BST-ACC0056439-000031,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-13 11:38:00,2022-12-13,Utilities via mobile_banking_app,202212257586338,-260.63,MTX202212000013824,transactional,False,,0,
BST-ACC0056439-000032,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-13 12:55:59,2022-12-13,Retail via mobile banking app,202212442409349,-167.58,MTX202212000013826,transactional,False,,0,
BST-ACC0056439-000033,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-13 13:19:44,2022-12-13,Groceries via pos,202212694646646,-176.14,MTX202212000013825,transactional,False,,0,
BST-ACC0056439-000034,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-14 06:36:05,2022-12-14,Transport via contactless,202212472628729,-263.98,MTX202212000013827,transactional,False,,0,
BST-ACC0056439-000035,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-15 08:57:07,2022-12-15,Airtime via mobile_banking_app,202212662838056,-52.22,MTX202212000013828,transactional,False,,0,
BST-ACC0056439-000036,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-15 12:11:56,2022-12-15,Restaurants via ewallet,202212880668652,-194.39,MTX202212000013829,transactional,False,,0,
BST-ACC0056439-000037,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-15 18:28:30,2022-12-15,Retail via contactless,202212345672058,-187.23,MTX202212000013830,transactional,False,,0,
BST-ACC0056439-000038,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-15 21:58:14,2022-12-15,Utilities via mobile banking app,202212971754341,-682.15,MTX202212000013832,transactional,False,,0,
BST-ACC0056439-000039,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-16 06:20:05,2022-12-16,Utilities via mobile banking app,202212206351263,-645.41,MTX202212000013833,transactional,False,,0,
BST-ACC0056439-000040,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-17 11:17:44,2022-12-17,Retail via pos,202212752730612,-603.68,MTX202212000013834,transactional,False,,0,
BST-ACC0056439-000041,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-18 12:22:53,2022-12-18,Clothing via pos,202212993680640,-301.64,MTX202212000013835,transactional,False,,0,
BST-ACC0056439-000042,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-18 17:21:19,2022-12-18,Restaurants via mobile_banking_app,202212986551917,-373.2,MTX202212000013836,transactional,False,,0,
BST-ACC0056439-000043,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-19 05:53:07,2022-12-19,Clothing via mobile banking app,202212805490809,-656.2,MTX202212000013837,transactional,False,,0,
BST-ACC0056439-000044,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-19 06:03:50,2022-12-19,Retail via mobile banking app,202212735927861,-467.02,MTX202212000013838,transactional,False,,0,
BST-ACC0056439-000045,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-19 07:38:58,2022-12-19,Transport via pos,202212818602115,-55.32,MTX202212000013839,transactional,False,,0,
BST-ACC0056439-000046,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-19 11:26:08,2022-12-19,Airtime via mobile banking app,202212685301179,-20.86,MTX202212000013840,transactional,False,,0,
BST-ACC0056439-000047,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-19 19:13:29,2022-12-19,Entertainment via online banking,202212935120691,-182.65,MTX202212000013842,transactional,False,,0,
BST-ACC0056439-000048,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-19 20:00:24,2022-12-19,Groceries via pos,202212981348058,-164.05,MTX202212000013841,transactional,False,,0,
BST-ACC0056439-000049,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-19 21:15:10,2022-12-19,Utilities via ussd,202212778062386,-480.43,MTX202212000013843,transactional,False,,0,
BST-ACC0056439-000050,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-20 08:42:47,2022-12-20,Airtime via mobile_banking_app,202212276459927,-121.25,MTX202212000013844,transactional,False,,0,
BST-ACC0056439-000051,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-20 20:52:03,2022-12-20,Entertainment via contactless,202212332924599,-283.47,MTX202212000013845,transactional,False,,0,
BST-ACC0056439-000052,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-21 05:28:41,2022-12-21,Airtime via mobile banking app,202212446209846,-52.64,MTX202212000013846,transactional,False,,0,
BST-ACC0056439-000053,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-21 12:25:49,2022-12-21,Retail via ewallet,202212372446169,-805.84,MTX202212000013847,transactional,False,,0,
BST-ACC0056439-000054,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-22 08:19:36,2022-12-22,Airtime via online banking,202212304530027,-72.81,MTX202212000013848,transactional,False,,0,
BST-ACC0056439-000055,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-23 12:39:47,2022-12-23,Groceries via mobile banking app,202212750440303,-526.23,MTX202212000013849,transactional,False,,0,
BST-ACC0056439-000056,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-23 19:09:57,2022-12-23,Restaurants via pos,202212457972858,-221.08,MTX202212000013850,transactional,False,,0,
BST-ACC0056439-000057,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-23 21:59:48,2022-12-23,Utilities via online banking,202212904728834,-2419.59,MTX202212000013851,transactional,False,,0,
BST-ACC0056439-000058,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-24 10:17:38,2022-12-24,Clothing via contactless,202212474186022,-395.26,MTX202212000013852,transactional,False,,0,
BST-ACC0056439-000074,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-25 13:18:00,2022-12-25,Service_Fee,FEE-202212-53917,-59.46,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0056439-000075,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-25 13:18:00,2022-12-25,Withholding Tax,FEE-202212-31652,-8.73,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0056439-000059,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-25 18:35:50,2022-12-25,Retail via pos,202212282431378,-202.7,MTX202212000013853,transactional,False,,0,
BST-ACC0056439-000060,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-26 11:08:13,2022-12-26,Airtime via mobile banking app,202212990833687,-54.96,MTX202212000013854,transactional,False,,0,
BST-ACC0056439-000061,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-27 05:29:17,2022-12-27,Groceries via mobile_banking_app,202212621653917,-365.53,MTX202212000013855,transactional,False,,0,
BST-ACC0056439-000062,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-27 06:04:58,2022-12-27,Airtime via mobile_banking_app,202212835109716,-81.45,MTX202212000013856,transactional,False,,0,
BST-ACC0056439-000063,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-27 10:35:43,2022-12-27,Transfer via online banking,202212798107063,-1214.48,MTX202212000013857,transactional,False,,0,
BST-ACC0056439-000064,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-27 13:15:37,2022-12-27,Restaurants via contactless,202212246968055,-284.1,MTX202212000013858,transactional,False,,0,
BST-ACC0056439-000065,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-28 05:11:52,2022-12-28,Fuel via mobile banking app,202212956134448,-10.51,MTX202212000013859,transactional,False,,0,
BST-ACC0056439-000066,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-28 05:32:43,2022-12-28,Alcohol via mobile banking app,202212679512656,-207.67,MTX202212000013860,transactional,False,,0,
BST-ACC0056439-000067,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-28 21:41:52,2022-12-28,Transfer via ussd,202212981791748,1010.26,MTX202212000013861,transactional,False,,0,
BST-ACC0056439-000068,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-28 22:04:32,2022-12-28,Airtime via mobile_banking_app,202212736750397,-13.34,MTX202212000013862,transactional,False,,0,
BST-ACC0056439-000069,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-29 05:25:09,2022-12-29,Internal transfer - Insurance Premium,202212513670879,-101.29,MTX202212000000077,transactional,False,,0,
BST-ACC0056439-000070,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-29 19:26:53,2022-12-29,Restaurants via contactless,202212733474204,-178.81,MTX202212000013863,transactional,False,,0,
BST-ACC0056439-000071,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-29 21:27:32,2022-12-29,Transfer via online_banking,202212988401328,-1105.61,MTX202212000013864,transactional,False,,0,
BST-ACC0056439-000072,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-31 15:05:39,2022-12-31,Retail via contactless,202212150445950,-494.84,MTX202212000013866,transactional,False,,0,
BST-ACC0056439-000073,ACC0056439,IND22011994,Keystone Retail Bank,2022-12-31 17:49:48,2022-12-31,Entertainment via pos,202212196597706,-172.81,MTX202212000013865,transactional,False,,0,
BST-ACC0056439-000076,ACC0056439,IND22011994,Keystone Retail Bank,2023-01-25 14:49:00,2023-01-25,Cash Deposit Fee,FEE-202301-33231,-71.97,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0056439-000077,ACC0056439,IND22011994,Keystone Retail Bank,2023-02-25 15:17:00,2023-02-25,Cash Deposit Fee,FEE-202302-45369,-139.76,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0056439-000078,ACC0056439,IND22011994,Keystone Retail Bank,2023-03-25 10:03:00,2023-03-25,Service_Fee,FEE-202303-96742,-69.04,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0056439-000079,ACC0056439,IND22011994,Keystone Retail Bank,2023-03-25 10:03:00,2023-03-25,Interest_Income,FEE-202303-19384,5.74,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0056439-000080,ACC0056439,IND22011994,Keystone Retail Bank,2023-04-25 16:51:00,2023-04-25,Withholding Tax,FEE-202304-72113,-53.39,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0056439-000081,ACC0056439,IND22011994,Keystone Retail Bank,2023-04-25 16:51:00,2023-04-25,Interest Income,FEE-202304-49761,7.88,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0056439-000082,ACC0056439,IND22011994,Keystone Retail Bank,2023-05-25 07:23:00,2023-05-25,Interest_Income,FEE-202305-32940,3.21,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0056439-000083,ACC0056439,IND22011994,Keystone Retail Bank,2023-05-25 07:23:00,2023-05-25,Withholding_Tax,FEE-202305-47318,-14.31,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0056440-000001,ACC0056440,IND22004374,Keystone Retail Bank,2022-12-25 13:58:00,2022-12-25,Withholding Tax,FEE-202212-71159,-55.68,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0056440-000002,ACC0056440,IND22004374,Keystone Retail Bank,2022-12-25 13:58:00,2022-12-25,Interest Income,FEE-202212-23386,1.57,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0056440-000003,ACC0056440,IND22004374,Keystone Retail Bank,2022-12-25 13:58:00,2022-12-25,Bank_Charge,FEE-202212-94734,-69.32,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0056440-000004,ACC0056440,IND22004374,Keystone Retail Bank,2023-01-25 15:49:00,2023-01-25,Cash Deposit Fee,FEE-202301-92993,-43.14,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0056440-000005,ACC0056440,IND22004374,Keystone Retail Bank,2023-01-25 15:49:00,2023-01-25,Service Fee,FEE-202301-21638,-86.9,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0056440-000006,ACC0056440,IND22004374,Keystone Retail Bank,2023-01-25 15:49:00,2023-01-25,Bank Charge,FEE-202301-56327,-62.68,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0056440-000007,ACC0056440,IND22004374,Keystone Retail Bank,2023-02-25 08:45:00,2023-02-25,Interest_Income,FEE-202302-49225,3.0,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0056440-000008,ACC0056440,IND22004374,Keystone Retail Bank,2023-02-25 08:45:00,2023-02-25,Withholding Tax,FEE-202302-12602,-21.24,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0056440-000009,ACC0056440,IND22004374,Keystone Retail Bank,2023-02-25 08:45:00,2023-02-25,Service Fee,FEE-202302-57811,-153.91,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0056440-000010,ACC0056440,IND22004374,Keystone Retail Bank,2023-02-26 00:00:00,2023-02-26,Unallocated deposit,UNALLOC-333143,2134.21,,bank_only_transaction,True,missing_in_ledger,0,
BST-ACC0056441-000001,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-03 05:17:33,2022-12-03,Alcohol via ussd,202212772465679,-97.17,MTX202212000012901,transactional,False,,0,
BST-ACC0056441-000002,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-03 08:26:50,2022-12-03,Airtime via ussd,202212393561716,-179.09,MTX202212000012902,transactional,False,,0,
BST-ACC0056441-000003,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-03 09:42:21,2022-12-03,Airtime via mobile banking app,202212555436901,-36.91,MTX202212000012903,transactional,False,,0,
BST-ACC0056441-000004,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-03 10:35:13,2022-12-03,Transport via mobile banking app,202212171331881,-76.9,MTX202212000012904,transactional,False,,0,
BST-ACC0056441-000005,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-03 12:04:14,2022-12-03,Utilities via mobile banking app,202212936179685,-314.82,MTX202212000012905,transactional,False,,0,
BST-ACC0056441-000006,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-04 13:27:49,2022-12-04,Transport via ussd,202212960581140,-259.41,MTX202212000012907,transactional,False,,0,
BST-ACC0056441-000007,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-04 13:56:13,2022-12-04,Airtime via mobile banking app,202212377528664,-38.91,MTX202212000012906,transactional,False,,0,
BST-ACC0056441-000008,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-04 16:43:44,2022-12-04,Entertainment via mobile banking app,202212816128327,-139.0,MTX202212000012908,transactional,False,,0,
BST-ACC0056441-000009,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-07 09:59:36,2022-12-07,Airtime via mobile banking app,202212734601914,-21.92,MTX202212000012909,transactional,False,,0,
BST-ACC0056441-000010,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-07 10:06:00,2022-12-07,Transport via mobile_banking_app,202212989402679,-85.61,MTX202212000012912,transactional,False,,0,
BST-ACC0056441-000011,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-07 10:39:28,2022-12-07,Transport via pos,202212623690662,-45.45,MTX202212000012910,transactional,False,,0,
BST-ACC0056441-000012,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-07 11:04:12,2022-12-07,Transport via atm,202212332745833,-247.78,MTX202212000012911,transactional,False,,0,
BST-ACC0056441-000013,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-09 07:04:42,2022-12-09,Transfer via ussd,202212487521403,-671.95,MTX202212000012913,transactional,False,,0,
BST-ACC0056441-000014,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-09 15:36:58,2022-12-09,Groceries via mobile banking app,202212653798459,-521.68,MTX202212000012916,transactional,False,,0,
BST-ACC0056441-000015,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-09 16:17:16,2022-12-09,Alcohol via ussd,202212274971136,-144.97,MTX202212000012915,transactional,False,,0,
BST-ACC0056441-000016,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-09 16:58:30,2022-12-09,Alcohol via ussd,202212379519268,-292.13,MTX202212000012917,transactional,False,,0,
BST-ACC0056441-000017,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-09 18:58:23,2022-12-09,Airtime via atm,202212926203173,-71.18,MTX202212000012914,transactional,False,,0,
BST-ACC0056441-000018,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-10 08:09:33,2022-12-10,Airtime via ussd,202212849843536,-114.09,MTX202212000012918,transactional,False,,0,
BST-ACC0056441-000019,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-10 15:28:01,2022-12-10,Groceries via ussd,202212994155480,-107.59,MTX202212000012919,transactional,False,,0,
BST-ACC0056441-000020,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-11 13:24:05,2022-12-11,Utilities via mobile_banking_app,202212825962063,-573.32,MTX202212000012920,transactional,False,,0,
BST-ACC0056441-000021,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-11 17:43:29,2022-12-11,Groceries via mobile banking app,202212836484201,-475.56,MTX202212000012921,transactional,False,,0,
BST-ACC0056441-000022,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-13 12:25:04,2022-12-13,Transport via pos,202212590921305,-139.49,MTX202212000012922,transactional,False,,0,
BST-ACC0056441-000023,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-14 17:22:06,2022-12-14,Groceries via ussd,202212328465006,-324.26,MTX202212000012924,transactional,False,,0,
BST-ACC0056441-000024,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-14 18:59:07,2022-12-14,Entertainment via mobile banking app,202212997932187,-245.27,MTX202212000012923,transactional,False,,0,
BST-ACC0056441-000025,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-15 04:32:53,2022-12-15,Transfer via mobile_banking_app,202212358643763,763.47,MTX202212000012925,transactional,False,,0,
BST-ACC0056441-000026,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-15 10:43:44,2022-12-15,Airtime via pos,202212523246981,-15.14,MTX202212000012926,transactional,False,,0,
BST-ACC0056441-000027,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-15 18:17:39,2022-12-15,Groceries via atm,202212282480140,-414.26,MTX202212000012927,transactional,False,,0,
BST-ACC0056441-000028,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-16 08:35:36,2022-12-16,Airtime via ussd,202212509872593,-32.73,MTX202212000012928,transactional,False,,0,
BST-ACC0056441-000029,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-16 09:16:44,2022-12-16,Airtime via ussd,202212244046212,-76.84,MTX202212000012929,transactional,False,,0,
BST-ACC0056441-000030,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-16 12:33:46,2022-12-16,Airtime via ussd,202212585578937,-123.33,MTX202212000012930,transactional,False,,0,
BST-ACC0056441-000031,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-17 09:07:15,2022-12-17,Airtime via ussd,202212734781585,-43.7,MTX202212000012931,transactional,False,,0,
BST-ACC0056441-000032,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-17 09:35:15,2022-12-17,Airtime via mobile banking app,202212153156700,-73.2,MTX202212000012932,transactional,False,,0,
BST-ACC0056441-000033,ACC0056441,IND22004196,Keystone Retail Bank,2022-12-18 08:47:12,2022-12-18,Airtime via ussd,202212312251197,-24.29,MTX202212000012933,transactional,False,,0,
