response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-201911-0000032,CAMP-2019-005,IND19001206,,2019-11-17,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201911-0000033,CAMP-2019-005,IND19010064,ACC0015518,2019-11-20,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000034,CAMP-2019-005,IND19008582,ACC0015750,2019-11-26,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000035,CAMP-2019-005,IND19011233,ACC0015703,2019-11-18,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000036,CAMP-2019-005,IND19000447,ACC0016977,2019-11-26,opened,,sms,Customer opened or viewed the campaign message.
RESP-201911-0000037,CAMP-2019-005,IND19018773,ACC0015886,2019-11-16,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000038,CAMP-2019-005,IND19016407,ACC0016209,2019-11-25,opened,,sms,Customer opened or viewed the campaign message.
RESP-201911-0000039,CAMP-2019-005,IND19002400,ACC0015857,2019-11-14,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000040,CAMP-2019-005,IND19010920,ACC0016123,2019-11-20,opened,,sms,Customer opened or viewed the campaign message.
RESP-201911-0000041,CAMP-2019-005,IND19011334,ACC0016073,2019-11-22,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000042,CAMP-2019-005,IND19012639,ACC0015573,2019-11-23,opened,,sms,Customer opened or viewed the campaign message.
RESP-201911-0000043,CAMP-2019-005,IND19000655,ACC0016018,2019-11-22,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201911-0000044,CAMP-2019-005,IND19013677,ACC0015666,2019-11-30,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201911-0000045,CAMP-2019-005,IND19008708,ACC0015936,2019-11-27,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000046,CAMP-2019-005,IND19017821,ACC0015443,2019-11-29,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000047,CAMP-2019-005,IND19015718,ACC0016187,2019-11-24,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000048,CAMP-2019-005,IND19022121,ACC0017101,2019-11-30,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000049,CAMP-2019-005,IND19017322,ACC0016853,2019-11-20,opened,,sms,Customer opened or viewed the campaign message.
RESP-201911-0000050,CAMP-2019-005,IND19018165,,2019-11-15,opened,,sms,Customer opened or viewed the campaign message.
RESP-201911-0000051,CAMP-2019-005,IND19013595,ACC0015855,2019-11-30,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000052,CAMP-2019-005,IND19001256,,2019-11-10,opened,,sms,Customer opened or viewed the campaign message.
RESP-201911-0000053,CAMP-2019-005,IND19016657,ACC0015502,2019-11-09,opened,,sms,Customer opened or viewed the campaign message.
RESP-201911-0000054,CAMP-2019-005,IND19012607,ACC0015580,2019-11-09,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000055,CAMP-2019-005,IND19009885,ACC0017058,2019-11-12,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000056,CAMP-2019-005,IND19018960,,2019-11-09,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000057,CAMP-2019-005,IND19012944,,2019-11-19,opened,,sms,Customer opened or viewed the campaign message.
RESP-201911-0000058,CAMP-2019-005,IND19007918,,2019-11-28,opened,,sms,Customer opened or viewed the campaign message.
RESP-201911-0000059,CAMP-2019-005,IND19014116,ACC0016777,2019-11-08,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000060,CAMP-2019-005,IND19001383,ACC0015701,2019-11-19,ignored,,sms,No direct action recorded after campaign exposure.
RESP-201911-0000061,CAMP-2019-005,IND19022356,ACC0015603,2019-11-19,opened,,sms,Customer opened or viewed the campaign message.
RESP-201911-0000062,CAMP-2019-006,IND19017795,ACC0016763,2019-11-17,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000063,CAMP-2019-006,IND19005258,ACC0016476,2019-11-20,converted,5411.0,branch_poster,Customer accepted offer for home_loan through branch_poster.
RESP-201911-0000064,CAMP-2019-006,IND19004697,ACC0016865,2019-11-07,ignored,,branch_poster,No direct action recorded after campaign exposure.
RESP-201911-0000065,CAMP-2019-006,IND19022540,ACC0016739,2019-11-21,ignored,,branch_poster,No direct action recorded after campaign exposure.
