statement_transaction_id,account_id,customer_id,bank_name,statement_date,posted_date,statement_description,bank_reference,statement_amount,source_transaction_id,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date
BST-ACC0118917-000006,ACC0118917,IND19000315,Keystone Retail Bank,2020-03-25 14:17:00,2020-03-25,Service Fee,FEE-202003-13761,-150.06,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118917-000007,ACC0118917,IND19000315,Keystone Retail Bank,2020-03-25 14:17:00,2020-03-25,Bank_Charge,FEE-202003-58058,-48.9,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0118917-000008,ACC0118917,IND19000315,Keystone Retail Bank,2020-03-25 14:17:00,2020-03-25,Interest Income,FEE-202003-79069,8.46,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0118917-000009,ACC0118917,IND19000315,Keystone Retail Bank,2020-04-25 14:31:00,2020-04-25,Interest Income,FEE-202004-23356,2.01,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0118917-000010,ACC0118917,IND19000315,Keystone Retail Bank,2020-04-25 14:31:00,2020-04-25,Service_Fee,FEE-202004-84316,-23.75,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118917-000011,ACC0118917,IND19000315,Keystone Retail Bank,2020-05-25 07:05:00,2020-05-25,Bank Charge,FEE-202005-20718,-51.44,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0118918-000001,ACC0118918,IND19000315,Keystone Retail Bank,2019-12-25 11:51:00,2019-12-25,Cash_Deposit_Fee,FEE-201912-24043,-115.75,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118918-000002,ACC0118918,IND19000315,Keystone Retail Bank,2019-12-25 11:51:00,2019-12-25,Withholding Tax,FEE-201912-11442,-48.73,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0118918-000003,ACC0118918,IND19000315,Keystone Retail Bank,2020-01-25 15:24:00,2020-01-25,Service Fee,FEE-202001-62271,-47.54,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118918-000004,ACC0118918,IND19000315,Keystone Retail Bank,2020-01-25 15:24:00,2020-01-25,Cash_Deposit_Fee,FEE-202001-91566,-119.88,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118918-000005,ACC0118918,IND19000315,Keystone Retail Bank,2020-02-25 17:31:00,2020-02-25,Bank Charge,FEE-202002-90429,-116.28,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0118918-000006,ACC0118918,IND19000315,Keystone Retail Bank,2020-03-25 08:02:00,2020-03-25,Bank Charge,FEE-202003-47342,-60.01,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0118918-000007,ACC0118918,IND19000315,Keystone Retail Bank,2020-03-25 08:02:00,2020-03-25,Cash Deposit Fee,FEE-202003-58429,-69.41,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118918-000008,ACC0118918,IND19000315,Keystone Retail Bank,2020-03-25 08:02:00,2020-03-25,Service Fee,FEE-202003-75684,-99.47,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118918-000009,ACC0118918,IND19000315,Keystone Retail Bank,2020-04-25 12:00:00,2020-04-25,Cash Deposit Fee,FEE-202004-68076,-135.38,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118918-000010,ACC0118918,IND19000315,Keystone Retail Bank,2020-04-25 12:00:00,2020-04-25,Service Fee,FEE-202004-14247,-21.45,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118918-000011,ACC0118918,IND19000315,Keystone Retail Bank,2020-05-25 15:14:00,2020-05-25,Service_Fee,FEE-202005-36149,-21.97,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118918-000012,ACC0118918,IND19000315,Keystone Retail Bank,2020-05-25 15:14:00,2020-05-25,Withholding Tax,FEE-202005-67332,-52.63,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0118918-000013,ACC0118918,IND19000315,Keystone Retail Bank,2020-05-25 15:14:00,2020-05-25,Interest_Income,FEE-202005-99044,2.43,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0118919-000001,ACC0118919,IND19000194,Keystone Retail Bank,2019-12-25 07:11:00,2019-12-25,Service Fee,FEE-201912-91090,-152.58,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118919-000002,ACC0118919,IND19000194,Keystone Retail Bank,2019-12-25 07:11:00,2019-12-25,Cash_Deposit_Fee,FEE-201912-76313,-159.48,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118919-000003,ACC0118919,IND19000194,Keystone Retail Bank,2020-01-25 10:57:00,2020-01-25,Bank_Charge,FEE-202001-11489,-12.53,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0118919-000004,ACC0118919,IND19000194,Keystone Retail Bank,2020-01-25 10:57:00,2020-01-25,Service_Fee,FEE-202001-56441,-22.14,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118919-000005,ACC0118919,IND19000194,Keystone Retail Bank,2020-02-25 14:20:00,2020-02-25,Interest_Income,FEE-202002-45208,3.74,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0118919-000006,ACC0118919,IND19000194,Keystone Retail Bank,2020-02-25 14:20:00,2020-02-25,Service Fee,FEE-202002-86714,-156.03,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000001,ACC0118920,IND19000452,Keystone Retail Bank,2019-12-25 11:43:00,2019-12-25,Cash_Deposit_Fee,FEE-201912-84451,-69.95,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000002,ACC0118920,IND19000452,Keystone Retail Bank,2019-12-25 11:43:00,2019-12-25,Interest_Income,FEE-201912-76649,1.5,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000003,ACC0118920,IND19000452,Keystone Retail Bank,2019-12-25 11:43:00,2019-12-25,Withholding Tax,FEE-201912-59714,-22.92,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000004,ACC0118920,IND19000452,Keystone Retail Bank,2020-01-25 08:34:00,2020-01-25,Cash_Deposit_Fee,FEE-202001-31938,-147.98,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000005,ACC0118920,IND19000452,Keystone Retail Bank,2020-01-25 08:34:00,2020-01-25,Withholding_Tax,FEE-202001-55989,-28.64,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000006,ACC0118920,IND19000452,Keystone Retail Bank,2020-01-25 08:34:00,2020-01-25,Interest_Income,FEE-202001-78471,3.22,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000007,ACC0118920,IND19000452,Keystone Retail Bank,2020-02-25 11:48:00,2020-02-25,Withholding Tax,FEE-202002-12153,-24.47,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000008,ACC0118920,IND19000452,Keystone Retail Bank,2020-02-25 11:48:00,2020-02-25,Service_Fee,FEE-202002-94452,-34.91,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000009,ACC0118920,IND19000452,Keystone Retail Bank,2020-02-25 11:48:00,2020-02-25,Interest Income,FEE-202002-30122,0.29,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000010,ACC0118920,IND19000452,Keystone Retail Bank,2020-03-25 16:02:00,2020-03-25,Withholding Tax,FEE-202003-27084,-34.02,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000011,ACC0118920,IND19000452,Keystone Retail Bank,2020-03-25 16:02:00,2020-03-25,Bank_Charge,FEE-202003-38489,-51.78,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000012,ACC0118920,IND19000452,Keystone Retail Bank,2020-04-25 13:17:00,2020-04-25,Service_Fee,FEE-202004-65964,-35.02,,service_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000013,ACC0118920,IND19000452,Keystone Retail Bank,2020-04-25 13:17:00,2020-04-25,Bank_Charge,FEE-202004-51888,-126.5,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000014,ACC0118920,IND19000452,Keystone Retail Bank,2020-05-25 11:20:00,2020-05-25,Bank_Charge,FEE-202005-56294,-83.88,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0118920-000015,ACC0118920,IND19000452,Keystone Retail Bank,2020-05-25 11:20:00,2020-05-25,Interest_Income,FEE-202005-35955,0.63,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0118921-000003,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-03 12:14:42,2019-12-03,Groceries via ewallet,201912937841146,-197.02,MTX201912000000003,transactional,False,,0,
BST-ACC0118921-000004,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-04 07:16:55,2019-12-04,Groceries via mobile_banking_app,201912554794793,-301.81,MTX201912000000004,transactional,False,,0,
BST-ACC0118921-000001,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-04 12:30:04,2019-12-04,Groceries via contactless,201912783450670,-418.93,MTX201912000000001,transactional,True,source_system_lag,2,2019-12-04
BST-ACC0118921-000002,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-04 18:12:01,2019-12-04,Retail via contactless,201912439068278,-469.71,MTX201912000000002,transactional,True,source_system_lag,2,2019-12-04
BST-ACC0118921-000005,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-04 22:45:10,2019-12-04,Utilities via mobile banking app,201912294711446,-1021.7,MTX201912000000005,transactional,False,,0,
BST-ACC0118921-000006,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-05 18:58:39,2019-12-05,Entertainment via pos,201912777425470,-218.6,MTX201912000000006,transactional,False,,0,
BST-ACC0118921-000007,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-06 08:33:48,2019-12-06,Airtime via mobile banking app,201912710317320,-47.39,MTX201912000000008,transactional,False,,0,
BST-ACC0118921-000008,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-06 11:20:33,2019-12-06,Transfer via online banking,201912661895901,-1574.7,MTX201912000000007,transactional,False,,0,
BST-ACC0118921-000009,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-07 10:46:19,2019-12-07,Clothing via ewallet,201912874407395,-227.97,MTX201912000000009,transactional,False,,0,
BST-ACC0118921-000010,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-08 17:04:04,2019-12-08,Restaurants via pos,201912714020784,-301.95,MTX201912000000010,transactional,False,,0,
BST-ACC0118921-000011,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-09 05:08:59,2019-12-09,Clothing via mobile_banking_app,201912418875473,-316.03,MTX201912000000011,transactional,False,,0,
BST-ACC0118921-000012,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-09 11:46:00,2019-12-09,Airtime via mobile_banking_app,201912818466638,-84.11,MTX201912000000012,transactional,False,,0,
BST-ACC0118921-000013,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-09 21:01:05,2019-12-09,Airtime via mobile banking app,201912621103882,-65.73,MTX201912000000013,transactional,False,,0,
BST-ACC0118921-000014,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-10 05:29:03,2019-12-10,Entertainment via mobile banking app,201912971734940,-300.59,MTX201912000000014,transactional,False,,0,
BST-ACC0118921-000015,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-10 10:03:18,2019-12-10,Airtime via mobile_banking_app,201912839536966,-43.36,MTX201912000000015,transactional,False,,0,
BST-ACC0118921-000016,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-10 12:19:54,2019-12-10,Restaurants via mobile banking app,201912858718054,-262.08,MTX201912000000016,transactional,False,,0,
BST-ACC0118921-000017,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-10 18:48:20,2019-12-10,Alcohol via ewallet,201912369793573,-224.37,MTX201912000000017,transactional,False,,0,
BST-ACC0118921-000018,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-10 22:03:33,2019-12-10,Transfer via online_banking,201912154887089,-1116.26,MTX201912000000018,transactional,False,,0,
BST-ACC0118921-000019,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-11 05:56:58,2019-12-11,Fuel via mobile_banking_app,201912450623386,-753.21,MTX201912000000019,transactional,False,,0,
BST-ACC0118921-000020,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-12 05:33:19,2019-12-12,Restaurants via mobile banking app,201912336866291,-476.71,MTX201912000000020,transactional,False,,0,
BST-ACC0118921-000021,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-12 06:16:31,2019-12-12,Clothing via mobile banking app,201912343421451,-452.13,MTX201912000000021,transactional,False,,0,
BST-ACC0118921-000022,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-12 07:11:05,2019-12-12,Airtime via pos,201912846856461,-72.15,MTX201912000000022,transactional,False,,0,
BST-ACC0118921-000023,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-12 12:38:53,2019-12-12,Groceries via contactless,201912981489007,-381.49,MTX201912000000023,transactional,False,,0,
BST-ACC0118921-000024,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-12 22:06:40,2019-12-12,Airtime via ussd,201912668878178,-78.01,MTX201912000000025,transactional,False,,0,
BST-ACC0118921-000025,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-12 22:40:06,2019-12-12,Airtime via mobile_banking_app,201912681158891,-66.65,MTX201912000000024,transactional,False,,0,
BST-ACC0118921-000026,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-12 23:12:02,2019-12-12,Transport via mobile_banking_app,201912163288469,-296.54,MTX201912000000026,transactional,False,,0,
BST-ACC0118921-000027,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-13 12:13:21,2019-12-13,Groceries via pos,201912382239673,-440.03,MTX201912000000029,transactional,False,,0,
BST-ACC0118921-000028,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-13 13:13:38,2019-12-13,Restaurants via mobile banking app,201912273464539,-401.55,MTX201912000000027,transactional,False,,0,
BST-ACC0118921-000029,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-13 13:26:57,2019-12-13,Retail via mobile banking app,201912851703202,-677.24,MTX201912000000028,transactional,False,,0,
BST-ACC0118921-000030,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-13 21:44:57,2019-12-13,Airtime via online banking,201912771510513,-72.23,MTX201912000000030,transactional,False,,0,
BST-ACC0118921-000031,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-14 10:31:39,2019-12-14,Clothing via pos,201912360283970,-517.38,MTX201912000000031,transactional,False,,0,
BST-ACC0118921-000032,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-14 10:55:30,2019-12-14,Groceries via contactless,201912552247182,-492.55,MTX201912000000032,transactional,False,,0,
BST-ACC0118921-000033,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-14 17:46:01,2019-12-14,Alcohol via atm,201912877990563,-279.56,MTX201912000000033,transactional,False,,0,
BST-ACC0118921-000034,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-14 18:30:56,2019-12-14,Retail via pos,201912758925474,-711.36,MTX201912000000034,transactional,False,,0,
BST-ACC0118921-000035,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-14 18:46:17,2019-12-14,Entertainment via pos,201912289785166,-163.09,MTX201912000000035,transactional,False,,0,
BST-ACC0118921-000036,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-15 11:58:21,2019-12-15,Retail via atm,201912315237923,-1179.43,MTX201912000000036,transactional,False,,0,
BST-ACC0118921-000037,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-15 15:42:09,2019-12-15,Alcohol via mobile banking app,201912814608788,-202.31,MTX201912000000037,transactional,False,,0,
BST-ACC0118921-000038,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-16 07:19:01,2019-12-16,Fuel via mobile banking app,201912469099257,-346.39,MTX201912000000038,transactional,False,,0,
BST-ACC0118921-000039,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-16 08:32:00,2019-12-16,Airtime via mobile banking app,201912786203537,-52.97,MTX201912000000039,transactional,False,,0,
BST-ACC0118921-000040,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-16 13:21:53,2019-12-16,Restaurants via mobile banking app,201912647376380,-360.58,MTX201912000000040,transactional,False,,0,
BST-ACC0118921-000041,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-17 05:14:14,2019-12-17,Fuel via mobile_banking_app,201912707459213,-743.01,MTX201912000000041,transactional,False,,0,
BST-ACC0118921-000042,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-17 08:12:54,2019-12-17,Airtime via mobile banking app,201912157390193,-76.74,MTX201912000000042,transactional,False,,0,
BST-ACC0118921-000043,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-17 13:28:28,2019-12-17,Groceries via contactless,201912974619343,-280.93,MTX201912000000043,transactional,False,,0,
BST-ACC0118921-000044,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-18 05:10:27,2019-12-18,Utilities via mobile_banking_app,201912654792072,-443.99,MTX201912000000044,transactional,False,,0,
BST-ACC0118921-000045,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-18 06:42:22,2019-12-18,Groceries via contactless,201912565006474,-332.47,MTX201912000000045,transactional,False,,0,
BST-ACC0118921-000046,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-18 08:17:46,2019-12-18,Utilities via mobile banking app,201912367501529,-858.76,MTX201912000000046,transactional,False,,0,
BST-ACC0118921-000047,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-19 10:01:34,2019-12-19,Transfer via mobile banking app,201912389599659,-741.99,MTX201912000000047,transactional,False,,0,
BST-ACC0118921-000048,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-19 19:18:18,2019-12-19,Groceries via pos,201912108283843,-391.53,MTX201912000000048,transactional,False,,0,
BST-ACC0118921-000049,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-20 05:52:01,2019-12-20,Entertainment via mobile banking app,201912788209537,-225.26,MTX201912000000049,transactional,False,,0,
BST-ACC0118921-000050,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-20 06:23:27,2019-12-20,Alcohol via mobile_banking_app,201912310714993,-152.56,MTX201912000000050,transactional,False,,0,
BST-ACC0118921-000051,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-20 06:47:40,2019-12-20,Transport via contactless,201912349073607,-161.14,MTX201912000000051,transactional,False,,0,
BST-ACC0118921-000052,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-20 21:55:58,2019-12-20,Transfer via mobile banking app,201912927073317,-698.76,MTX201912000000052,transactional,False,,0,
BST-ACC0118921-000053,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-21 16:33:08,2019-12-21,Restaurants via ewallet,201912747566436,-258.86,MTX201912000000053,transactional,False,,0,
BST-ACC0118921-000054,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-21 16:55:09,2019-12-21,Retail via pos,201912185121383,-832.87,MTX201912000000054,transactional,False,,0,
BST-ACC0118921-000055,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-24 13:03:46,2019-12-24,Retail via pos,201912170691246,-422.55,MTX201912000000055,transactional,False,,0,
BST-ACC0118921-000056,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-24 18:05:53,2019-12-24,Restaurants via pos,201912277054600,-288.03,MTX201912000000056,transactional,False,,0,
BST-ACC0118921-000057,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-25 05:58:37,2019-12-25,Alcohol via mobile_banking_app,201912465516290,-264.33,MTX201912000000057,transactional,False,,0,
BST-ACC0118921-000058,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-25 08:51:34,2019-12-25,Airtime via mobile_banking_app,201912185604717,-77.16,MTX201912000000058,transactional,False,,0,
BST-ACC0118921-000076,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-25 14:53:00,2019-12-25,Interest Income,FEE-201912-59933,7.7,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0118921-000077,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-25 14:53:00,2019-12-25,Cash Deposit Fee,FEE-201912-33657,-24.25,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118921-000059,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-25 22:37:14,2019-12-25,Airtime via mobile banking app,201912293641387,-54.81,MTX201912000000060,transactional,False,,0,
BST-ACC0118921-000060,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-26 05:19:50,2019-12-26,Clothing via mobile banking app,201912515692442,-327.43,MTX201912000000061,transactional,False,,0,
BST-ACC0118921-000061,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-26 09:15:50,2019-12-26,Transfer via mobile banking app,201912992875621,-410.88,MTX201912000000062,transactional,False,,0,
BST-ACC0118921-000062,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-26 20:09:36,2019-12-26,Retail via mobile banking app,201912617921007,-738.33,MTX201912000000063,transactional,False,,0,
BST-ACC0118921-000063,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-27 11:23:17,2019-12-27,Utilities via mobile banking app,201912744364932,-638.84,MTX201912000000064,transactional,False,,0,
BST-ACC0118921-000064,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-27 18:03:30,2019-12-27,Groceries via mobile_banking_app,201912255855456,-281.65,MTX201912000000065,transactional,False,,0,
BST-ACC0118921-000065,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-27 20:02:27,2019-12-27,Restaurants via contactless,201912141207721,-123.0,MTX201912000000066,transactional,False,,0,
BST-ACC0118921-000066,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-27 22:37:18,2019-12-27,Transfer via mobile banking app,201912134136223,-1143.89,MTX201912000000067,transactional,False,,0,
BST-ACC0118921-000067,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-28 10:10:39,2019-12-28,Retail via pos,201912403715196,-825.21,MTX201912000000068,transactional,False,,0,
BST-ACC0118921-000068,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-28 10:25:04,2019-12-28,Groceries via pos,201912597963271,-345.69,MTX201912000000069,transactional,False,,0,
BST-ACC0118921-000069,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-29 10:35:44,2019-12-29,Groceries via pos,201912174665296,-232.77,MTX201912000000070,transactional,False,,0,
BST-ACC0118921-000070,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-29 11:13:01,2019-12-29,Fuel via mobile banking app,201912941783718,-808.66,MTX201912000000071,transactional,False,,0,
BST-ACC0118921-000071,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-29 17:06:08,2019-12-29,Retail via contactless,201912928779336,-482.82,MTX201912000000072,transactional,False,,0,
BST-ACC0118921-000072,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-30 06:12:39,2019-12-30,Restaurants via mobile_banking_app,201912449312609,-344.42,MTX201912000000073,transactional,False,,0,
BST-ACC0118921-000073,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-31 05:03:49,2019-12-31,Utilities via mobile banking app,201912599066115,-910.82,MTX201912000000074,transactional,False,,0,
BST-ACC0118921-000074,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-31 11:25:25,2019-12-31,Airtime via mobile banking app,201912878521276,-84.92,MTX201912000000075,transactional,False,,0,
BST-ACC0118921-000075,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-31 13:20:23,2019-12-31,Groceries via pos,201912455302564,-402.96,MTX201912000000076,transactional,False,,0,
BST-ACC0118921-000078,ACC0118921,IND19000354,Keystone Retail Bank,2020-01-25 11:55:00,2020-01-25,Interest Income,FEE-202001-29629,7.19,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0118921-000079,ACC0118921,IND19000354,Keystone Retail Bank,2020-01-25 11:55:00,2020-01-25,Bank Charge,FEE-202001-96326,-140.36,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0118921-000080,ACC0118921,IND19000354,Keystone Retail Bank,2020-02-25 17:23:00,2020-02-25,Cash Deposit Fee,FEE-202002-80964,-88.87,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,
BST-ACC0118921-000081,ACC0118921,IND19000354,Keystone Retail Bank,2020-02-25 17:23:00,2020-02-25,Withholding Tax,FEE-202002-38800,-43.22,,withholding_tax,True,bank_generated_non_transactional_entry,0,
BST-ACC0118921-000082,ACC0118921,IND19000354,Keystone Retail Bank,2020-03-25 13:22:00,2020-03-25,Interest Income,FEE-202003-34727,4.82,,interest_income,True,bank_generated_non_transactional_entry,0,
BST-ACC0118921-000083,ACC0118921,IND19000354,Keystone Retail Bank,2020-03-25 13:22:00,2020-03-25,Bank Charge,FEE-202003-88585,-125.87,,bank_charge,True,bank_generated_non_transactional_entry,0,
BST-ACC0118921-000084,ACC0118921,IND19000354,Keystone Retail Bank,2020-03-25 13:22:00,2020-03-25,Withholding_Tax,FEE-202003-82694,-11.81,,withholding_tax,True,bank_generated_non_transactional_entry,0,
