reconciliation_run_id,account_id,customer_id,ledger_transaction_id,statement_transaction_id,ledger_amount,statement_amount,ledger_date,statement_date,match_status,exception_category,root_cause_tag,confidence_score,source_system_lag_days,expected_settlement_date
RECON-201912-ACC0118918-6M,ACC0118918,IND19000315,,BST-ACC0118918-000003,,-47.54,,2020-01-25 15:24:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.951,,
RECON-201912-ACC0118918-6M,ACC0118918,IND19000315,,BST-ACC0118918-000004,,-119.88,,2020-01-25 15:24:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.942,,
RECON-201912-ACC0118918-6M,ACC0118918,IND19000315,,BST-ACC0118918-000005,,-116.28,,2020-02-25 17:31:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.919,,
RECON-201912-ACC0118918-6M,ACC0118918,IND19000315,,BST-ACC0118918-000006,,-60.01,,2020-03-25 08:02:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.914,,
RECON-201912-ACC0118918-6M,ACC0118918,IND19000315,,BST-ACC0118918-000007,,-69.41,,2020-03-25 08:02:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.952,,
RECON-201912-ACC0118918-6M,ACC0118918,IND19000315,,BST-ACC0118918-000008,,-99.47,,2020-03-25 08:02:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.962,,
RECON-201912-ACC0118918-6M,ACC0118918,IND19000315,,BST-ACC0118918-000009,,-135.38,,2020-04-25 12:00:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.911,,
RECON-201912-ACC0118918-6M,ACC0118918,IND19000315,,BST-ACC0118918-000010,,-21.45,,2020-04-25 12:00:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.923,,
RECON-201912-ACC0118918-6M,ACC0118918,IND19000315,,BST-ACC0118918-000011,,-21.97,,2020-05-25 15:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.898,,
RECON-201912-ACC0118918-6M,ACC0118918,IND19000315,,BST-ACC0118918-000012,,-52.63,,2020-05-25 15:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.969,,
RECON-201912-ACC0118918-6M,ACC0118918,IND19000315,,BST-ACC0118918-000013,,2.43,,2020-05-25 15:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.895,,
RECON-201912-ACC0118919-3M,ACC0118919,IND19000194,,BST-ACC0118919-000001,,-152.58,,2019-12-25 07:11:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.906,,
RECON-201912-ACC0118919-3M,ACC0118919,IND19000194,,BST-ACC0118919-000002,,-159.48,,2019-12-25 07:11:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.974,,
RECON-201912-ACC0118919-3M,ACC0118919,IND19000194,,BST-ACC0118919-000003,,-12.53,,2020-01-25 10:57:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.937,,
RECON-201912-ACC0118919-3M,ACC0118919,IND19000194,,BST-ACC0118919-000004,,-22.14,,2020-01-25 10:57:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.948,,
RECON-201912-ACC0118919-3M,ACC0118919,IND19000194,,BST-ACC0118919-000005,,3.74,,2020-02-25 14:20:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.895,,
RECON-201912-ACC0118919-3M,ACC0118919,IND19000194,,BST-ACC0118919-000006,,-156.03,,2020-02-25 14:20:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.975,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000001,,-69.95,,2019-12-25 11:43:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.958,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000002,,1.5,,2019-12-25 11:43:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.967,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000003,,-22.92,,2019-12-25 11:43:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.95,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000004,,-147.98,,2020-01-25 08:34:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.977,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000005,,-28.64,,2020-01-25 08:34:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.891,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000006,,3.22,,2020-01-25 08:34:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.886,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000007,,-24.47,,2020-02-25 11:48:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.959,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000008,,-34.91,,2020-02-25 11:48:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.881,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000009,,0.29,,2020-02-25 11:48:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.92,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000010,,-34.02,,2020-03-25 16:02:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.951,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000011,,-51.78,,2020-03-25 16:02:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.886,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000012,,-35.02,,2020-04-25 13:17:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.897,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000013,,-126.5,,2020-04-25 13:17:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.906,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000014,,-83.88,,2020-05-25 11:20:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.882,,
RECON-201912-ACC0118920-6M,ACC0118920,IND19000452,,BST-ACC0118920-000015,,0.63,,2020-05-25 11:20:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.96,,
RECON-201912-ACC0118921-6M,ACC0118921,IND19000354,MTX201912000000001,BST-ACC0118921-000001,-418.93,-418.93,2019-12-02 12:30:04,2019-12-04 12:30:04,exception,source_system_lag,source_system_processing_delay,0.478,2.0,2019-12-04
RECON-201912-ACC0118921-6M,ACC0118921,IND19000354,MTX201912000000002,BST-ACC0118921-000002,-469.71,-469.71,2019-12-02 18:12:01,2019-12-04 18:12:01,exception,source_system_lag,source_system_processing_delay,0.765,2.0,2019-12-04
RECON-201912-ACC0118921-6M,ACC0118921,IND19000354,,BST-ACC0118921-000076,,7.7,,2019-12-25 14:53:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.928,,
RECON-201912-ACC0118921-6M,ACC0118921,IND19000354,,BST-ACC0118921-000077,,-24.25,,2019-12-25 14:53:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.966,,
RECON-201912-ACC0118921-6M,ACC0118921,IND19000354,,BST-ACC0118921-000078,,7.19,,2020-01-25 11:55:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.902,,
RECON-201912-ACC0118921-6M,ACC0118921,IND19000354,,BST-ACC0118921-000079,,-140.36,,2020-01-25 11:55:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.921,,
RECON-201912-ACC0118921-6M,ACC0118921,IND19000354,,BST-ACC0118921-000080,,-88.87,,2020-02-25 17:23:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.918,,
RECON-201912-ACC0118921-6M,ACC0118921,IND19000354,,BST-ACC0118921-000081,,-43.22,,2020-02-25 17:23:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.934,,
RECON-201912-ACC0118921-6M,ACC0118921,IND19000354,,BST-ACC0118921-000082,,4.82,,2020-03-25 13:22:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.929,,
RECON-201912-ACC0118921-6M,ACC0118921,IND19000354,,BST-ACC0118921-000083,,-125.87,,2020-03-25 13:22:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.924,,
RECON-201912-ACC0118921-6M,ACC0118921,IND19000354,,BST-ACC0118921-000084,,-11.81,,2020-03-25 13:22:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.907,,
RECON-201912-ACC0118921-6M,ACC0118921,IND19000354,,BST-ACC0118921-000085,,2.44,,2020-04-25 15:55:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.886,,
RECON-201912-ACC0118921-6M,ACC0118921,IND19000354,,BST-ACC0118921-000086,,-57.43,,2020-05-25 09:15:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.947,,
RECON-201912-ACC0118921-6M,ACC0118921,IND19000354,,BST-ACC0118921-000087,,8.36,,2020-05-25 09:15:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.961,,
RECON-201912-ACC0118922-3M,ACC0118922,IND19000352,,BST-ACC0118922-000001,,0.75,,2019-12-25 11:54:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.972,,
RECON-201912-ACC0118922-3M,ACC0118922,IND19000352,,BST-ACC0118922-000002,,-48.42,,2020-01-25 09:01:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.936,,
RECON-201912-ACC0118922-3M,ACC0118922,IND19000352,,BST-ACC0118922-000003,,-110.89,,2020-01-25 09:01:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.922,,
RECON-201912-ACC0118922-3M,ACC0118922,IND19000352,,BST-ACC0118922-000004,,-55.68,,2020-02-25 13:58:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.967,,
RECON-201912-ACC0118922-3M,ACC0118922,IND19000352,,BST-ACC0118922-000005,,0.94,,2020-02-25 13:58:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.936,,
RECON-201912-ACC0118922-3M,ACC0118922,IND19000352,,BST-ACC0118922-000006,,-69.32,,2020-02-25 13:58:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.969,,
RECON-201912-ACC0118923-3M,ACC0118923,IND19000145,,BST-ACC0118923-000001,,2.29,,2019-12-25 13:59:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.956,,
RECON-201912-ACC0118923-3M,ACC0118923,IND19000145,,BST-ACC0118923-000002,,-61.94,,2020-01-25 14:22:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.914,,
RECON-201912-ACC0118923-3M,ACC0118923,IND19000145,,BST-ACC0118923-000003,,-56.77,,2020-01-25 14:22:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.94,,
RECON-201912-ACC0118923-3M,ACC0118923,IND19000145,,BST-ACC0118923-000004,,4.09,,2020-02-25 12:16:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.965,,
RECON-201912-ACC0118923-3M,ACC0118923,IND19000145,,BST-ACC0118923-000005,,3483.72,,2019-12-04 00:00:00,exception,missing_in_ledger,ledger_feed_delay_or_unallocated_bank_item,0.653,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000001,,7.04,,2019-12-25 10:41:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.972,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000002,,-123.4,,2019-12-25 10:41:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.888,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000003,,3.59,,2020-01-25 08:21:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.907,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000004,,-63.08,,2020-01-25 08:21:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.914,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000005,,-36.33,,2020-01-25 08:21:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.902,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000006,,-58.06,,2020-02-25 16:58:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.956,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000007,,8.34,,2020-02-25 16:58:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.952,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000008,,-24.31,,2020-02-25 16:58:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.915,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000009,,-40.25,,2020-03-25 12:05:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.915,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000010,,-119.28,,2020-03-25 12:05:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.898,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000011,,-123.71,,2020-04-25 08:56:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.881,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000012,,-104.11,,2020-04-25 08:56:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.945,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000013,,-79.91,,2020-05-25 07:59:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.965,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000014,,-2.91,,2020-05-25 07:59:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.968,,
RECON-201912-ACC0118924-6M,ACC0118924,IND19000075,,BST-ACC0118924-000015,,-142.14,,2020-05-25 07:59:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.965,,
RECON-201912-ACC0118925-3M,ACC0118925,IND19000416,,BST-ACC0118925-000001,,-141.62,,2019-12-25 08:08:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.956,,
RECON-201912-ACC0118925-3M,ACC0118925,IND19000416,,BST-ACC0118925-000002,,-5.65,,2019-12-25 08:08:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.905,,
RECON-201912-ACC0118925-3M,ACC0118925,IND19000416,,BST-ACC0118925-000003,,-20.53,,2019-12-25 08:08:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.961,,
RECON-201912-ACC0118925-3M,ACC0118925,IND19000416,,BST-ACC0118925-000004,,-63.37,,2020-01-25 10:48:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.977,,
RECON-201912-ACC0118925-3M,ACC0118925,IND19000416,,BST-ACC0118925-000005,,-25.07,,2020-01-25 10:48:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.902,,
RECON-201912-ACC0118925-3M,ACC0118925,IND19000416,,BST-ACC0118925-000006,,-16.52,,2020-02-25 11:19:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.945,,
RECON-201912-ACC0118925-3M,ACC0118925,IND19000416,,BST-ACC0118925-000007,,0.55,,2020-02-25 11:19:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.887,,
RECON-201912-ACC0118925-3M,ACC0118925,IND19000416,,BST-ACC0118925-000008,,-4.31,,2020-02-25 11:19:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.917,,
RECON-201912-ACC0118925-3M,ACC0118925,IND19000416,,BST-ACC0118925-000009,,3711.31,,2019-12-19 00:00:00,exception,missing_in_ledger,ledger_feed_delay_or_unallocated_bank_item,0.65,,
RECON-201912-ACC0118926-6M,ACC0118926,IND19000226,,BST-ACC0118926-000001,,-22.32,,2019-12-25 16:57:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.884,,
RECON-201912-ACC0118926-6M,ACC0118926,IND19000226,,BST-ACC0118926-000002,,4.26,,2019-12-25 16:57:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.939,,
RECON-201912-ACC0118926-6M,ACC0118926,IND19000226,,BST-ACC0118926-000003,,-146.04,,2019-12-25 16:57:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.94,,
RECON-201912-ACC0118926-6M,ACC0118926,IND19000226,,BST-ACC0118926-000004,,-142.0,,2020-01-25 09:33:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.954,,
RECON-201912-ACC0118926-6M,ACC0118926,IND19000226,,BST-ACC0118926-000005,,-21.77,,2020-01-25 09:33:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.914,,
RECON-201912-ACC0118926-6M,ACC0118926,IND19000226,,BST-ACC0118926-000006,,-26.02,,2020-02-25 14:17:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.906,,
RECON-201912-ACC0118926-6M,ACC0118926,IND19000226,,BST-ACC0118926-000007,,-20.45,,2020-03-25 16:11:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.92,,
RECON-201912-ACC0118926-6M,ACC0118926,IND19000226,,BST-ACC0118926-000008,,-42.9,,2020-04-25 13:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.951,,
RECON-201912-ACC0118926-6M,ACC0118926,IND19000226,,BST-ACC0118926-000009,,4.77,,2020-04-25 13:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.971,,
RECON-201912-ACC0118926-6M,ACC0118926,IND19000226,,BST-ACC0118926-000010,,-139.9,,2020-04-25 13:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.966,,
RECON-201912-ACC0118926-6M,ACC0118926,IND19000226,,BST-ACC0118926-000011,,-12.92,,2020-05-25 09:40:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.932,,
RECON-201912-ACC0118926-6M,ACC0118926,IND19000226,,BST-ACC0118926-000012,,-53.05,,2020-05-25 09:40:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.886,,
RECON-201912-ACC0118927-6M,ACC0118927,IND19000055,,BST-ACC0118927-000001,,-119.22,,2019-12-25 17:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.927,,
RECON-201912-ACC0118927-6M,ACC0118927,IND19000055,,BST-ACC0118927-000002,,-85.08,,2019-12-25 17:14:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.951,,
RECON-201912-ACC0118927-6M,ACC0118927,IND19000055,,BST-ACC0118927-000003,,-43.77,,2020-01-25 11:21:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.955,,
RECON-201912-ACC0118927-6M,ACC0118927,IND19000055,,BST-ACC0118927-000004,,-128.11,,2020-02-25 14:30:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.91,,
RECON-201912-ACC0118927-6M,ACC0118927,IND19000055,,BST-ACC0118927-000005,,-66.77,,2020-03-25 16:09:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.92,,
RECON-201912-ACC0118927-6M,ACC0118927,IND19000055,,BST-ACC0118927-000006,,0.68,,2020-03-25 16:09:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.93,,
RECON-201912-ACC0118927-6M,ACC0118927,IND19000055,,BST-ACC0118927-000007,,-140.92,,2020-04-25 15:05:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.975,,
RECON-201912-ACC0118927-6M,ACC0118927,IND19000055,,BST-ACC0118927-000008,,-138.41,,2020-04-25 15:05:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.967,,
RECON-201912-ACC0118927-6M,ACC0118927,IND19000055,,BST-ACC0118927-000009,,2.18,,2020-05-25 09:29:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.973,,
RECON-201912-ACC0118927-6M,ACC0118927,IND19000055,,BST-ACC0118927-000010,,-20.88,,2020-05-25 09:29:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.917,,
RECON-201912-ACC0118927-6M,ACC0118927,IND19000055,,BST-ACC0118927-000011,,-121.67,,2020-05-25 09:29:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.897,,
RECON-201912-ACC0118927-6M,ACC0118927,IND19000055,,BST-ACC0118927-000012,,1875.69,,2020-04-10 00:00:00,exception,missing_in_ledger,ledger_feed_delay_or_unallocated_bank_item,0.545,,
RECON-201912-ACC0118928-6M,ACC0118928,IND19000201,,BST-ACC0118928-000001,,-135.59,,2019-12-25 08:03:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.917,,
RECON-201912-ACC0118928-6M,ACC0118928,IND19000201,,BST-ACC0118928-000002,,-33.5,,2019-12-25 08:03:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.907,,
RECON-201912-ACC0118928-6M,ACC0118928,IND19000201,,BST-ACC0118928-000003,,2.77,,2019-12-25 08:03:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.899,,
RECON-201912-ACC0118928-6M,ACC0118928,IND19000201,,BST-ACC0118928-000004,,-25.35,,2020-01-25 10:41:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.967,,
RECON-201912-ACC0118928-6M,ACC0118928,IND19000201,,BST-ACC0118928-000005,,-59.43,,2020-01-25 10:41:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.909,,
RECON-201912-ACC0118928-6M,ACC0118928,IND19000201,,BST-ACC0118928-000006,,1.54,,2020-02-25 08:09:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.93,,
RECON-201912-ACC0118928-6M,ACC0118928,IND19000201,,BST-ACC0118928-000007,,-56.07,,2020-02-25 08:09:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.889,,
RECON-201912-ACC0118928-6M,ACC0118928,IND19000201,,BST-ACC0118928-000008,,-78.95,,2020-03-25 14:38:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.906,,
RECON-201912-ACC0118928-6M,ACC0118928,IND19000201,,BST-ACC0118928-000009,,-10.58,,2020-03-25 14:38:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.918,,
RECON-201912-ACC0118928-6M,ACC0118928,IND19000201,,BST-ACC0118928-000010,,4.19,,2020-04-25 16:51:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.925,,
RECON-201912-ACC0118928-6M,ACC0118928,IND19000201,,BST-ACC0118928-000011,,-49.07,,2020-04-25 16:51:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.962,,
RECON-201912-ACC0118928-6M,ACC0118928,IND19000201,,BST-ACC0118928-000012,,-42.4,,2020-05-25 08:01:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.952,,
RECON-201912-ACC0118928-6M,ACC0118928,IND19000201,,BST-ACC0118928-000013,,-151.05,,2020-05-25 08:01:00,exception,non_transactional_bank_entry,bank_generated_fee_or_interest,0.882,,
RECON-201912-ACC0118928-6M,ACC0118928,IND19000201,,BST-ACC0118928-000014,,1811.96,,2020-02-05 00:00:00,exception,missing_in_ledger,ledger_feed_delay_or_unallocated_bank_item,0.592,,
