statement_transaction_id,account_id,customer_id,bank_name,statement_date,posted_date,statement_description,bank_reference,statement_amount,source_transaction_id,entry_type,reconciliation_required,reconciliation_reason,source_system_lag_days,expected_settlement_date,reconciliation_run_id,exception_category,gl_classification,root_cause_tag
BST-ACC0118918-000004,ACC0118918,IND19000315,Keystone Retail Bank,2020-01-25 15:24:00,2020-01-25,Cash_Deposit_Fee,FEE-202001-91566,-119.88,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118918-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118918-000005,ACC0118918,IND19000315,Keystone Retail Bank,2020-02-25 17:31:00,2020-02-25,Bank Charge,FEE-202002-90429,-116.28,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118918-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118918-000006,ACC0118918,IND19000315,Keystone Retail Bank,2020-03-25 08:02:00,2020-03-25,Bank Charge,FEE-202003-47342,-60.01,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118918-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118918-000007,ACC0118918,IND19000315,Keystone Retail Bank,2020-03-25 08:02:00,2020-03-25,Cash Deposit Fee,FEE-202003-58429,-69.41,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118918-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118918-000008,ACC0118918,IND19000315,Keystone Retail Bank,2020-03-25 08:02:00,2020-03-25,Service Fee,FEE-202003-75684,-99.47,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118918-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118918-000009,ACC0118918,IND19000315,Keystone Retail Bank,2020-04-25 12:00:00,2020-04-25,Cash Deposit Fee,FEE-202004-68076,-135.38,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118918-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118918-000010,ACC0118918,IND19000315,Keystone Retail Bank,2020-04-25 12:00:00,2020-04-25,Service Fee,FEE-202004-14247,-21.45,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118918-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118918-000011,ACC0118918,IND19000315,Keystone Retail Bank,2020-05-25 15:14:00,2020-05-25,Service_Fee,FEE-202005-36149,-21.97,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118918-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118918-000012,ACC0118918,IND19000315,Keystone Retail Bank,2020-05-25 15:14:00,2020-05-25,Withholding Tax,FEE-202005-67332,-52.63,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118918-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118918-000013,ACC0118918,IND19000315,Keystone Retail Bank,2020-05-25 15:14:00,2020-05-25,Interest_Income,FEE-202005-99044,2.43,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118918-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118919-000001,ACC0118919,IND19000194,Keystone Retail Bank,2019-12-25 07:11:00,2019-12-25,Service Fee,FEE-201912-91090,-152.58,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118919-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118919-000002,ACC0118919,IND19000194,Keystone Retail Bank,2019-12-25 07:11:00,2019-12-25,Cash_Deposit_Fee,FEE-201912-76313,-159.48,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118919-3M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118919-000003,ACC0118919,IND19000194,Keystone Retail Bank,2020-01-25 10:57:00,2020-01-25,Bank_Charge,FEE-202001-11489,-12.53,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118919-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118919-000004,ACC0118919,IND19000194,Keystone Retail Bank,2020-01-25 10:57:00,2020-01-25,Service_Fee,FEE-202001-56441,-22.14,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118919-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118919-000005,ACC0118919,IND19000194,Keystone Retail Bank,2020-02-25 14:20:00,2020-02-25,Interest_Income,FEE-202002-45208,3.74,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118919-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118919-000006,ACC0118919,IND19000194,Keystone Retail Bank,2020-02-25 14:20:00,2020-02-25,Service Fee,FEE-202002-86714,-156.03,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118919-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118920-000001,ACC0118920,IND19000452,Keystone Retail Bank,2019-12-25 11:43:00,2019-12-25,Cash_Deposit_Fee,FEE-201912-84451,-69.95,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118920-000002,ACC0118920,IND19000452,Keystone Retail Bank,2019-12-25 11:43:00,2019-12-25,Interest_Income,FEE-201912-76649,1.5,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118920-000003,ACC0118920,IND19000452,Keystone Retail Bank,2019-12-25 11:43:00,2019-12-25,Withholding Tax,FEE-201912-59714,-22.92,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118920-000004,ACC0118920,IND19000452,Keystone Retail Bank,2020-01-25 08:34:00,2020-01-25,Cash_Deposit_Fee,FEE-202001-31938,-147.98,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118920-000005,ACC0118920,IND19000452,Keystone Retail Bank,2020-01-25 08:34:00,2020-01-25,Withholding_Tax,FEE-202001-55989,-28.64,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118920-000006,ACC0118920,IND19000452,Keystone Retail Bank,2020-01-25 08:34:00,2020-01-25,Interest_Income,FEE-202001-78471,3.22,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118920-000007,ACC0118920,IND19000452,Keystone Retail Bank,2020-02-25 11:48:00,2020-02-25,Withholding Tax,FEE-202002-12153,-24.47,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118920-000008,ACC0118920,IND19000452,Keystone Retail Bank,2020-02-25 11:48:00,2020-02-25,Service_Fee,FEE-202002-94452,-34.91,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118920-000009,ACC0118920,IND19000452,Keystone Retail Bank,2020-02-25 11:48:00,2020-02-25,Interest Income,FEE-202002-30122,0.29,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118920-000010,ACC0118920,IND19000452,Keystone Retail Bank,2020-03-25 16:02:00,2020-03-25,Withholding Tax,FEE-202003-27084,-34.02,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118920-000011,ACC0118920,IND19000452,Keystone Retail Bank,2020-03-25 16:02:00,2020-03-25,Bank_Charge,FEE-202003-38489,-51.78,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118920-000012,ACC0118920,IND19000452,Keystone Retail Bank,2020-04-25 13:17:00,2020-04-25,Service_Fee,FEE-202004-65964,-35.02,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118920-000013,ACC0118920,IND19000452,Keystone Retail Bank,2020-04-25 13:17:00,2020-04-25,Bank_Charge,FEE-202004-51888,-126.5,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118920-000014,ACC0118920,IND19000452,Keystone Retail Bank,2020-05-25 11:20:00,2020-05-25,Bank_Charge,FEE-202005-56294,-83.88,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118920-000015,ACC0118920,IND19000452,Keystone Retail Bank,2020-05-25 11:20:00,2020-05-25,Interest_Income,FEE-202005-35955,0.63,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118920-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118921-000076,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-25 14:53:00,2019-12-25,Interest Income,FEE-201912-59933,7.7,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118921-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118921-000077,ACC0118921,IND19000354,Keystone Retail Bank,2019-12-25 14:53:00,2019-12-25,Cash Deposit Fee,FEE-201912-33657,-24.25,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118921-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118921-000078,ACC0118921,IND19000354,Keystone Retail Bank,2020-01-25 11:55:00,2020-01-25,Interest Income,FEE-202001-29629,7.19,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118921-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118921-000079,ACC0118921,IND19000354,Keystone Retail Bank,2020-01-25 11:55:00,2020-01-25,Bank Charge,FEE-202001-96326,-140.36,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118921-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118921-000080,ACC0118921,IND19000354,Keystone Retail Bank,2020-02-25 17:23:00,2020-02-25,Cash Deposit Fee,FEE-202002-80964,-88.87,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118921-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118921-000081,ACC0118921,IND19000354,Keystone Retail Bank,2020-02-25 17:23:00,2020-02-25,Withholding Tax,FEE-202002-38800,-43.22,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118921-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118921-000082,ACC0118921,IND19000354,Keystone Retail Bank,2020-03-25 13:22:00,2020-03-25,Interest Income,FEE-202003-34727,4.82,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118921-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118921-000083,ACC0118921,IND19000354,Keystone Retail Bank,2020-03-25 13:22:00,2020-03-25,Bank Charge,FEE-202003-88585,-125.87,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118921-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118921-000084,ACC0118921,IND19000354,Keystone Retail Bank,2020-03-25 13:22:00,2020-03-25,Withholding_Tax,FEE-202003-82694,-11.81,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118921-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118921-000085,ACC0118921,IND19000354,Keystone Retail Bank,2020-04-25 15:55:00,2020-04-25,Interest Income,FEE-202004-41365,2.44,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118921-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118921-000086,ACC0118921,IND19000354,Keystone Retail Bank,2020-05-25 09:15:00,2020-05-25,Withholding_Tax,FEE-202005-92214,-57.43,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118921-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118921-000087,ACC0118921,IND19000354,Keystone Retail Bank,2020-05-25 09:15:00,2020-05-25,Interest Income,FEE-202005-91905,8.36,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118921-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118922-000001,ACC0118922,IND19000352,Keystone Retail Bank,2019-12-25 11:54:00,2019-12-25,Interest Income,FEE-201912-30770,0.75,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118922-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118922-000002,ACC0118922,IND19000352,Keystone Retail Bank,2020-01-25 09:01:00,2020-01-25,Cash Deposit Fee,FEE-202001-56896,-48.42,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118922-3M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118922-000003,ACC0118922,IND19000352,Keystone Retail Bank,2020-01-25 09:01:00,2020-01-25,Service Fee,FEE-202001-71880,-110.89,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118922-3M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118922-000004,ACC0118922,IND19000352,Keystone Retail Bank,2020-02-25 13:58:00,2020-02-25,Withholding Tax,FEE-202002-71159,-55.68,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118922-3M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118922-000005,ACC0118922,IND19000352,Keystone Retail Bank,2020-02-25 13:58:00,2020-02-25,Interest Income,FEE-202002-23386,0.94,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118922-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118922-000006,ACC0118922,IND19000352,Keystone Retail Bank,2020-02-25 13:58:00,2020-02-25,Bank_Charge,FEE-202002-94734,-69.32,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118922-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118923-000001,ACC0118923,IND19000145,Keystone Retail Bank,2019-12-25 13:59:00,2019-12-25,Interest Income,FEE-201912-59305,2.29,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118923-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118923-000002,ACC0118923,IND19000145,Keystone Retail Bank,2020-01-25 14:22:00,2020-01-25,Bank_Charge,FEE-202001-45352,-61.94,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118923-3M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118923-000003,ACC0118923,IND19000145,Keystone Retail Bank,2020-01-25 14:22:00,2020-01-25,Withholding_Tax,FEE-202001-49225,-56.77,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118923-3M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118923-000004,ACC0118923,IND19000145,Keystone Retail Bank,2020-02-25 12:16:00,2020-02-25,Interest Income,FEE-202002-20627,4.09,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118923-3M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118924-000001,ACC0118924,IND19000075,Keystone Retail Bank,2019-12-25 10:41:00,2019-12-25,Interest Income,FEE-201912-78803,7.04,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118924-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118924-000002,ACC0118924,IND19000075,Keystone Retail Bank,2019-12-25 10:41:00,2019-12-25,Bank Charge,FEE-201912-65465,-123.4,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118924-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118924-000003,ACC0118924,IND19000075,Keystone Retail Bank,2020-01-25 08:21:00,2020-01-25,Interest_Income,FEE-202001-66114,3.59,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118924-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118924-000004,ACC0118924,IND19000075,Keystone Retail Bank,2020-01-25 08:21:00,2020-01-25,Service_Fee,FEE-202001-18758,-63.08,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118924-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
BST-ACC0118924-000005,ACC0118924,IND19000075,Keystone Retail Bank,2020-01-25 08:21:00,2020-01-25,Withholding_Tax,FEE-202001-43962,-36.33,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118924-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118924-000006,ACC0118924,IND19000075,Keystone Retail Bank,2020-02-25 16:58:00,2020-02-25,Bank Charge,FEE-202002-45588,-58.06,,bank_charge,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118924-6M,non_transactional_bank_entry,GL_BANK_CHARGES,bank_generated_fee_or_interest
BST-ACC0118924-000007,ACC0118924,IND19000075,Keystone Retail Bank,2020-02-25 16:58:00,2020-02-25,Interest Income,FEE-202002-30378,8.34,,interest_income,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118924-6M,non_transactional_bank_entry,GL_INTEREST_INCOME,bank_generated_fee_or_interest
BST-ACC0118924-000008,ACC0118924,IND19000075,Keystone Retail Bank,2020-02-25 16:58:00,2020-02-25,Cash Deposit Fee,FEE-202002-28125,-24.31,,cash_deposit_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118924-6M,non_transactional_bank_entry,GL_CASH_HANDLING_FEES,bank_generated_fee_or_interest
BST-ACC0118924-000009,ACC0118924,IND19000075,Keystone Retail Bank,2020-03-25 12:05:00,2020-03-25,Withholding Tax,FEE-202003-23728,-40.25,,withholding_tax,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118924-6M,non_transactional_bank_entry,GL_WITHHOLDING_TAX,bank_generated_fee_or_interest
BST-ACC0118924-000010,ACC0118924,IND19000075,Keystone Retail Bank,2020-03-25 12:05:00,2020-03-25,Service_Fee,FEE-202003-57599,-119.28,,service_fee,True,bank_generated_non_transactional_entry,0,,RECON-201912-ACC0118924-6M,non_transactional_bank_entry,GL_SERVICE_FEES,bank_generated_fee_or_interest
