response_id,campaign_id,customer_id,account_id,response_date,response_type,conversion_value_zar,channel_used,notes
RESP-202103-0000094,CAMP-2021-003,IND2103010920,ACC0024240,2021-03-19,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000095,CAMP-2021-003,IND2103000508,ACC0024624,2021-03-17,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000096,CAMP-2021-003,IND2103003938,ACC0025024,2021-03-22,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000097,CAMP-2021-003,IND2103004308,ACC0024121,2021-03-24,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000098,CAMP-2021-003,IND2103007642,,2021-03-19,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202103-0000099,CAMP-2021-003,IND2103003142,ACC0024785,2021-03-30,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000100,CAMP-2021-003,IND2103009013,ACC0024489,2021-03-25,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000101,CAMP-2021-003,IND2103006197,ACC0024288,2021-03-30,opened,,sms,Customer opened or viewed the campaign message.
RESP-202103-0000102,CAMP-2021-003,IND2103002522,,2021-03-25,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000103,CAMP-2021-003,IND2103010161,ACC0024105,2021-03-16,opened,,sms,Customer opened or viewed the campaign message.
RESP-202103-0000104,CAMP-2021-003,IND2103005622,,2021-03-22,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000105,CAMP-2021-003,IND2103004623,ACC0025013,2021-03-31,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000106,CAMP-2021-003,IND2103004216,ACC0024775,2021-03-26,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000107,CAMP-2021-003,IND2103002944,ACC0025068,2021-03-24,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-202103-0000108,CAMP-2021-003,IND2103007607,ACC0024531,2021-03-29,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000109,CAMP-2021-003,IND2103005867,ACC0024285,2021-03-26,converted,8392.0,sms,Customer accepted offer for home_loan through sms.
RESP-202103-0000110,CAMP-2021-003,IND2103000970,ACC0024295,2021-03-27,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000111,CAMP-2021-003,IND2103009739,ACC0024520,2021-03-18,opened,,sms,Customer opened or viewed the campaign message.
RESP-202103-0000112,CAMP-2021-003,IND2103001590,ACC0024615,2021-03-22,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000113,CAMP-2021-003,IND2103009085,ACC0024583,2021-03-19,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000114,CAMP-2021-003,IND2103007419,ACC0024320,2021-03-20,opened,,sms,Customer opened or viewed the campaign message.
RESP-202103-0000115,CAMP-2021-003,IND2103009549,ACC0025016,2021-03-21,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000116,CAMP-2021-003,IND2103006984,ACC0024280,2021-03-31,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000117,CAMP-2021-003,IND2103006815,ACC0024131,2021-03-20,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000118,CAMP-2021-003,IND2103004536,ACC0024653,2021-03-30,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000119,CAMP-2021-003,IND2103008856,ACC0024224,2021-03-21,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000120,CAMP-2021-003,IND2103010141,ACC0024148,2021-03-18,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000121,CAMP-2021-003,IND2103006244,ACC0024401,2021-03-21,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202103-0000122,CAMP-2021-003,IND2103008126,ACC0024132,2021-03-23,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202103-0000123,CAMP-2021-003,IND2103006329,ACC0024937,2021-03-27,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000124,CAMP-2021-003,IND2103000720,ACC0024238,2021-03-28,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000125,CAMP-2021-003,IND2103007293,ACC0025015,2021-03-19,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000126,CAMP-2021-003,IND2103000804,ACC0024621,2021-03-31,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000127,CAMP-2021-003,IND2103004722,ACC0024356,2021-03-30,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000128,CAMP-2021-003,IND2103002013,ACC0024156,2021-03-26,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000129,CAMP-2021-003,COM2103000297,,2021-03-17,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000130,CAMP-2021-003,IND2103003374,ACC0024441,2021-03-16,opened,,sms,Customer opened or viewed the campaign message.
RESP-202103-0000131,CAMP-2021-003,IND2103010793,ACC0025009,2021-03-24,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202103-0000132,CAMP-2021-003,IND2103006245,,2021-03-31,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000133,CAMP-2021-003,IND2103007316,ACC0024094,2021-03-27,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000134,CAMP-2021-003,IND2103000647,ACC0024266,2021-03-24,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000135,CAMP-2021-003,IND2103006513,ACC0024823,2021-03-29,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000136,CAMP-2021-003,COM2103000303,ACC0025130,2021-03-17,opened,,sms,Customer opened or viewed the campaign message.
RESP-202103-0000137,CAMP-2021-003,IND2103004265,ACC0024088,2021-03-16,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000138,CAMP-2021-003,IND2103005581,ACC0024546,2021-03-22,clicked,,sms,Customer clicked through to campaign landing page or product information.
RESP-202103-0000139,CAMP-2021-003,IND2103002748,ACC0024811,2021-03-19,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000140,CAMP-2021-003,IND2103010813,ACC0024278,2021-03-29,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202103-0000141,CAMP-2021-003,IND2103000916,ACC0024231,2021-03-30,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000142,CAMP-2021-003,IND2103010468,ACC0024913,2021-03-25,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000143,CAMP-2021-003,IND2103002402,ACC0024584,2021-03-31,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000144,CAMP-2021-003,IND2103003842,ACC0024876,2021-03-18,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000145,CAMP-2021-003,IND2103003369,,2021-03-27,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000146,CAMP-2021-003,IND2103001535,ACC0024481,2021-03-25,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000147,CAMP-2021-003,IND2103000549,ACC0025089,2021-03-21,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000148,CAMP-2021-003,IND2103000155,ACC0024809,2021-03-22,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000149,CAMP-2021-003,IND2103004440,ACC0025036,2021-03-21,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202103-0000150,CAMP-2021-003,IND2103005389,,2021-03-31,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000151,CAMP-2021-003,IND2103002375,ACC0025040,2021-03-18,opened,,sms,Customer opened or viewed the campaign message.
RESP-202103-0000152,CAMP-2021-003,IND2103000202,ACC0024200,2021-03-31,opened,,sms,Customer opened or viewed the campaign message.
RESP-202103-0000153,CAMP-2021-003,IND2103010579,,2021-03-31,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000154,CAMP-2021-003,IND2103007940,ACC0024433,2021-03-23,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000155,CAMP-2021-003,IND2103009444,ACC0024999,2021-03-19,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000156,CAMP-2021-003,IND2103006186,ACC0024885,2021-03-28,opened,,sms,Customer opened or viewed the campaign message.
RESP-202103-0000157,CAMP-2021-003,IND2103003800,ACC0024239,2021-03-26,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000158,CAMP-2021-003,IND2103005515,ACC0024972,2021-03-22,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000159,CAMP-2021-003,IND2103010916,ACC0024509,2021-03-28,opened,,sms,Customer opened or viewed the campaign message.
RESP-202103-0000160,CAMP-2021-003,IND2103001055,ACC0024351,2021-03-17,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000161,CAMP-2021-003,IND2103010224,ACC0024336,2021-03-26,ignored,,sms,No direct action recorded after campaign exposure.
RESP-202103-0000162,CAMP-2021-003,IND2103000889,,2021-03-29,opened,,sms,Customer opened or viewed the campaign message.
RESP-202103-0000163,CAMP-2021-003,IND2103010015,ACC0024614,2021-03-20,converted,5987.0,app_push,Customer accepted offer for home_loan through app_push.
RESP-202103-0000164,CAMP-2021-003,IND2103003156,ACC0025090,2021-03-18,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000165,CAMP-2021-003,IND2103000898,ACC0024844,2021-03-27,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000166,CAMP-2021-003,IND2103001703,ACC0024466,2021-03-26,opened,,sms,Customer opened or viewed the campaign message.
RESP-202103-0000167,CAMP-2021-003,IND2103003023,ACC0024459,2021-03-28,ignored,,app_push,No direct action recorded after campaign exposure.
RESP-202103-0000168,CAMP-2021-003,IND2103004178,ACC0024889,2021-03-24,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202103-0000169,CAMP-2021-003,IND2103010775,ACC0024118,2021-03-22,opened,,app_push,Customer opened or viewed the campaign message.
RESP-202103-0000170,CAMP-2021-003,IND2103009891,ACC0024163,2021-03-26,ignored,,app_push,No direct action recorded after campaign exposure.
