comm_id,account_id,customer_id,channel,direction,timestamp,subject,body,sentiment,linked_news_title,linked_event_date,is_complaint,complaint_category
COMM-202007-000019,ACC0007571,IND19014352,branch_visit,inbound,01/07/2020 10:20,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,fraud_concern
COMM-202007-000020,ACC0001282,IND19007129,phone_call,inbound,25/07/2020 17:35,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,2020-07-12,True,staff_behavior
COMM-202007-000021,ACC0008907,IND19008512,phone_call,inbound,20/07/2020 10:56,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,failed_transaction
COMM-202007-000022,ACC0013755,IND19016068,phone_call,inbound,06/07/2020 17:43,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,positive,,,False,
COMM-202007-000023,ACC0010812,IND19010061,branch_visit,inbound,26/07/2020 15:50,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,,,False,
COMM-202007-000024,ACC0006309,IND19003220,app_message,inbound,2020-07-28T11:23:39+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202007-000025,ACC0003073,IND19006240,phone_call,inbound,25/07/2020 07:38,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202007-000026,ACC0008364,IND19001972,phone_call,inbound,29/07/2020 16:33,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,2020-07-12,True,failed_transaction
COMM-202007-000027,ACC0006244,IND19014006,app_message,outbound,2020-07-16T14:31:41+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Statement delays add noise to month-end finance controls,,False,
COMM-202007-000028,ACC0002105,IND19009176,branch_visit,inbound,28/07/2020 13:20,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,neutral,Banking analytics agenda: five signals to watch this month,,False,
COMM-202007-000029,ACC0013132,IND19014562,app_message,inbound,2020-07-15T14:48:36+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202007-000030,ACC0012988,IND19009072,branch_visit,inbound,01/07/2020 11:30,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,,,False,
COMM-202007-000031,ACC0017226,IND19016642,app_message,inbound,2020-07-27T22:21:42+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202007-000032,ACC0010595,IND19012613,phone_call,inbound,05/07/2020 09:16,Unauthorised bank charge enquiry,"Eish, Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.",negative,,,True,statement_error
COMM-202007-000033,ACC0006934,IND19009341,branch_visit,inbound,05/07/2020 12:45,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,,,False,
COMM-202007-000034,ACC0004905,IND19004211,phone_call,inbound,05/07/2020 13:38,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,,,False,
COMM-202007-000035,ACC0000597,IND19000749,app_message,outbound,2020-07-29T12:12:57+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202007-000036,ACC0018041,IND19010103,app_message,outbound,2020-07-25T10:54:41+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202007-000037,ACC0003136,IND19002072,phone_call,inbound,16/07/2020 10:25,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,failed_transaction
COMM-202007-000038,ACC0020087,IND20000915,branch_visit,inbound,05/07/2020 14:10,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,,,False,
COMM-202007-000039,ACC0000769,IND19003379,phone_call,inbound,27/07/2020 11:18,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202007-000040,ACC0017835,IND19006727,branch_visit,inbound,07/07/2020 12:45,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,positive,,,False,
COMM-202007-000041,ACC0005390,IND19011734,branch_visit,inbound,23/07/2020 08:00,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,,,False,
COMM-202007-000042,ACC0012989,IND19009602,phone_call,inbound,30/07/2020 12:34,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,True,statement_error
COMM-202007-000043,ACC0012561,IND19003165,app_message,inbound,2020-07-29T11:56:38+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,Banking analytics agenda: five signals to watch this month,,True,fee_dispute
COMM-202007-000044,ACC0010295,IND19007893,app_message,inbound,2020-07-14T07:30:26+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,service_delay
COMM-202007-000045,ACC0000969,IND19014108,branch_visit,inbound,25/07/2020 12:10,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,neutral,Digital channels reshape banking workloads as customer growth continues,,False,
COMM-202007-000046,ACC0013568,IND19004909,app_message,inbound,2020-07-09T15:51:38+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202007-000047,ACC0005331,IND19003950,phone_call,inbound,16/07/2020 12:41,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect. This also seems connected to Lockdown restrictions re-tightened in Gauteng.,negative,,2020-07-12,True,statement_error
COMM-202007-000048,ACC0016137,IND19013890,branch_visit,inbound,10/07/2020 08:45,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,,,False,
COMM-202007-000049,ACC0009765,IND19008546,branch_visit,inbound,29/07/2020 09:05,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,staff_behavior
COMM-202007-000050,ACC0016627,IND19008440,app_message,inbound,2020-07-31T17:02:33+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,positive,,,False,
COMM-202007-000051,ACC0015066,IND19003685,branch_visit,inbound,09/07/2020 11:45,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,neutral,Banks watch debit-order strain as households adjust spending,,False,
COMM-202007-000052,ACC0013255,IND19008764,branch_visit,inbound,21/07/2020 09:05,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,,,False,
COMM-202007-000053,ACC0014987, IND19010799 ,branch_visit,inbound,18/07/2020 14:50,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,fraud_concern
COMM-202007-000054,ACC0016547,IND19008923,app_message,inbound,2020-07-19T09:11:17+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,service_delay
COMM-202007-000055,ACC0009108,IND19015050,branch_visit,inbound,27/07/2020 13:45,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,,,False,
COMM-202007-000056,ACC0009087,IND19005120,phone_call,inbound,17/07/2020 17:37,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,negative,,,True,failed_transaction
COMM-202007-000057,ACC0014346,IND19007843,phone_call,inbound,11/07/2020 10:16,Card blocked at ATM,"Eish, My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.",negative,,,True,incorrect_charge
COMM-202007-000058,ACC0014999, IND19006679 ,phone_call,inbound,10/07/2020 07:54,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,False,
COMM-202007-000059,ACC0005114,IND19009118,branch_visit,inbound,14/07/2020 12:50,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,negative,,,True,statement_error
COMM-202007-000060,ACC0014327,IND19003764,phone_call,inbound,26/07/2020 13:42,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,neutral,Banking analytics agenda: five signals to watch this month,,False,
COMM-202007-000061,ACC0010763,IND19005716,phone_call,inbound,22/07/2020 11:53,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,,,False,
COMM-202007-000062,ACC0004113,IND19020848,phone_call,inbound,13/07/2020 14:22,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge
COMM-202007-000063,ACC0015528,IND19001951,phone_call,inbound,14/07/2020 10:35,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202007-000064,ACC0002938,IND19013981,branch_visit,inbound,15/07/2020 10:45,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,neutral,Retail banks sharpen arrears analytics as payment stress persists,,False,
COMM-202007-000065,ACC0011658,IND19019139,branch_visit,inbound,20/07/2020 14:45,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,service_delay
COMM-202007-000066,ACC0014775,IND19004605,branch_visit,inbound,16/07/2020 10:50,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,negative,,,True,failed_transaction
COMM-202007-000067,ACC0002593,IND19000658,app_message,inbound,2020-07-08T09:21:05+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge
COMM-202007-000068,ACC0002819,IND19016628,app_message,inbound,2020-07-30T21:57:47+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account.,neutral,Operational resilience returns to the agenda after payment interruptions,,False,
COMM-202007-000069,ACC0018245,IND19001340,branch_visit,inbound,22/07/2020 14:00,Statement copy request,Please send me a copy of my latest statement and confirm the closing balance used for the month-end calculation.,neutral,,,False,
COMM-202007-000070,ACC0016960,IND19002996,app_message,inbound,2020-07-28T08:48:25+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,neutral,Retail banks sharpen arrears analytics as payment stress persists,,False,
COMM-202007-000071,ACC0006338,IND19003909,phone_call,inbound,30/07/2020 09:27,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,neutral,,,False,
COMM-202007-000072,ACC0011096,IND19003534,phone_call,inbound,26/07/2020 09:34,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202007-000073,ACC0013005,IND19015774,app_message,outbound,2020-07-15T19:13:16+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202007-000074,ACC0010636,IND19009538,branch_visit,inbound,10/07/2020 12:50,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Statement delays add noise to month-end finance controls' and wanted to check how it affects my account.,positive,Statement delays add noise to month-end finance controls,,False,
COMM-202007-000075,ACC0009784,IND19004593,phone_call,inbound,01/07/2020 07:28,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,positive,,,False,
COMM-202007-000076,ACC0003888,IND19003310,phone_call,inbound,06/07/2020 17:18,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,,,False,
COMM-202007-000077,ACC0014337,IND19006207,app_message,outbound,2020-07-17T07:34:24+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202007-000078,ACC0016766,IND19021165,app_message,inbound,2020-07-14T12:49:33+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Operational resilience returns to the agenda after payment interruptions' and wanted to check how it affects my account. This also seems connected to Lockdown restrictions re-tightened in Gauteng.,neutral,Operational resilience returns to the agenda after payment interruptions,2020-07-12,False,
COMM-202007-000079,ACC0009693,IND19006845,branch_visit,inbound,21/07/2020 10:10,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,positive,Retail banks sharpen arrears analytics as payment stress persists,,False,
COMM-202007-000080,ACC0000600,IND19006065,branch_visit,inbound,06/07/2020 09:05,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,negative,,,False,
COMM-202007-000081,ACC0003073,IND19006240,app_message,outbound,2020-07-01T22:29:55+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",negative,,,False,
COMM-202007-000082,ACC0017684,IND19014040,branch_visit,inbound,25/07/2020 10:50,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,2020-07-12,False,
COMM-202007-000083,ACC0004667,IND19010993,phone_call,inbound,18/07/2020 08:33,Why did my debit order fail?,"Howzit, My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,,,False,
COMM-202007-000084,ACC0015275,IND19012019,phone_call,inbound,26/07/2020 11:11,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,2020-07-12,True,service_delay
COMM-202007-000085,ACC0010720,IND19011255,branch_visit,inbound,22/07/2020 12:15,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,positive,,,False,
COMM-202007-000086,ACC0012455,IND19004353,app_message,inbound,2020-07-17T16:57:18+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,positive,,2020-07-12,False,
COMM-202007-000087,ACC0004003,IND19015848,app_message,inbound,2020-07-29T16:42:43+02:00,Digital wallet setup help,I need help setting up the digital wallet and linking it to the right account. The app keeps asking me to try again later.,positive,,,False,
COMM-202007-000088,ACC0015544,IND19003478,app_message,inbound,2020-07-04T16:53:56+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,neutral,,,False,
COMM-202007-000089,ACC0005331,IND19003950,app_message,inbound,2020-07-31T12:37:29+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,negative,,,True,digital_issue
COMM-202007-000090,ACC0017645,IND19007865,phone_call,inbound,19/07/2020 10:32,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date.,positive,,,False,
COMM-202007-000091,ACC0018201,IND19005623,phone_call,inbound,19/07/2020 07:37,Why did my debit order fail?,"Hi there, My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",positive,,,False,
COMM-202007-000092,ACC0012305,IND19010535,branch_visit,inbound,14/07/2020 11:30,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,negative,,,True,service_delay
COMM-202007-000093,ACC0000330,IND19007194,app_message,inbound,2020-07-17T17:43:30+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,negative,Digital channels reshape banking workloads as customer growth continues,,True,failed_transaction
COMM-202007-000094,ACC0001439,IND19009694,app_message,inbound,2020-07-05T07:41:47+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,neutral,,,False,
COMM-202007-000095,ACC0004785,IND19016995,phone_call,inbound,24/07/2020 11:03,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202007-000096,ACC0007587,IND19003305,phone_call,inbound,27/07/2020 13:16,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,neutral,Digital channels reshape banking workloads as customer growth continues,,False,
COMM-202007-000097,ACC0001626,IND19004114,phone_call,inbound,16/07/2020 16:09,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge
COMM-202007-000098,ACC0017920,IND19007686,branch_visit,inbound,22/07/2020 13:05,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,positive,,2020-07-12,False,
COMM-202007-000099,ACC0000155,IND19004807,app_message,outbound,2020-07-28T14:47:35+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,Banks watch debit-order strain as households adjust spending,,False,
COMM-202007-000100,ACC0017767,IND19005408,phone_call,inbound,16/07/2020 10:02,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,,,False,
COMM-202007-000101,ACC0017021,IND19005782,branch_visit,inbound,16/07/2020 13:00,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,,,False,
COMM-202007-000102,ACC0002552,IND19001323,branch_visit,inbound,23/07/2020 10:20,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,neutral,,,False,
COMM-202007-000103,ACC0015559,IND19015691,app_message,inbound,2020-07-25T13:13:41+02:00,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,statement_error
COMM-202007-000104,ACC0000415,IND19016238,phone_call,inbound,20/07/2020 17:56,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Retail banks sharpen arrears analytics as payment stress persists' and wanted to check how it affects my account.,negative,Retail banks sharpen arrears analytics as payment stress persists,,True,service_delay
COMM-202007-000105,ACC0006429,IND19010105,app_message,outbound,2020-07-25T08:06:43+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202007-000106,ACC0017605,IND19011936,branch_visit,inbound,22/07/2020 15:15,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,negative,,,True,statement_error
COMM-202007-000107,ACC0002257,IND19005614,phone_call,inbound,16/07/2020 16:25,Unauthorised bank charge enquiry,Please explain the latest bank charge on my statement. I cannot see why this fee was taken and I want it reversed if it was incorrect.,negative,,,True,incorrect_charge
COMM-202007-000108,ACC0009388,IND19001269,branch_visit,inbound,26/07/2020 13:50,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,positive,,,False,
COMM-202007-000109,ACC0016787,IND19003053,app_message,inbound,2020-07-23T08:08:12+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,neutral,,2020-07-12,False,
COMM-202007-000110,ACC0010922,IND19012101,app_message,inbound,2020-07-04T13:51:15+02:00,Transfer not reflecting,I made a transfer and it is still not reflecting. Please check whether the payment is delayed in your system.,negative,,,False,
COMM-202007-000111,ACC0017220,IND19006006,phone_call,inbound,04/07/2020 11:21,Why did my debit order fail?,"My debit order did not go through and I need to know whether it was insufficient funds, a retry problem or a bank processing issue. The account should not be charged twice.",neutral,,,False,
COMM-202007-000112,ACC0016968,IND19011981,app_message,outbound,2020-07-13T08:28:15+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202007-000113,ACC0006349,IND19002368,app_message,inbound,2020-07-12T17:13:19+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banks watch debit-order strain as households adjust spending' and wanted to check how it affects my account.,neutral,Banks watch debit-order strain as households adjust spending,,False,
COMM-202007-000114,ACC0012703,IND19008523,app_message,inbound,2020-07-21T10:24:10+02:00,Balance check,Please confirm my available balance and whether any debit orders are still pending.,neutral,,,False,
COMM-202007-000115,ACC0014213,IND19005692,branch_visit,inbound,27/07/2020 10:50,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,,,False,
COMM-202007-000116,ACC0010284,IND19006449,phone_call,inbound,17/07/2020 10:40,Branch appointment request,I would like to book time at the branch to sort out my account and get printed documents for my records.,neutral,,,False,
COMM-202007-000117,ACC0002378,IND19000460,app_message,outbound,2020-07-05T04:19:13+02:00,New statement available,"Your latest account statement is available. Please review the charges, interest and debit order activity.",neutral,,,False,
COMM-202007-000118,ACC0001931,IND19007273,branch_visit,inbound,05/07/2020 11:45,Cash deposit issue,I made a cash deposit but the amount is not showing correctly. Please investigate the branch or ATM record.,neutral,,,False,
COMM-202007-000119,ACC0007383,IND19014104,app_message,inbound,2020-07-29T20:12:14+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Banking analytics agenda: five signals to watch this month' and wanted to check how it affects my account.,negative,Banking analytics agenda: five signals to watch this month,,False,
COMM-202007-000120,ACC0002934,IND19011169,branch_visit,inbound,29/07/2020 11:50,Complaint about service,The service delay is frustrating. I have followed up more than once and still do not have a proper answer.,positive,,2020-07-12,False,
COMM-202007-000121,ACC0007773,IND19011745,app_message,inbound,2020-07-22T18:19:13+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202007-000122,ACC0006884,IND19015135,app_message,inbound,2020-07-28T06:56:28+02:00,App login problem,The app is not behaving properly and I cannot complete what should be a simple transaction. Please check whether there is an issue on my profile.,neutral,,,False,
COMM-202007-000123,ACC0009066,IND19001825,phone_call,inbound,07/07/2020 12:54,Card blocked at ATM,My card was blocked at the ATM and I need access restored or a replacement card arranged. I have an urgent payment to make.,neutral,,,False,
COMM-202007-000124,ACC0004133,IND19012062,app_message,inbound,2020-07-25T08:22:34+02:00,Home Loan rate increase question,I am worried my home loan instalment may change. Please confirm whether my repayment will be repriced and from which date. I saw the article 'Digital channels reshape banking workloads as customer growth continues' and wanted to check how it affects my account.,neutral,Digital channels reshape banking workloads as customer growth continues,,False,
